COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l au ⁵						
18-1	n j ɔ ŋ ⁵						
19-1	n j n ³¹						
44-1	l u k ³						
50-1	h ai ŋ ŋ						
62-1	s ai k ³						
70-1	b a n ³¹						
75-1	n j ɔ ʔ ⁵⁴						
97-1	tʃʰ a ŋ						
112-1	tsʰ u ⁵						
122-1	n j u k ⁴²						
127-1	kʰ j ɛ ³¹						
132-1	w ɔ ʔ ³¹						
133-1	n i ³²						
135-1	n au ⁵						
142-1	ts a̰u i ³						
143-1	ŋ u ⁵ ³¹						
149-1	ʔ a ³						
152-1	ŋ u ³						
157-1	b u ³						
183-1	ʔ au ⁵						
184-1	n u k ʔ						
185-1	tsʰ a m ³						
189-1	n j ɔ ʔ ³¹						
192-1	n ɔ̰ ɔ ³						
195-1	n a ³						
200-1	dʒ a n						
216-1	s ai ŋ ³						
218-1	l j ʔ ³						
225-1	s ai ŋ ⁵						
235-1	kʰ j ei ³¹						
244-1	s a ɛ ³						
253-1	m j ³¹						
270-1	m j ³						
278-1	m j ³ ŋ ³¹						
279-1	j a ʔ						
285-1	j ṵ m m						
308-1	d j i						
322-1	m j ⁵						
325-1	kʰ au ⁵						
337-1	n j ɔ ŋ ⁵						
341-1	ts u ⁵ ³						
347-1	ʃ u k ³¹						
362-1	j ɛ ⁵³ ³¹						
391-1	j æ t ³						
394-1	m j ʔ						
397-1	tʃʰ ei ³¹						
443-1	n j ṵ t ³²						
460-1	s a p ⁴²						
463-1	w ɛ n						
464-1	j u ŋ ³						
473-1	s a m ³						
476-1	kʰ j u k ⁵⁴						
481-1	tsʰ ɛ t						
494-1	dʒ j ⁵						
496-1	h j ɛ ³						
516-1	w a ³						
522-1	n j ʔ ³¹						
523-1	pʰ j ṵ ³						
524-1	n n ³						
540-1	kʰ j ⁵						
3-1	b ai ei						
6-1	k j ³						
7-1	dʒ a m ³						
20-1	n a p ⁴²						
51-1	ŋ u ɛ ³						
64-1	k j ʔ ŋ						
65-1	kʰ u k ⁵⁴						
66-1	ts z ³ ³						
71-1	ʃ ɛ ⁵						
72-1	ʔ a ³						
76-1	w ɔ ³						
77-1	n j ɔ ³ ³¹						
78-1	m i au						
82-1	pʰ j ŋ ⁵						
87-1	ŋ ɔ̰ ⁵						
93-1	l a m						
94-1	n j ei ³¹						
100-1	s a n ³						
