COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
243	j ei ³¹		j e ⁵¹		ɹ i	r e	
286	kʰ w a m ⁵	kʰ a m ²³	kʰ æ m ⁴	kʰ a m ³		kʰ aː	kʰ u m ³¹
512	j ɔ ⁴²		j u ⁴²	j o ³²		j a	j ɔ ³¹
546	ŋ ɛ ⁵						n j ɛ ³²
8			ŋ ãɪ ³	ŋ ɪ n ⁴²		h n a ŋ	ŋ a̰ n ⁵³
306	tʃʰ oa p ⁵¹		tʃʰ w ɛ p ⁵³	kʰ j æ p ⁵	x ɹ a ʔ ³¹	kʰ j u p	kʰ j u p ⁵⁴
368				h o k ⁵⁴		h a ts	
569	kʰ a ⁴		kʰ a ²⁴	kʰ ø ⁵		k aˀ	kʰ ə t ⁴³
361	d j ɔ ʔ ³¹		j ɔ̰ ʔ ³²	j ɔ ʔ ³²		h l j a k	j ɔ ʔ ³²
366	g j ɔ ⁵		g j ɔ ³	g j ɔ ³²			
571			m ɔ ²¹			h m a	
27	d z a n ⁴²		ts ai n ⁴	d z ɪ n ³¹			d z a n ⁵¹
436	tsʰ a m ³	x a m ³				tsʰ a m	
222			tʃʰ æ p ⁵³	tʃʰ ɛ ʔ ⁴³			
491					n e ³¹	n a	
134				dʒ au ŋ ⁵¹			dʒ u ŋ ⁵³
559	j ɔ m ³		j ɛ m ²³	ɣ a m ³			v u m ³
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
91	ʔ u n ³¹			ʔ ʊ n ⁴²	ʔ ʊ n ³¹	ʔ u n	ʔ ʊ n ⁵³
572	d j e ³			d au ⁵¹			
418	g j ɔ ⁴³	k j a ²³	g j ɔ ⁴	g j o ⁵		k j aˀ	
387		ŋ w ɛ̰ ʔ		ŋ ḭ ʔ ⁵			ŋ a̰ p ⁵⁴
528	l au ʔ ³¹	l u ²³		l a̰ k ⁵³			
317	m ɔ t ⁴²		m oi ʔ ³				
22	k u ŋ ⁵¹	k a̰ː ⁵²	g o ŋ ⁵¹	g au ³¹			g u ŋ ⁵³
508	b u ³¹		b ɔ ⁴			p a k	
515	d a n ³		d ai n ³	d ɪ n ⁴		t a ɲ	d i ŋ ⁴
151	b ɛ ³		b ə ³			b a	
191	k ṵ k ⁵⁴		g o k ⁵³			k a m	k ṵ ʔ ⁵
49	h w i ⁵		h ḛ i ⁴²				h w i ³
326	pʰ ə ³					pʰ aˀ	b j ɔ ³
32	t ḭ ³²	p i ³	b i ³²				
254		ɣ ɛ ⁵²	j e ⁴	ɣ e ²			
259	w ɛ ³¹		j ḛ ʔ ⁵³	j ɪ p ²	j i ³¹		
196		k j ɛ ²³	kʰ j æ p ⁵³				kʰ j æ p ⁵
339				l a p ³²			l ʊ p ³
526		p a ²³	b ɔ ⁴	b o ³⁵			
356	h a m ⁵		h a m ⁴	h e ⁴		h a n	h a m ²¹
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
313	m ɔə t ⁴¹		m o̰i ʔ ³		m w i ³¹	h m u t	m ə ³
532	tʃʰ w a t ⁵⁴		tʃʰ oi ʔ ⁵³				tʃʰ u t ⁵⁴
384	l a ŋ ⁵		l a ŋ ³	l a ²⁵			l a ŋ ³⁴
564	l a ³					p r au ŋ	l a ŋ ³
485	n j ɔ ³⁵	m j a ⁵²	m j õ ³⁵	m j ɔ ⁴⁵		m j aː	m j ɔ ³
474	n j ei ³	m i ⁵²	m j e ⁴		ɲ i ³¹		m i ³²
359				n a̰ ḭ t ⁵⁴			n ʊ̰ t ⁵
110	s a n ³		s ɨ ⁵		ʃ e ʔ		tʃʰ ɪ ŋ ⁵³
408	d u ³	t a̰u ⁵²	d ɔ ²	d u ⁴²		t w aː	d ɔ ³²
365	t a̰ ḭ ⁵³		d e ʔ ³¹	d a ⁴³			t a̰ ḭ ⁵³
61				tʰ a ⁴		t aːu	
264	m ɔ ʔ ⁴³		m ɔ ʔ ⁴		m o ʔ ³¹	m a k	
38	d z ɔ ⁴⁵	ts ai ²³	dʒ o ŋ ⁵¹			tsʰ i	d z ɛ ³¹
305	kʰ j a ʔ ⁵³		kʰ j a ʔ ⁵³				kʰ a p ³²
30	w a ŋ ³¹	w ã ŋ ³	w a ŋ ³¹	w a ³²			w a ŋ ³¹
96		n a k ⁵²	n o k ³²				n u ʔ ³⁵
465	tʰ ai ʔ ³¹		tʰ e ⁵³	tʰ a ⁴³		pʰ ai	tʰ ai ⁵⁴
229	pʰ ə ⁵		b w e ⁵³	p a̰ t ⁵		p u	
53			dʒ ɔ ʔ ³	dʒ o ʔ ³²			
208	n o ŋ ⁵		n o ŋ ⁴⁵			n au k	
446	l a̰ p ⁴²		l æ̰ p ³²	l ḛ ʔ ⁵⁴			l a̰ p ⁵⁴
164	dʒ a ŋ ³			dʒ a̰ ³²			dʒ a ŋ ³²
