COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵ ⁵						
4-1	l ɔ̰ ⁵						
18-1	m j ei n ⁵						
19-1	n j ei ⁵						
44-1	l u ʔ ⁵						
50-1	ʃ ai ŋ ³¹						
62-1	s ai k ⁵						
70-1	b a n ⁵						
75-1	m j ɔ ʔ ³						
97-1	tʃʰ a ŋ ⁵						
112-1	tsʰ ɔ ⁵						
122-1	m j u ʔ ³						
127-1	kʰ w ei ⁴³						
132-1	w ɔ ʔ ³						
133-1	n au ³						
135-1	n au ⁴³						
142-1	d z i i ³¹						
143-1	ŋ ɔ̰ ʔ ⁵³						
149-1	u u ⁴³						
152-1	ŋ ɔ ³						
157-1	d ɔ ⁵						
183-1	ʔ u ⁵						
184-1	n u ʔ ³¹						
185-1	tsʰ a m ³						
189-1	n j ɔ ʔ ⁵						
192-1	n ɔ̰ ³						
195-1	n ɔ ³						
200-1	dʒ a ɛ ³¹						
216-1	s ai ŋ ⁵						
218-1	l ɔ ʔ ³						
225-1	s ai ŋ ⁴³						
235-1	kʰ j ei ⁵³						
244-1	s w j ⁵						
253-1	m j n						
270-1	m ei ⁵³						
278-1	m j ŋ ŋ ³¹						
279-1	w ɔ ⁵						
285-1	j ṵ n m						
308-1	d j ei ⁵						
322-1	m ei ⁵						
325-1	kʰ au ⁵						
337-1	m j a ŋ ³¹						
341-1	d z ɔ ³						
347-1	ʃ u k ⁵³						
362-1	j ei ⁵						
391-1	j ṵ p ⁵						
394-1	m ɔ ʔ ⁵						
397-1	tʃʰ ei ⁵						
443-1	n j ɔ p ⁵³						
460-1	s a t ⁵³						
463-1	w i ³¹						
464-1	ʔ u ŋ ³						
473-1	s ɔ n ³						
476-1	kʰ j u k ⁵³						
481-1	tsʰ ei ³						
494-1	g j ⁵						
496-1	x j ə ŋ						
516-1	w ai ³						
522-1	n ɔ ʔ ⁵						
523-1	pʰ j ɨu ³						
524-1	n ɛ ³¹						
540-1	kʰ ɔ ⁵						
3-1	b w i ³						
6-1	g j ³						
7-1	dʒ ṵ m ³¹						
20-1	n a p ³²						
51-1	ŋ w ei ³						
64-1	g u ŋ ³						
65-1	kʰ u k ⁵⁴						
66-1	d z ɨu ⁵						
71-1	ʃ ei ⁵						
72-1	ʔ a ³						
76-1	w ɔ ³						
77-1	n j ʔ ³¹ ³						
78-1	m au ³¹						
82-1	pʰ ə ŋ ⁵						
87-1	ŋ ɔ p ³						
93-1	l a m ⁵						
94-1	m j ei ³						
100-1	s w ɛ ⁵						
116-1	l o ³						
119-1	w a n ³						
124-1	pʰ j u ³						
136-1	l w ei ³¹						
137-1	kʰ j au ei ³						
144-1	s w t ⁵³						
145-1	d u ŋ ³¹						
146-1	m au ei						
150-1	g j ɔ ʔ ³						
154-1	m w ³ ³¹						
165-1	kʰ j n						
166-1	pʰ j ɔ ³						
169-1	g j a̰ ŋ ³						
170-1	b j ɔ ³						
171-1	j a ŋ ³						
174-1	l a m ³						
181-1	m j ɔ ʔ ⁵						
193-1	b ə ⁵						
205-1	n au ei ⁵⁴						
206-1	m au ⁵ ³						
212-1	tʃʰ ɔ ʔ ⁵³						
214-1	l ɔ n ³						
217-1	w ɨu ⁴³						
224-1	n j au ⁵ ⁵						
228-1	b au ŋ						
238-1	j au ⁵						
241-1	ʃ ɔ ⁵						
246-1	g j ai ³						
256-1	ʔ a ³						
257-1	pʰ ɔ ³						
