COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
9	dʒ w e ⁴⁵			tʃʰ e ⁴³			
60	kʰ j a m ⁴¹		kʰ au ³²				
151	b ɛ ³		b ə ³			b a	
483					h e ŋ ⁵⁵		h i ŋ ⁴⁵
326	pʰ ə ³					pʰ aˀ	b j ɔ ³
327	j æu ŋ ⁵					j au ŋ	
554	dʒ ṵ a̰ t ⁵⁴		dʒ w e ʔ ⁵³				
448	dʒ au ʔ ³¹	ts a̰ ʔ ⁵²	dʒ a ʔ ⁵³	d z ɔ ³²			d z a ŋ ³
305	kʰ j a ʔ ⁵³		kʰ j a ʔ ⁵³				kʰ a p ³²
432	b a t ³¹			b ḛ t ʔ ⁵⁴			
418	g j ɔ ⁴³	k j a ²³	g j ɔ ⁴	g j o ⁵		k j aˀ	
304				k a̰ ŋ ³²		kʰ a ɲ	
384	l a ŋ ⁵		l a ŋ ³	l a ²⁵			l a ŋ ³⁴
309	l ɔ ʔ ³²		l ɔ̰ ʔ ³	l o ʔ ³²		l a k	l ɔ ʔ ³²
399	k j ɛ̰ n ³		g j ẽ ŋ ³²	g ɪ n ⁴¹		kʰ r a ts	g i n ³¹
232	p ṵ ʔ ⁵⁴		b u ʔ ⁵³	b au ³			b u ³
17			p a ŋ ⁵³	b a ʔ ²¹			
431	g u ŋ ⁴³		g o ŋ ³¹	g au ŋ ³¹		kʰ j w iː	g u ŋ ³
492	g ɔ ⁵		g ɔ ³	g au ŋ ³			
573	h a ŋ k ⁵⁴	kʰ a k ³	h a ŋ ⁴				
317	m ɔ t ⁴²		m oi ʔ ³				
207	j u k ⁴³		g j ɛ t ⁴			r i t	
220	tʰ u ŋ ⁵		tʰ u ŋ ⁵³	tʰ au ŋ ²		t au ŋ	tʰ u ŋ ⁴
338	n j ɔ ʔ ⁴³		m j ɔ ʔ ³	m j ɔ ʔ ³²		h m i t	m j ɔ ʔ ³
