COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l ṵ ⁵						
18-1	m j ei n ⁵						
19-1	n j ei						
44-1	l u ʔ ⁴³						
50-1	h a ŋ ⁵						
62-1	s ai k ⁵⁴						
70-1	pʰ a n ³¹						
75-1	n j ɔ ʔ ³²						
97-1	tʃʰ a ŋ ⁵						
112-1	tsʰ z ⁴³						
122-1	n j u k ⁴²						
127-1	kʰ w ḭ ³						
132-1	w u ʔ ³²						
133-1	n u ⁵						
135-1	n u ⁵						
142-1	ts z ḭ ḭ						
143-1	ŋ ɔ ʔ ʔ						
149-1	ʔ u ⁵						
152-1	ŋ ṵ ³						
157-1	pʰ ṵ ⁵						
183-1	ʔ u ⁵						
184-1	n ṵ ʔ ⁵³						
185-1	tsʰ a m ³						
189-1	n j ɔ ʔ ³²						
192-1	n ṵ ³						
195-1	n ṵ ³						
200-1	kʰ ai ɛ ³¹						
216-1	s a ŋ ⁵						
218-1	l ɔ ʔ ³²						
225-1	s a ŋ ⁴³						
235-1	kʰ j ei ³¹						
244-1	s w ḭ ³						
253-1	m j ḭ						
270-1	m j ⁴²						
278-1	m j o̰ ŋ ³¹						
279-1	w ɔ ⁴³						
285-1	j ɔ ɔ ⁴³						
308-1	pʰ ə ḭ ³						
322-1	m i ³						
325-1	kʰ au ⁵						
337-1	n j a ŋ ³¹						
341-1	d z ɔ ³						
347-1	ʃ u ʔ ³						
362-1	j ɛ ḭ						
391-1	j ɛ ɔ̰ ⁴³						
394-1	m ɔ ʔ ⁴³						
397-1	tʃʰ ei ³¹						
443-1	n j ɔ ɔ̰ ⁴³						
460-1	s a t ⁵³						
463-1	w ɛ ³						
464-1	ʔ u ŋ ³²						
473-1	s w m ³						
476-1	kʰ j u k ⁵³						
481-1	tsʰ e ³						
494-1	k j ³						
496-1	h ɔ ɛ ḭ ³						
516-1	w ɛ ³						
522-1	n ɔ ʔ ⁴³						
523-1	pʰ j u ³						
524-1	n ṵ ³						
540-1	kʰ ɔ ⁴³						
3-1	b ai ḭ ³						
6-1	k j ³						
7-1	dʒ z ɔ ³						
20-1	n a̰ p ³²						
51-1	ŋ w ḭ ³						
64-1	g u ʔ ³¹						
65-1	k u k ⁵⁴						
66-1	ts a̰u u ³						
71-1	ʃ i ⁵						
72-1	ʔ a ³						
76-1	w ɔ ³						
77-1	n j k ³						
78-1	m ɔ ³						
82-1	pʰ u ŋ ⁵						
87-1	ŋ ɔ ɔ̰						
93-1	l a m ³						
94-1	n j ei						
100-1	s w n n						
116-1	l ṵ ³						
119-1	w a ɛ ³						
124-1	pʰ j u ³						
136-1	l i ḭ ³¹						
137-1	kʰ j au ⁵ ³						
144-1	s ai t ³¹						
145-1	d u ŋ ³						
146-1	m au ⁵						
150-1	j j ɔ ʔ ⁴²						
154-1	m j i ⁴⁵						
165-1	kʰ j ɔ̰ ³						
166-1	pʰ j ɔ ³						
169-1	g j a ŋ ³						
170-1	d j ɔ ³						
171-1	j a ŋ ³						
174-1	l a̰ m ³						
181-1	n j ɔ ʔ ⁴³						
193-1	b ə ³						
205-1	n ṵ ə̰ ʔ						
206-1	m ṵ ḭ ⁴²						
212-1	tʃʰ ɔ ʔ ʔ						
214-1	l ɔ m ³						
217-1	ʔ u ³						
224-1	n j au ⁵ ⁵						
228-1	b u ⁵						
238-1	j au ⁵						
241-1	ʃ ɔ ⁵						
246-1	g j ɛ ³						
256-1	ʔ ṵ ³						
257-1	pʰ ə ³⁵						
272-1	m ɔ ⁴³						
273-1	ʔ a ³						
274-1	m a ŋ ³						
286-1	kʰ a m ⁵						
289-1	kʰ u ŋ ³						
294-1	ʔ u ³						
301-1	j ɔ ʔ ³²						
306-1	kʰ j ɔ ɔ̰ ⁴³						
307-1	ʔ a̰ p ⁵³						
321-1	tʰ a ŋ ³						
331-1	n j ɔ ³						
332-1	l a̰ m ³						
335-1	g j ɔ ³						
336-1	n ṵ ³ ³						
