COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ³¹ ³¹						
4-1	l ɔ ⁵						
18-1	m j ⁵ n ⁵						
19-1	n j ʔ ⁵						
44-1	l u k ⁴³						
50-1	h j ŋ ³						
62-1	s ai k ⁵						
70-1	b a n ³¹						
75-1	m j u ʔ ⁵						
97-1	tʃʰ a ŋ ŋ						
112-1	tsʰ ɔ ⁵						
122-1	m j u k ³¹						
127-1	kʰ w ei ³						
132-1	w u ʔ ³¹						
133-1	n au ⁴³						
135-1	n au ⁵						
142-1	d ṵ ə ɛ ³¹						
143-1	ŋ ɔ ʔ ⁵³						
149-1	ʔ u ⁴¹						
152-1	ŋ ɔ ³¹						
157-1	pʰ u ⁴³						
183-1	ʔ u ⁵						
184-1	n u ʔ ³¹ ³¹						
185-1	tsʰ a m ³						
189-1	m j ɔ k ³¹						
192-1	n ɔ ³						
195-1	n ɔ ³¹						
200-1	kʰ a n ³						
216-1	s ə ŋ ⁴³						
218-1	l u ʔ ³¹						
225-1	s ə ŋ ⁵						
235-1	kʰ j ei ³¹						
244-1	s w ei ⁴³						
253-1	m j ⁵ ³						
270-1	m ei ⁵						
278-1	m j ŋ ŋ ³¹						
279-1	w au ³						
285-1	j ə m ³						
308-1	pʰ u a ⁴³						
322-1	m ɛ ⁵						
325-1	kʰ au ⁵						
337-1	m j a ŋ ³¹						
341-1	d z ɔ ⁴²						
347-1	ʃ u k ⁵						
362-1	j ɛ ³						
391-1	j ṵ p ⁵						
394-1	m ɔ ʔ ⁵						
397-1	tʃʰ ei ⁵						
443-1	n j u p ⁵						
460-1	s a ʔ ⁵³						
463-1	w w ³¹						
464-1	k u ŋ ³						
473-1	s u m ³¹						
476-1	kʰ j u k ³						
481-1	tsʰ ei ³						
494-1	g j ⁴³						
496-1	h j ɛ ŋ ³						
516-1	w ei ³¹						
522-1	n u ʔ ⁴³						
523-1	pʰ j u ³						
524-1	n a ³¹						
540-1	kʰ ɔ ⁵						
3-1	b w ɛ ³						
6-1	g ei ⁵						
7-1	dʒ ṵ m ³¹						
20-1	n a p ⁴³						
51-1	ŋ u ɛ ³¹						
64-1	g au ŋ ³¹						
65-1	kʰ u k ⁵³						
66-1	d z u ³¹						
71-1	ʃ ei ⁵						
72-1	ʔ a ³¹						
76-1	w ɔ ³¹						
77-1	m j ʔ ⁵ ⁴²						
78-1	m au ³¹						
82-1	pʰ u ŋ ³¹						
87-1	ŋ ɔ ʔ ³						
93-1	l a m ⁵						
94-1	m j ei						
100-1	s u n ⁴¹						
116-1	l u ³¹						
119-1	w a n ³						
124-1	pʰ j u ³						
136-1	l w ɛ ³¹						
137-1	kʰ j au ɛ ³						
144-1	s u t ³						
145-1	d u ŋ ³						
146-1	m au ³¹						
150-1	g j ɔ k ³¹						
154-1	m j ⁵ ⁴⁵						
165-1	kʰ j a						
166-1	pʰ j ɔ ³¹						
169-1	g j a̰ ŋ ³						
170-1	b j ɔ ³¹						
171-1	j a ŋ ⁴²						
174-1	l a m ³¹						
181-1	m j ɔ ʔ ⁴³						
193-1	b u ⁴³						
205-1	n ṵ t ⁵⁴						
206-1	m au i ⁵						
212-1	tʃʰ ɔ ʔ ³						
214-1	l u m ⁵						
217-1	ɔ̰ u ³¹						
224-1	n j au ⁵ ³						
228-1	b u ŋ ³¹						
238-1	j au ³						
241-1	ʃ ɔ ³¹						
246-1	kʰ j ə ³¹						
256-1	ʔ ai ³						
257-1	pʰ ɔ̰ ³						
272-1	m ɔ ⁴³						
273-1	ʔ a ⁵						
274-1	m a ŋ						
286-1	kʰ a m ⁵						
289-1	kʰ u ŋ ³¹						
294-1	ʔ u ⁵ ³¹						
301-1	j ɔ ʔ ⁴³						
306-1	kʰ j u p ⁵						
307-1	ŋ a p ⁵						
321-1	tʰ a ŋ ⁵						
331-1	m j ɔ ³¹						
332-1	l a̰ n ³						
335-1	g j ɔ ³						
336-1	n a m ³¹						
340-1	ŋ au ³¹ ³¹						
342-1	m j au ɛ ³¹						
360-1	dʒ ə p ⁴³						
376-1	s j ⁵³						
389-1	n ə k ⁵³						
395-1	n u ʔ						
401-1	ʃ ɛ ⁵						
404-1	d z u ŋ ³¹						
408-1	d u ³¹						
409-1	l u ³¹						
413-1	d au n n ⁴²						
421-1	n j u k ⁵						
425-1	b ei ei ³¹						
430-1	tʃʰ ɛ ³						
442-1	d u ³						
447-1	tʰ u ŋ ⁵						
456-1	g ɔ ⁴³						
458-1	ʃ u ⁵						
469-1	kʰ au ⁵						
470-1	d a ⁵ ³¹						
475-1	ŋ ɔ ³¹						
477-1	n j ɛ ʔ ⁵³						
478-1	ʃ ɛ t ⁵						
480-1	g au ⁵ ³						
485-1	m j ɔ ³¹						
495-1	ŋ w ³¹						
499-1	m j a ŋ ³¹						
500-1	n j ɔə ³¹ ³¹						
501-1	tʰ u ³						
506-1	dʒ a p ³						
507-1	n u k ⁴²						
509-1	l ə ŋ ⁵						
510-1	b j ai ŋ ³¹						
511-1	l ɔ ʔ ³¹						
521-1	h w ³¹ ³						
525-1	n j au ɛ ³¹						
538-1	tʃʰ au i ³						
539-1	dʒ ɛ n ³¹						
544-1	kʰ j u k ⁵³						
550-1	tʰ u ʔ ⁵						
562-1	m j u ŋ ⁴²						
568-1	g j ŋ ³¹						
2-1	kʰ u ŋ ³¹						
11-1	s ə ŋ ⁵³						
12-1	j ɔ ŋ ³¹						
