ID	DOCULECT	TOKENS	ALIGNMENT	COGID
1	Beijing	pʰ au ³⁵	pʰ au ³⁵	214
2	Changsha	p au ¹³	p au ¹³	214
3	Chaozhou	pʰ au ⁵⁵	pʰ au ⁵⁵	214
4	Chengdu	pʰ au ³¹	pʰ au ³¹	214
5	Fuzhou	pʰ au ⁵²	pʰ au ⁵²	214
6	Guangzhou	pʰ aːu ²¹	pʰ aːu ²¹	214
7	Hankou	pʰ au ²¹³	pʰ au ²¹³	214
8	Jinan	pʰ ɔ ⁴²	pʰ ɔ ⁴²	214
9	Meixian	pʰ au ¹¹	pʰ au ¹¹	214
10	Nanchang	pʰ au ²⁴	pʰ au ²⁴	214
11	Shanghai	p ɔ ¹³	p ɔ ¹³	214
12	Shuangfeng	b ə ³³	b ə ³³	214
13	Suzhou	b æ ³¹	b æ ³¹	214
14	Taiyuan	p au ¹¹	p au ¹¹	214
15	Wenzhou	b ɜ ³¹	b ɜ ³¹	214
16	XiAn	pʰ au ²⁴	pʰ au ²⁴	214
17	Xiamen	pʰ au ²⁴	pʰ au ²⁴	214
18	Yangzhou	p ɔ ⁵⁵	p ɔ ⁵⁵	214
19	Beijing	ʈʂ ʅ ²¹⁴	ʈʂ ʅ - ²¹⁴	311
20	Changsha	ʈʂ ʅ ⁴¹	ʈʂ ʅ - ⁴¹	311
21	Chaozhou	ts i ⁵³	ts i - ⁵³	311
22	Chengdu	ts ɿ ⁵³	ts ɿ - ⁵³	311
23	Fuzhou	ts i ³¹	ts i - ³¹	311
24	Guangzhou	tʃ i ³⁵	tʃ i - ³⁵	311
25	Hankou	ts ɿ ²¹³	ts ɿ - ²¹³	311
26	Jinan	ʈʂ ʅ ⁵⁵	ʈʂ ʅ - ⁵⁵	311
27	Meixian	ts ə t ¹	ts ə t ¹	311
28	Nanchang	ts ə t ⁵	ts ə t ⁵	311
29	Shanghai	ts ɤ ʔ ⁵	ts ɤ ʔ ⁵	311
30	Shuangfeng	ʈʂ ʅ ²¹	ʈʂ ʅ - ²¹	311
31	Suzhou	ts ɤ ʔ ⁴	ts ɤ ʔ ⁴	311
32	Taiyuan	ts ɿ ⁵³	ts ɿ - ⁵³	311
33	Wenzhou	ts ɿ ³²³	ts ɿ - ³²³	311
34	XiAn	ts ɿ ⁵³	ts ɿ - ⁵³	311
35	Xiamen	ts i ⁵¹	ts i - ⁵¹	311
36	Yangzhou	ts ɿ ⁴²	ts ɿ - ⁴²	311
37	Beijing	j ou ⁵¹	- j ou ⁵¹	316
38	Changsha	j ɤu ²¹	- j ɤu ²¹	316
39	Chaozhou	j u ³⁵	- j u ³⁵	316
40	Chengdu	j əu ¹³	- j əu ¹³	316
41	Fuzhou	j eu ²⁴²	- j eu ²⁴²	316
42	Guangzhou	j au ²²	- j au ²²	316
43	Hankou	j ou ³⁵	- j ou ³⁵	316
44	Jinan	j ou ²¹	- j ou ²¹	316
45	Meixian	j j u ⁵²	j j u ⁵²	316
46	Nanchang	j u ²¹	- j u ²¹	316
47	Shanghai	j ɯ ¹³	- j ɯ ¹³	316
48	Shuangfeng	j ʊ ³³	- j ʊ ³³	316
49	Taiyuan	j ou ⁴⁵	- j ou ⁴⁵	316
50	Wenzhou	ɦ j au ²²	ɦ j au ²²	316
51	XiAn	j ou ⁵⁵	- j ou ⁵⁵	316
52	Xiamen	j u ³³	- j u ³³	316
53	Yangzhou	j ɤɯ ⁵⁵	- j ɤɯ ⁵⁵	316
54	ZhongyuanYinyun	j ou ⁵¹	- j ou ⁵¹	316
55	Beijing	ʈʂʰ ʅ ⁵⁵	ʈʂʰ - ʅ - ⁵⁵	318
56	Changsha	tɕʰ j a ²⁴	tɕʰ j a - ²⁴	318
57	Chaozhou	ŋ ɯ k ²¹	ŋ - ɯ k ²¹	318
58	Chengdu	tsʰ ɿ ³¹	tsʰ - ɿ - ³¹	318
59	Fuzhou	s e ʔ ²³	s - e ʔ ²³	318
60	Guangzhou	h ɛ k ³	h - ɛ k ³	318
