COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
4848					ɔ n ɔ n ɔ	o n a n ɛː		ɔ n a n a				ɔ r̃ ɔ n ɔ n ɔ				
5568		g u s u												k u s e j		
2773	b a r m i n a	b a r m ɛ					b a r m i			b a r m i						
742	z a r a	dʒ a r a					dʒ a r a								z aː	
5497		ɛ w		ɛ w					ɛ w						ɛ w	ɛ w
4571			t u m b u										d u m b u		d u m b u	
958									k uː			g ɔ				
3426			s eː		s eː											
5550			n a r e					n a r e								
1668			b i g i			b i n iː				b i n ɛː	b i n i				b i n	
4158				g ɔ ŋ ɔ					g ɔ w̃ ɔ			g ɔ ŋ ɔ				
3357			p a n a ŋ g e								ɲ aː ŋ g e					
3050											j o				j o	
4479	k o		k eː				k oː	kʷ eː			k oː					
197				b ɛ w			b ɛː		b ɛ w							
2676													t i j ɛ		t i j a	
4783									r a					r u		
4630					nʷ ɛː			n ɔː			n ɔː					n ɛː
981						j e g e							j e g e			
4943			k a n i								k ɔː n i		k ɛ ɲː ɛ			
4536				b ɛː					b ɛː			b ɛː				
5036		t o r o		t o r o					t o r o			t o r o				
3343										n i ŋ g e					n i ŋ	
3161						t a r					dʒ aː l o					
4443					ɲ a ŋ g u			ɲ a g u								
2148											s a			z u		
4277	k aː s u													g ãː s u		
5962							j u r		j u r							
334									s a s a j					s a j		s i s aː
2696	ɔ w̃								ɔ w							
3658	d i m o				d i m o					d i m ɛ					d i m ɛ	
3407				ɛ m					ɛ m				e m	ɛ m		ɛ m
2459					d ɛ			d ɛ							d ɔ	
567				j i n e								ɲ i n e	n i nː ɛ			n i n ɛ
1533													i s e		i z ɛ	
4801		d a w							d a g a				d a g i			
597					g e n i			g eː n i								
3088		ɲ ɛ r̃ u					ɛ r̃ i		ɲ ɛ r̃ u			ɲ ɛ r̃ u		ɛ r u		
5391			dʒ u		dʒ õː	d iː		dʒ o m		d oː						
3840	m	m						m ɛ								
5200					ɛ l	ɛ l i				ɛ l ɛː		ɛ l u	ɛ l ɛ		ɛ l	ɛː l
3776					t aː ŋ g u			t aː ŋ g a								
827	k e n d e						k eː n d e									
668			s ɔː w ɛ					s ɔ g ɛ								
4986				j ɔ r ɔː n iː					j ɔ r ɔ	j o			j u l ɔ			
5303						p i j ɛ l i					p i j ɔ l u				p i j ɛ l	
1945						p i r i					p i r i					
3807	p iː r̃ i				b ãː		p iː								p i l	
388						d u b e					d uː					
4336				s i					s u							s u
5569			p aː n d e			p i n d iː		p aː n d o			p aː n d e					
4296					d u g u			d u g u			d uː r u					
1727						j ɛ					j o		j ɛ		j ɛ	
892													p a t r ɔ		b a d u	
5606			t i l i ŋ g e		t i n i ŋ g ɔ			t i n d i g ɔ			t i l ŋ g ɔ					
136		k ɛ l ɛ							k ɛ l ɛ			k ɛ n ɛ				
3666						n a l a					ɔː l a		ɔ l ɔ			
4280					j a g a r a	j a g a dʒ a					j a g a r a		j a g a r u			
618												u dʒ ɔ	u d ɔ			u dʒ ɔ
1749						dʒ aː ŋ i									z aː n i	
281					b a ŋ g ũː			p a ŋ̍								
1704				d eː								d e			d eː	
