COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1130					e l										e l	
3795						g a b u					g a w					
3325												b ɔː n ɔ	b ɔ n d u		b ɔ n d u	b ɔ n ɔ
3935															k u n j e	k u j iː
2902		j u				j ɛ	j i		j ɔ		j o		j ɛ			
468														d u n u	d o n u	
1668			b i g i			b i n iː				b i n ɛː	b i n i				b i n	
21	d aː b a				d e b u			d aː b a								
1916	dʒ e			dʒ ɛ											dʒ e n	
1074					n o g e	n i g i l		n u g u			n u g o		n i g e			
568					n e n d e l e			n e n d i l e		n i n d u g o					n i n d u g o	
3159				j a ŋ a					j ɛ l ɛ				j ɛ			j ɛ n ɛ
4655						o b i									o b i	
4161						ŋ g o					ŋ g e					
618												u dʒ ɔ	u d ɔ			u dʒ ɔ
1787	n aː	n aː			n ɛː			n ɛː								
3180						d u n d ɛ		d u n d ɛ								
2714				s u ŋ		k ɛː s u m								z a ŋ		s u m
1667		d u g u														d u g u
4024	z i w a									z i b a			dʒ i b e	z i p a	z u b a	dʒ i b ɛ
5465		m uː j̃ i		m u ŋ o					m u j̃ o			m u ŋ o				m u j̃
1544													j oː			j oː
833					t e g a								t u g u			
5656			m ɔː n dʒ i		m o n dʒ i	m o n dʒ e	ɔ n dʒ i	m ɔː n dʒ i			o n dʒ i					
2127			n o l o		n o l o	n a l e		n o l o								
3050											j o				j o	
954					a l e			a l e								
929	j	j														
5318	d ɔ r ɔ			d ɔ r ɔ		d ɔ l ɔː				d ɔ ãː			d ɔ l ɔ		d ɔ r ɔ	d ɔ l ɔ
3322								n uː		n ɔː						
285										n ɛ	ŋ a		n ɛ		n a	n ɛ
2867												d a r̃ a	d a a			d aː
2865				w ɔː					w ɔː					w ɔ w		
5675							k ɛ n dʒ i			ɛ n d ɛ						
3625									d ɛː g ɛ							d i g ɛ
117					dʷ ɛː			dʷ ɛː			dʷ ɛː					
1124	e r e	i r e			e l e			e l e l e		eː l eː	e l e					
4442			t iː w ɛ			t i j ɛ					t i j ɛ		t u j o			t u j
4571			t u m b u										d u m b u		d u m b u	
5233										m u g o			m u g o	m u g u	b u g o	
4501			d ɛ n dʒ i								n iː n dʒ i					
3157	t i n i	t i n i														
2182													o b o			o b o
936													b ɛː		b i j a	b i
3254			d i l i m a		d u l u m a			d a l m a			d u m a					
