COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
154	ʔ a f ə rː ə s ə	f ə rː ə s ə				ʔ a f r ə s ə							b ə rː ə s ə	ʔ a f ə rː ə s ə m		ʔ a f r ə s a			f ə r ə s ə
187										b u tʃ i					b uː tʃ o			b u tʃ o	
649		b ə							b ə	b e								b ə	b ə
502				d a s								d ə r s	d ə r s	d ə rː ɨ s			d ə r f i		
493	ʔ ɨ h u d					ʔ ɨ ħ u d				ʔ a l ħ a d									
423				d ɨ j ə							d ɨ j ə								
153	w ə sː ə n ə		w ə w ə sː ɨ n				w ə s n o t				w ə sː ɨ n	w o w o sː ɨ n	w ə w ə sː ɨ n	w ə w ə sː ɨ n			w ə sː ə n ə		
383		b a r m a s i l a																	m aː ʃ u lː e
312												ʔ ə r ə dː a m		ʔ ə r ə dː a m		r ə d ɨ ʔ a			
608			g a z				g a z	g a z			g a z			g a z					
523															ʃ ɨ b ə t			ʃ ɨ b ə t	ʃ i b ai̯
120			d a n g a	d a n g ə	d a n g ə		d a n g a	d a n g a	d a n g a				d a n g a						
391							m ɨ s	m ɨ s				m ɨ s	m ɨ s	m ɨ s					
101																ħ u	ħ a w		
510							w e g		w ə j ə g							w ə t ə r			
184									d a s ə	d aː m ə s a		d a s ə m			d a s ə m			d a s aː	
16			ʔ a g a t	ʔ a g a d					ʔ a g a l										
250	t ə w ə	t ə w ə	w ə t e		w ə t e		t a b o t	w ə t e			ʔ ə t ə ʔ u t			w ə t e					
654			t ə h u t	t ɨ h u d ə											t uː h a				
343			kʼ ə ʃ ə		k ə ʃ ə		k j ə ʃ ə	kʼ ə ʃ ə		kʼ o s a									
416	kʼ ei̯	kʼ ə j ɨ h								kʼ eː h						kʼ ai̯ ħ ɨ t	q ə j ɨ ħ		kʼ aːi̯
613						g e s ə m				g i ʃ					g eː s			g eː s	g eː s
304						z i ʔ a h u				z i j u									
468									m ə g a z									m ə g a z	m ə g a z
648		kʼ a m ə d i								kʼ a m ə d i									
253		ʔ ɨ n dʒ e d e l o																	dʒ eː d aː l ə
462				m e j a					m ə j a		m e ʔ a	m o tʃʼ ə							
538	ʔ ɨ nː ə sː u																n ɨ sː a t ə n		ʔ ɨ n o mː u
428								dʒ ɨ mː ə			g i m ʔ ə	g i mː ə			g i mː a				g i mː a
629															ʔ o ʃ t			h oi̯ t	h oi̯ t
246	ʔ a r b					ʕ a r b											ʕ a r b i		
170				d ə r ə w ə				j ə b a r ʔ a w i	ʔ a b a r a w		ʔ a b a r ʔ a w i								
335		k ə m e															k ə m əi̯		
553				f a n g a j ə					f ə n g ə j a		f ə n g ə j a								
667												d ə x ə					n ɨ s ɨ x a		
221			dʒ ə p ə r ə				dʒ ə pː ə r ə	dʒ ə p ə r ə	dʒ ə pː ə r ə		dʒ ə p ə r ə		ʒ ə bː ə r ə						
26						ʕ ə bː i										ʕ a b a j i			
407																ʕ ɨ fː u n	ʕ u f a n		
336		g a r				t ə g b a r													
554				w a							w ə d a								
100																b a n i	b a n i		
337		kʼ ɨ l tʼ ɨ m								kʼ u l tʼ u m									
413	g ə n f o	g ɨ n f o										g ə n f o					g ə n f o		
