COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
180							t u m a								t i m e	
786		n i		n i					n i							
5380						k a dʒ a b i							a d u b a			
1455						s aː g iː									s aː g e	
3625									d ɛː g ɛ							d i g ɛ
3322								n uː		n ɔː						
5286													s ɔː			s ɔː
3754			k ɛ m n ɔ		k aː n u			k aː m n ɔ								
929	j	j														
5569			p aː n d e			p i n d iː		p aː n d o			p aː n d e					
2999						d ɔ g ɛ	d ɔ g ɔ			d o g ɔ					d ɔ g ɔ	
1944					tʃ i r e					tʃ i lː iː				tʃ i r u		
3721				w a					w a							
2699					n aː g a			nʷ aː g a								
5279							t i ŋ i					t i ŋ ɛ				
4868					n o m o n dʒ i						n o m o n					
1378					k u n d a l e			k u n d a l e								
2580			k i b a					k i b a								
3792				dʒ ɔ w̃ ɔ								dʒ ɔ w ɔ				
5480			ʔ o g a					o g a			aː g a					
5278							t i ŋ a					t i ŋ ɛ				
5272	t e	t e g e		t e g u					t e g u					t e g u		
2304			ʔ a m a n a		a m a n a			a m a n a								
3361										z a					z a	
4655						o b i									o b i	
4442			t iː w ɛ			t i j ɛ					t i j ɛ		t u j o			t u j
5277						d a m					d a m u				d a m	
1613					j ɛ g ɛ		j ɛ g ɛ									
448				n ɛ j̃					n ɛ m			n ɛ		n e ŋ		
1667		d u g u														d u g u
958									k uː			g ɔ				
2441	n aː	n aː					n aː	nʷ ɛː								
144													o nː u	t u ŋ ɔ		o n ɔ
1453	j	j														
5657				s u r̃ ɔ					u s u r̃ u							
567				j i n e								ɲ i n e	n i nː ɛ			n i n ɛ
4506								n s ĩː							s ĩː	
3320		m													m	
5847				oː ɲ o					oː n dʒ o			oː ɲ o				o ɲ ɔ
4575							d e ŋ i				d e ŋ i					
4187						ɲ ɛ ŋ g o				ɲ ɛ ŋ g ɛ						
115	ɔ j̃	ɔ j̃														
5641				l ɛ j					l e j			l ɔ j		l e j		l ɛ j
5707	t oː						n̩ d o									
5969															s ɔ ŋ	s ɔ j
2734	o s u											s uː				
2374				ɔ j ɔ					ɔ j ɔ							
5078	p i r e									p i r i m		p u r o	b o r o			
5482						ɛ ŋ g u			u ŋ g u							
2866					g j ɛː			g i j ɛ								
4804						p a l ɛː									b e l e	
2393	m	m														
1071	l u w o						l u g o									
3283	a r̃ a						a r̃ a			a r̃ a		a r̃ a				
597					g e n i			g eː n i								
345		k u w o					k u w o									
1825				n u w̃ o					n u w̃ o					n u w̃ ɔ		
64					k a r a			k a r a			k a r a					
5940												a d u r̃ u				a n d u r̃ ɔ
2799			d u b ɛ		d u b e			d u b ɛ								
3659	m	m														
62				k i										k i l a		k i
