COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l au ⁵						
18-1	n j j n ⁵						
19-1	n j ⁴³						
44-1	l u ʔ ⁵						
50-1	x ai ŋ ³						
62-1	s ai k ⁵⁴						
70-1	b a n ³						
75-1	m j ɔ ʔ n						
97-1	tʃʰ a ŋ ³¹						
112-1	tsʰ ɔ ⁴³						
122-1	m j u k ³						
127-1	kʰ w ei ³						
132-1	w ɔ ʔ ³						
133-1	n au ³						
135-1	n au ⁵						
142-1	d z i ³ ³¹						
143-1	ŋ ɔ̰ ʔ ⁵⁴						
149-1	ʔ ɨu ⁵						
152-1	ŋ ɔ ³						
157-1	b u ⁵						
183-1	ʔ u ⁵						
184-1	n u ʔ ⁵³						
185-1	tsʰ a m ⁵⁴						
189-1	n j ɔ ʔ ³¹						
192-1	n j ³						
195-1	n ɔ ³						
200-1	dʒ a n ³¹						
216-1	s ai ŋ ⁴³						
218-1	l ɔ ʔ ⁵						
225-1	s ai ŋ ⁴³						
235-1	kʰ j ei ⁵⁴						
244-1	s w ei						
253-1	m j ³¹						
270-1	m ei ³						
278-1	m j ŋ ŋ ³¹						
279-1	w ɔ ⁵						
285-1	j a̰ m m						
308-1	d d a						
322-1	m ei ⁴³						
325-1	kʰ au ⁵						
337-1	m j a ŋ ³¹						
341-1	d z ɔ ³						
347-1	ʃ u ʔ ʔ						
362-1	j ei ³¹						
391-1	j ṵ p ⁵						
394-1	m ɔ ʔ ⁵						
397-1	tʃʰ ei ⁵						
443-1	n j w p ⁵⁴						
460-1	s a t ⁵³						
463-1	j i ³¹						
464-1	ʔ u ŋ ³						
473-1	s ɔ n ³						
476-1	kʰ j u k ⁵⁴						
481-1	tsʰ i ³						
494-1	g j ⁵						
496-1	x j ɛ ŋ						
516-1	w ɛ ³						
522-1	n ɔ ʔ ⁴³						
523-1	pʰ j ɨu ³						
524-1	n ɛ ³¹						
540-1	kʰ ɔ ⁵						
3-1	b j ³¹						
6-1	g ei e						
7-1	dʒ ṵ m ³¹						
20-1	n a p ³²						
51-1	ŋ w ³ ³						
64-1	g u ŋ ³¹						
65-1	k ṵ k ⁵⁴						
66-1	d z u ⁵						
71-1	ʃ ei ⁴³						
72-1	ʔ ai ³						
76-1	w ɔ ³						
77-1	n j ḭ ³ ³						
78-1	m au ³¹						
82-1	pʰ u ŋ ⁵						
