COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
14			l æ̰ p ⁵³			h l j a p	l a̰ p ⁴
376	s ɛ ʔ ⁵³	s j ɛ ²³	s ɛ ʔ ⁵²		ʃ i	s iˀ	s e ⁵³
160		k o ŋ ⁵²	g a ŋ ³²	g a ³²			g ɔ ŋ ³²
539	dʒ j ɛ n ³		dʒ e ŋ ³²	dʒ ɪ n ³²	ʃ ei ⁵⁵	kʰ j a ɲ	dʒ ɪ n ³¹
46	ʃ ɔ ³¹	ʃ a ³	tʃʰ o ³¹	tʃʰ ø ³¹	ʃ e		
508	b u ³¹		b ɔ ⁴			p a k	
429	tsʰ a ʔ ⁴¹		dʒ oi ʔ ⁵			s w eː	
338	n j ɔ ʔ ⁴³		m j ɔ ʔ ³	m j ɔ ʔ ³²		h m i t	m j ɔ ʔ ³
355				tʃʰ ɔ ³			tʃʰ ɪ ³²
385				n a ⁵²		ŋ a mˀ	
374		k j ḛ ʔ ³	kʰ oi ⁴³			k j u	
281		kʰ j a ⁵²	kʰ j ɔ ⁴	kʰ j ɔ ⁵¹	kʰ ə		kʰ j ɔ ⁵³
265				ʔ o k ⁴²			ʔ a̰u ⁵³
54					s e ⁵⁵	s a m	ʃ a m ⁵⁴
261	ʃ a ŋ ³				s ə	s aː	ʃ a ŋ ⁵³
574			ŋ o̰i ³¹	ŋ a t ³²			
223			kʰ j o ŋ ⁴	kʰ æu ŋ ⁴²		kʰ j w i ŋ	
43	l a̰u ⁵¹		l au ⁵¹				l au ⁵³
553	tʰ a n ³		tʰ ãɪ ²				tʰ a n ³²
27	d z a n ⁴²		ts ai n ⁴	d z ɪ n ³¹			d z a n ⁵¹
53			dʒ ɔ ʔ ³	dʒ o ʔ ³²			
318			d z ɔ ³				dʒ ɔ ⁵³
419				kʰ e ʔ ⁵⁴		kʰ dʒʷ eː	
286	kʰ w a m ⁵	kʰ a m ²³	kʰ æ m ⁴	kʰ a m ³		kʰ aː	kʰ u m ³¹
255	d j u ³¹	p j u ³	b j u ⁵¹	b j u ³¹		l u	
37			l ai ³²	l ai ³²		l ai	l ai ³¹
545	dʒ w ɛ ʔ ⁵²		dʒ ø m ³²	dʒ o ⁵		tsʷ a t	
517		ts õ ²³	dʒ a ŋ k ⁵³	dʒ a ³⁴		r a ŋ	dʒ a̰ ŋ ⁵³
234	k a̰ ŋ ³		g a ŋ k ⁵²	k a̰u ŋ ⁴			
126		n a ʔ ⁵²	n ɔ̃ ʔ ³				ŋ ɔ ³
414	l a ŋ ³	l õ ⁵²	l a ŋ ²			l uˀ	l a ŋ ⁵³
115	dʒ ɔ ³		d z ə ⁴³				
485	n j ɔ ³⁵	m j a ⁵²	m j õ ³⁵	m j ɔ ⁴⁵		m j aː	m j ɔ ³
396	m ɛ ³	m a̰ ³	m ə ³	m ə ²			
287			d w a ŋ ³¹			t a ŋ	d ɔ ŋ ³¹
426	d ṵ ḭ ⁵		d ɨ ⁵⁴	d ø i ⁵			d w i ⁵³
15			g w ɛ m ³			k r w iː	g u m ⁵³
266	j ɛ̰ n ⁴		j o k ³	j a̰ m ³²			j a̰ ŋ ³
535	b a ŋ ³¹		b a ŋ ³¹	b o ³⁴		p aˀ	b ɔ ³
340	ŋ au ³¹		ŋ au ³¹	ŋ o ʔ ³²	ŋ u ⁵⁵	ŋ w i	ŋ au ³²
390	j ɔ̰ ³²	j a ⁵²	j ɔ ²¹	j o ³⁵			j ɔ ⁵¹
89	s a ŋ ³		s a ŋ ⁵⁴	s a ŋ ⁵²		s a ŋ	s e ŋ ⁴
215	tsʰ ɔ t ⁵³	ts a̰ ʔ ⁵²	ts o̰i ʔ ⁵³		ʃ w ai ʔ ³¹	tsʰ u t	
48	ʃ ə ⁴³		ʃ o ⁵³			tʰ u mˀ	tʃʰ ɔ ³²
526		p a ²³	b ɔ ⁴	b o ³⁵			
478	x j ɛ ⁵³	ʃ ɛ t ⁵²	ʃ e t ⁵³	ʃ ø ʔ ⁵	ʃ i ʔ ³¹		ʃ ɪ̰ t ⁵
329	m a ŋ ⁵		m a ŋ ³⁴	m a ³⁴³	m ɔ ŋ ³¹		
488	j a m ⁵		j æ̰ m ⁴			ʔ ə	ʔ a̰ m ³¹
505	l a m ³¹	l ẽ ²³	l æ̰ m ³¹	l e ²			l a m ³²
311			b ai n ⁴	p ḛ n ²			
297				pʰ o ʔ ⁴			pʰ ə ³
444				j a ⁴		p r a	p j a̰ ŋ ⁵³
328			d z ə ŋ ⁵¹	ts a̰ ŋ ⁴¹			d z i ŋ ⁵
454	d z w i ³		d z ɨ ²¹	d z ø i ⁵			d z w i ⁵³
536	d e ³		d u ³¹	d au ³		t u	ts ṵ ŋ ⁵³
534				n o ʔ ³⁴	ɲ o ⁵⁵		
407	s u ⁵	ts o̰ ²³	s ɔ ⁴	s u ⁵			s ɔ ⁵²
393	kʰ u ŋ ³					h au k	kʰ ɔ k ³²
441	x j ɔ ⁵						h ɔ ⁵³
422				w a ⁵⁴			w a ŋ ³¹
438	tʰ au ⁵		tʰ au ⁴	tʰ o ʔ ⁵		tʰ w iː	tʰ au ⁵²
148	d a ŋ ³		d a ŋ ³	d a ⁴		p j a m	d a ŋ ⁵³
480	g au ³⁴	k au ⁵²	g au ³	g o k ⁴³		k w iː	g au ³²
363	t a̰ ḭ ʔ ⁵³	t ḭ ²³	d a ŋ ²				d a ŋ ⁴³
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
264	m ɔ ʔ ⁴³		m ɔ ʔ ⁴		m o ʔ ³¹	m a k	
413	d w a n ³	ts a̰ n ²³	d w e n ³	d u m ⁵⁴		t w a n	dʒ ṵ n ⁵
503	tsʰ ɨu ³		tsʰ u ³²	tsʰ au ³²		tsʰ u	tsʰ u ⁴³
25	j ɔ ³¹		j ɔ ⁴²				
417			p j æ̰ p ⁵³	p j ḛ ʔ ⁵⁴		p j a ts	
52	tʰ j ɛ ʔ ⁴²	t a̰ ʔ ⁵²	d ɔ ʔ ⁵²	t o̰ ʔ ⁵⁴			d ɔ ʔ ⁵
492	g ɔ ⁵		g ɔ ³	g au ŋ ³			
528	l au ʔ ³¹	l u ²³		l a̰ k ⁵³			
567	tʃʰ j ɛ n ³		tʃʰ e n ³²	dʒ ɛ̰ t ⁵			tʃʰ ɪ n ⁵³
161	s o t ⁵			s ai t ⁵			s ʊ t ⁵
495	ŋ i ³¹	ŋ ai ³	ŋ e ³¹	ŋ ai ²³	ŋ j i ⁵⁵	ŋ ai	
372			m au ʔ ³¹	m o̰ k ⁵⁴			m a̰u ⁵²
446	l a̰ p ⁴²		l æ̰ p ³²	l ḛ ʔ ⁵⁴			l a̰ p ⁵⁴
559	j ɔ m ³		j ɛ m ²³	ɣ a m ³			v u m ³
179	ʔ u t ⁵	ʔ u ³	w ə ⁵	ʔ au ²			ʔ ʊ t ³²
42	pʰ ə ⁵		pʰ ə ⁵	b ə t ³		pʰ u t	pʰ w i ²
23		j ə ²³	j ɪ n ⁵³	j ɛ ʔ ²³		j a	
177	g au ⁵		g au ⁵		k o ³¹		
459	kʰ a t ⁵²		kʰ a̰i ʔ ⁵¹				kʰ a t ⁵⁴
233	n j a̰ ŋ ⁵			m a̰ ⁴			m j a̰ ŋ ³²
333	ʃ a m ³	ʃʰ ḭ ²³	ʃ æ m ³	ʃ j ɛ ³			ʃ a m ⁵³
468	d j ei ³			b ḭ ʔ ⁵⁴		p eː	b i ⁵³
432	b a t ³¹			b ḛ t ʔ ⁵⁴			
371	pʰ u k ⁵³					pʰ r euˀ	
359				n a̰ ḭ t ⁵⁴			n ʊ̰ t ⁵
418	g j ɔ ⁴³	k j a ²³	g j ɔ ⁴	g j o ⁵		k j aˀ	
98			g ɔ ʔ ⁵²	k o̰ ʔ ⁵⁴	k ə		
305	kʰ j a ʔ ⁵³		kʰ j a ʔ ⁵³				kʰ a p ³²
543	j a m ³		j æ̰ m ³			r a m	
301	j ɔ ʔ ³¹		j ɔ̰ ʔ ³	ɣ o ʔ ³²	r ʊ ʔ ³¹	r a k	w ɔ ʔ ³
57	kʰ j u ŋ ³²						kʰ j u ŋ ⁵³
156	m a n ³¹				m i ³¹	m iˀ	
226	tʃʰ o ʔ ⁵³		tʃʰ o ŋ ⁵³			tsʰ au ŋˀ	tʃʰ ə ⁵
9	dʒ w e ⁴⁵			tʃʰ e ⁴³			
155			dʒ ɛ ⁵				d z u ŋ ³
92	kʰ ə ³		kʰ ə ⁵	kʰ ə t ³		kʰ a	kʰ ə t ⁵
568	g i ³¹		g e ³¹	g ai ²	k ɔ ŋ ³¹	k au ŋ	g e ³¹
275	n u ⁵	n au ŋ ⁵²	n õ ŋ ⁵	n au ŋ ³²		n uˀ	
21		k a ŋ ³	g j o t ⁵²	g a ³¹			g j ɔ ⁴
437			n j æ̃ m ⁵⁴	m j æ ṵ k ⁵³		h ɲ a p	
565				ŋ a ³⁴			ŋ ɔ t ³²
198		ʃʰ a ⁵²		ʃ ɔ ⁵¹			m w i ³¹
114	n j æ̰ ṵ ʔ ⁵²		n j au k ⁵³				
5	m ṵ ⁵	m ə ⁵²	m ɔ ⁵³				m ɔ ⁴
550	d z u ʔ ³¹		tʰ ɔ ʔ ⁵²	tʰ o ʔ ⁵⁴	t u ʔ ³¹	tʰ a k	tʰ ɔ ʔ ⁵⁴
435	kʰ j a m ⁵⁴		kʰ ɔ ʔ ⁵²	kʰ o ʔ ⁵⁴		k a	kʰ ɔ ʔ ⁵
356	h a m ⁵		h a m ⁴	h e ⁴		h a n	h a m ²¹
471	j u k ³²		j o k ³²	j æu ʔ ⁴²		j au k	j u ʔ ³¹
129					kʰ w e ⁵⁵		kʰ w i ³²
182	n ɔ̰ ³¹		n ɔ̃ ³	n ɔ ³		h n a	
556	n j a p ⁴²		m j æ p ³				
497						t u t	d ɔ t ⁵⁴
377	t ɔ̰ ⁴⁵		d ɔ ³⁴	t o̰ ʔ ⁵			t ɔ̰ ⁵⁴
369			d w ɛ m ³²	d u k ⁵	tʰ u ³¹		t a̰u ³¹
555			j o ŋ ³	j æu ŋ ⁴		l j a ɲ	ɹ a ³
26		m a ²³		m ɔ ³⁵			m a ³
167	n ə ³		n ə ³²	n ə ²			
30	w a ŋ ³¹	w ã ŋ ³	w a ŋ ³¹	w a ³²			w a ŋ ³¹
424			n j ɛ ²¹	n a ⁴³			m j w i ²¹
449	ts ṵ ʔ ⁵²		d z u ³²	d z a̰u ⁴		tsʰ u	dʒ ɔ ʔ ⁵⁴
470	d ai ³	t a ⁵²	d ai ³	d e ³	t o ʔ ³¹	t a ts	
382	d a p ³¹			d e ³²			
312	ʔ au ⁵		ʔ au ⁵	ʔ o̰ k ⁵⁴	o ʔ ⁵⁵	ʔ w iː	
564	l a ³					p r au ŋ	l a ŋ ³
368				h o k ⁵⁴		h a ts	
118				m j a ŋ ³²			m ɔ ³
346	ʃ ɛ t ⁵³		ʃ i ʔ ³¹	ʃ a p ⁵³		s i p	ʃ ɪ t ⁵
431	g u ŋ ⁴³		g o ŋ ³¹	g au ŋ ³¹		kʰ j w iː	g u ŋ ³
345			g i ³	kʰ i ⁵⁴			g i ³¹
451			s ai ⁵²	s e ʔ ⁵⁴		s e	s a t ⁵⁴
117				kʰ a ²	k ə	k j aː	
227	d a ŋ ⁵	t o ŋ ²³	d a ŋ ⁵				d a ŋ ³²
570	n a̰ m p ⁵²		n æ̰ p ⁴²				n a̰ m ³²
544	k j ṵ k ⁵⁴		k j o̰ ʔ ⁵³	k j a̰u ʔ ⁵³	x o ʔ ³¹	kʰ r au k	k j ṵ ʔ ⁵⁴
487	ŋ a n ⁵		ŋ ãɪ ²⁴				
282	l ṵ ³				ɹ i ³¹	l a m	
502	b u ³		b o ³	b o ³	p a ³¹	p aː	
563	dʒ ɛ t ³¹		dʒ e ⁴⁵	dʒ i t ⁵³	sʰ i ³¹		dʒ ɪ t ³²
