COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
528	l au ʔ ³¹	l u ²³		l a̰ k ⁵³			
379	kʰ j ɛ n ³		kʰ j e ⁴³	kʰ ɪ n ⁴³		kʰ j ai	kʰ ɪ n ⁴²
265				ʔ o k ⁴²			ʔ a̰u ⁵³
57	kʰ j u ŋ ³²						kʰ j u ŋ ⁵³
110	s a n ³		s ɨ ⁵		ʃ e ʔ		tʃʰ ɪ ŋ ⁵³
374		k j ḛ ʔ ³	kʰ oi ⁴³			k j u	
118				m j a ŋ ³²			m ɔ ³
266	j ɛ̰ n ⁴		j o k ³	j a̰ m ³²			j a̰ ŋ ³
203	ʔ a m ³		ʔ æ m ³	ʔ e ³²			ʔ a m ⁵
479					j ɔ ŋ ⁵⁵	h r a ts	
559	j ɔ m ³		j ɛ m ²³	ɣ a m ³			v u m ³
254		ɣ ɛ ⁵²	j e ⁴	ɣ e ²			
339				l a p ³²			l ʊ p ³
345			g i ³	kʰ i ⁵⁴			g i ³¹
344				m ø ʔ ⁵⁴	m j e ʔ ³¹	m w a t	m ʊ t ³²
396	m ɛ ³	m a̰ ³	m ə ³	m ə ²			
570	n a̰ m p ⁵²		n æ̰ p ⁴²				n a̰ m ³²
85						h b i n	pʰ ɛ n ³
226	tʃʰ o ʔ ⁵³		tʃʰ o ŋ ⁵³			tsʰ au ŋˀ	tʃʰ ə ⁵
388	g j u k ⁴²		g j o k ³²	g j æu ʔ ⁴³		k r au k	g j u ʔ ³²
96		n a k ⁵²	n o k ³²				n u ʔ ³⁵
569	kʰ a ⁴		kʰ a ²⁴	kʰ ø ⁵		k aˀ	kʰ ə t ⁴³
513			g o ŋ ⁵	k au ŋ ³			
563	dʒ ɛ t ³¹		dʒ e ⁴⁵	dʒ i t ⁵³	sʰ i ³¹		dʒ ɪ t ³²
167	n ə ³		n ə ³²	n ə ²			
491					n e ³¹	n a	
201					s ɛ	s w aː	
466						h l ai	l u m ⁵³
180	l ɔ m ⁵³	l a m ⁵²	l ø̃ m ⁵¹				l ṵ m ³¹
359				n a̰ ḭ t ⁵⁴			n ʊ̰ t ⁵
31	d z o̰ ŋ ³²	ts a ŋ ³	ts o̰ ŋ ³²				
549	dʒ a m ³		dʒ æ m ⁵⁴				
311			b ai n ⁴	p ḛ n ²			
320				d z o ³²		ʔ a ŋ	d z a ŋ ³¹
141	tsʰ a ŋ ³		tsʰ a ŋ ²	tsʰ a ⁵³		tsʰ a ŋ	
316	k j ḛ ḭ ³		g e ³¹			k j a ɲ	g i ⁵³
418	g j ɔ ⁴³	k j a ²³	g j ɔ ⁴	g j o ⁵		k j aˀ	
153	l a̰ ŋ ³		l a̰ ŋ ³⁴	l a̰ ³			l a̰ ŋ ⁵³
175					p j a ⁵⁵	p r a	
572	d j e ³			d au ⁵¹			
468	d j ei ³			b ḭ ʔ ⁵⁴		p eː	b i ⁵³
134				dʒ au ŋ ⁵¹			dʒ u ŋ ⁵³
356	h a m ⁵		h a m ⁴	h e ⁴		h a n	h a m ²¹
105	m i ⁵		m ɯ̃ ⁵²				
102	l a ³		l a ²				
130	dʒ j æ p ⁴²		g j æ p ³	ɣ e ʔ ³			
410	w a ŋ ³¹		w a ŋ ³¹	w a ³²	v ɹ o ⁵⁵	w a ŋ	
573	h a ŋ k ⁵⁴	kʰ a k ³	h a ŋ ⁴				
247			f w e ʔ ⁵³	f a k ⁵			
251		j au ʔ ⁵²			j o k ⁵⁵	j au k	j u ʔ ⁴
483					h e ŋ ⁵⁵		h i ŋ ⁴⁵
17			p a ŋ ⁵³	b a ʔ ²¹			
552			l e ³²	l a ⁵		l eː	l ai ⁵³
324	j a p ⁴²		j æ p ³				v a p ⁵
329	m a ŋ ⁵		m a ŋ ³⁴	m a ³⁴³	m ɔ ŋ ³¹		
104	l a ³		l a ²				l u m ⁴
219	m a n ⁵		m oi ⁴⁵	m a̰ ḭ t ⁵			m u n ³⁴
386	s w a n ³		s oe ³				
380			j u ³¹	j u ³		r w eː	
323				kʰ j u m ⁴³		kʰ a p	
567	tʃʰ j ɛ n ³		tʃʰ e n ³²	dʒ ɛ̰ t ⁵			tʃʰ ɪ n ⁵³
419				kʰ e ʔ ⁵⁴		kʰ dʒʷ eː	
349	d u k ⁴²		d o k ³	d au t ⁴²			
98			g ɔ ʔ ⁵²	k o̰ ʔ ⁵⁴	k ə		
158	b au ³				p u ³¹	p w iː	b au ³¹
400	n a n ³¹	n e ²³	n ãɪ ⁴	n ɪ n ⁵⁴			n a̰ n ³
5	m ṵ ⁵	m ə ⁵²	m ɔ ⁵³				m ɔ ⁴
48	ʃ ə ⁴³		ʃ o ⁵³			tʰ u mˀ	tʃʰ ɔ ³²
8			ŋ ãɪ ³	ŋ ɪ n ⁴²		h n a ŋ	ŋ a̰ n ⁵³
415	tʰ ə ʔ ⁵³		tʰ ɨ ʔ ⁴²	tʰ au ŋ ⁴			
26		m a ²³		m ɔ ³⁵			m a ³
420			m j ũ ³	m j u ŋ ⁵⁴		m j aːu	
467			tʃʰ j ɛ ²	tʃʰ i ⁴			
505	l a m ³¹	l ẽ ²³	l æ̰ m ³¹	l e ²			l a m ³²
243	j ei ³¹		j e ⁵¹		ɹ i	r e	
433			j ø k ³			r w i k	
108				d z o ³¹			d z a ŋ ³¹
577	n j ɔ̰ ʔ ⁵³					h n aˀ	
377	t ɔ̰ ⁴⁵		d ɔ ³⁴	t o̰ ʔ ⁵			t ɔ̰ ⁵⁴
445	l a̰ ŋ k ⁴²					h l au ŋ	
423	j au ³¹		j au ³¹	j o̰ k ⁵		k j aˀ	ʔ ʊ̰ t ⁵
566			g j ɛ ³¹	k j ɛ̰ t ⁵³			
498	d j u ŋ ³	l a ŋ ²³	l ə ŋ ⁴	l a ŋ ³⁴			
452				m i ⁴			m i ³
25	j ɔ ³¹		j ɔ ⁴²				
530	s ai k ⁵⁴		s ə k ⁵³	s a k ⁵		s a ts	s ɪ k ⁵⁴
461				p j ḛ ⁵⁴		pʰ j a k	
