COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l a ⁵						
18-1	m j ʔ ŋ ⁵						
19-1	n j ⁵						
44-1	l u ʔ ⁵						
50-1	x j ŋ ³						
62-1	s a k ⁵						
70-1	b a n ⁵						
75-1	m j ɔ ʔ ³						
97-1	tʃʰ a ŋ ³						
112-1	tsʰ ɔ ⁵						
122-1	m j u k ⁴²						
127-1	kʰ w ei ³						
132-1	w a ʔ ³						
133-1	n u ³						
135-1	n au ⁵						
142-1	d z i ³						
143-1	ŋ ṵ ʔ ³						
149-1	d u ⁵						
152-1	ŋ ɔ ³¹						
157-1	b ɔ ⁵						
183-1	d u ⁵						
184-1	n u ʔ ʔ						
185-1	tsʰ a m ⁵³						
189-1	m j ɔ ʔ ⁴²						
192-1	n ṵ ³						
195-1	n ɔ ³						
200-1	dʒ a n ⁵						
216-1	s a ŋ ⁵						
218-1	l ɔ ʔ ⁴²						
225-1	s a ŋ ⁵						
235-1	kʰ j ei ³¹						
244-1	s w ei ⁵						
253-1	m j ḭ						
270-1	m ei ⁵						
278-1	m j ŋ ŋ ³¹						
279-1	w a ⁵						
285-1	j a̰ m ⁵						
308-1	b u a ⁵						
322-1	m ei ⁵						
325-1	kʰ au ⁵						
337-1	m j a ŋ ³¹						
341-1	d z ɔ ³						
347-1	s u ʔ ⁵						
362-1	j ei ⁵						
391-1	j ṵ p ⁵						
394-1	m ɔ ʔ ⁴²						
397-1	tʃʰ ei ⁵						
443-1	n j ṵ p ⁵						
460-1	s a ʔ ⁵						
463-1	w w ³¹						
464-1	ʔ u ŋ ³						
473-1	s ṵ m ⁴²						
476-1	kʰ j u k ³						
481-1	tsʰ a ³¹						
494-1	dʒ j ⁵						
496-1	x j ŋ ŋ ³¹						
516-1	w ei ³						
522-1	n ɔ ʔ ³						
523-1	pʰ j u ⁵						
524-1	n a ³¹						
540-1	kʰ ɔ ⁵						
3-1	b j ei ³						
6-1	k j ³						
7-1	dʒ ṵ m ⁴²						
20-1	n a p ⁴²						
51-1	ŋ u a̰ ³						
64-1	g u ŋ ⁴²						
65-1	g u k ⁵						
66-1	d z u ⁵						
71-1	s ei ⁵						
72-1	ʔ a ³						
76-1	w ɔ ³						
77-1	m j k ⁵ ³						
78-1	m u ³¹						
82-1	pʰ u ŋ ⁵						
87-1	ŋ ɔ ʔ ³¹						
93-1	l a m ⁵						
94-1	m j ei ³						
100-1	s w n ⁵						
116-1	l u ⁵						
119-1	w a m ³						
124-1	b j u ³						
136-1	l i ei ³						
137-1	kʰ j u ei ³						
144-1	s w t ⁵						
145-1	d u ŋ ⁵						
146-1	m au ʔ						
150-1	k j ɔ ʔ ³¹						
154-1	m j i ³						
165-1	kʰ j a ⁵						
166-1	pʰ j ɔ ⁴²						
169-1	g j a̰ ŋ ³						
170-1	b j ɔ ³						
171-1	j a ŋ ⁴²						
174-1	l a m ³¹						
181-1	m j ɔ ʔ ⁵						
193-1	b u ⁴²						
205-1	n u ⁵ ⁵⁴						
206-1	m w ei ³						
212-1	tʃʰ ɔ ʔ ³						
214-1	l ṵ m ³						
217-1	d u ⁵						
224-1	n j u ⁵ ⁵						
228-1	b au ŋ						
238-1	j u ⁵						
241-1	s ɔ ⁵						
246-1	g j a ⁵						
256-1	ʔ a ⁴²						
257-1	pʰ ɔ ⁵						
272-1	m ɔ ⁵						
273-1	ʔ a ⁵						
274-1	m a ŋ						
286-1	kʰ a m ⁵						
289-1	kʰ u ŋ ⁴²						
294-1	d u ⁵						
301-1	j ɔ ʔ ⁴²						
306-1	kʰ j a p ⁵						
307-1	ŋ a p ⁵						
321-1	tʰ a ŋ ⁵						
331-1	m j ɔ ⁴²						
332-1	l a m ³						
335-1	g j ɔ ³¹						
336-1	n a m ³¹						
340-1	ŋ u ⁵						
342-1	m j w ⁵ ³¹						
360-1	dʒ ṵ p ⁵						
376-1	s ei ⁵						
389-1	n j k ³						
395-1	n ɔ ⁵						
401-1	s ei ⁵						
404-1	d z u ŋ ³						
408-1	d u ⁴²						
409-1	l ɔ ³¹						
413-1	d w n n ³						
421-1	n j u ʔ ³¹						
425-1	b j ei						
430-1	tʃʰ ei ⁵						
442-1	d u ³¹						
447-1	tʰ u ŋ ⁵						
456-1	g ɔ ⁵						
458-1	s ɔ ⁵						
469-1	kʰ u ⁵						
470-1	d a ⁵ ³¹						
475-1	ŋ ɔ ⁵						
477-1	n j z ʔ ⁵⁴						
478-1	s ei t ⁵						
480-1	g au ³						
485-1	m j ɔ ⁵						
495-1	ŋ a ³¹						
499-1	m j a̰ ŋ ³						
500-1	n j ṵ m ⁵						
501-1	tʰ u ⁵						
506-1	dʒ a p ⁵						
507-1	n ɔ k ⁴²						
509-1	l ɔ ŋ ⁵						
510-1	b j ai ŋ ⁵						
511-1	l ɔ ʔ ³						
521-1	h au ⁴²						
525-1	n j u ⁵ ⁴²						
538-1	tʃʰ u ei ³						
539-1	dʒ j n ⁴²						
544-1	g j u ʔ ⁵⁴						
550-1	tʰ ɔ ʔ ³						
562-1	m j u ŋ ³						
568-1	g a̰ ³						
2-1	kʰ u ŋ ³¹						
11-1	s a ŋ ⁵						
12-1	j ṵ ʔ ⁵						
22-1	g u ŋ ³¹						
28-1	b a ³						
29-1	tʰ u ʔ ⁵						
30-1	w a ŋ ³¹						
35-1	l a ŋ ⁵						
38-1	dʒ a̰u ⁵ ³¹						
42-1	pʰ w t ³¹						
46-1	s a ³¹						
52-1	d ɔ ʔ ⁵						
55-1	b a m ⁵						
69-1	h ɔ ʔ ⁵						
79-1	g j m n						
83-1	tʃʰ w ⁵³						
86-1	j ei ʔ ³						
89-1	s a ŋ ⁵						
90-1	pʰ d ɔ̰ ³						
91-1	ʔ w n ⁵						
92-1	kʰ a t						
106-1	g u k ³¹						
120-1	tʃʰ a t ⁵						
125-1	k j n ⁴²						
148-1	d a ŋ ³						
173-1	pʰ a t ⁵						
179-1	ɔ u ⁵						
186-1	ŋ ɔ ³¹						
187-1	l a ŋ ³						
197-1	n a̰ t ⁵						
209-1	kʰ u ŋ ³¹						
210-1	w ṵ m ⁵						
211-1	d au ³						
213-1	n i k ⁵						
215-1	dʒ w t ⁵						
