COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
153	l a̰ ŋ ³		l a̰ ŋ ³⁴	l a̰ ³			l a̰ ŋ ⁵³
172	kʰ u ŋ ⁵		kʰ o ŋ ⁵		k ə		kʰ u ŋ ³¹
564	l a ³					p r au ŋ	l a ŋ ³
250					sʰ i ³¹	s eː	ʃ i ⁵³
33	dʒ ei ⁴²				tsʰ i ⁵⁵	r e	
67	n j ɛ t ³²				m j ai ʔ ³¹	m r a ts	m ɪ t ⁴³
561	n ṵ k ⁵³		n ə ŋ ²	n e ⁵		n a n	n j ɔ̰ m ⁵³
471	j u k ³²		j o k ³²	j æu ʔ ⁴²		j au k	j u ʔ ³¹
422				w a ⁵⁴			w a ŋ ³¹
368				h o k ⁵⁴		h a ts	
484	kʰ j ɨ ŋ ⁵⁴		kʰ ə ŋ ⁵³	kʰ i ŋ ⁵⁴			
204	tʃʰ a m ⁵		tʃʰ æ m ⁴			ts eˀ	tʰ a ŋ ⁵³
221	g w e ³		g w e ⁵³				
102	l a ³		l a ²				
378	n j ḛ k ⁵²		m j ɛ̰ ʔ ⁵²	m ḭ t ⁵⁴		m eˀ	m ḭ ⁵³
265				ʔ o k ⁴²			ʔ a̰u ⁵³
230	l u k ⁵⁴		l o ʔ ³²	l au ʔ ³			
32	t ḭ ³²	p i ³	b i ³²				
203	ʔ a m ³		ʔ æ m ³	ʔ e ³²			ʔ a m ⁵
542	b w ɔ p ³¹		b w ɛ p ²	b a p ³⁴		p u p	b ʊ p ³
47			m j ḛ ⁴³	m a ³²	m u		m w i ⁵²
461				p j ḛ ⁵⁴		pʰ j a k	
512	j ɔ ⁴²		j u ⁴²	j o ³²		j a	j ɔ ³¹
155			dʒ ɛ ⁵				d z u ŋ ³
280	kʰ au ³		g o ŋ ⁵¹	kʰ au ŋ ²	kʰ ə		
406	tʰ u k ⁵³		tʰ o ʔ ⁵³	tʰ au k ⁵⁴		tʰ au k	tʰ u ʔ ⁴³
504	g j i ⁵		g i ⁴				g i ⁴³
27	d z a n ⁴²		ts ai n ⁴	d z ɪ n ³¹			d z a n ⁵¹
532	tʃʰ w a t ⁵⁴		tʃʰ oi ʔ ⁵³				tʃʰ u t ⁵⁴
54					s e ⁵⁵	s a m	ʃ a m ⁵⁴
431	g u ŋ ⁴³		g o ŋ ³¹	g au ŋ ³¹		kʰ j w iː	g u ŋ ³
