COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
297				pʰ o ʔ ⁴			pʰ ə ³
361	d j ɔ ʔ ³¹		j ɔ̰ ʔ ³²	j ɔ ʔ ³²		h l j a k	j ɔ ʔ ³²
406	tʰ u k ⁵³		tʰ o ʔ ⁵³	tʰ au k ⁵⁴		tʰ au k	tʰ u ʔ ⁴³
328			d z ə ŋ ⁵¹	ts a̰ ŋ ⁴¹			d z i ŋ ⁵
535	b a ŋ ³¹		b a ŋ ³¹	b o ³⁴		p aˀ	b ɔ ³
158	b au ³				p u ³¹	p w iː	b au ³¹
564	l a ³					p r au ŋ	l a ŋ ³
188	m i ³²	m au ŋ ²³	m ɨ ³				m au ³
265				ʔ o k ⁴²			ʔ a̰u ⁵³
84	tʃʰ a ³		tʃʰ a ⁵⁴				
208	n o ŋ ⁵		n o ŋ ⁴⁵			n au k	
572	d j e ³			d au ⁵¹			
432	b a t ³¹			b ḛ t ʔ ⁵⁴			
368				h o k ⁵⁴		h a ts	
104	l a ³		l a ²				l u m ⁴
231	tʃʰ a p ⁵⁴				tsʰ i ʔ ⁵⁵	tsʰ a ts	
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
353	ts a̰u ⁵		d z au ⁵³	d z o̰ ʔ ⁵⁴	sʰ o ³¹		d z au ³²
543	j a m ³		j æ̰ m ³			r a m	
230	l u k ⁵⁴		l o ʔ ³²	l au ʔ ³			
575	tʃʰ a ³		tʃʰ ɛ ⁵³				dʒ u ŋ ⁵²
440			d z o ŋ ⁴	d z a̰u ʔ ⁵³		ts w i k	
491					n e ³¹	n a	
375	ŋ a̰ m ⁵³		m j e ³²	m i t ³			m ɪ t ³
63		kʰ i ³	g a m ³¹	g e ⁴¹			g a m ⁵³
296	m i ³¹		m ḛ ḭ ⁵¹	m ai ³²			
465	tʰ ai ʔ ³¹		tʰ e ⁵³	tʰ a ⁴³		pʰ ai	tʰ ai ⁵⁴
373	tʃʰ u ŋ ⁵			tʃʰ æu ŋ ⁴³		tsʰ w i	
74			ʃ i ⁵		s i ³¹		ʃ ɪ ³
207	j u k ⁴³		g j ɛ t ⁴			r i t	
537			g ə ⁵	g ə ²		kʷ a	
489	m a̰u ⁵			m o ³²			
10			w ɔ ⁵¹		w a ʔ ⁵⁵	r w a	
504	g j i ⁵		g i ⁴				g i ⁴³
517		ts õ ²³	dʒ a ŋ k ⁵³	dʒ a ³⁴		r a ŋ	dʒ a̰ ŋ ⁵³
191	k ṵ k ⁵⁴		g o k ⁵³			k a m	k ṵ ʔ ⁵
53			dʒ ɔ ʔ ³	dʒ o ʔ ³²			
