COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
488	j a m ⁵		j æ̰ m ⁴			ʔ ə	ʔ a̰ m ³¹
153	l a̰ ŋ ³		l a̰ ŋ ³⁴	l a̰ ³			l a̰ ŋ ⁵³
455	l ɨ̰ ṵ ³	l i ²³	l u ³²				
102	l a ³		l a ²				
318			d z ɔ ³				dʒ ɔ ⁵³
203	ʔ a m ³		ʔ æ m ³	ʔ e ³²			ʔ a m ⁵
373	tʃʰ u ŋ ⁵			tʃʰ æu ŋ ⁴³		tsʰ w i	
73	dʒ ei ⁵⁴			dʒ i t ⁴⁵		ts eˀ	dʒ i ⁴
129					kʰ w e ⁵⁵		kʰ w i ³²
263			d z u ⁴	d z o ³²			dʒ ə ³
57	kʰ j u ŋ ³²						kʰ j u ŋ ⁵³
113	g au ³⁴		k au ²			k au ŋ	
386	s w a n ³		s oe ³				
251		j au ʔ ⁵²			j o k ⁵⁵	j au k	j u ʔ ⁴
32	t ḭ ³²	p i ³	b i ³²				
570	n a̰ m p ⁵²		n æ̰ p ⁴²				n a̰ m ³²
345			g i ³	kʰ i ⁵⁴			g i ³¹
223			kʰ j o ŋ ⁴	kʰ æu ŋ ⁴²		kʰ j w i ŋ	
230	l u k ⁵⁴		l o ʔ ³²	l au ʔ ³			
380			j u ³¹	j u ³		r w eː	
276	d j ɛ n ³¹	p w i ³	b j e ŋ ⁵³	b j ɪ n ²¹			
349	d u k ⁴²		d o k ³	d au t ⁴²			
387		ŋ w ɛ̰ ʔ		ŋ ḭ ʔ ⁵			ŋ a̰ p ⁵⁴
565				ŋ a ³⁴			ŋ ɔ t ³²
250					sʰ i ³¹	s eː	ʃ i ⁵³
546	ŋ ɛ ⁵						n j ɛ ³²
95	b ɛ ⁵					p a	
54					s e ⁵⁵	s a m	ʃ a m ⁵⁴
293						pʰ j a	pʰ j ɔ ⁵³
172	kʰ u ŋ ⁵		kʰ o ŋ ⁵		k ə		kʰ u ŋ ³¹
369			d w ɛ m ³²	d u k ⁵	tʰ u ³¹		t a̰u ³¹
504	g j i ⁵		g i ⁴				g i ⁴³
123			n ɔ̃ ʔ ³¹				n ɔ ʔ ³²
491					n e ³¹	n a	
445	l a̰ ŋ k ⁴²					h l au ŋ	
265				ʔ o k ⁴²			ʔ a̰u ⁵³
486	ʃ ɔ ³⁵		ʃ ɔ ʔ ⁵³				
61				tʰ a ⁴		t aːu	
303	l ṵ ⁵		l o ⁴			l u m	
324	j a p ⁴²		j æ p ³				v a p ⁵
243	j ei ³¹		j e ⁵¹		ɹ i	r e	
141	tsʰ a ŋ ³		tsʰ a ŋ ²	tsʰ a ⁵³		tsʰ a ŋ	
370			d e ʔ ³²	d a ⁴³			
422				w a ⁵⁴			w a ŋ ³¹
259	w ɛ ³¹		j ḛ ʔ ⁵³	j ɪ p ²	j i ³¹		
576						h m aː	h a ⁵
161	s o t ⁵			s ai t ⁵			s ʊ t ⁵
450	ŋ æ̰ ʔ ³¹		ŋ e ⁴	ŋ a ⁴⁵			n j ɛ̰ ⁵³
287			d w a ŋ ³¹			t a ŋ	d ɔ ŋ ³¹
74			ʃ i ⁵		s i ³¹		ʃ ɪ ³
432	b a t ³¹			b ḛ t ʔ ⁵⁴			
222			tʃʰ æ p ⁵³	tʃʰ ɛ ʔ ⁴³			
26		m a ²³		m ɔ ³⁵			m a ³
84	tʃʰ a ³		tʃʰ a ⁵⁴				
434						t w i k	tʰ w i ⁵³
121	l ai ³⁴		l a ³			h lʷ a	l ə ³
552			l e ³²	l a ⁵		l eː	l ai ⁵³
571			m ɔ ²¹			h m a	
479					j ɔ ŋ ⁵⁵	h r a ts	
182	n ɔ̰ ³¹		n ɔ̃ ³	n ɔ ³		h n a	
115	dʒ ɔ ³		d z ə ⁴³				
559	j ɔ m ³		j ɛ m ²³	ɣ a m ³			v u m ³
198		ʃʰ a ⁵²		ʃ ɔ ⁵¹			m w i ³¹
334	h j æu ⁵	k j a̰ ⁵²	ʃ au ⁵				w ɔ ⁴
269		l o ŋ ³			l o ⁵⁵	l a ŋ	l a ŋ ⁵³
484	kʰ j ɨ ŋ ⁵⁴		kʰ ə ŋ ⁵³	kʰ i ŋ ⁵⁴			
419				kʰ e ʔ ⁵⁴		kʰ dʒʷ eː	
518	n i ³				n e ³¹	n iː	
497						t u t	d ɔ t ⁵⁴
88	n j ṵ k ³⁵		m j o k ⁵⁴	m j æu ʔ ³²			m j u ʔ ⁵³
292	tʰ a n ³		tʰ ãɪ ⁵²	tʰ ɪ n ⁴¹			tʃʰ ə ⁴
128			l a ⁵³	l ə			
304				k a̰ ŋ ³²		kʰ a ɲ	
68		k i ⁵²	g i ²	g i ²			
9	dʒ w e ⁴⁵			tʃʰ e ⁴³			
58			ʔ o ʔ ⁵³	ʔ a̰u k ⁵			
81			b æ m ³¹	p ḛ ⁴²		p a m	b a n ⁵³
573	h a ŋ k ⁵⁴	kʰ a k ³	h a ŋ ⁴				
487	ŋ a n ⁵		ŋ ãɪ ²⁴				
365	t a̰ ḭ ⁵³		d e ʔ ³¹	d a ⁴³			t a̰ ḭ ⁵³
130	dʒ j æ p ⁴²		g j æ p ³	ɣ e ʔ ³			
382	d a p ³¹			d e ³²			
420			m j ũ ³	m j u ŋ ⁵⁴		m j aːu	
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
426	d ṵ ḭ ⁵		d ɨ ⁵⁴	d ø i ⁵			d w i ⁵³
176	g u ŋ ³¹		g o ŋ ⁵²			k a ŋ	
427	b w a ³¹		b oe ʔ ³				
526		p a ²³	b ɔ ⁴	b o ³⁵			
531	tsʰ au ⁵		tsʰ au ³	tsʰ o ʔ ⁵⁴			
355				tʃʰ ɔ ³			tʃʰ ɪ ³²
440			d z o ŋ ⁴	d z a̰u ʔ ⁵³		ts w i k	
151	b ɛ ³		b ə ³			b a	
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
329	m a ŋ ⁵		m a ŋ ³⁴	m a ³⁴³	m ɔ ŋ ³¹		
17			p a ŋ ⁵³	b a ʔ ²¹			
549	dʒ a m ³		dʒ æ m ⁵⁴				
577	n j ɔ̰ ʔ ⁵³					h n aˀ	
416	d ɨu ⁴³						d u n ⁵³
412	t a̰u ⁵			t o̰ k ⁵⁴			
384	l a ŋ ⁵		l a ŋ ³	l a ²⁵			l a ŋ ³⁴
393	kʰ u ŋ ³					h au k	kʰ ɔ k ³²
310	k j ɔ̰ p ⁵³					tsʷ a p	dʒ ɔ p ⁵⁴
363	t a̰ ḭ ʔ ⁵³	t ḭ ²³	d a ŋ ²				d a ŋ ⁴³
343	j w a t ⁴²		j oi ʔ ²	v w e ³⁴			
188	m i ³²	m au ŋ ²³	m ɨ ³				m au ³
299		p ṵ ⁵²		b au ²			b u ³¹
328			d z ə ŋ ⁵¹	ts a̰ ŋ ⁴¹			d z i ŋ ⁵
311			b ai n ⁴	p ḛ n ²			
202	n j e ŋ ³¹			n j ɛ n ³¹			
392	n o̰ ³		n j ɔ̃ ³¹	m j a ŋ ³			
327	j æu ŋ ⁵					j au ŋ	
56	l u k ³²		l o ʔ ³⁴	l au k ³²			l ʊ p ³
428				s a t ⁵⁴	ʃ w ai ʔ ³¹	s u t	s ʊ t ⁵⁴
264	m ɔ ʔ ⁴³		m ɔ ʔ ⁴		m o ʔ ³¹	m a k	
104	l a ³		l a ²				l u m ⁴
323				kʰ j u m ⁴³		kʰ a p	
261	ʃ a ŋ ³				s ə	s aː	ʃ a ŋ ⁵³
114	n j æ̰ ṵ ʔ ⁵²		n j au k ⁵³				
258	ʔ u ŋ ³	ʔ a	ʔ a ³		ʔ ə		
396	m ɛ ³	m a̰ ³	m ə ³	m ə ²			
545	dʒ w ɛ ʔ ⁵²		dʒ ø m ³²	dʒ o ⁵		tsʷ a t	
371	pʰ u k ⁵³					pʰ r euˀ	
429	tsʰ a ʔ ⁴¹		dʒ oi ʔ ⁵			s w eː	
537			g ə ⁵	g ə ²		kʷ a	
14			l æ̰ p ⁵³			h l j a p	l a̰ p ⁴
547			l o ŋ ⁵¹	l au ŋ ³		l au ŋ	
461				p j ḛ ⁵⁴		pʰ j a k	
375	ŋ a̰ m ⁵³		m j e ³²	m i t ³			m ɪ t ³
45	s i ⁵					s a	s u ³⁵
457	b ai ʔ ³¹		b ə k ²	b a k ³²		p a ts	
374		k j ḛ ʔ ³	kʰ oi ⁴³			k j u	
284				ɣ i t ²		ʔ ə	w i ³
247			f w e ʔ ⁵³	f a k ⁵			
33	dʒ ei ⁴²				tsʰ i ⁵⁵	r e	
368				h o k ⁵⁴		h a ts	
381	dʒ ɛ t ⁵⁴			dʒ i t ⁵			
462		p ḛ ʔ ²³	p j æ̰ p ³¹				b j ɔ ʔ ³
226	tʃʰ o ʔ ⁵³		tʃʰ o ŋ ⁵³			tsʰ au ŋˀ	tʃʰ ə ⁵
53			dʒ ɔ ʔ ³	dʒ o ʔ ³²			
452				m i ⁴			m i ³
