COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l a ⁵						
18-1	m j j ³ ⁵						
19-1	n j ⁵						
44-1	l u k ⁵						
50-1	tʃʰ j ŋ ⁵						
62-1	s a k ⁵						
70-1	b a n ⁵						
75-1	m j ɔ ʔ ⁵						
97-1	tʃʰ a ŋ ³						
112-1	tsʰ ɔ ⁵						
122-1	m j u ʔ ⁵						
127-1	kʰ w ei ⁵						
132-1	w a ʔ ⁵						
133-1	n ɔ ⁵						
135-1	n au ⁵						
142-1	d w ei ei						
143-1	ŋ ɔ ʔ ⁵						
149-1	ṵ ṵ ⁵						
152-1	ŋ ɔ ⁵						
157-1	b ɔ ⁵						
183-1	ʔ u ⁵						
184-1	n u ʔ ʔ						
185-1	tsʰ a m ³						
189-1	m j ɔ ʔ ³¹						
192-1	n ɔ ³						
195-1	n ɔ ³						
200-1	dʒ a n ⁵						
216-1	s a ŋ ⁵						
218-1	l ɔ ʔ ³¹						
225-1	s a ŋ ⁵						
235-1	kʰ j ei ³¹						
244-1	s w ei ⁵						
253-1	m j a						
270-1	m ei ⁵						
278-1	m j ŋ ŋ						
279-1	w a ³						
285-1	j j m ⁵						
308-1	b j a ⁵						
322-1	m ei ⁵						
325-1	kʰ au ⁵						
337-1	m j a ŋ ³¹						
341-1	d ɔ ɔ ³						
347-1	s u ʔ ⁵						
362-1	j ei ⁵						
391-1	j w b ⁵						
394-1	m ɔ ʔ ⁵						
397-1	tʃʰ ei ⁵						
443-1	m j w b ⁵						
460-1	s a ʔ ⁵						
463-1	w ṵ ³						
464-1	ʔ u ŋ ⁵						
473-1	s u m ³						
476-1	kʰ j u k ³						
481-1	tsʰ j ³						
494-1	g j ⁵						
496-1	tʃʰ j ŋ ŋ						
516-1	w ei ⁵						
522-1	n ɔ ʔ ⁵						
523-1	pʰ j ṵ ³						
524-1	n ei ⁵						
540-1	kʰ ɔ ⁵						
3-1	b a̰ ei ³						
6-1	g j ³						
7-1	dʒ u m ³						
20-1	n a p ⁵						
51-1	ŋ w n ³						
64-1	g u ŋ ⁴²						
65-1	g ṵ k ³						
66-1	d u ṵ ⁵						
71-1	s ei ⁵						
72-1	ʔ a ³						
76-1	w ɔ ⁵						
77-1	m j g ³¹ ³						
78-1	m ɔ ³¹						
82-1	pʰ u ŋ ⁵						
87-1	ŋ ɔ ʔ ⁵						
93-1	l a m ³¹						
94-1	m j ei						
100-1	s w n ⁵						
116-1	l u ⁵						
119-1	w a m ³¹						
124-1	b j ṵ ³						
136-1	l ei ei ⁵						
137-1	kʰ j ṵ ei ⁵						
144-1	s w t ⁵						
145-1	d u ŋ ³¹						
146-1	m ɔ ʔ						
150-1	g j ɔ ʔ ³¹						
154-1	m j ei ³¹						
165-1	dʒ j n ⁵						
166-1	pʰ j ɔ ³						
169-1	g j a̰ ŋ ³						
170-1	b j ɔ ³						
171-1	j a ŋ ³						
174-1	l a m ³						
181-1	m j ɔ ʔ ⁵						
193-1	b u ⁵						
205-1	n a̰ t ⁵						
206-1	m w ei ⁵						
212-1	tʃʰ ɔ ʔ ʔ						
214-1	l u m ⁵						
217-1	j ṵ ⁵						
224-1	n j w ḭ ⁵						
228-1	b au ŋ						
238-1	j ɔ ⁵						
241-1	s ɔ ⁵						
246-1	dʒ j kʰ ³						
256-1	ʔ a ³¹						
257-1	pʰ u ʔ						
272-1	m ɔ ⁵						
273-1	j a ³						
274-1	m a ŋ						
286-1	kʰ a m ⁵						
289-1	kʰ u ŋ ³¹						
294-1	ʔ u ⁵						
301-1	j ɔ ʔ ⁵						
306-1	kʰ j w p ⁵						
307-1	ŋ a̰ p ⁵						
321-1	s a ŋ ³¹						
331-1	m j j ⁵						
332-1	l a̰ m ³						
335-1	g j ɔ ⁵						
336-1	n a m ³¹						
340-1	ŋ au ³¹						
342-1	m j ṵ ei ³						
360-1	dʒ ṵ b ⁵						
376-1	s j ʔ						
389-1	n a̰ k ⁵						
395-1	n ɔ ⁵						
401-1	s ei ⁵						
404-1	d w u ŋ ³						
408-1	d ɔ ³						
409-1	l ɔ ʔ						
413-1	d w m n ³						
421-1	m j ṵ k ³¹						
425-1	b j ei						
430-1	tʃʰ ei ⁵						
442-1	d u ⁵						
447-1	s u ŋ ⁵						
456-1	g ɔ ⁵						
458-1	s u ⁵						
469-1	kʰ au ⁵						
470-1	d a ⁵						
475-1	ŋ ɔ ⁵						
477-1	n j i t ⁵						
478-1	s ei t ⁵						
480-1	g au ⁵						
485-1	m j ɔ ⁵						
495-1	ŋ j ³¹						
499-1	m j a̰ ŋ ³¹						
500-1	m j w ⁵ ⁵						
501-1	s u ʔ						
506-1	dʒ a p ³						
507-1	n ɔ ʔ ⁵						
509-1	l j ŋ ⁵						
510-1	b j a̰ ŋ ⁵						
511-1	l ɔ ʔ ⁵						
521-1	h ə ⁴²						
525-1	n j ṵ ei ³						
538-1	tʃʰ w ei ³						
539-1	dʒ j n ⁵						
544-1	k j ṵ ʔ ³¹						
550-1	s ɔ ʔ ⁵						
562-1	m j u ŋ ³						
568-1	g a̰ ³						
2-1	kʰ u ŋ ³¹						
11-1	s a ŋ ³						
12-1	j ɔ ŋ ³¹						
22-1	g u ŋ ³¹						
28-1	b a ⁵						
29-1	tʰ ṵ ʔ ⁵						
30-1	w a ŋ ³						
35-1	l a ŋ ⁵						
38-1	dʒ u ŋ ³¹						
42-1	pʰ u t ³						
46-1	tʃʰ u ³						
52-1	d ɔ ʔ ⁵						
55-1	b a m ³¹						
69-1	h a ʔ ⁵						
79-1	g j m m ³¹						
83-1	tʃʰ ṵ ei						
86-1	j ei ʔ ⁵						
89-1	s a ŋ ³						
90-1	pʰ ɔ ʔ ³						
91-1	ʔ w n ⁵						
92-1	kʰ a t ⁵						
106-1	g u k ³¹						
120-1	dʒ a ⁵ ³						
125-1	g w ṵ ³¹						
148-1	d a ŋ ³						
173-1	pʰ a t ⁵						
179-1	ʔ u ⁵						
186-1	ŋ a ⁵						
187-1	l a ŋ ³						
197-1	n ə t ⁵						
209-1	kʰ u ŋ ³¹						
210-1	w w m ³						
211-1	d au ⁵						
213-1	n a kʰ ⁵						
215-1	dʒ u ʔ ³						
