COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
3621	ɲ a n	ɲ a r̃ u														
4647	ei															ɛː
4117	k e s u	tʃ e s u					k eː s i									
5360					j ɛː			j ɛː								
4421	t i j ɛ	t i j ɛ														
314							d u g i									d u g u
2665	u r o	u r o														
1156													j i m ɛ			j i w̃ ɛ
3342									s u g ɔ			s u g ɔ				s u g ɔ
4336				s i					s u							s u
3391					dʒ o ŋ g u	d a g uː										
239	t u m b i	t u m d i									t u m b u					
5106	b ɛ n d i							b u n d e					b ɛ n d ɛ			
4498	ɛ r u m			e r u			ɛ r i		e r u							
5143				n i					n i			n u				
5219	k a ŋ							k a n			k a n					
594	u s i r̃ iː	u s u n iː					u s i r i									
5078	p i r e									p i r i m		p u r o	b o r o			
3470													iː j ɛ			j eː
4422			s oː l e		s oː l e											
3389	a j aː	a j aː												a j̃ a		
2698				ɔ g u			ɔ g i						ɔ g u			
4764													j e			j eː
2862	dʒ ɛ									dʒ ɛ					dʒ ɛ	
1503				d a ŋ a					d a ŋ a							
3592										kʷ aː						k u
5277						d a m					d a m u				d a m	
853			b ɛ m b ɔ								b e m b e					
5448		p ɔ t ɔ							p ɔ t ɔ		p ɔ r ɔ					
5035	k ɔː r ɔ j										k ɔ l ɔ w̃					
1722		uː j i					uː j i									
3157	t i n i	t i n i														
3792				dʒ ɔ w̃ ɔ								dʒ ɔ w ɔ				
1053			k ɔː n d e		k ɔː n d i			k ɔː n d e								
5109				l a ɣ a					l a g a			l a g a				l a g a
4695			gʷ i								gʷ iː					
5496	k a m b o													k a m		
2638					n i		ŋ				n i					
3285				a n											a n	
3303										ɛ b ɛ			i b ɛ			i b ɛ
4444					r e			r e								
4161						ŋ g o					ŋ g e					
5657				s u r̃ ɔ					u s u r̃ u							
571						s u n dʒ i					s u n dʒ o					
5088														b e t e	p i d i m	
2353			t o r i					t o r i								
5769	z uː									z u g o					z u w o	
5144				n iː					n iː							
4539													b ɔ d ɔ	b ɔ s u		b ɔ dʒ ɔ
1378					k u n d a l e			k u n d a l e								
3813				r̃ e			r̃ i		r e			r̃ i				
1526			s ɛ l i		s a l a											
1918	m	m		m												
3180						d u n d ɛ		d u n d ɛ								
414					s o j											s ɔ j
4335			s oː n dʒ a		s o j n d a			s o j n d a								
5961					g i b i	g i b u		i b i								
5574												p ɛ r̃ ɛ				p ɛ r̃ ɛ
94			d i n		d i n											
913					w eː			w eː								
4801		d a w							d a g a				d a g i			
5380						k a dʒ a b i							a d u b a			
2976	dʒ ɛ n d ɛː	dʒ ɛ l ɛː														
1724				l ɛː					l ɛː							l ɛː
616						ɔ n dʒ ɛ				ɔ n d u	u n dʒ o					
3552						i n									i n	
3640				l aː r u w a					l aː rʷ a	g a r a				l aː r a		
527						t a b uː							t a b u			
3522									o j					e j̃		
117					dʷ ɛː			dʷ ɛː			dʷ ɛː					
3050											j o				j o	
5739												d iː	d iː			d iː
2399						b e m b aː		b iː m b a			b iː m a					
1647					n aː g a			nʷ aː g a								
910	m	m														
5570				dʒ ɛ n ɛ ŋ ɛ					dʒ ɛ n i ŋ g ɛ							
954					a l e			a l e								
5794							j ɛ						j aː			
2550		b a ŋ g i								b a ŋ g i						
3663				ɔ ɣ ɔ					ɔ g ɔ							
873			s iː dʒ a		s i dʒ a						s i dʒ a					
4008			k ɛ		g eː	k e ŋ g e		g e ŋ								
634							k u w o				s u w o					
62				k i										k i l a		k i
2355				a n					a n				a n			
1667		d u g u														d u g u
5233										m u g o			m u g o	m u g u	b u g o	
2284	m	m														
4868					n o m o n dʒ i						n o m o n					
2822						dʒ a							d uː			
1029						m a m i l i				m iː l iː						
200										b e j aː					b i j a	
484			w e n a m a					w e n a m a								
5023											t eː n i		t e nː e			t e n ɛ
5963										z i b e			dʒ i b u		z i b e	dʒ i b u
1071	l u w o						l u g o									
4961	m	m														
3754			k ɛ m n ɔ		k aː n u			k aː m n ɔ								
3658	d i m o				d i m o					d i m ɛ					d i m ɛ	
981						j e g e							j e g e			
4720												a r a	a l a	a l		a l
833					t e g a								t u g u			
5020							ɛː		ɛ							
4162								s ɛ j̃			s e					
3957	a r i j e					a l i j a					a l i j a					
827	k e n d e						k eː n d e									
5036		t o r o		t o r o					t o r o			t o r o				
1476					k o l o			k u l u								
1500	g oː m	g oː m														
4242				b ɔ r ɔ								b ɔ r ɔ				
5082			p i n i		p i n d i						p i dʒ i					
1417						kʷ ɛ	k ɔː									k aː
1377			k u l ɛ			k u l ɛ										
328		n iː j̃ i									n i j e					
1276				tʃ ɛ w ɛ								k ɛ w ɛ				
144													o nː u	t u ŋ ɔ		o n ɔ
3446	k ɛ r ɛ j	tʃ ɛ r ɛ j					k ɛː r ɛ									
3373				n ɔ w̃ ɔ								n ɔ w̃ ɔ				
1292	t u r u s u													t u s u		
1239						ŋ̍ gʷ ɛː		ŋ k ɛ								
3465			j aː			s aː g e				sʷ aː					sʷ aː	
3161						t a r					dʒ aː l o					
430		k i m dʒ ɛ					k ɛ m dʒ i									
2393	m	m														
2395				j e r i								j e r ĩ				j e r
2866					g j ɛː			g i j ɛ								
4314	m	m										m ɛː				
4155		tʃ i r̃ ɛ j̃		tʃ i r̃ e										dʒ i m r o		
1704				d eː								d e			d eː	
4158				g ɔ ŋ ɔ					g ɔ w̃ ɔ			g ɔ ŋ ɔ				
5361									k iː				k i d ɛ		k i	k i dʒ ɛ
4713				m a n a	a m a n a			a m a n a								
4053			g i m b ɛ		g i m b ɛ	dʒ u m b ɛ					i m b ɛ					
687						j a n d i					j aː n d o				j a n d u	
3001													p a d a	p a s u		
5792				t ɛ m									d ɛ			
3591						m ɔː					m ɔː					
3221							k ɛ n d ɛ						k i n d ɛ			
2674									i r e				g i n ɛ			g ɛ r̃ ɛ
2867												d a r̃ a	d a a			d aː
1169	g a z i													g a s u		
361			k a r		k a r a			k a r a								
3014					n aː g a			nʷ aː								
1644	ɔ w̃ m	ɔ w							ɔ w							
4099	b o n d u	b o l u					b o n d i									
832				m o	m o											
386	m	m														
4332	s u m b a j	s u m o j												s u m e j		
1922			n i	ɲ uː								ɲ uː				
668			s ɔː w ɛ					s ɔ g ɛ								
4296					d u g u			d u g u			d uː r u					
1530									p eː r e					p e r e		
5464	m ɔː						m ɔː									
5790	ɔ r u	ɔ r u							ɔ r u			ɔ r u				
4223						d e b i									d ɛ b u	
3361										z a					z a	
2926				s i r u					s i r u							
3519						o eː				o e					o j e	
179				dʒ e j									dʒ o j̃			
2267					d i g ɛ			d i g ɛ								
2617	k i j a	tʃ i j a					k i r a									
