COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
5424	k ɔ r ɔ	g ɔ r ɔ					k ɔ r ɔ				ɔ l ɔ		k ɔ l ɔ			
525					t a dʒ u			t a dʒ i								
2999						d ɔ g ɛ	d ɔ g ɔ			d o g ɔ					d ɔ g ɔ	
4336				s i					s u							s u
2696	ɔ w̃								ɔ w							
3795						g a b u					g a w					
309	d i j̃ a w̃	d i j̃ a w													d i j a	
5641				l ɛ j					l e j			l ɔ j		l e j		l ɛ j
3013			g a					g a								
3592										kʷ aː						k u
4922				s a r u										s a r u		s a r u
197				b ɛ w			b ɛː		b ɛ w							
1901												p i j e	p u j o			
1375	j	j														
668			s ɔː w ɛ					s ɔ g ɛ								
2638					n i		ŋ				n i					
4947										ɔ j̃				ɔ j̃		
928	ɔ m b ɔ	o m b o					ɔː m b ɔ									
618												u dʒ ɔ	u d ɔ			u dʒ ɔ
594	u s i r̃ iː	u s u n iː					u s i r i									
2799			d u b ɛ		d u b e			d u b ɛ								
1613					j ɛ g ɛ		j ɛ g ɛ									
5710			p i ŋ g i								p i g i					
64					k a r a			k a r a			k a r a					
1501			n i g e		n i g e			n i g e			n i g e					
1130					e l										e l	
4380		tʃ ɛː											d ɛ			
3199				k a r u m			k ɔ r ɔ ŋ		k ɔ r ɔ m	k ɔ r ɔ ŋ						
331				s aː dʒ ĩː								s a dʒ u	s a d a a			
3659	m	m														
3666						n a l a					ɔː l a		ɔ l ɔ			
2756			b a l a		w a l a			w a l a			b a n a					
1580				p a r̃ a								b a r̃ a				p a l a
3389	a j aː	a j aː												a j̃ a		
982						l e							l u			
4162								s ɛ j̃			s e					
2598	j e j	j e j											iː j e			j ɛĩ
1109			p eː										p i j e			p iː
2714				s u ŋ		k ɛː s u m								z a ŋ		s u m
3752	m	m														
768									w o s o							w o dʒ o
5969															s ɔ ŋ	s ɔ j
4117	k e s u	tʃ e s u					k eː s i									
5038			g u l ɛ		k ɔ l ɛ		k ɔ r ɔ	g ɔ l ɔ			k ɔ l ɔ ŋ					
3427			ŋ g e		ŋ g e	ŋ g o					g e					
2460						g u b ɛ				g u b u	g u w ɔ					
4007	ɔ r̃ ɔ	ɔ r̃ ɔ														
892													p a t r ɔ		b a d u	
448				n ɛ j̃					n ɛ m			n ɛ		n e ŋ		
2585									d ɛ̃ː			d i				
5657				s u r̃ ɔ					u s u r̃ u							
2110											tʃ ɛː dʒ ɔ				tʃ ɛ z ɔ	
4981		s u s u													s u m z u	
5846	o s o s oː	oː s o														
3320		m													m	
6008				j ɔ r ɔ								j ɔ r ɔ	ɔː l ɔ			j u l ɔ
314							d u g i									d u g u
5693					d u g u			d u g u								
4804						p a l ɛː									b e l e	
1969		j u g u r ɔ							j ɔ g ɔ r ɔ			j u g ɔ r ɔ				j u g ɔ r ɔ
3285				a n											a n	
2372	b e r u				b e l e		b e r i				b e l					
4335			s oː n dʒ a		s o j n d a			s o j n d a								
2800						i n o			iː n ɛ				i n ɛ			
1479									t ɔ g u	t ɔ g u		t ɔ g u				
4154		k uː								gʷ ãː						
3179					j ɔ l ɛ						j ɔ l ɔ					
527						t a b uː							t a b u			
3303										ɛ b ɛ			i b ɛ			i b ɛ
4864	a w a	a w a														
1001			g e		g e						g o					
3283	a r̃ a						a r̃ a			a r̃ a		a r̃ a				
1825				n u w̃ o					n u w̃ o					n u w̃ ɔ		
4506								n s ĩː							s ĩː	
4054													b i n dʒ e			b i ɲ ɛ
1337				l e m								l e w e				
346			n u n dʒ e		n u ŋ g ɛ											
936													b ɛː		b i j a	b i
2942				t i r u								t i r i		t i r u		
4630					nʷ ɛː			n ɔː			n ɔː					n ɛː
1206			g a m b a										k a b i		g a m b u	
3776					t aː ŋ g u			t aː ŋ g a								
5690	i s oː	i s eː					i s e									
5847				oː ɲ o					oː n dʒ o			oː ɲ o				o ɲ ɔ
3710													n i m ɛ m		n i m ɛ m	
3807	p iː r̃ i				b ãː		p iː								p i l	
5078	p i r e									p i r i m		p u r o	b o r o			
389									n				n ɛ	n		n ɛ
3069	z ɛ													s o		
4205						ɔ n d ɔ		ɔ n d ɔ		g o n d o					g o n d o l o	
388						d u b e					d uː					
4409														w ɔ	w ɔ	
5573										t a m b a r a			t a m b a l a			
1988	m̩ b u n d o		p u n d e		p u n d e			p u n d u								
3318	n ɔː n iː					n o n d iː	n ɔ n d i				n oː n d i					
487										g o	g õː					
2130										a n g e						a n g e
3361										z a					z a	
1726						i b i									i b i	
651			d i ŋ g e		d i ŋ g e			d i ŋ g e								
4807								j e						j		
4695			gʷ i								gʷ iː					
2674									i r e				g i n ɛ			g ɛ r̃ ɛ
2994	d u w a	d u w ɔ							t i w ɛ							
