COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
233	n j a̰ ŋ ⁵			m a̰ ⁴			m j a̰ ŋ ³²
203	ʔ a m ³		ʔ æ m ³	ʔ e ³²			ʔ a m ⁵
49	h w i ⁵		h ḛ i ⁴²				h w i ³
109	pʰ ə ³			pʰ œ i ³²	pʰ u	p a	
249	j ḛ ḭ ⁵		j ḛ ⁵	ʔ ḭ t ⁵			ʔ i ³
387		ŋ w ɛ̰ ʔ		ŋ ḭ ʔ ⁵			ŋ a̰ p ⁵⁴
293						pʰ j a	pʰ j ɔ ⁵³
380			j u ³¹	j u ³		r w eː	
457	b ai ʔ ³¹		b ə k ²	b a k ³²		p a ts	
382	d a p ³¹			d e ³²			
566			g j ɛ ³¹	k j ɛ̰ t ⁵³			
351	d j ɛ ⁵		p j a̰ ʔ ⁵³	pʰ ø ⁵		p r a ts	
259	w ɛ ³¹		j ḛ ʔ ⁵³	j ɪ p ²	j i ³¹		
243	j ei ³¹		j e ⁵¹		ɹ i	r e	
60	kʰ j a m ⁴¹		kʰ au ³²				
107	w ɔ m ³		w ø m ²				
236			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
158	b au ³				p u ³¹	p w iː	b au ³¹
105	m i ⁵		m ɯ̃ ⁵²				
134				dʒ au ŋ ⁵¹			dʒ u ŋ ⁵³
59			g j ɛ m ⁵³	dʒ a m ⁴			
546	ŋ ɛ ⁵						n j ɛ ³²
343	j w a t ⁴²		j oi ʔ ²	v w e ³⁴			
262	l ə ³					l eː	
317	m ɔ t ⁴²		m oi ʔ ³				
396	m ɛ ³	m a̰ ³	m ə ³	m ə ²			
513			g o ŋ ⁵	k au ŋ ³			
441	x j ɔ ⁵						h ɔ ⁵³
576						h m aː	h a ⁵
573	h a ŋ k ⁵⁴	kʰ a k ³	h a ŋ ⁴				
549	dʒ a m ³		dʒ æ m ⁵⁴				
323				kʰ j u m ⁴³		kʰ a p	
14			l æ̰ p ⁵³			h l j a p	l a̰ p ⁴
113	g au ³⁴		k au ²			k au ŋ	
207	j u k ⁴³		g j ɛ t ⁴			r i t	
412	t a̰u ⁵			t o̰ k ⁵⁴			
251		j au ʔ ⁵²			j o k ⁵⁵	j au k	j u ʔ ⁴
9	dʒ w e ⁴⁵			tʃʰ e ⁴³			
287			d w a ŋ ³¹			t a ŋ	d ɔ ŋ ³¹
280	kʰ au ³		g o ŋ ⁵¹	kʰ au ŋ ²	kʰ ə		
319	b a n ³¹		b ãɪ ⁵¹	b a n ³¹		p a n	
484	kʰ j ɨ ŋ ⁵⁴		kʰ ə ŋ ⁵³	kʰ i ŋ ⁵⁴			
297				pʰ o ʔ ⁴			pʰ ə ³
17			p a ŋ ⁵³	b a ʔ ²¹			
334	h j æu ⁵	k j a̰ ⁵²	ʃ au ⁵				w ɔ ⁴
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
131	ŋ a t ³¹		ŋ ai t ³	n a ³²			ŋ a t ³²
419				kʰ e ʔ ⁵⁴		kʰ dʒʷ eː	
63		kʰ i ³	g a m ³¹	g e ⁴¹			g a m ⁵³
80			l a ³²	l ə ²		l a k	l ə ²
114	n j æ̰ ṵ ʔ ⁵²		n j au k ⁵³				
190	dʒ i ⁴³	ts i ²³			s i ³¹		dʒ i ³
118				m j a ŋ ³²			m ɔ ³
354	dʒ ei ³		dʒ e ⁴³				
434						t w i k	tʰ w i ⁵³
345			g i ³	kʰ i ⁵⁴			g i ³¹
201					s ɛ	s w aː	
462		p ḛ ʔ ²³	p j æ̰ p ³¹				b j ɔ ʔ ³
428				s a t ⁵⁴	ʃ w ai ʔ ³¹	s u t	s ʊ t ⁵⁴
383			ʔ a ²				ʔ a ²
393	kʰ u ŋ ³					h au k	kʰ ɔ k ³²
250					sʰ i ³¹	s eː	ʃ i ⁵³
427	b w a ³¹		b oe ʔ ³				
567	tʃʰ j ɛ n ³		tʃʰ e n ³²	dʒ ɛ̰ t ⁵			tʃʰ ɪ n ⁵³
299		p ṵ ⁵²		b au ²			b u ³¹
555			j o ŋ ³	j æu ŋ ⁴		l j a ɲ	ɹ a ³
497						t u t	d ɔ t ⁵⁴
284				ɣ i t ²		ʔ ə	w i ³
363	t a̰ ḭ ʔ ⁵³	t ḭ ²³	d a ŋ ²				d a ŋ ⁴³
316	k j ḛ ḭ ³		g e ³¹			k j a ɲ	g i ⁵³
556	n j a p ⁴²		m j æ p ³				
223			kʰ j o ŋ ⁴	kʰ æu ŋ ⁴²		kʰ j w i ŋ	
58			ʔ o ʔ ⁵³	ʔ a̰u k ⁵			
533			m au ²			h m au ŋ	m a ³²
531	tsʰ au ⁵		tsʰ au ³	tsʰ o ʔ ⁵⁴			
498	d j u ŋ ³	l a ŋ ²³	l ə ŋ ⁴	l a ŋ ³⁴			
264	m ɔ ʔ ⁴³		m ɔ ʔ ⁴		m o ʔ ³¹	m a k	
182	n ɔ̰ ³¹		n ɔ̃ ³	n ɔ ³		h n a	
45	s i ⁵					s a	s u ³⁵
130	dʒ j æ p ⁴²		g j æ p ³	ɣ e ʔ ³			
73	dʒ ei ⁵⁴			dʒ i t ⁴⁵		ts eˀ	dʒ i ⁴
172	kʰ u ŋ ⁵		kʰ o ŋ ⁵		k ə		kʰ u ŋ ³¹
15			g w ɛ m ³			k r w iː	g u m ⁵³
440			d z o ŋ ⁴	d z a̰u ʔ ⁵³		ts w i k	
310	k j ɔ̰ p ⁵³					tsʷ a p	dʒ ɔ p ⁵⁴
151	b ɛ ³		b ə ³			b a	
208	n o ŋ ⁵		n o ŋ ⁴⁵			n au k	
95	b ɛ ⁵					p a	
339				l a p ³²			l ʊ p ³
392	n o̰ ³		n j ɔ̃ ³¹	m j a ŋ ³			
260			n o ŋ	m ḭ ⁴²		m iˀ	
258	ʔ u ŋ ³	ʔ a	ʔ a ³		ʔ ə		
48	ʃ ə ⁴³		ʃ o ⁵³			tʰ u mˀ	tʃʰ ɔ ³²
266	j ɛ̰ n ⁴		j o k ³	j a̰ m ³²			j a̰ ŋ ³
110	s a n ³		s ɨ ⁵		ʃ e ʔ		tʃʰ ɪ ŋ ⁵³
492	g ɔ ⁵		g ɔ ³	g au ŋ ³			
369			d w ɛ m ³²	d u k ⁵	tʰ u ³¹		t a̰u ³¹
436	tsʰ a m ³	x a m ³				tsʰ a m	
355				tʃʰ ɔ ³			tʃʰ ɪ ³²
375	ŋ a̰ m ⁵³		m j e ³²	m i t ³			m ɪ t ³
290	dʒ ei ³¹		g e ⁵	g i t ³			g i ⁴³
74			ʃ i ⁵		s i ³¹		ʃ ɪ ³
368				h o k ⁵⁴		h a ts	
466						h l ai	l u m ⁵³
288	b ai ʔ ⁴¹					p au k	
254		ɣ ɛ ⁵²	j e ⁴	ɣ e ²			
296	m i ³¹		m ḛ ḭ ⁵¹	m ai ³²			
99	h u ⁵		h ø ⁵	h au ³			h u ³
311			b ai n ⁴	p ḛ n ²			
161	s o t ⁵			s ai t ⁵			s ʊ t ⁵
