COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
548						o n dʒ uː					u n dʒ i					
435												k u m u ɲ u	k u m u n dʒ o			
3013			g a					g a								
1206			g a m b a										k a b i		g a m b u	
4848					ɔ n ɔ n ɔ	o n a n ɛː		ɔ n a n a				ɔ r̃ ɔ n ɔ n ɔ				
3625									d ɛː g ɛ							d i g ɛ
4655						o b i									o b i	
3325												b ɔː n ɔ	b ɔ n d u		b ɔ n d u	b ɔ n ɔ
3446	k ɛ r ɛ j	tʃ ɛ r ɛ j					k ɛː r ɛ									
829		tʃ e l eː							k e l e							
3176	z ɔ r ɔ	dʒ ɔ r ɔ					dʒ ɔ r ɔ			z ɔː						
5480			ʔ o g a					o g a			aː g a					
4364							t i ŋ i					t i ŋ ɛ				
2303		dʒ i ŋ dʒ ɛ				dʒ e n dʒ a	d ɛ n dʒ ɛ									
4713				m a n a	a m a n a			a m a n a								
2268						i l ɛ				i l ɛ	e l e				ʔ ə l ɛ	
615			s i m i					s i m ɛ								
5739												d iː	d iː			d iː
1544													j oː			j oː
115	ɔ j̃	ɔ j̃														
1500	g oː m	g oː m														
785	m	m														
5626													p ɛː n eː		p ɔː n ɔː	
5481				j o g o	ɔ g ɔ							j o g o	j o g o			j o g o
3389	a j aː	a j aː												a j̃ a		
5496	k a m b o													k a m		
687						j a n d i					j aː n d o				j a n d u	
2777				ŋ o									n d o			
3640				l aː r u w a					l aː rʷ a	g a r a				l aː r a		
2109					k ɛː dʒ ɔ	k ɛː dʒ ɛ j		k ɛ dʒ ɔ		k ɛ d ɛ						
1192													dʒ i m		tʃ i ŋ	dʒ i m
2353			t o r i					t o r i								
4409														w ɔ	w ɔ	
3179					j ɔ l ɛ						j ɔ l ɔ					
1235	n̩ dʒ e r u						n ɛ r̃ i									
3360									dʒ aː				dʒ aː			dʒ aː
5391			dʒ u		dʒ õː	d iː		dʒ o m		d oː						
345		k u w o					k u w o									
2820				ɛ w̃ ɛ								ɛ w̃ ɛ				
651			d i ŋ g e		d i ŋ g e			d i ŋ g e								
5707	t oː						n̩ d o									
5888			j ɔ		j ɔː	j ɛː		j ɔ̀:							j ɛ	
3704				k aː n a								k aː n a				k a n aː
312					b a j̃			b a j̃			b a j					
2461												dʒ e r e	dʒ e l e			dʒ e l e
