COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
258						kʼ w ɨ n s ɨ l										ħ a ʃ i l			
24						ʕ a r a t										ʕ a r a t	ʕ a r a t		
391							m ɨ s	m ɨ s				m ɨ s	m ɨ s	m ɨ s					
423				d ɨ j ə							d ɨ j ə								
629															ʔ o ʃ t			h oi̯ t	h oi̯ t
499			l a l e		l a l e			l a l e			l a l e								
452	ʔ ɨ s w a	k ɨ sː a													ʔ i ʃ a		n ɨ sː a	ʔ ɨ ʃ ə	
376	s ə ɲː o					s ə n ui̯										s ə n o	s ə n ui̯		
477															d u r e sː ə			d u r e sː ə	
337		kʼ ɨ l tʼ ɨ m								kʼ u l tʼ u m									
287	ʔ ɨ sː u	k ɨ s u															n ɨ sː u		
388						k ɨ s a d										s ɨ g a d	k ɨ s a d		
537	k ə zː i j a	w o d g ɨ z e							x ə g ɨ z ɨ j ə										j a n e g i
345			ʒ ə p				ʒ ə pː	ʒ ə p ə	ʒ ə p		ʒ ə p								
364															b ɨ l			b ɨ l	
170				d ə r ə w ə				j ə b a r ʔ a w i	ʔ a b a r a w		ʔ a b a r ʔ a w i								
469									z ɨ ɲ ʔ ə	s ə ɲ i									
224						ħ ə r m ə z										h a r m ə z	ħ a r m a z		
580															ʔ ɨ nː ə				ʔ ɨ n a tʃː u
428								dʒ ɨ mː ə			g i m ʔ ə	g i mː ə			g i mː a				g i mː a
563										b ə ħ ə r	t ə h ɨ m		b ə h i						
445	h a b t a m	d ə m a m															h a b t a m		
483																r ə ʔ a	r ə ʔ a j ə		
126						w a l d				w iː dʒ						w ə l a d			
493	ʔ ɨ h u d					ʔ ɨ ħ u d				ʔ a l ħ a d									
49																m ə kʼ tʼ ə n			m ɨ s k ə t
502				d a s								d ə r s	d ə r s	d ə rː ɨ s			d ə r f i		
327	dʒ ɨ b	dʒ ɨ b				z ɨ ʔ b											z ɨ b ʔ i		
534	l a b	l a b																	
641	s ə fː i	s ə f i															g ə fː i ħ		s ə fː i
264										ʔ aː z j ə g ə d u					z ə g ə d o				
513										ʔ uː n					ʔ uː n			ʔ u n	
155	w ɨ ʃː a	w ɨ ʃ a										w ɨ sː a							
648		kʼ a m ə d i								kʼ a m ə d i									
116		g ə n g a d				ʔ ɨ n g ɨ d ʔ a													
70		n ə fː ə r a				n ə f ə r ə										ħ a f ə n a			
604		h u m a				j o m										j o m			
249	n ə tʃʼ ʃ ɨ n k u r t	z a h ʃ u n k u r t																	
98															ʔ ɨ z ə kʼ				ʔ ɨ z ə kʼ
156	ʔ a h ɨ jː a	ʔ a h ɨ j a																	
579															m ə g ə rː i			m ə g ə rː i	
466						b ɨ ʕ u l				b a ʔ a w									
407																ʕ ɨ fː u n	ʕ u f a n		
644	s e t ɨ j o																s ə b ʔ ai̯ t i		s e t
608			g a z				g a z	g a z			g a z			g a z					
222					f ə dʒː ə m	f ə sː ə m ə								f ə dʒː ə m					
310										w ɨi̯							w u ʕ ui̯		
207	dʒ o r o	dʒ o r o																	
463				b ə ʔ ə d							b ə ʔ ə d								
131										ʔ a d u rː u					ʔ aː d ə n			ʔ a d ə n	ʔ a d u rː u
186										kʼ oː tʃʼ a					kʼ oː tʃ e			kʼ oː tʃ e	kʼ uː tʃ i
84										b a ʔ a r a				b o r a					
435													ʔ ɨ n kʼ a tʃː e		ʔ ɨ n kʼ a tʃː ə			ʔ ɨ n kʼ a tʃː e	
69	tʼ ɨ dʒː a	tʼ ɨ dʒː a								tʼ ɨ dʒ a		tʼ ə g		d ə g					
627															ʔ a w dʒ e			ʔ a w dʒ e	ʔ a w dʒ i
538	ʔ ɨ nː ə sː u																n ɨ sː a t ə n		ʔ ɨ n o mː u
492	s ə h ai̯					tsʼ ə ħ ai̯											s ə ħ ai̯		
553				f a n g a j ə					f ə n g ə j a		f ə n g ə j a								
100																b a n i	b a n i		
227										ʔ a tʼ ə b i ɲː							ʔ a s a b ɨ ʕ t i		
124				d ə ʔ ə n ə							d ə ʔ ə r ə ʔ								
157	ʔ a lː ə m ə					ħ ɨ l u m										ħ a lː ə m	ħ a l ə m ə		
354										w a r aː b a					w ə r a b ə			w ə r a b ə	ʔ u r aː b a
523															ʃ ɨ b ə t			ʃ ɨ b ə t	ʃ i b ai̯
77				ʔ ə ʃː ə ʔ ə m							ʔ ə s ə m								
578															ʔ u x u n			ʔ u h u n	
347						ʔ ɨ fː o										ʔ a f o			
365															w ə r b a			w ə r a b e	
487	z ə f ə n	z ə f ə n																	
536	j a				z a							z a	z a	z a					
561								h a t a							h a tː ai̯				
321																t u	n a t u		
352									s i j a		s i j a								
413	g ə n f o	g ɨ n f o										g ə n f o					g ə n f o		
