COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
326	pʰ ə ³					pʰ aˀ	b j ɔ ³
461				p j ḛ ⁵⁴		pʰ j a k	
517		ts õ ²³	dʒ a ŋ k ⁵³	dʒ a ³⁴		r a ŋ	dʒ a̰ ŋ ⁵³
513			g o ŋ ⁵	k au ŋ ³			
190	dʒ i ⁴³	ts i ²³			s i ³¹		dʒ i ³
383			ʔ a ²				ʔ a ²
90	pʰ ɔ ³		pʰ ɔ ʔ ³	pʰ ɔ ⁵²		h b aːu	pʰ ɔ ⁵⁴
526		p a ²³	b ɔ ⁴	b o ³⁵			
15			g w ɛ m ³			k r w iː	g u m ⁵³
406	tʰ u k ⁵³		tʰ o ʔ ⁵³	tʰ au k ⁵⁴		tʰ au k	tʰ u ʔ ⁴³
24		ʔ a ŋ ³	ʔ ai ²⁵	ʔ a ³²			ʔ ə ³
69	h u ʔ ⁵	f a ʔ ⁵²	f o ʔ ⁵³	f o ʔ ⁵			h a ʔ ⁵
128			l a ⁵³	l ə			
59			g j ɛ m ⁵³	dʒ a m ⁴			
335	g j ɔ ⁴¹	k j a	g j ɔ ³¹	g j o ⁵		k r aː	g j ɔ ⁵³
167	n ə ³		n ə ³²	n ə ²			
11	s ai ³⁵		s ə ŋ ⁴³	s a ŋ k ⁵³	s ə	s a k	
327	j æu ŋ ⁵					j au ŋ	
153	l a̰ ŋ ³		l a̰ ŋ ³⁴	l a̰ ³			l a̰ ŋ ⁵³
163		ʃ au n ²³	ʃ e n ⁵	ʃ ɪ n ²		s a n	ʃ ɪ n ³¹
151	b ɛ ³		b ə ³			b a	
86	j ei ³		j eː ŋ ⁴	ʔ ḭ ʔ ⁵⁴		r a k	ʔ i ⁵
261	ʃ a ŋ ³				s ə	s aː	ʃ a ŋ ⁵³
451			s ai ⁵²	s e ʔ ⁵⁴		s e	s a t ⁵⁴
557	d z ɔ ⁵	t a ⁵²	d z ɔ ⁴⁵			tsʰ eː	
356	h a m ⁵		h a m ⁴	h e ⁴		h a n	h a m ²¹
449	ts ṵ ʔ ⁵²		d z u ³²	d z a̰u ⁴		tsʰ u	dʒ ɔ ʔ ⁵⁴
117				kʰ a ²	k ə	k j aː	
43	l a̰u ⁵¹		l au ⁵¹				l au ⁵³
276	d j ɛ n ³¹	p w i ³	b j e ŋ ⁵³	b j ɪ n ²¹			
456	g ɔ ⁵		g ɔ ⁴	g o ³⁴	g a ³¹	k aˀ	g ɔ ³
