COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
343	j w a t ⁴²		j oi ʔ ²	v w e ³⁴			
291	dʒ ə̰ ³	tsʰ i			tʰ o ⁵⁵		tsʰ ə ⁵⁴
222			tʃʰ æ p ⁵³	tʃʰ ɛ ʔ ⁴³			
354	dʒ ei ³		dʒ e ⁴³				
102	l a ³		l a ²				
9	dʒ w e ⁴⁵			tʃʰ e ⁴³			
351	d j ɛ ⁵		p j a̰ ʔ ⁵³	pʰ ø ⁵		p r a ts	
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
163		ʃ au n ²³	ʃ e n ⁵	ʃ ɪ n ²		s a n	ʃ ɪ n ³¹
236			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
203	ʔ a m ³		ʔ æ m ³	ʔ e ³²			ʔ a m ⁵
314	tsʰ ɔ m ³		tsʰ æ m ⁴³	tsʰ a m ⁴¹		tsʰ u m	tsʰ u m ⁵³
47			m j ḛ ⁴³	m a ³²	m u		m w i ⁵²
196		k j ɛ ²³	kʰ j æ p ⁵³				kʰ j æ p ⁵
490			dʒ i t ⁵				dʒ ɪ̰ t ⁵
158	b au ³				p u ³¹	p w iː	b au ³¹
107	w ɔ m ³		w ø m ²				
554	dʒ ṵ a̰ t ⁵⁴		dʒ w e ʔ ⁵³				
529	ʔ a ³		ʔ a ³	ʔ a ²		ʔ ə	ʔ ə ³
456	g ɔ ⁵		g ɔ ⁴	g o ³⁴	g a ³¹	k aˀ	g ɔ ³
198		ʃʰ a ⁵²		ʃ ɔ ⁵¹			m w i ³¹
511	l ɔ ʔ ⁴³		l ɔ̰ ʔ ³	l o ʔ ³	l ʊ ʔ ³¹	l a k	l ɔ ʔ ³
350			b i ⁴⁵				b e ³²
485	n j ɔ ³⁵	m j a ⁵²	m j õ ³⁵	m j ɔ ⁴⁵		m j aː	m j ɔ ³
432	b a t ³¹			b ḛ t ʔ ⁵⁴			
208	n o ŋ ⁵		n o ŋ ⁴⁵			n au k	
67	n j ɛ t ³²				m j ai ʔ ³¹	m r a ts	m ɪ t ⁴³
35	l a ŋ ³²	l a ŋ ⁵²	l a̰ ŋ ³¹			kʰ j ŋ	l a ŋ ³¹
282	l ṵ ³				ɹ i ³¹	l a m	
21		k a ŋ ³	g j o t ⁵²	g a ³¹			g j ɔ ⁴
5	m ṵ ⁵	m ə ⁵²	m ɔ ⁵³				m ɔ ⁴
519	h ai ³		h ɛ ³		h ai ŋ ⁵⁵		
427	b w a ³¹		b oe ʔ ³				
269		l o ŋ ³			l o ⁵⁵	l a ŋ	l a ŋ ⁵³
360	dʒ ɔ̰ p ⁵³		dʒ w ɛ p ⁴²	dʒ a̰ p ⁵⁴	s a ʔ ³¹	ts u p	tʃʰ u p ⁴³
288	b ai ʔ ⁴¹					p au k	
204	tʃʰ a m ⁵		tʃʰ æ m ⁴			ts eˀ	tʰ a ŋ ⁵³
262	l ə ³					l eː	
297				pʰ o ʔ ⁴			pʰ ə ³
68		k i ⁵²	g i ²	g i ²			
509	l ai ⁵	l a ŋ ²³	l ə ŋ ⁴		l a ŋ ³¹	l u m	l i ŋ ³²
12	j a ŋ ⁵³		j ɔ ʔ ³¹	j a ⁴¹	j ʊ ŋ		β w ɔ ʔ ³²
298						ts au ŋ	dʒ ɔ ŋ ³⁴
383			ʔ a ²				ʔ a ²
462		p ḛ ʔ ²³	p j æ̰ p ³¹				b j ɔ ʔ ³
331	n j ɔ̃ ³		m j ɔ̃ ³	m i ³	m j a ³¹	h m r aː	m j ɔ ³¹
2	kʰ o ŋ ³²		kʰ o ŋ ³¹	g au ŋ ⁵¹		k au ŋ	kʰ u ŋ ⁵³
266	j ɛ̰ n ⁴		j o k ³	j a̰ m ³²			j a̰ ŋ ³
538	tʃʰ au ³		tʃʰ au ³¹	tʃʰ o k ⁵⁴	ʃ w a ⁵⁵	kʰ j w i	tʃʰ w i ⁵³
191	k ṵ k ⁵⁴		g o k ⁵³			k a m	k ṵ ʔ ⁵
247			f w e ʔ ⁵³	f a k ⁵			
428				s a t ⁵⁴	ʃ w ai ʔ ³¹	s u t	s ʊ t ⁵⁴
31	d z o̰ ŋ ³²	ts a ŋ ³	ts o̰ ŋ ³²				
117				kʰ a ²	k ə	k j aː	
377	t ɔ̰ ⁴⁵		d ɔ ³⁴	t o̰ ʔ ⁵			t ɔ̰ ⁵⁴
487	ŋ a n ⁵		ŋ ãɪ ²⁴				
125	g j u ʔ ⁴²	ɣ o ²³	g ɛ n ³²	ɣ o k ³²		k r w a t	
129					kʰ w e ⁵⁵		kʰ w i ³²
221	g w e ³		g w e ⁵³				
311			b ai n ⁴	p ḛ n ²			
549	dʒ a m ³		dʒ æ m ⁵⁴				
290	dʒ ei ³¹		g e ⁵	g i t ³			g i ⁴³
248	kʰ j ei ⁵		kʰ ei ⁵	kʰ i ʔ ⁵⁴		kʰ j eː	kʰ i ³¹
535	b a ŋ ³¹		b a ŋ ³¹	b o ³⁴		p aˀ	b ɔ ³
258	ʔ u ŋ ³	ʔ a	ʔ a ³		ʔ ə		
474	n j ei ³	m i ⁵²	m j e ⁴		ɲ i ³¹		m i ³²
319	b a n ³¹		b ãɪ ⁵¹	b a n ³¹		p a n	
349	d u k ⁴²		d o k ³	d au t ⁴²			
156	m a n ³¹				m i ³¹	m iˀ	
108				d z o ³¹			d z a ŋ ³¹
190	dʒ i ⁴³	ts i ²³			s i ³¹		dʒ i ³
528	l au ʔ ³¹	l u ²³		l a̰ k ⁵³			
556	n j a p ⁴²		m j æ p ³				
324	j a p ⁴²		j æ p ³				v a p ⁵
180	l ɔ m ⁵³	l a m ⁵²	l ø̃ m ⁵¹				l ṵ m ³¹
339				l a p ³²			l ʊ p ³
234	k a̰ ŋ ³		g a ŋ k ⁵²	k a̰u ŋ ⁴			
518	n i ³				n e ³¹	n iː	
470	d ai ³	t a ⁵²	d ai ³	d e ³	t o ʔ ³¹	t a ts	
43	l a̰u ⁵¹		l au ⁵¹				l au ⁵³
306	tʃʰ oa p ⁵¹		tʃʰ w ɛ p ⁵³	kʰ j æ p ⁵	x ɹ a ʔ ³¹	kʰ j u p	kʰ j u p ⁵⁴
571			m ɔ ²¹			h m a	
520		tʃʰ ḛ ³	d z i ⁵¹	tʃʰ e ⁴¹			ʃ i ⁵³
368				h o k ⁵⁴		h a ts	
85						h b i n	pʰ ɛ n ³
252		k ai ⁵²	g e ⁵¹	g ai ³¹		k j aː	g e ³¹
353	ts a̰u ⁵		d z au ⁵³	d z o̰ ʔ ⁵⁴	sʰ o ³¹		d z au ³²
572	d j e ³			d au ⁵¹			
385				n a ⁵²		ŋ a mˀ	
486	ʃ ɔ ³⁵		ʃ ɔ ʔ ⁵³				
358	ʃ ɛ t ³¹		ʃ ɛ ³¹	ʃ ɛ ³¹	ʃ e t		ʃ e ³¹
526		p a ²³	b ɔ ⁴	b o ³⁵			
392	n o̰ ³		n j ɔ̃ ³¹	m j a ŋ ³			
240			tʃʰ a m ⁵⁴	tʃʰ e ⁴²			tʃʰ a m ³²
402	s i ³		s ə ³	s ə p ²			ʃ ə ⁴
560	b ɔ ³¹		b ɔ ⁵¹	b o ³			b ɔ ³¹
115	dʒ ɔ ³		d z ə ⁴³				
449	ts ṵ ʔ ⁵²		d z u ³²	d z a̰u ⁴		tsʰ u	dʒ ɔ ʔ ⁵⁴
172	kʰ u ŋ ⁵		kʰ o ŋ ⁵		k ə		kʰ u ŋ ³¹
361	d j ɔ ʔ ³¹		j ɔ̰ ʔ ³²	j ɔ ʔ ³²		h l j a k	j ɔ ʔ ³²
404	d z o̰ ŋ ³	ts aː ŋ ³	d z o ŋ ²	d z au ŋ ³		tʰ w i ŋ	d z u ŋ ³¹
375	ŋ a̰ m ⁵³		m j e ³²	m i t ³			m ɪ t ³
367	k a̰ ḭ ʔ ⁵³			g e ʔ ⁴²			g ə ³
531	tsʰ au ⁵		tsʰ au ³	tsʰ o ʔ ⁵⁴			
194	l ɔ t ⁴³		l oi ʔ ³²				
378	n j ḛ k ⁵²		m j ɛ̰ ʔ ⁵²	m ḭ t ⁵⁴		m eˀ	m ḭ ⁵³
446	l a̰ p ⁴²		l æ̰ p ³²	l ḛ ʔ ⁵⁴			l a̰ p ⁵⁴
123			n ɔ̃ ʔ ³¹				n ɔ ʔ ³²
389	n a̰ ḭ ⁵³	n a̰ k ⁵²	n ə k ³²	n a̰ k ⁵⁴		m j a k	n ɪ k ⁵
265				ʔ o k ⁴²			ʔ a̰u ⁵³
483					h e ŋ ⁵⁵		h i ŋ ⁴⁵
505	l a m ³¹	l ẽ ²³	l æ̰ m ³¹	l e ²			l a m ³²
480	g au ³⁴	k au ⁵²	g au ³	g o k ⁴³		k w iː	g au ³²
118				m j a ŋ ³²			m ɔ ³
475	ŋ ³	ŋ a ⁵²	m ³	ŋ ɔ ³⁵		ŋ aː	ŋ ɔ ³²
405	j a p ³¹			j e ʔ ³	ɹ e ʔ ⁵⁵	r a p	j a̰ p ³¹
304				k a̰ ŋ ³²		kʰ a ɲ	
425	d j e ³		b j e ³	p j i t ⁵⁴	p e ³¹	p eː	b i ⁵³
211	d au ³	t au ⁵²	d au ³²	d u k ³²			d au ³¹
255	d j u ³¹	p j u ³	b j u ⁵¹	b j u ³¹		l u	
32	t ḭ ³²	p i ³	b i ³²				
89	s a ŋ ³		s a ŋ ⁵⁴	s a ŋ ⁵²		s a ŋ	s e ŋ ⁴
546	ŋ ɛ ⁵						n j ɛ ³²
573	h a ŋ k ⁵⁴	kʰ a k ³	h a ŋ ⁴				
373	tʃʰ u ŋ ⁵			tʃʰ æu ŋ ⁴³		tsʰ w i	
305	kʰ j a ʔ ⁵³		kʰ j a ʔ ⁵³				kʰ a p ³²
81			b æ m ³¹	p ḛ ⁴²		p a m	b a n ⁵³
303	l ṵ ⁵		l o ⁴			l u m	
179	ʔ u t ⁵	ʔ u ³	w ə ⁵	ʔ au ²			ʔ ʊ t ³²
553	tʰ a n ³		tʰ ãɪ ²				tʰ a n ³²
187	l a ŋ ³		l a ŋ ³	l a ²		kʰ au ŋ	l a ŋ ³¹
453	m u ⁵		m ɔ ⁵	m au ²⁵		h m uˀ	m u ⁵
450	ŋ æ̰ ʔ ³¹		ŋ e ⁴	ŋ a ⁴⁵			n j ɛ̰ ⁵³
84	tʃʰ a ³		tʃʰ a ⁵⁴				
26		m a ²³		m ɔ ³⁵			m a ³
493	j i ⁵		j i ³	ɣ i ³⁵			β w i ⁴
233	n j a̰ ŋ ⁵			m a̰ ⁴			m j a̰ ŋ ³²
24		ʔ a ŋ ³	ʔ ai ²⁵	ʔ a ³²			ʔ ə ³
48	ʃ ə ⁴³		ʃ o ⁵³			tʰ u mˀ	tʃʰ ɔ ³²
197	n ṵ ə̰ t ⁵⁴		n o̰i ʔ ⁵²	n a̰ t ⁵⁴		h n u t	n ʊ̰ t ⁵
570	n a̰ m p ⁵²		n æ̰ p ⁴²				n a̰ m ³²
317	m ɔ t ⁴²		m oi ʔ ³				
220	tʰ u ŋ ⁵		tʰ u ŋ ⁵³	tʰ au ŋ ²		t au ŋ	tʰ u ŋ ⁴
575	tʃʰ a ³		tʃʰ ɛ ⁵³				dʒ u ŋ ⁵²
327	j æu ŋ ⁵					j au ŋ	
95	b ɛ ⁵					p a	
395	n ɔ ³¹		n o ²³	n o ²³	n a ʔ ⁵⁵	n a	n ɔ ³¹
275	n u ⁵	n au ŋ ⁵²	n õ ŋ ⁵	n au ŋ ³²		n uˀ	
30	w a ŋ ³¹	w ã ŋ ³	w a ŋ ³¹	w a ³²			w a ŋ ³¹
557	d z ɔ ⁵	t a ⁵²	d z ɔ ⁴⁵			tsʰ eː	
176	g u ŋ ³¹		g o ŋ ⁵²			k a ŋ	
512	j ɔ ⁴²		j u ⁴²	j o ³²		j a	j ɔ ³¹
489	m a̰u ⁵			m o ³²			
186	ŋ a ³		ŋ ə ³	ŋ a ³		n aˀ	ŋ ɔ t ³
417			p j æ̰ p ⁵³	p j ḛ ʔ ⁵⁴		p j a ts	
283			l ḛ ʔ ⁵⁴	l a̰ ³¹	l i ʔ ⁵⁵	h l e	l a̰ ḭ ⁵³
202	n j e ŋ ³¹			n j ɛ n ³¹			
340	ŋ au ³¹		ŋ au ³¹	ŋ o ʔ ³²	ŋ u ⁵⁵	ŋ w i	ŋ au ³²
245		p au ⁵²	b j e ³¹	b au ³¹			b w i ³²
15			g w ɛ m ³			k r w iː	g u m ⁵³
301	j ɔ ʔ ³¹		j ɔ̰ ʔ ³	ɣ o ʔ ³²	r ʊ ʔ ³¹	r a k	w ɔ ʔ ³
86	j ei ³		j eː ŋ ⁴	ʔ ḭ ʔ ⁵⁴		r a k	ʔ i ⁵
130	dʒ j æ p ⁴²		g j æ p ³	ɣ e ʔ ³			
521	h au ³		h au ³	ʔ ai ³¹	h ʊ n ⁵⁵	h w i	h e ⁵³
264	m ɔ ʔ ⁴³		m ɔ ʔ ⁴		m o ʔ ³¹	m a k	
507	n ɔ ʔ ³²		n ɔ̃ ʔ ³	n o ʔ ⁴³	n ʊ ʔ ³¹	n a k	n ɪ k ³²
542	b w ɔ p ³¹		b w ɛ p ²	b a p ³⁴		p u p	b ʊ p ³
431	g u ŋ ⁴³		g o ŋ ³¹	g au ŋ ³¹		kʰ j w iː	g u ŋ ³
422				w a ⁵⁴			w a ŋ ³¹
276	d j ɛ n ³¹	p w i ³	b j e ŋ ⁵³	b j ɪ n ²¹			
525	n j æu ³¹	n j ṵ ŋ ³	n j au ³¹	n j o̰ ʔ ⁴²		n j w i	n j w i ³²
410	w a ŋ ³¹		w a ŋ ³¹	w a ³²	v ɹ o ⁵⁵	w a ŋ	
374		k j ḛ ʔ ³	kʰ oi ⁴³			k j u	
10			w ɔ ⁵¹		w a ʔ ⁵⁵	r w a	
134				dʒ au ŋ ⁵¹			dʒ u ŋ ⁵³
501	tʰ ɨu ³		tʰ u ³²	tʰ au ³	tʰ u ʔ ⁵⁵	tʰ u	tʰ u ⁴³
286	kʰ w a m ⁵	kʰ a m ²³	kʰ æ m ⁴	kʰ a m ³		kʰ aː	kʰ u m ³¹
232	p ṵ ʔ ⁵⁴		b u ʔ ⁵³	b au ³			b u ³
104	l a ³		l a ²				l u m ⁴
407	s u ⁵	ts o̰ ²³	s ɔ ⁴	s u ⁵			s ɔ ⁵²
563	dʒ ɛ t ³¹		dʒ e ⁴⁵	dʒ i t ⁵³	sʰ i ³¹		dʒ ɪ t ³²
364				dʒ au ²		tsʰ w i	
80			l a ³²	l ə ²		l a k	l ə ²
438	tʰ au ⁵		tʰ au ⁴	tʰ o ʔ ⁵		tʰ w iː	tʰ au ⁵²
345			g i ³	kʰ i ⁵⁴			g i ³¹
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
226	tʃʰ o ʔ ⁵³		tʃʰ o ŋ ⁵³			tsʰ au ŋˀ	tʃʰ ə ⁵
69	h u ʔ ⁵	f a ʔ ⁵²	f o ʔ ⁵³	f o ʔ ⁵			h a ʔ ⁵
558		j e ³	ɹ ɛ ⁵³				j ɔ̰ ⁴⁵
561	n ṵ k ⁵³		n ə ŋ ²	n e ⁵		n a n	n j ɔ̰ m ⁵³
312	ʔ au ⁵		ʔ au ⁵	ʔ o̰ k ⁵⁴	o ʔ ⁵⁵	ʔ w iː	
492	g ɔ ⁵		g ɔ ³	g au ŋ ³			
533			m au ²			h m au ŋ	m a ³²
160		k o ŋ ⁵²	g a ŋ ³²	g a ³²			g ɔ ŋ ³²
302	tsʰ au ⁵		tʃ ṵ ɛ̰ m ⁴¹	tsʰ o ⁵⁴	ʃ o ³¹	tsʰ w iː	
164	dʒ a ŋ ³			dʒ a̰ ³²			dʒ a ŋ ³²
113	g au ³⁴		k au ²			k au ŋ	
430	tʃʰ ei ⁵	tʃʰ ə ²³	tʃʰ e ⁴³	tʃʰ i t ⁵⁴	ʃ e ³¹		tʃʰ i ⁵³
564	l a ³					p r au ŋ	l a ŋ ³
406	tʰ u k ⁵³		tʰ o ʔ ⁵³	tʰ au k ⁵⁴		tʰ au k	tʰ u ʔ ⁴³
110	s a n ³		s ɨ ⁵		ʃ e ʔ		tʃʰ ɪ ŋ ⁵³
412	t a̰u ⁵			t o̰ k ⁵⁴			
471	j u k ³²		j o k ³²	j æu ʔ ⁴²		j au k	j u ʔ ³¹
111			k o̰ k ⁵⁴		k o ʔ ⁵⁵		
177	g au ⁵		g au ⁵		k o ³¹		
52	tʰ j ɛ ʔ ⁴²	t a̰ ʔ ⁵²	d ɔ ʔ ⁵²	t o̰ ʔ ⁵⁴			d ɔ ʔ ⁵
96		n a k ⁵²	n o k ³²				n u ʔ ³⁵
98			g ɔ ʔ ⁵²	k o̰ ʔ ⁵⁴	k ə		
559	j ɔ m ³		j ɛ m ²³	ɣ a m ³			v u m ³
45	s i ⁵					s a	s u ³⁵
178						k au k	g ɔ k ⁴
263			d z u ⁴	d z o ³²			dʒ ə ³
437			n j æ̃ m ⁵⁴	m j æ ṵ k ⁵³		h ɲ a p	
34		ɣ i ³	g e ⁵¹	ɣ i t ⁴			ʔ ʊ̰ t ⁵
577	n j ɔ̰ ʔ ⁵³					h n aˀ	
60	kʰ j a m ⁴¹		kʰ au ³²				
458	ʃ o ⁵	s u ⁵²	ʃ o ⁵	ʃ ɪ ⁵⁴	tsʰ o		ʃ ɔ ³
16	j æ t ²¹		j ø p ³			r i p	v ʊ p ³
569	kʰ a ⁴		kʰ a ²⁴	kʰ ø ⁵		k aˀ	kʰ ə t ⁴³
415	tʰ ə ʔ ⁵³		tʰ ɨ ʔ ⁴²	tʰ au ŋ ⁴			
310	k j ɔ̰ p ⁵³					tsʷ a p	dʒ ɔ p ⁵⁴
352			kʰ j o ŋ ⁵	kʰ j æu ŋ ³	x ɔ ŋ ³¹	kʰ j au ŋ	kʰ ɹ u ŋ ³
424			n j ɛ ²¹	n a ⁴³			m j w i ²¹
38	d z ɔ ⁴⁵	ts ai ²³	dʒ o ŋ ⁵¹			tsʰ i	d z ɛ ³¹
348	j ɛ t ³¹		j e ʔ ³	ʒ i t ³⁵	z e ³¹	j a ts	
284				ɣ i t ²		ʔ ə	w i ³
414	l a ŋ ³	l õ ⁵²	l a ŋ ²			l uˀ	l a ŋ ⁵³
91	ʔ u n ³¹			ʔ ʊ n ⁴²	ʔ ʊ n ³¹	ʔ u n	ʔ ʊ n ⁵³
207	j u k ⁴³		g j ɛ t ⁴			r i t	
128			l a ⁵³	l ə			
426	d ṵ ḭ ⁵		d ɨ ⁵⁴	d ø i ⁵			d w i ⁵³
380			j u ³¹	j u ³		r w eː	
321	tʰ a ŋ ⁵		tʰ a ŋ ⁴	tʰ a ³²	tʰ o ³¹	tʰ a ŋ	tʰ a ŋ ³¹
376	s ɛ ʔ ⁵³	s j ɛ ²³	s ɛ ʔ ⁵²		ʃ i	s iˀ	s e ⁵³
451			s ai ⁵²	s e ʔ ⁵⁴		s e	s a t ⁵⁴
54					s e ⁵⁵	s a m	ʃ a m ⁵⁴
