COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l a̰ ³						
18-1	m j a ŋ ⁵						
19-1	n i ⁴³ ³¹						
44-1	l u ʔ ³						
50-1	h ai ŋ ³						
62-1	s ai k ⁵						
70-1	b a n ³						
75-1	m j ɔ ʔ ⁵³						
97-1	tʃʰ a ŋ ³¹						
112-1	tsʰ ɔ ⁵						
122-1	m j u ʔ ³¹						
127-1	kʰ j ei ³¹						
132-1	w ɔ ʔ ³¹						
133-1	n au ⁵						
135-1	n au ⁵						
142-1	d z ɔ ³¹						
143-1	ŋ ɔ ʔ ⁵³						
149-1	g ɔ ³						
152-1	ŋ ɔ ³						
157-1	b u ³						
183-1	g u ³						
184-1	n u ʔ ⁵³						
185-1	tsʰ a m ³						
189-1	m j ɔ ʔ ⁵³						
192-1	n ɔ ⁵						
195-1	n ɔ ³						
200-1	g a n ³						
216-1	s ai ŋ ³						
218-1	l ɔ ʔ ⁵³						
225-1	s ai ŋ ³						
235-1	kʰ j ei ³						
244-1	s w i ³						
253-1	m ɛ ³						
270-1	m i ³¹						
278-1	m j ɛ ŋ ³¹						
279-1	w ɔ ³						
285-1	j a m ³						
308-1	d j i ³						
322-1	m i ⁵						
325-1	kʰ au ⁵						
337-1	m j a ŋ ³¹						
341-1	d z ɔ ³¹						
347-1	ʃ u ʔ ³¹						
362-1	j ei ³¹						
391-1	j a̰ p ⁴²						
394-1	m ɔ ʔ ³¹						
397-1	tʃʰ ei ⁵						
443-1	n j ɔ p ⁴²						
460-1	s a t ⁵³						
463-1	w ṵ ³¹						
464-1	ʔ u ŋ ³						
473-1	s a m ³						
476-1	kʰ j u k ⁵³						
481-1	tsʰ a ³						
494-1	g j ⁵						
496-1	h j ɛ ŋ ³						
516-1	w ei ³						
522-1	n ɔ ʔ ⁵³						
523-1	pʰ j ɔ ³						
524-1	n i ³¹						
540-1	kʰ j ⁵						
3-1	b w i ³¹						
6-1	g j ³¹						
7-1	dʒ a m ³						
