COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
25	j ɔ ³¹		j ɔ ⁴²				
554	dʒ ṵ a̰ t ⁵⁴		dʒ w e ʔ ⁵³				
438	tʰ au ⁵		tʰ au ⁴	tʰ o ʔ ⁵		tʰ w iː	tʰ au ⁵²
95	b ɛ ⁵					p a	
365	t a̰ ḭ ⁵³		d e ʔ ³¹	d a ⁴³			t a̰ ḭ ⁵³
400	n a n ³¹	n e ²³	n ãɪ ⁴	n ɪ n ⁵⁴			n a̰ n ³
422				w a ⁵⁴			w a ŋ ³¹
304				k a̰ ŋ ³²		kʰ a ɲ	
293						pʰ j a	pʰ j ɔ ⁵³
489	m a̰u ⁵			m o ³²			
266	j ɛ̰ n ⁴		j o k ³	j a̰ m ³²			j a̰ ŋ ³
454	d z w i ³		d z ɨ ²¹	d z ø i ⁵			d z w i ⁵³
287			d w a ŋ ³¹			t a ŋ	d ɔ ŋ ³¹
162			j ɛ m ³			ʔ i m	
354	dʒ ei ³		dʒ e ⁴³				
45	s i ⁵					s a	s u ³⁵
254		ɣ ɛ ⁵²	j e ⁴	ɣ e ²			
130	dʒ j æ p ⁴²		g j æ p ³	ɣ e ʔ ³			
534				n o ʔ ³⁴	ɲ o ⁵⁵		
491					n e ³¹	n a	
229	pʰ ə ⁵		b w e ⁵³	p a̰ t ⁵		p u	
172	kʰ u ŋ ⁵		kʰ o ŋ ⁵		k ə		kʰ u ŋ ³¹
177	g au ⁵		g au ⁵		k o ³¹		
248	kʰ j ei ⁵		kʰ ei ⁵	kʰ i ʔ ⁵⁴		kʰ j eː	kʰ i ³¹
502	b u ³		b o ³	b o ³	p a ³¹	p aː	
559	j ɔ m ³		j ɛ m ²³	ɣ a m ³			v u m ³
487	ŋ a n ⁵		ŋ ãɪ ²⁴				
276	d j ɛ n ³¹	p w i ³	b j e ŋ ⁵³	b j ɪ n ²¹			
159	n j ɔ̰ ⁴²		m j ɛ ³				m j a̰ ⁴
312	ʔ au ⁵		ʔ au ⁵	ʔ o̰ k ⁵⁴	o ʔ ⁵⁵	ʔ w iː	
251		j au ʔ ⁵²			j o k ⁵⁵	j au k	j u ʔ ⁴
17			p a ŋ ⁵³	b a ʔ ²¹			
356	h a m ⁵		h a m ⁴	h e ⁴		h a n	h a m ²¹
527	tʃʰ ɔ ʔ ⁵⁴		tʃʰ ɔ ʔ ⁵³				tʃʰ a ⁵
465	tʰ ai ʔ ³¹		tʰ e ⁵³	tʰ a ⁴³		pʰ ai	tʰ ai ⁵⁴
382	d a p ³¹			d e ³²			
406	tʰ u k ⁵³		tʰ o ʔ ⁵³	tʰ au k ⁵⁴		tʰ au k	tʰ u ʔ ⁴³
346	ʃ ɛ t ⁵³		ʃ i ʔ ³¹	ʃ a p ⁵³		s i p	ʃ ɪ t ⁵
366	g j ɔ ⁵		g j ɔ ³	g j ɔ ³²			
249	j ḛ ḭ ⁵		j ḛ ⁵	ʔ ḭ t ⁵			ʔ i ³
204	tʃʰ a m ⁵		tʃʰ æ m ⁴			ts eˀ	tʰ a ŋ ⁵³
108				d z o ³¹			d z a ŋ ³¹
88	n j ṵ k ³⁵		m j o k ⁵⁴	m j æu ʔ ³²			m j u ʔ ⁵³
570	n a̰ m p ⁵²		n æ̰ p ⁴²				n a̰ m ³²
329	m a ŋ ⁵		m a ŋ ³⁴	m a ³⁴³	m ɔ ŋ ³¹		
178						k au k	g ɔ k ⁴
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
156	m a n ³¹				m i ³¹	m iˀ	
457	b ai ʔ ³¹		b ə k ²	b a k ³²		p a ts	
190	dʒ i ⁴³	ts i ²³			s i ³¹		dʒ i ³
569	kʰ a ⁴		kʰ a ²⁴	kʰ ø ⁵		k aˀ	kʰ ə t ⁴³
412	t a̰u ⁵			t o̰ k ⁵⁴			
237	ʃ e ³	ʃʰ u	ʃ e ⁵⁴	ʃ ɪ ⁴³			ʃ ə ⁴³
359				n a̰ ḭ t ⁵⁴			n ʊ̰ t ⁵
575	tʃʰ a ³		tʃʰ ɛ ⁵³				dʒ u ŋ ⁵²
37			l ai ³²	l ai ³²		l ai	l ai ³¹
34		ɣ i ³	g e ⁵¹	ɣ i t ⁴			ʔ ʊ̰ t ⁵
113	g au ³⁴		k au ²			k au ŋ	
207	j u k ⁴³		g j ɛ t ⁴			r i t	
120	tsʰ a t ⁵³		ts a̰ ḭ ʔ ⁵¹		tsʰ i ⁵⁵	tsʰ a t	tsʰ ə ³
58			ʔ o ʔ ⁵³	ʔ a̰u k ⁵			
441	x j ɔ ⁵						h ɔ ⁵³
209	kʰ o ŋ ³		kʰ o ŋ ³¹		tʰ a ŋ	k j au k	kʰ u ŋ ⁵³
379	kʰ j ɛ n ³		kʰ j e ⁴³	kʰ ɪ n ⁴³		kʰ j ai	kʰ ɪ n ⁴²
106	g u k ³		k o̰ k ⁵³	g au k ³²	k o ʔ ⁵⁵		g u ʔ ³²
546	ŋ ɛ ⁵						n j ɛ ³²
86	j ei ³		j eː ŋ ⁴	ʔ ḭ ʔ ⁵⁴		r a k	ʔ i ⁵
462		p ḛ ʔ ²³	p j æ̰ p ³¹				b j ɔ ʔ ³
479					j ɔ ŋ ⁵⁵	h r a ts	
351	d j ɛ ⁵		p j a̰ ʔ ⁵³	pʰ ø ⁵		p r a ts	
571			m ɔ ²¹			h m a	
223			kʰ j o ŋ ⁴	kʰ æu ŋ ⁴²		kʰ j w i ŋ	
561	n ṵ k ⁵³		n ə ŋ ²	n e ⁵		n a n	n j ɔ̰ m ⁵³
526		p a ²³	b ɔ ⁴	b o ³⁵			
252		k ai ⁵²	g e ⁵¹	g ai ³¹		k j aː	g e ³¹
103				pʰ j a k ⁵			pʰ j i k ⁵
357	s ɔ ʔ ⁵³		s ɔ ʔ ⁵³	s ɔ ʔ ⁵⁴		s a k	s ɔ ʔ ⁵⁴
374		k j ḛ ʔ ³	kʰ oi ⁴³			k j u	
310	k j ɔ̰ p ⁵³					tsʷ a p	dʒ ɔ p ⁵⁴
415	tʰ ə ʔ ⁵³		tʰ ɨ ʔ ⁴²	tʰ au ŋ ⁴			
368				h o k ⁵⁴		h a ts	
81			b æ m ³¹	p ḛ ⁴²		p a m	b a n ⁵³
553	tʰ a n ³		tʰ ãɪ ²				tʰ a n ³²
79	g j ɛ n ⁴²		g j ɛ m ⁵¹	ɣ a m ⁵¹		k r i m	g a m ⁵³
105	m i ⁵		m ɯ̃ ⁵²				
459	kʰ a t ⁵²		kʰ a̰i ʔ ⁵¹				kʰ a t ⁵⁴
295	kʰ ɨ ʔ ⁵³		kʰ o ʔ ⁵³	kʰ au ³		kʰ au ŋ	kʰ u ʔ ⁵⁴
300		ɣ a ⁵²	g ai n ³	g ɪ n ⁴		k a m	k a n ³²
555			j o ŋ ³	j æu ŋ ⁴		l j a ɲ	ɹ a ³
373	tʃʰ u ŋ ⁵			tʃʰ æu ŋ ⁴³		tsʰ w i	
215	tsʰ ɔ t ⁵³	ts a̰ ʔ ⁵²	ts o̰i ʔ ⁵³		ʃ w ai ʔ ³¹	tsʰ u t	
168	b a p ³¹		b ai t ³²	b e ʔ ²¹		p a k	
375	ŋ a̰ m ⁵³		m j e ³²	m i t ³			m ɪ t ³
68		k i ⁵²	g i ²	g i ²			
46	ʃ ɔ ³¹	ʃ a ³	tʃʰ o ³¹	tʃʰ ø ³¹	ʃ e		
13	k a n ²			g e n ⁴			g a n ²
344				m ø ʔ ⁵⁴	m j e ʔ ³¹	m w a t	m ʊ t ³²
203	ʔ a m ³		ʔ æ m ³	ʔ e ³²			ʔ a m ⁵
541			pʰ j ə k ⁵³	j a k ³		p r a ɲˀ	pʰ j ɪ k ⁵
117				kʰ a ²	k ə	k j aː	
343	j w a t ⁴²		j oi ʔ ²	v w e ³⁴			
151	b ɛ ³		b ə ³			b a	
134				dʒ au ŋ ⁵¹			dʒ u ŋ ⁵³
556	n j a p ⁴²		m j æ p ³				
