COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
116		g ə n g a d				ʔ ɨ n g ɨ d ʔ a													
29										ħ a r ə kʼ						r ɨ s ɨ kʼ			ʔ a r ə kʼ
333	m ɨ sː ɨ r	m ɨ sː ɨ r				m ɨ sː ɨ r				m i sː i r		m ɨ ʃ ɨ r ə			m ɨ ʃ ɨ r	m ə s ɨ r		m ɨ s r	m ɨ ʃ ɨ r
336		g a r				t ə g b a r													
346				ʔ e t ə h ə							ʔ ə t ə k a								
485	tʃʼ ɨ s	tʃ i s																	
615						m ai̯				m i					m əi̯	m ai̯	m ai̯	m əi̯	m əi̯
506						m ə n b ə r				w ə m b ə r		w ə n b ə r					m ə n b ə r		
155	w ɨ ʃː a	w ɨ ʃ a										w ɨ sː a							
219			g ə p a t		g ə bː a t		g ə pː a t	g ə p a t	g ə p a t		g ə p a d		g ə bː a t	g ə bː a t					
347						ʔ ɨ fː o										ʔ a f o			
30										ħ a tʃʼ i					tʃʼ ɨ n			tʃ ɨ n	
124				d ə ʔ ə n ə							d ə ʔ ə r ə ʔ								
463				b ə ʔ ə d							b ə ʔ ə d								
471										ʔ uː g a					ʔ u n g a			ʔ u n dʒ ə	ʔ uː n dʒ ə
187										b u tʃ i					b uː tʃ o			b u tʃ o	
26						ʕ ə bː i										ʕ a b a j i			
644	s e t ɨ j o																s ə b ʔ ai̯ t i		s e t
555					s ə r ə ɲː ə	s ə r a kʼ i										s e r kʼ ai̯	s ə r a q i		
513										ʔ uː n					ʔ uː n			ʔ u n	
612				ʔ a r ɨ w	ʔ a r b	ħ ə r b			ʔ a r ɨ b	ħ aː r b i			ʔ a r ɨ b		ʔ a r b	h ɨ r a b ə t		ʔ a r b	
466						b ɨ ʕ u l				b a ʔ a w									
269												w ə g f ɨ r	w ə g f ɨ r						
253		ʔ ɨ n dʒ e d e l o																	dʒ eː d aː l ə
608			g a z				g a z	g a z			g a z			g a z					
303						g ə b ə t a										g ə b ə t a			
348						ʕ a jː ə r ə										ʕ a j ə r a			
267											ʔ ɨ n g w ə r ə g ɨi̯							w ə l ə n g aː j a	
341			kʼ ə n d m ə m	kʼ ə n ə m ə	kʼ ə nː ə m ə m		kʼ ɨ n e m a	kʼ ə n d m ə m	kʼ ə n ə m ə		kʼ ə n ə m ə								
338			n ə m ɨ r		b ə m ɨ r		m ə m ɨ r	n ə m ɨ r	m ə m a r			m ɨ n k o m	b ə m ɨ n	b ə mː ɨ n				m ɨ n a k o	
277															ʔ ɨ d ə g o t			ʔ a d ə g ə	ʔ a d ə g ə
178						ʔ a d g										ʔ a d ɨ g	ʔ a d g i		
445	h a b t a m	d ə m a m															h a b t a m		
600	w ɨ h a	ʔ a h o w a																	
629															ʔ o ʃ t			h oi̯ t	h oi̯ t
84										b a ʔ a r a				b o r a					
344			kʼ ə s ə m	kʼ ə s ə m	kʼ ə s ə m		kʼ ə s ə m	kʼ ə s ɨ m	kʼ ə s ə m		kʼ ə s ə m		kʼ ə s ə m	kʼ ə s ə m					
87													f u r n o		f u r n o				
20				g ə m b ə n ə	g ə m b ə nː a						g ə m b ə n a								g ə m b ə l o
579															m ə g ə rː i			m ə g ə rː i	
327	dʒ ɨ b	dʒ ɨ b				z ɨ ʔ b											z ɨ b ʔ i		
447	tʃʼ ə w	tʃ ə w				s e w										s e w e	tʃʼ ə w		
498			m ə tʃʼ ə kʼ ə m					m ə tʃʼ ə kʼ ə m				m o tʃʼ ə kʼ ə m	m e tʃʼ ə kʼ ə m		b o tʃʼ ə kʼ ə			b o tʃʼ ə kʼ ə	
487	z ə f ə n	z ə f ə n																	
310										w ɨi̯							w u ʕ ui̯		
548			x ɨ x	x a d ə			x ɨ x		x ə		x a d a								
69	tʼ ɨ dʒː a	tʼ ɨ dʒː a								tʼ ɨ dʒ a		tʼ ə g		d ə g					
610			m ɨ r kʼ a r	m ɨ r a f ə r			m ɨ r kʼ a r	m ɨ r kʼ a r	m ə m ɨ r		m ɨ r ʔ a r		m ɨ r kʼ a r						
289	l ɨ bː	l ɨ b i				l ɨ bː				kʼ ə l b i		l ɨ bː		l ɨ bː		l ɨ bː	l ɨ bː i		
179						j ɨ b u s										j ɨ b u s	n ɨ kʼ w u s		
503				ʔ a j e d					ʔ ɨ w a j ə		ʔ ɨ w ə j ə								
501			m a t ə g a	ʔ ɨ mː a t ə g	ʔ ɨ mː a t i n g i			h ɨ m ə g a								ʔ ɨ b h a m g ə m			
297			g u n ə r		g u nː ə r		g u n ə r	g u n ə r	g u n ʔ ə r		g u n ʔ ə r	g u nː ə n	g u nː ə n	g u nː ə n					
662							w ə s tʼ ɨ n j ə	w ə s tʼ i n i j ə	w ə s tʼ										w ɨ s t
364															b ɨ l			b ɨ l	
603		w ə kʼ t								w a kʼ t i					w ə kʼ t	w ə kʼ ɨ d			
217		ʔ a w								ʔ aː w									
523															ʃ ɨ b ə t			ʃ ɨ b ə t	ʃ i b ai̯
388						k ɨ s a d										s ɨ g a d	k ɨ s a d		
580															ʔ ɨ nː ə				ʔ ɨ n a tʃː u
