COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l a ⁵						
18-1	n j ⁵ n ⁵						
19-1	n j p ⁵						
44-1	l u k ³						
50-1	ʃ a ŋ ⁵						
62-1	s ai k ⁵⁴						
70-1	b a n ³¹						
75-1	n j ɔ ʔ						
97-1	tʃʰ a ŋ ⁵						
112-1	tsʰ ɔ ⁵						
122-1	n j u k ⁵⁴						
127-1	kʰ w i ⁵						
132-1	w u ʔ ³¹						
133-1	n ɔ ³						
135-1	n au ⁵						
142-1	d z ɛ t						
143-1	ŋ j u ʔ						
149-1	ʔ u ⁵						
152-1	ŋ ɔ ³						
157-1	b u ³¹						
183-1	ʔ u ⁵						
184-1	n ṵ k ⁵⁴						
185-1	tsʰ a m ³¹						
189-1	n j ɔ ʔ ³¹						
192-1	n j ³						
195-1	n ɔ ³						
200-1	kʰ a ɛ ³¹						
216-1	s ai ŋ ⁵						
218-1	l ɔ ʔ ³²						
225-1	s ai ŋ ⁵						
235-1	kʰ j ei ⁵³						
244-1	s a t ⁵						
253-1	n j m						
270-1	n i ⁵						
278-1	m j ³¹ ŋ ³¹						
279-1	w a ³¹						
285-1	j a m m						
308-1	d a ɛ ³¹						
322-1	m i ⁵						
325-1	kʰ au ⁵						
337-1	n j a ŋ ³¹						
341-1	d z ɔ ³						
347-1	ʃ o k ⁵⁴						
362-1	j a ⁵³						
391-1	j ɔ ⁵¹ ⁴¹						
394-1	m ɔ ʔ ³¹						
397-1	tʃʰ ei ⁵						
443-1	n j æ̰ ⁵¹ ⁴¹						
460-1	s a t ⁵⁴						
463-1	w i ³¹						
464-1	ʔ u ŋ ⁵						
473-1	s ai m ³						
476-1	kʰ j ɨ k ⁵⁴						
481-1	tsʰ i ³						
494-1	k j ³						
496-1	ʃ j ŋ ŋ						
516-1	w a t						
522-1	n ɔ ʔ ³²						
523-1	pʰ j u ³						
524-1	n i ³						
540-1	kʰ j ⁵						
3-1	b w i						
6-1	k j ⁵³						
7-1	dʒ w m ³¹						
20-1	n a̰ p ³¹						
51-1	ŋ u ³¹ ⁴²						
64-1	g u u ³						
65-1	kʰ au k ⁵⁴						
66-1	ts z u ⁵						
71-1	ʃ i ⁵						
72-1	ʔ a ³						
76-1	w ɔ ³¹						
77-1	n j u ʔ						
78-1	m au ³						
82-1	pʰ u ŋ ⁵						
87-1	ŋ ɔ ʔ						
93-1	l a m ⁵						
94-1	n j ei						
100-1	s a n n ³						
116-1	l u ³						
119-1	w a n ³¹						
124-1	d j u ³						
136-1	l ai ³						
137-1	kʰ j au ³¹						
144-1	s o t ʔ						
145-1	d u ŋ ⁵						
146-1	n j ʔ						
150-1	g j u ʔ ³¹						
154-1	m j æ̰ ⁵						
165-1	kʰ j ɛ ³						
166-1	pʰ j ɔ ³						
169-1	k j a ŋ ³						
170-1	d j ɔ ³⁵						
171-1	j a ŋ ³						
174-1	l a̰ m ³						
181-1	n j ɔ ʔ						
193-1	b u ³						
205-1	n ṵ ə̰ ⁵⁴						
206-1	m j ɔ						
212-1	tʃʰ au ʔ ʔ						
214-1	l ɔ m ⁵						
217-1	ʔ u ⁵						
224-1	n j æu ⁵						
228-1	b u ⁵						
238-1	j au ⁵						
241-1	ʃ a ⁵						
246-1	k j ɛ ⁵						
256-1	ʔ u ³						
257-1	pʰ u ³						
272-1	m ɔ ⁵						
273-1	ʔ a m						
274-1	m a ŋ ⁵						
1-2		m au ⁵²					
4-2		l a ²³					
18-2		n a ⁵² ³					
19-2		n a ⁵²					
44-2		l a ²³					
50-2		ʃ a ŋ ³					
62-2		ts o̰ ⁵² ⁵²					
70-2		p a n ²³					
75-2		m j a ʔ ⁵²					
97-2		tʃʰ õ ²³ ⁵²					
112-2		ts a ⁵²					
122-2		m j ṵ ʔ ⁵²					
127-2		kʰ a i					
132-2		ts a ʔ ⁵²					
133-2		n a ⁵²					
135-2		n au ²³					
142-2		ts ai ʔ ⁵² ³					
143-2		ŋ w ʔ ⁵²					
149-2		ʔ u ⁵²					
152-2		ŋ a ⁵²					
157-2		p au ⁵²					
183-2		ʔ u ³					
184-2		n a k ⁵²					
185-2		x a ²³					
189-2		m j t ʔ ⁵²					
192-2		n a					
195-2		n a ⁵²					
200-2		ts i ⁵²					
216-2		ts a ŋ ²³					
218-2		l a ʔ ⁵²					
225-2		ts a ŋ ²³					
235-2		k j ɛ ³					
244-2		ts o̰ ⁵²					
253-2		m i ⁵²					
270-2		m i ²³					
278-2		m a ŋ ²³					
279-2		ts a ⁵²					
285-2		ɣ a m ²³					
308-2		p j ⁵²					
322-2		m i ²³					
325-2		k au ⁵²					
337-2		m j õ ŋ					
341-2		ts a ²³					
347-2		ʃ u ⁵² ⁵²					
362-2		j i ⁵²					
391-2		j a ⁵² ⁵²					
394-2		m a̰ ʔ ⁵²					
397-2		tʃʰ ə ⁵²					
443-2		n j a ʔ ⁵²					
460-2		ts o̰ ʔ ⁵²					
463-2		w au ⁵²					
464-2		ʔ a ŋ ²³					
473-2		ts a m ²³					
476-2		k j ŋ ⁵² ⁵²					
481-2		ts ai ³					
494-2		ɣ a ³					
496-2		ʃ a ŋ ³					
516-2		w i ²³					
522-2		n a ⁵² ⁵²					
523-2		p j u ⁵²					
524-2		n a ³					
540-2		kʰ a ²³					
3-2		p w i					
6-2		k ai ³					
7-2		ts a̰ ⁵² ²³					
20-2		n e ²³ ⁵²					
39-2		m a̰ ʔ ⁵²					
51-2		ŋ w ³ ³					
72-2		ʔ a					
94-2		m i ⁵² ³					
100-2		ts o̰ n ²³					
116-2		l u ⁵²					
136-2		l a i ³					
137-2		k j ṵ ŋ ³					
139-2		m i ⁵²					
150-2		k j a ʔ ⁵²					
154-2		m au ṵ ³					
166-2		p j a ⁵²					
169-2		k j õ ²³					
170-2		p j a ⁵²					
171-2		j a ŋ ³					
174-2		l ẽ ²³ ²³					
181-2		m j a ʔ ⁵²					
205-2		n a̰ t ⁵²					
206-2		m au ⁵²					
214-2		l a m ²³					
217-2		ʔ u ³					
224-2		n j ṵ ŋ ⁵²					
228-2		p au ŋ					
246-2		k j a ⁵²					
256-2		ʔ a					
257-2		p a ⁵²					
273-2		ʔ a ²³					
1-3			m au ³				
