COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
161	s o t ⁵			s ai t ⁵			s ʊ t ⁵
147			ʔ a ³			ʔ ə	
56	l u k ³²		l o ʔ ³⁴	l au k ³²			l ʊ p ³
106	g u k ³		k o̰ k ⁵³	g au k ³²	k o ʔ ⁵⁵		g u ʔ ³²
296	m i ³¹		m ḛ ḭ ⁵¹	m ai ³²			
468	d j ei ³			b ḭ ʔ ⁵⁴		p eː	b i ⁵³
298						ts au ŋ	dʒ ɔ ŋ ³⁴
431	g u ŋ ⁴³		g o ŋ ³¹	g au ŋ ³¹		kʰ j w iː	g u ŋ ³
358	ʃ ɛ t ³¹		ʃ ɛ ³¹	ʃ ɛ ³¹	ʃ e t		ʃ e ³¹
368				h o k ⁵⁴		h a ts	
57	kʰ j u ŋ ³²						kʰ j u ŋ ⁵³
570	n a̰ m p ⁵²		n æ̰ p ⁴²				n a̰ m ³²
371	pʰ u k ⁵³					pʰ r euˀ	
231	tʃʰ a p ⁵⁴				tsʰ i ʔ ⁵⁵	tsʰ a ts	
357	s ɔ ʔ ⁵³		s ɔ ʔ ⁵³	s ɔ ʔ ⁵⁴		s a k	s ɔ ʔ ⁵⁴
281		kʰ j a ⁵²	kʰ j ɔ ⁴	kʰ j ɔ ⁵¹	kʰ ə		kʰ j ɔ ⁵³
505	l a m ³¹	l ẽ ²³	l æ̰ m ³¹	l e ²			l a m ³²
486	ʃ ɔ ³⁵		ʃ ɔ ʔ ⁵³				
537			g ə ⁵	g ə ²		kʷ a	
103				pʰ j a k ⁵			pʰ j i k ⁵
89	s a ŋ ³		s a ŋ ⁵⁴	s a ŋ ⁵²		s a ŋ	s e ŋ ⁴
52	tʰ j ɛ ʔ ⁴²	t a̰ ʔ ⁵²	d ɔ ʔ ⁵²	t o̰ ʔ ⁵⁴			d ɔ ʔ ⁵
104	l a ³		l a ²				l u m ⁴
311			b ai n ⁴	p ḛ n ²			
128			l a ⁵³	l ə			
490			dʒ i t ⁵				dʒ ɪ̰ t ⁵
236			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
353	ts a̰u ⁵		d z au ⁵³	d z o̰ ʔ ⁵⁴	sʰ o ³¹		d z au ³²
