COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
981						j e g e							j e g e			
5846	o s o s oː	oː s o														
1169	g a z i													g a s u		
1644	ɔ w̃ m	ɔ w							ɔ w							
3032			d ɛ l ɛ		n ɛ l ɛ						n ɛ l ɔ					
871	m	m														
484			w e n a m a					w e n a m a								
5794							j ɛ						j aː			
3637	t eː s u	t eː s i					t eː s iː									
4649		e w					e w									
2026	n̩ d ɔ s ɔː	l ɔ s ɔː					l ɔ s ɔ									
527						t a b uː							t a b u			
1071	l u w o						l u g o									
4444					r e			r e								
4850										ɔ r̃ ɔ n ɛː			ɔ r ɔ j			ɔ r ɔ j
4155		tʃ i r̃ ɛ j̃		tʃ i r̃ e										dʒ i m r o		
5568		g u s u												k u s e j		
2824						g aː		a g a						k a		
892													p a t r ɔ		b a d u	
5496	k a m b o													k a m		
1235	n̩ dʒ e r u						n ɛ r̃ i									
3921	t a n d a	t a l a														
4739	m	m														
3670										ɲ i				n i		
3343										n i ŋ g e					n i ŋ	
5738										i n dʒ e					i n dʒ u	
1825				n u w̃ o					n u w̃ o					n u w̃ ɔ		
954					a l e			a l e								
4421	t i j ɛ	t i j ɛ														
5144				n iː					n iː							
5769	z uː									z u g o					z u w o	
4						k u n dʒ ɛ					k u n dʒ o					
2125	m	m														
5739												d iː	d iː			d iː
2461												dʒ e r e	dʒ e l e			dʒ e l e
3840	m	m						m ɛ								
1156													j i m ɛ			j i w̃ ɛ
910	m	m														
3013			g a					g a								
1297			s aː m b a				dʒ aː m b a									
1476					k o l o			k u l u								
1722		uː j i					uː j i									
386	m	m														
958									k uː			g ɔ				
4893														ɛ r a	ɛ r̃ ɛ	
5961					g i b i	g i b u		i b i								
2676													t i j ɛ		t i j a	
1724				l ɛː					l ɛː							l ɛː
5550			n a r e					n a r e								
1185	n					n										
3841		l aː w a		l aː w a					l aː w a							
3157	t i n i	t i n i														
200										b e j aː					b i j a	
4332	s u m b a j	s u m o j												s u m e j		
1453	j	j														
5482						ɛ ŋ g u			u ŋ g u							
2006	ŋ̍ g uː r e					ŋ g o				ŋ g ɛ						
3532	m b uː									m̩ b u g ɔ						
5574												p ɛ r̃ ɛ				p ɛ r̃ ɛ
