COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
5035	k ɔː r ɔ j										k ɔ l ɔ w̃					
4539													b ɔ d ɔ	b ɔ s u		b ɔ dʒ ɔ
3161						t a r					dʒ aː l o					
1376			k u l ɛ ŋ			k u l ɛ										
3258								j o g o			j o g e					
3090			j a w		j a w			j a w								
414					s o j											s ɔ j
3182												d ɛ n	d ɛ nː ɛ			d ɛ n ɛ
1476					k o l o			k u l u								
2393	m	m														
3666						n a l a					ɔː l a		ɔ l ɔ			
2355				a n					a n				a n			
1137													w oː b u			w o b u
4117	k e s u	tʃ e s u					k eː s i									
5380						k a dʒ a b i							a d u b a			
5381							m aː n d i			m aː n d i						
5626													p ɛː n eː		p ɔː n ɔː	
4659										iː		iː				
3590					p a r u			p a r o								
4922				s a r u										s a r u		s a r u
3591						m ɔː					m ɔː					
4739	m	m														
1944					tʃ i r e					tʃ i lː iː				tʃ i r u		
1153				n u w̃ o					n u w̃ o							
4845			b o r a lː a								b u r a d a					
3467				ɛː					ɛː							
4364							t i ŋ i					t i ŋ ɛ				
1990						m ɛ n d ɛ	m ɛ n d i			m ɛ n d i						
527						t a b uː							t a b u			
4336				s i					s u							s u
1544													j oː			j oː
5464	m ɔː						m ɔː									
1918	m	m		m												
5587					p u r u g e			p u r g u								
5573										t a m b a r a			t a m b a l a			
1503				d a ŋ a					d a ŋ a							
5535															i n	ɛ n
3659	m	m														
5360					j ɛː			j ɛː								
768									w o s o							w o dʒ o
1644	ɔ w̃ m	ɔ w							ɔ w							
5320			p ɔ n d ɛ		p o dʒ e			p ɔ n t ɛ								
5735					m iː			m iː			m iː					
1209				r̃ a												l a
2696	ɔ w̃								ɔ w							
5393												dʒ i j e	g i j e		z i j e	
3114						t e ŋ g i		t e ŋ g e ŋ			t i ŋ g o					
4536				b ɛː					b ɛː			b ɛː				
3621	ɲ a n	ɲ a r̃ u														
1156													j i m ɛ			j i w̃ ɛ
5657				s u r̃ ɔ					u s u r̃ u							
3071			d u g ɛ								t ɔ g ɔ				t o g o	
2758						n ɔ g ɔː	l ɔ g ɔ									
4501			d ɛ n dʒ i								n iː n dʒ i					
3426			s eː		s eː											
5198	m	m														
2637					s o ɲ o			s o n dʒ o			s o ɲ o					
5739												d iː	d iː			d iː
3133	m	m														
5278							t i ŋ a					t i ŋ ɛ				
4007	ɔ r̃ ɔ	ɔ r̃ ɔ														
3428				ɲ uː								ɲ uː				
3072				dʒ ɛ ɲ ɛ									dʒ e ɲː e			g e ɲ ɛ
2561													n d a		n d ɛ	
3157	t i n i	t i n i														
4807								j e						j		
4422			s oː l e		s oː l e											
2865				w ɔː					w ɔː					w ɔ w		
4647	ei															ɛː
1580				p a r̃ a								b a r̃ a				p a l a
4380		tʃ ɛː											d ɛ			
5023											t eː n i		t e nː e			t e n ɛ
4804						p a l ɛː									b e l e	
2477				d a r̃ a											d a r̃ a	
5923			w a l e		w a l e						w a l e					
3361										z a					z a	
2029						n aː									n aː	
1111					w ɛː			wː ɛː								
4421	t i j ɛ	t i j ɛ														
5232									b ɛ n ɛ			b ɛ n ɛ				b o n iː
3115								k a n i					a n u			
4480		k u j o			k u j e											
2217						i n					u n				u n	
5468													d i n ɛ		d i ŋ ɛ	
3360									dʒ aː				dʒ aː			dʒ aː
4864	a w a	a w a														
3089			j a w		j a w			j a w								
3979				s u r̃ o					u s u r̃ u							
1510												n aː				n a
4154		k uː								gʷ ãː						
596				s aː m a								s ɔ m u				
4297					r e			r e								
525					t a dʒ u			t a dʒ i								
3180						d u n d ɛ		d u n d ɛ								
1726						i b i									i b i	
1456										g a			g a			g a
3792				dʒ ɔ w̃ ɔ								dʒ ɔ w ɔ				
1255	m	m														
4099	b o n d u	b o l u					b o n d i									
3340			b iː ŋ g e					b iː ŋ g o			b iː ŋ g o					
2028				k ɔː		g o										
2335	m										m ɔː					
2284	m	m														
3924				m a t ĩː					m o t ĩː							
634							k u w o				s u w o					
1916	dʒ e			dʒ ɛ											dʒ e n	
3342									s u g ɔ			s u g ɔ				s u g ɔ
4242				b ɔ r ɔ								b ɔ r ɔ				
4506								n s ĩː							s ĩː	
3135			n a m b a l a					b a l a								
3357			p a n a ŋ g e								ɲ aː ŋ g e					
5655	ɔ z uː	o m dʒ u													o m z u	
5568		g u s u												k u s e j		
96					j ɛː			j ɛ								
3016							b a r i j ɛ							b a r̃ i		
2844						g e				g ɔ						
4026					g i b a	g i b a										
468														d u n u	d o n u	
4462					s ɔː l i			s ɔː l i								
2617	k i j a	tʃ i j a					k i r a									
2976	dʒ ɛ n d ɛː	dʒ ɛ l ɛː														
120													u n d ɔ			u n ɔ
4161						ŋ g o					ŋ g e					
2461												dʒ e r e	dʒ e l e			dʒ e l e
2558									s u g u					s u t u		
5693					d u g u			d u g u								
3908								n t a			n d aː		n̩ d ɛ			
980					k e l o							k e l u				
2130										a n g e						a n g e
4947										ɔ j̃				ɔ j̃		
3842		g u							g u							
3519						o eː				o e					o j e	
3032			d ɛ l ɛ		n ɛ l ɛ						n ɛ l ɔ					
5279							t i ŋ i					t i ŋ ɛ				
3221							k ɛ n d ɛ						k i n d ɛ			
5480			ʔ o g a					o g a			aː g a					
5286													s ɔː			s ɔː
3116									k u w ɔ			k u w ɔ				
2580			k i b a					k i b a								
5645													n eː		n ɔː	
5794							j ɛ						j aː			
3070		a j i					a j i									
5088														b e t e	p i d i m	
1922			n i	ɲ uː								ɲ uː				
1378					k u n d a l e			k u n d a l e								
2997				d a ɣ a								d a g a				d a g a
2734	o s u											s uː				
3356	ɲ ɛ j̃	ɲ ɛ j̃														
5358			w ɛː								w ɛː					
2779									b a w̃ u r̃ u			b a w̃ u	b a n u			
1337				l e m								l e w e				
5738										i n dʒ e					i n dʒ u	
2820				ɛ w̃ ɛ								ɛ w̃ ɛ				
785	m	m														
2336			p ɔː l ɔ		p ɔ l ɔ			p ɔː l ɔ								
870	ɛ z ɛ													ɛ̃ s a		
5226				j aː									j a a			
929	j	j														
5792				t ɛ m									d ɛ			
597					g e n i			g eː n i								
3957	a r i j e					a l i j a					a l i j a					
