COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
4						k u n dʒ ɛ					k u n dʒ o					
3627													j a ŋ a	j̃ aː ŋ a		
3658	d i m o				d i m o					d i m ɛ					d i m ɛ	
4943			k a n i								k ɔː n i		k ɛ ɲː ɛ			
910	m	m														
3340			b iː ŋ g e					b iː ŋ g o			b iː ŋ g o					
615			s i m i					s i m ɛ								
3979				s u r̃ o					u s u r̃ u							
833					t e g a								t u g u			
3320		m													m	
3470													iː j ɛ			j eː
1723			d i w ɛ		n iː w ɛ			n iː g ɛ								
3357			p a n a ŋ g e								ɲ aː ŋ g e					
2819			ŋ aː ŋ aː						a ŋ u		a n a					
3178				l u g u r u					l u g u							
5231								ɲ iː n i			j iː n i					
4054													b i n dʒ e			b i ɲ ɛ
4163										tʃ i n aː			t a nː aː		dʒ e ɲ u	
1729										iː		iː				
5109				l a ɣ a					l a g a			l a g a				l a g a
4294		j ɔ ɣ ɔ					j ɔ g ɔ				j o					
3853													n ɛ		e n e	
5645													n eː		n ɔː	
5278							t i ŋ a					t i ŋ ɛ				
3754			k ɛ m n ɔ		k aː n u			k aː m n ɔ								
4720												a r a	a l a	a l		a l
5198	m	m														
2881				n ɛ ŋ ɛ								n e ŋ e r e		n i ŋ o		
4335			s oː n dʒ a		s o j n d a			s o j n d a								
2284	m	m														
2286					u n a			u n a			u n a					
4536				b ɛː					b ɛː			b ɛː				
3752	m	m														
4053			g i m b ɛ		g i m b ɛ	dʒ u m b ɛ					i m b ɛ					
1476					k o l o			k u l u								
5939				ɛː r u			ɛː r i		ɛː r u							
874						k o k o						k o g o				
224					j aː g a			j a g a			j a g a					
4223						d e b i									d ɛ b u	
1209				r̃ a												l a
4961	m	m														
1001			g e		g e						g o					
5831				ɲ ɛ								ɲ ɛ				
1500	g oː m	g oː m														
4160						p ɛ l ɛ					ɛː l ɛ					
3322								n uː		n ɔː						
5450				k a m a								k a m a				k a m a
1207			g e		g e			g e								
1670					b a lː a			b a g a l a								
4364							t i ŋ i					t i ŋ ɛ				
743			j a b e					j a j e			j a j o					
4314	m	m										m ɛː				
3592										kʷ aː						k u
832				m o	m o											
4630					nʷ ɛː			n ɔː			n ɔː					n ɛː
3522									o j					e j̃		
1530									p eː r e					p e r e		
571						s u n dʒ i					s u n dʒ o					
3514	o m	o m														
4947										ɔ j̃				ɔ j̃		
4025		dʒ u w ɔ					dʒ u w a				j u w a	dʒ u w ɔ				
4807								j e						j		
1792							l a							l ɔ		
5044													y			y
3839	n a r̃ i j̃ ɛ						n a r̃ i j̃ ɛ									
936													b ɛː		b i j a	b i
5106	b ɛ n d i							b u n d e					b ɛ n d ɛ			
3552						i n									i n	
5573										t a m b a r a			t a m b a l a			
913					w eː			w eː								
1156													j i m ɛ			j i w̃ ɛ
3428				ɲ uː								ɲ uː				
4865	m	m														
4332	s u m b a j	s u m o j												s u m e j		
1276				tʃ ɛ w ɛ								k ɛ w ɛ				
4649		e w					e w									
4026					g i b a	g i b a										
1297			s aː m b a				dʒ aː m b a									
331				s aː dʒ ĩː								s a dʒ u	s a d a a			
5277						d a m					d a m u				d a m	
5707	t oː						n̩ d o									
1510												n aː				n a
2550		b a ŋ g i								b a ŋ g i						
4161						ŋ g o					ŋ g e					
827	k e n d e						k eː n d e									
4695			gʷ i								gʷ iː					
4539													b ɔ d ɔ	b ɔ s u		b ɔ dʒ ɔ
618												u dʒ ɔ	u d ɔ			u dʒ ɔ
5219	k a ŋ							k a n			k a n					
1475	t o w	t ɔ w					t ɔ ŋ ɔ									
5498			k a b a l a		k a b a			k a b a l a								
5381							m aː n d i			m aː n d i						
6005	n ɔ r̃ ɔ	n ɔ r̃ ɔ j̃														
5574												p ɛ r̃ ɛ				p ɛ r̃ ɛ
3360									dʒ aː				dʒ aː			dʒ aː
600										i d i l u	i dʒ i l i		dʒ oː l u			
651			d i ŋ g e		d i ŋ g e			d i ŋ g e								
2287						i n e							ɛ n ɛ		ʔ ə n ɛ	
2822						dʒ a							d uː			
2375					ŋ g e	ŋ g o					ŋ g e					
5233										m u g o			m u g o	m u g u	b u g o	
3016							b a r i j ɛ							b a r̃ i		
62				k i										k i l a		k i
4721												k a r a	k a l a		g a l a	g a l a
3670										ɲ i				n i		
5232									b ɛ n ɛ			b ɛ n ɛ				b o n iː
958									k uː			g ɔ				
5955	j a									j aː				j̃ a		
3161						t a r					dʒ aː l o					
4610		g oi					g o									
1071	l u w o						l u g o									
5626													p ɛː n eː		p ɔː n ɔː	
4443					ɲ a ŋ g u			ɲ a g u								
5790	ɔ r u	ɔ r u							ɔ r u			ɔ r u				
858													g e ɲː u		dʒ e ɲ u	
4008			k ɛ		g eː	k e ŋ g e		g e ŋ								
5425				j ɔ ɣ ɔ					j ɔ g ɔ						j ɔ g ɔ	j ɔ g ɔ
5380						k a dʒ a b i							a d u b a			
2561													n d a		n d ɛ	
634							k u w o				s u w o					
2126		t i j a					t i j a									
1216													l ɛ		l ɛ	
5963										z i b e			dʒ i b u		z i b e	dʒ i b u
871	m	m														
2674									i r e				g i n ɛ			g ɛ r̃ ɛ
1533													i s e		i z ɛ	
616						ɔ n dʒ ɛ				ɔ n d u	u n dʒ o					
484			w e n a m a					w e n a m a								
5082			p i n i		p i n d i						p i dʒ i					
4714					k oː l o			k oː l o								
2734	o s u											s uː				
1945						p i r i					p i r i					
1644	ɔ w̃ m	ɔ w							ɔ w							
3114						t e ŋ g i		t e ŋ g e ŋ			t i ŋ g o					
4850										ɔ r̃ ɔ n ɛː			ɔ r ɔ j			ɔ r ɔ j
2515	m												m			
1236	m	m														
5390	d o r o			d u d oː			d u r o		d o d oː							
3625									d ɛː g ɛ							d i g ɛ
361			k a r		k a r a			k a r a								
5738										i n dʒ e					i n dʒ u	
3590					p a r u			p a r o								
5846	o s o s oː	oː s o														
3958	m	m														
4444					r e			r e								
2942				t i r u								t i r i		t i r u		
3116									k u w ɔ			k u w ɔ				
525					t a dʒ u			t a dʒ i								
2182													o b o			o b o
4384				k o w								k oː		k o w		
2581					p e ŋ g e					d a ŋ g aː	d eː ŋ g e					
3851										a b ɛ			a b i j ɛ		ɔ b i j ɛ	a b ɛː
982						l e							l u			
4441		b aː r i		b aː r a			b aː r i					b aː r i				
5587					p u r u g e			p u r g u								
1726						i b i									i b i	
64					k a r a			k a r a			k a r a					
3704				k aː n a								k aː n a				k a n aː
2777				ŋ o									n d o			
5226				j aː									j a a			
4501			d ɛ n dʒ i								n iː n dʒ i					
4242				b ɔ r ɔ								b ɔ r ɔ				
3533		m oː									ɔ m ɔ					
346			n u n dʒ e		n u ŋ g ɛ											
3924				m a t ĩː					m o t ĩː							
2			k ɛ m n ɔ		k aː n u			k aː m n ɔ								
3665						n o							n ɔ			
1377			k u l ɛ			k u l ɛ										
4037	s a z a	s a n dʒ a									s a n dʒ a		s a n dʒ a			
4571			t u m b u										d u m b u		d u m b u	
1169	g a z i													g a s u		
5482						ɛ ŋ g u			u ŋ g u							
412				j aː								j aː t ũ		j a		
5710			p i ŋ g i								p i g i					
3532	m b uː									m̩ b u g ɔ						
334									s a s a j					s a j		s i s aː
1292	t u r u s u													t u s u		
5078	p i r e									p i r i m		p u r o	b o r o			
435												k u m u ɲ u	k u m u n dʒ o			
5569			p aː n d e			p i n d iː		p aː n d o			p aː n d e					
5712					t u n d u		t u n d i		d iː n dʒ i							
2028				k ɔː		g o										
2696	ɔ w̃								ɔ w							
4480		k u j o			k u j e											
430		k i m dʒ ɛ					k ɛ m dʒ i									
2303		dʒ i ŋ dʒ ɛ				dʒ e n dʒ a	d ɛ n dʒ ɛ									
4461	j̃	j̃														
3685							k i r̃ e		k i r̃ e			k i r̃ i				
2217						i n					u n				u n	
3638	m	m														
5675							k ɛ n dʒ i			ɛ n d ɛ						
911			b e								b eː					
959										a r̃ a					b a r a	
4038			k oː g e		k oː g e											
3908								n t a			n d aː		n̩ d ɛ			
3957	a r i j e					a l i j a					a l i j a					
853			b ɛ m b ɔ								b e m b e					
487										g o	g õː					
4102					k u m a ŋ g a			k u m aː ŋ g a								
242			l ɛ					l ɛ			l ɔ					
5480			ʔ o g a					o g a			aː g a					
1153				n u w̃ o					n u w̃ o							
4117	k e s u	tʃ e s u					k eː s i									
468														d u n u	d o n u	
4277	k aː s u													g ãː s u		
3426			s eː		s eː											
5448		p ɔ t ɔ							p ɔ t ɔ		p ɔ r ɔ					
981						j e g e							j e g e			
3391					dʒ o ŋ g u	d a g uː										
3792				dʒ ɔ w̃ ɔ								dʒ ɔ w ɔ				
1724				l ɛː					l ɛː							l ɛː
5088														b e t e	p i d i m	
5708		u r o								u l o				i l o		
3361										z a					z a	
1526			s ɛ l i		s a l a											
4655						o b i									o b i	
3032			d ɛ l ɛ		n ɛ l ɛ						n ɛ l ɔ					
5695										d a m b a			d a mː a		d a m a	
5023											t eː n i		t e nː e			t e n ɛ
2867												d a r̃ a	d a a			d aː
3406			ŋ g e					ŋ g e			ŋ g e					
3666						n a l a					ɔː l a		ɔ l ɔ			
2335	m										m ɔː					
21	d aː b a				d e b u			d aː b a								
4925										w a r a					w a d a	
527						t a b uː							t a b u			
1453	j	j														
929	j	j														
5739												d iː	d iː			d iː
2779									b a w̃ u r̃ u			b a w̃ u	b a n u			
5320			p ɔ n d ɛ		p o dʒ e			p ɔ n t ɛ								
4498	ɛ r u m			e r u			ɛ r i		e r u							
5358			w ɛː								w ɛː					
5018					ɔ n d ɔ			ɔ n d ɔ								
1580				p a r̃ a								b a r̃ a				p a l a
5199			d e n dʒ i								n iː n dʒ i					
3483			m i n dʒ i l i					m i n dʒ i l i								
451													i l i j e			i lː iː
4380		tʃ ɛː											d ɛ			
5286													s ɔː			s ɔː
785	m	m														
3194	t oː r̃ u													t o r̃ u		
5035	k ɔː r ɔ j										k ɔ l ɔ w̃					
5956	p e m b i						p e m b i									
2888													j o ŋ o l o			j u ŋ o l o
4985			s ɛː		sʷ ɛː	sʷ ɛ		sʷ ɛː								
3221							k ɛ n d ɛ						k i n d ɛ			
5864		g a m dʒ a		g a m ɲ u					g a m dʒ a							
829		tʃ e l eː							k e l e							
670						d ɔ n ɛ					d ɔ n ɔ					
3356	ɲ ɛ j̃	ɲ ɛ j̃														
909	j i	j i					j iː									
3115								k a n i					a n u			
1109			p eː										p i j e			p iː
1029						m a m i l i				m iː l iː						
572												ɲ i n i	n i nː u			n i n u
1192													dʒ i m		tʃ i ŋ	dʒ i m
4801		d a w							d a g a				d a g i			
