ID	DOCULECT	TOKENS	ALIGNMENT	COGID
1	Achang	kʰ o ŋ ³²	kʰ o ŋ ³²	2
2	Lashi	kʰ o ŋ ³¹	kʰ o ŋ ³¹	2
3	Maru	g au ŋ ⁵¹	g au ŋ ⁵¹	2
4	WrittenBurmese	k au ŋ	k au ŋ -	2
5	Zaiwa	kʰ u ŋ ⁵³	kʰ u ŋ ⁵³	2
6	Achang	m ṵ ⁵	m ṵ ⁵	5
7	Bela	m ə ⁵²	m ə ⁵²	5
8	Lashi	m ɔ ⁵³	m ɔ ⁵³	5
9	Zaiwa	m ɔ ⁴	m ɔ ⁴	5
10	Lashi	ŋ ãɪ ³	- ŋ ãɪ - ³	8
11	Maru	ŋ ɪ n ⁴²	- ŋ ɪ n ⁴²	8
12	WrittenBurmese	h n a ŋ	h n a ŋ -	8
13	Zaiwa	ŋ a̰ n ⁵³	- ŋ a̰ n ⁵³	8
14	Achang	dʒ w e ⁴⁵	dʒ w e ⁴⁵	9
15	Maru	tʃʰ e ⁴³	tʃʰ - e ⁴³	9
16	Lashi	w ɔ ⁵¹	- w ɔ - ⁵¹	10
17	Phon	w a ʔ ⁵⁵	- w a ʔ ⁵⁵	10
18	WrittenBurmese	r w a	r w a - -	10
19	Achang	s ai ³⁵	s ai - - ³⁵	11
20	Lashi	s ə ŋ ⁴³	s ə ŋ - ⁴³	11
21	Maru	s a ŋ k ⁵³	s a ŋ k ⁵³	11
22	Phon	s ə	s ə - - -	11
23	WrittenBurmese	s a k	s a - k -	11
24	Achang	j a ŋ ⁵³	- j a ŋ ⁵³	12
25	Lashi	j ɔ ʔ ³¹	- j ɔ ʔ ³¹	12
26	Maru	j a ⁴¹	- j a - ⁴¹	12
27	Phon	j ʊ ŋ	- j ʊ ŋ -	12
28	Zaiwa	β w ɔ ʔ ³²	β w ɔ ʔ ³²	12
29	Achang	k a n ²	k a n ²	13
30	Maru	g e n ⁴	g e n ⁴	13
31	Zaiwa	g a n ²	g a n ²	13
32	Lashi	l æ̰ p ⁵³	- l - æ̰ p ⁵³	14
33	WrittenBurmese	h l j a p	h l j a p -	14
