COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
2502	n e ⁴⁴	n e ⁴⁴	n e ⁴⁴	n ɛ ⁴⁴		n e ⁴⁴	n e ⁴⁴		n e ⁴⁴
1582		l i ⁵⁵		l ɛ ³¹		l i ³¹			
5511	ts ɿ ²¹	ts ɿ ³¹	ts ɿ ²¹	ts ɿ ³³		tɕ i ⁴²	ts ɿ ³¹	ts ɿ ²¹	ts ɿ ²¹
5899	m i ⁴⁴					m i ⁴⁴	m i ⁴⁴	m i ⁴⁴	m i ⁴⁴
1442	v ɤ ³¹					v ɤ ³¹		v ɤ ³¹	v ɤ ³¹
4277		f ɤ ³³	f ɤ ³³						
1656	n ɤ ²¹	n u ²¹	n ɤ ²¹	n ɔ ²¹		n ɤ ²¹	n ɤ̃ ²¹	n ɤ ²¹	
517	ts ɿ ⁵⁵				tɕ ɛ̃ ⁵⁵			ts ɿ ⁵⁵	
4116				ts ɛ ³¹					ts ɿ ³¹
1612	ts ɯ ⁵⁵	ts ɿ ⁵⁵	ts u ⁵⁵	ts u ⁵⁵		ts ɿ ⁵⁵	ts ɿ ⁵⁵	ts ɿ ⁵⁵	ts ɿ ⁵⁵
5485	p ɛ ⁴⁴	p ɛ ⁴²		p a ⁴⁴			p ɛ ⁴²	p ɛ ⁴⁴	
6355	ʈʂ ɯ ³¹	ts ɯ ³¹	ts ɯ ³¹	ts ɯ ²¹	ɖ ɯ ³¹	ts ɯ ³¹		dz ɯ ³¹	ts ɯ ³¹
5404					pʰ a ⁵⁵			pʰ a ⁴⁴	
966	a ⁵⁵		a ⁵⁵			a ⁵⁵	a ⁵⁵		a ⁵⁵
5692	z ɿ ⁴²			ʐ ɛ ⁴²	s æ̃ ³³				
6472					a ⁵⁵	a ⁵⁵			
927				k a ⁵⁵	q a ⁵⁵				
926			ts ɿ ³¹	ts ɯ ³³			ts ɿ ³³		
4164						tʰ a ⁵⁵			tʰ a ⁵⁵
4988	ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴⁴	ɣ ɯ ⁴⁴		ɣ ɯ ⁴²	ʔ ɯ ⁴²	ɣ ɯ ⁴²
3536			ɕ ĩ ²¹		ʂ æ ⁴²		z ẽ ³¹	z e ³¹	
6254				n ɛ ⁴⁴	n æ̃ ⁴²				
1153	m i ³⁵	m e ³⁵	m e ⁵⁵	m ĩ ⁵⁵		m e ³⁵	m i ³⁵	m i ³⁵	m e ³⁵
2484		p ɔu ⁵⁵			p ɤ ⁵⁵		p ɔ ³⁵		
4894			ɕ o ²¹	ɕ o ³¹					
6875	kʰ ɤ ⁵⁵		kʰ ɤ ⁵⁵	kʰ u ⁵⁵		kʰ ɤ ⁵⁵	kʰ ɛ ⁵⁵		kʰ ɤ ⁵⁵
6403	tɕ ɯ ⁵⁵		tɕ i ⁵⁵	tɕ ɯ ⁵⁵	tɕ i ⁵⁵		tɕ i ⁵⁵	tɕ i ⁵⁵	
6803					a ⁵⁵	a ⁵⁵	a ⁵⁵	a ⁵⁵	a ⁵⁵
2184	ŋ o ³³		ɤ̃ ³³		ŋ ɤ̃ ³³	ŋ ɤ ³³		ŋ u ³³	
4115			k ɛ ⁴⁴	k ɛ ³³					
1257		v ɤ ⁴²	v ɤ ⁴²						
5489			s ɛ̃ ⁵⁵			s ɿ ³⁵			s ɿ ⁵⁵
2847			n e ⁴⁴	n ẽ ⁵⁵		n e ⁴⁴			n e ⁴⁴
1039		s ɿ ⁵⁵	s ɿ ⁵⁵	s ɿ ⁵⁵		s ɤ ⁵⁵			s ɿ ⁵⁵
1707	ʂ e ⁴²	s ẽ ⁴²		s ɛ̃ ⁴²				s ɛ ⁴²	
3246	n a ²¹	n a ²¹	n a ²¹	n a ³¹		n a ²¹	n a ²¹	n a ²¹	n a ²¹
6253	kʰ u ³³	kʰ u ³³	kʰ u ³³	kʰ u ³³		kʰ u ³³	kʰ u ³³	kʰ u ³³	kʰ u ³³
6840	s ɿ ³⁵			s ɯ ⁵⁵		s ɯ ⁵⁵	s ɯ ⁵⁵		s ɿ ⁵⁵
1337		x w a ⁵⁵	x w a ⁵⁵	x w a ⁵⁵					
3490					l a ⁴⁴	l ɔ ³⁵			l ɔ ³³
5475	s w a ⁵⁵	sʰ w ã ⁵⁵	s w ã ⁵⁵	s w ã ⁵⁵		ʃ w a ⁵⁵	s w ã ⁵⁵	s w a ⁵⁵	s w a ⁵⁵
6519						f e ⁴⁴			f ɤ ³¹
4924	p ɔ ³¹					p ɔ ²¹			p o ³¹
4276	p ɔ ³¹				p o ³³	p ɔ ²¹		p ɔ ³¹	
1164		sʰ e ⁴⁴	s e ⁴⁴	s e ⁴⁴	s æ ⁵⁵				
6993						s e ⁴⁴		ɕ ɛ ⁴⁴	s e ⁴⁴
3170					t ɯ ⁵⁵	t ɯ ⁴⁴	t ou ⁴⁴	t ɯ ³³	
2145			ɕ ĩ ⁵⁵					s ɛ ³³	ɕ i ³³
6406		k u ³³				k u ³³			k u ³³
6992	ɲ i ⁴⁴	j ĩ ⁴⁴	j ĩ ⁴⁴	j ĩ ⁴⁴	ɲ i ³³	ɲ i ⁴⁴	n i ⁴⁴		ɲ i ⁴⁴
4573	tɕʰ u ³¹					tɕʰ ɔ ³³	tsʰ u ³¹	tɕʰ u ³¹	tɕʰ o ³¹
5403					n ɛ ³³	n e ²¹	n e ³¹	ɲ i ³¹	n e ²¹
3489		m ɔu ³³	m a ³¹	m ɯ̃ ³³			m a ³³		
6915		n a ⁴²	n a ⁴²						
840		tsʰ ɛ̃ ⁴⁴	tsʰ ɛ̃ ⁴⁴						
3625	u ⁵⁵					o ⁵⁵	u ⁵⁵	w u ⁵⁵	o ⁵⁵
4893	p ɔ ³⁵	p ɔu ⁵⁵				p ɔ ³⁵			p ɔ ³⁵
109					ʈʂ æ ⁵⁵		tɕ ɛ ⁴⁴		
4895						ɲ i ⁵⁵			ɲ i ⁵⁵
6506	j ɯ ²¹	j ɯ ²¹	j ɯ ²¹	j ɯ ²¹			j ɯ ²¹	j ɯ ²¹	j ɯ ²¹
317	p j ɛ ⁴⁴	p j ɛ ⁴⁴	p j ɛ ⁴⁴	p j ɛ ⁴⁴		p j ɛ ⁴⁴	p j ɛ ⁴⁴	p j ɛ ⁴⁴	p j ɛ ⁴⁴
350	j a ⁴⁴			j a ⁴⁴					
1496	ɲ i ⁴⁴	j ĩ ⁴⁴	j ĩ ⁴⁴	j ĩ ⁴⁴	ɲ i ³³	ɲ i ⁴⁴	n i ⁴⁴		ɲ i ⁴⁴
4138		v ɤ ³¹	ɤ̃ ³¹			f ɤ ⁴⁴			f ɤ ⁴⁴
160	ts e ⁴⁴	ts e ⁵⁵	ts e ⁴⁴	ts e ⁴²		ts e ⁴⁴	ts e ⁴⁴	ts ɛ ⁴⁴	ts e ⁴⁴
2098					tɕ ɯ̃ ³¹	tɕ i ³³			ts ɿ ³³
1215		s u ⁵⁵	s ɤ ⁵⁵	s u ⁵⁵	ɕ u ³³	s ɤ ³⁵	ɕ ɛ ³⁵	ʃ ɤ ³⁵	s ɤ ³⁵
6595	p e ⁴⁴	p e ⁴⁴	p e ⁴⁴	p e ⁴⁴		p e ⁴⁴	p e ⁴⁴	p e ⁴⁴	p e ⁴⁴
2911		k ɛ ²¹	k ɛ ²¹	k ɛ ³¹					
739	k u ²¹		k u ²¹	k u ²¹		k u ²¹			k u ²¹
1218						kʰ ɔ ⁵⁵			kʰ ɔ ⁵⁵
4788	v ɤ ³³	v ɤ ³³	v ɤ ³³			v ɤ ³³		v ɤ ³³	v ɤ ³³
5513		ts ou ⁴²	ts o ⁴⁴	ts u ⁴⁴	ts u ⁵⁵	ts o ⁴⁴	ts ɔ ⁴⁴		ts o ⁴⁴
5289						pʰ i ⁴²	pʰ i ⁵⁵		pʰ i ⁵⁵
108	ɲ ɯ ⁴²	j ɯ̃ ⁴²	j ɯ̃ ⁴²	j ɯ̃ ⁴²				ɲ ɯ ⁴²	ɲ ɯ ³²
3761		sʰ a ⁵⁵		s ã ⁴⁴	s ao ⁵⁵				
565				ʐ ɛ ³¹	ʐ a ⁴⁴				
4874	p e ⁴⁴							p e ⁴⁴	p e ⁴⁴
2340	ɔ ³¹	u ³¹	õ ²¹	ɔ̃ ²¹		o ²¹			ɔ ²¹
