COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ³						
4-1	l a ⁵						
18-1	n j a n ⁵						
19-1	n j ɛ ³¹						
44-1	l u ʔ ʔ						
50-1	s ai ŋ ³						
62-1	s ai k ⁵³						
70-1	b a n ³						
75-1	n j ɔ ʔ ³¹						
97-1	tʃʰ a ŋ ⁵						
112-1	tsʰ ɔ ⁵						
122-1	n j u k ³²						
127-1	kʰ w i ⁴³						
132-1	w ɔ ʔ ³²						
133-1	n ɔ̰ ³						
135-1	n au ⁵						
142-1	d z i n ³¹						
143-1	ŋ ɔ ʔ ⁵⁴						
149-1	ʔ u ⁵						
152-1	ŋ ɔ ³						
157-1	b u ⁵						
183-1	ʔ u ⁵						
184-1	n u k ʔ						
185-1	tsʰ a m ³¹						
189-1	n j ɔ ʔ ³¹						
192-1	n ɔ ³						
195-1	n ɔ ³¹						
200-1	k a ɛ ⁵						
216-1	s ai ŋ ⁵						
218-1	l ɔ ʔ ³²						
225-1	s ai ⁵ ⁵						
235-1	kʰ j ɛ ³¹						
244-1	s au i ⁵						
253-1	m j ɛ ³						
270-1	m i ³¹						
278-1	m j a̰ ŋ ³¹						
279-1	w a ³						
285-1	j a ɔ m ³¹						
308-1	t au a						
322-1	m i ⁵						
325-1	kʰ au ⁵						
337-1	n j a ŋ ³						
341-1	d z ɔ ³						
347-1	ʃ au k ⁵³						
362-1	j ɛ ³						
391-1	j j p p						
394-1	m ɔ ʔ ³¹						
397-1	tʃʰ ei ⁵						
443-1	n j ɔ̰ ⁵¹						
460-1	s a t m						
463-1	w i ³¹						
464-1	ʔ u ŋ ³						
473-1	s a m ³						
476-1	kʰ j u k ⁵³						
481-1	tsʰ a ³						
494-1	g j ³						
496-1	tʃʰ j u ŋ						
516-1	w ɔ ⁵³						
1-2		m au ⁵²					
4-2		l a ²³					
18-2		m j ⁵²					
19-2		n e ⁵²					
44-2		l a ⁵² ⁵²					
50-2		ʃ a ŋ ³					
62-2		s a ʔ ⁵²					
70-2		p i ²³ ²³					
75-2		m j a ʔ ⁵²					
97-2		kʰ a ŋ					
112-2		ts a ²³					
122-2		m j a ʔ ⁵²					
127-2		kʰ a i					
132-2		w a ʔ ⁵²					
133-2		n a ⁵² ⁵²					
135-2		n au ŋ					
