ID	DOCULECT	TOKENS	ALIGNMENT	COGID
1	Najamba	k u n dʒ ɛ	k u n dʒ ɛ	4
2	Tiranige_Diga	k u n dʒ o	k u n dʒ o	4
3	Bankan_Tey	a r	a r	60
4	Ben_Tey	a r	a r	60
5	Bunoge	d i n	d i n	94
6	Mombo	d i n	d i n	94
7	Mombo	j ɛː	j ɛː	96
8	Penange	j ɛ	j ɛ	96
9	Bankan_Tey	ɔ j̃	ɔ j̃	115
10	Ben_Tey	ɔ j̃	ɔ j̃	115
11	Tommo_So	u n d ɔ	u n d ɔ	120
12	Yorno_So	u n ɔ	u n - ɔ	120
13	Bunoge	ɲ a m i	ɲ a m i	159
14	Penange	ɲ a m	ɲ a m -	159
15	Jamsay	dʒ e j	dʒ e j	179
16	Tommo_So	dʒ o j̃	dʒ o j̃	179
17	Nanga	t u m a	t u m a	180
18	Yanda_Dom	t i m e	t i m e	180
19	Tebul_Ure	b e j aː	b e j aː	200
20	Yanda_Dom	b i j a	b i j a	200
21	Perge_Tegu	n ɔː	n ɔː	246
22	Yanda_Dom	n ɔ	n ɔ	246
23	Mombo	b a ŋ g ũː	b a ŋ g ũː	281
24	Penange	p a ŋ̍	p a ŋ̍ - -	281
25	Nanga	d u g i	d u g i	314
26	Yorno_So	d u g u	d u g u	314
27	Ben_Tey	n iː j̃ i	n iː j̃ i	328
28	Tiranige_Diga	n i j e	n i j e	328
29	Ben_Tey	k u w o	k u w o	345
30	Nanga	k u w o	k u w o	345
31	Bunoge	n u n dʒ e	n u n dʒ e	346
32	Mombo	n u ŋ g ɛ	n u ŋ g ɛ	346
33	Bankan_Tey	m	m	360
34	Ben_Tey	m	m	360
35	Bunoge	g a	g a - -	362
36	Mombo	k a nː i	k a nː i	362
37	Bankan_Tey	m	m	386
38	Ben_Tey	m	m	386
39	Najamba	d u b e	d u b e	388
40	Tiranige_Diga	d uː	d uː - -	388
41	Mombo	s o j	s o j	414
42	Yorno_So	s ɔ j	s ɔ j	414
43	Ben_Tey	k i m dʒ ɛ	k i m dʒ ɛ	430
44	Nanga	k ɛ m dʒ i	k ɛ m dʒ i	430
45	Jamsay	k a m ɲ a	k a m ɲ a	431
46	Yorno_So	k ɛ m ɲ ɛ	k ɛ m ɲ ɛ	431
47	Togo_Kan	k u m u ɲ u	k u m u ɲ - u	435
48	Tommo_So	k u m u n dʒ o	k u m u n dʒ o	435
49	Tebul_Ure	dʒ e n dʒ e	dʒ e n dʒ e	450
50	Yanda_Dom	dʒ e n dʒ u	dʒ e n dʒ u	450
51	Tommo_So	i l i j e	i l i j e	451
52	Yorno_So	i lː iː	i lː - - iː	451
53	Toro_Tegu	d u n u	d u n u	468
54	Yanda_Dom	d o n u	d o n u	468
55	Bunoge	w e n a m a	w e n a m a	484
56	Penange	w e n a m a	w e n a m a	484
57	Tebul_Ure	g o	g o	487
58	Tiranige_Diga	g õː	g õː	487
59	Mombo	t a dʒ u	t a dʒ u	525
60	Penange	t a dʒ i	t a dʒ i	525
61	Najamba	t a b uː	t a b uː	527
62	Tommo_So	t a b u	t a b u	527
63	Najamba	o n dʒ uː	o n dʒ uː	548
64	Tiranige_Diga	u n dʒ i	u n dʒ i	548
65	Najamba	s u n dʒ u	s u n dʒ u	570
66	Tiranige_Diga	s u n dʒ u	s u n dʒ u	570
67	Najamba	s u n dʒ i	s u n dʒ i	571
68	Tiranige_Diga	s u n dʒ o	s u n dʒ o	571
69	Jamsay	s aː m a	s aː m a	596
70	Togo_Kan	s ɔ m u	s ɔ m u	596
71	Mombo	g e n i	g e n i	597
72	Penange	g eː n i	g eː n i	597
73	Bunoge	s i m i	s i m i	615
74	Penange	s i m ɛ	s i m ɛ	615
75	Nanga	k u w o	k u w o	634
76	Tiranige_Diga	s u w o	s u w o	634
77	Bunoge	s ɔː w ɛ	s ɔː w ɛ	668
78	Penange	s ɔ g ɛ	s ɔ g ɛ	668
79	Najamba	d ɔ n ɛ	d ɔ n ɛ	670
80	Tiranige_Diga	d ɔ n ɔ	d ɔ n ɔ	670
81	Perge_Tegu	w o s o	w o s o	768
82	Yorno_So	w o dʒ o	w o dʒ o	768
83	Bankan_Tey	m	m	785
84	Ben_Tey	m	m	785
85	Bankan_Tey	k e n d e	k e n d e	827
86	Nanga	k eː n d e	k eː n d e	827
87	Bankan_Tey	j	j -	828
88	Penange	j e	j e	828
89	Ben_Tey	tʃ e l eː	tʃ e l eː	829
90	Perge_Tegu	k e l e	k e l e	829
91	Jamsay	m o	m o	832
92	Mombo	m o	m o	832
93	Mombo	t e g a	t e g a	833
94	Tommo_So	t u g u	t u g u	833
95	Bunoge	b ɛ m b ɔ	b ɛ m b ɔ	853
96	Tiranige_Diga	b e m b e	b e m b e	853
97	Tommo_So	g e ɲː u	g e ɲː u	858
98	Yanda_Dom	dʒ e ɲ u	dʒ e ɲ u	858
99	Bankan_Tey	ɛ z ɛ	ɛ z ɛ	870
100	Toro_Tegu	ɛ̃ s a	ɛ̃ s a	870
101	Bankan_Tey	m	m	871
102	Ben_Tey	m	m	871
103	Najamba	k o k o	k o k o	874
104	Togo_Kan	k o g o	k o g o	874
105	Tommo_So	p a t r ɔ	p a t r ɔ	892
106	Yanda_Dom	b a d u	b a d - u	892
107	Bankan_Tey	m	m	910
108	Ben_Tey	m	m	910
109	Bunoge	b e	b e	911
110	Tiranige_Diga	b eː	b eː	911
111	Mombo	w eː	w eː	913
112	Penange	w eː	w eː	913
113	Bankan_Tey	j	j	929
114	Ben_Tey	j	j	929
115	Mombo	a l e	a l e	954
116	Penange	a l e	a l e	954
117	Perge_Tegu	k uː	k uː	958
118	Togo_Kan	g ɔ	g ɔ	958
119	Tebul_Ure	a r̃ a	- a r̃ a	959
120	Yanda_Dom	b a r a	b a r a	959
121	Tommo_So	m ɔ	m ɔ	963
122	Yorno_So	m ɔ	m ɔ	963
123	Mombo	k e l o	k e l o	980
124	Togo_Kan	k e l u	k e l u	980
125	Najamba	j e g e	j e g e	981
126	Tommo_So	j e g e	j e g e	981
127	Najamba	l e	l e	982
128	Tommo_So	l u	l u	982
129	Jamsay	w e	w e	1027
130	Perge_Tegu	w e	w e	1027
131	Najamba	m a m i l i	m a m i l i	1029
132	Tebul_Ure	m iː l iː	m - - iː l iː	1029
133	Bankan_Tey	l u w o	l u w o	1071
134	Nanga	l u g o	l u g o	1071
135	Mombo	w ɛː	w ɛː	1111
136	Penange	wː ɛː	wː ɛː	1111
137	Jamsay	o m n o	o m n o	1129
