ID	DOCULECT	TOKENS	ALIGNMENT	COGID
1	Bunoge	k ɛ m n ɔ	k ɛ m n ɔ	2
2	Mombo	k aː n u	k aː - n u	2
3	Penange	k aː m n ɔ	k aː m n ɔ	2
4	Bunoge	k a n i	k a n i	3
5	Mombo	k a n i	k a n i	3
6	Penange	k a n	k a n -	3
7	Najamba	k u n dʒ ɛ	k u n dʒ ɛ	4
8	Tiranige_Diga	k u n dʒ o	k u n dʒ o	4
9	Bankan_Tey	d aː b a	d aː b a	21
10	Mombo	d e b u	d e b u	21
11	Penange	d aː b a	d aː b a	21
12	Jamsay	a s ɛ g ɛ	- a - - s ɛ g ɛ	25
13	Nanga	g a s ɛ g ɛ	g a - - s ɛ g ɛ	25
14	Perge_Tegu	a s ɛ g ɛ	- a - - s ɛ g ɛ	25
15	Tebul_Ure	a s ɛ g ɛ	- a - - s ɛ g ɛ	25
16	Togo_Kan	a r u s ɛ g ɛ	- a r u s ɛ g ɛ	25
17	Toro_Tegu	a r u z a k a	- a r u z a k a	25
18	Yanda_Dom	a z ɛ g ɛ	- a - - z ɛ g ɛ	25
19	Yorno_So	a r u s ɛ g ɛ	- a r u s ɛ g ɛ	25
20	Mombo	b ɛ l i	b ɛ l i	26
21	Tiranige_Diga	b e l	b e l -	26
22	Tommo_So	b ɛ l u	b ɛ l u	26
23	Bankan_Tey	k i s ɛ	k i s ɛ	42
24	Bunoge	k i dʒ ɛ	k i dʒ ɛ	42
25	Penange	k i dʒ ɛ	k i dʒ ɛ	42
26	Ben_Tey	s a	s a - -	43
27	Jamsay	s aː	s aː - -	43
28	Nanga	s aː	s aː - -	43
29	Perge_Tegu	s aː	s aː - -	43
30	Tebul_Ure	s aː m	s aː m -	43
31	Togo_Kan	s aː	s aː - -	43
32	Tommo_So	s a w a	s a w a	43
33	Yanda_Dom	s aː	s aː - -	43
34	Yorno_So	s aː	s aː - -	43
35	Bankan_Tey	a r	a r	60
36	Ben_Tey	a r	a r	60
37	Bankan_Tey	k ɛ n d ɛ	k ɛ n d ɛ	61
38	Ben_Tey	k ɛ l ɛ	k ɛ - l ɛ	61
39	Nanga	k ɛ n d ɛ	k ɛ n d ɛ	61
40	Jamsay	k i	k i - -	62
41	Toro_Tegu	k i l a	k i l a	62
42	Yorno_So	k i	k i - -	62
43	Mombo	k a r a	k a r a	64
44	Penange	k a r a	k a r a	64
45	Tiranige_Diga	k a r a	k a r a	64
46	Najamba	k a	k a	66
47	Perge_Tegu	k a	k a	66
48	Tebul_Ure	k a	k a	66
49	Togo_Kan	k a	k a	66
50	Tommo_So	k a	k a	66
51	Yanda_Dom	k a	k a	66
52	Bunoge	d i n	d i n	94
53	Mombo	d i n	d i n	94
54	Mombo	j ɛː	j ɛː	96
55	Penange	j ɛ	j ɛ	96
56	Bankan_Tey	d ɔ j̃	d ɔ j̃ -	114
57	Ben_Tey	d ɔ j̃	d ɔ j̃ -	114
58	Jamsay	d ɔ j̃ ɔ	d ɔ j̃ ɔ	114
59	Nanga	d u j a	d u j a	114
60	Perge_Tegu	d ɔ j̃ ɔ	d ɔ j̃ ɔ	114
61	Tebul_Ure	d ɔ ɛ	d ɔ - ɛ	114
62	Togo_Kan	d ɔ j̃ ɛ	d ɔ j̃ ɛ	114
63	Yanda_Dom	d ɔ j̃ ɛ	d ɔ j̃ ɛ	114
64	Bankan_Tey	ɔ j̃	ɔ j̃	115
65	Ben_Tey	ɔ j̃	ɔ j̃	115
66	Mombo	dʷ ɛː	dʷ ɛː	117
67	Penange	dʷ ɛː	dʷ ɛː	117
68	Tiranige_Diga	dʷ ɛː	dʷ ɛː	117
69	Tommo_So	u n d ɔ	u n d ɔ	120
70	Yorno_So	u n ɔ	u n - ɔ	120
71	Bankan_Tey	t u n d u	t u n d u	135
72	Ben_Tey	t u l u	t u - l u	135
73	Jamsay	g u n	g u n - -	135
74	Mombo	t u n d u	t u n d u	135
75	Nanga	t u n d u	t u n d u	135
76	Penange	t u n d u	t u n d u	135
77	Tebul_Ure	k u n d u	k u n d u	135
78	Tiranige_Diga	t u n u	t u n - u	135
79	Yanda_Dom	t u n u	t u n - u	135
80	Ben_Tey	k ɛ l ɛ	k ɛ l ɛ	136
81	Perge_Tegu	k ɛ l ɛ	k ɛ l ɛ	136
82	Togo_Kan	k ɛ n ɛ	k ɛ n ɛ	136
83	Tommo_So	o nː u	- o nː u	144
84	Toro_Tegu	t u ŋ ɔ	t u ŋ ɔ	144
85	Yorno_So	o n ɔ	- o n ɔ	144
86	Bankan_Tey	m̩ b ɔ s u	m̩ b ɔ s u	158
87	Ben_Tey	m ɔ s u	m - ɔ s u	158
88	Jamsay	m ɔ ɲ u	m - ɔ ɲ u	158
89	Nanga	m ɔ s i	m - ɔ s i	158
90	Perge_Tegu	m ɔ s u	m - ɔ s u	158
91	Tiranige_Diga	m ɔː n a	m - ɔː n a	158
92	Togo_Kan	m ɔ ɲ u	m - ɔ ɲ u	158
93	Toro_Tegu	m ɔ s u	m - ɔ s u	158
94	Yorno_So	m ɔ ɲ u	m - ɔ ɲ u	158
95	Bunoge	ɲ a m i	ɲ a m i	159
96	Penange	ɲ a m	ɲ a m -	159
97	Ben_Tey	k o m b iː	k o m b - - iː	178
98	Bunoge	k o b a l i	k o - b a l i	178
99	Mombo	k o m b o l i	k o m b o l i	178
100	Tebul_Ure	k o b e	k o - b - - e	178
101	Jamsay	dʒ e j	dʒ e j	179
102	Tommo_So	dʒ o j̃	dʒ o j̃	179
103	Nanga	t u m a	t u m a	180
104	Yanda_Dom	t i m e	t i m e	180
105	Bankan_Tey	b ɛ j̃	b ɛ j̃	194
106	Ben_Tey	b ɛ j̃	b ɛ j̃	194
107	Mombo	b ẽː	b ẽː -	194
108	Nanga	b ɛ	b ɛ -	194
109	Perge_Tegu	b ɛ	b ɛ -	194
110	Togo_Kan	b ɛ	b ɛ -	194
111	Tommo_So	b ɛː	b ɛː -	194
112	Toro_Tegu	b ɛ w	b ɛ w	194
113	Yorno_So	b ɛː	b ɛː -	194
114	Bunoge	k u l ɛ	k u l ɛ	196
115	Jamsay	k u r ɔ	k u r ɔ	196
116	Mombo	k u l ɛ	k u l ɛ	196
117	Penange	k u l ɛ	k u l ɛ	196
118	Tebul_Ure	k u l a	k u l a	196
119	Tiranige_Diga	k u l e	k u l e	196
120	Yanda_Dom	k u l a	k u l a	196
121	Jamsay	b ɛ w	b ɛ w	197
122	Nanga	b ɛː	b ɛː -	197
123	Perge_Tegu	b ɛ w	b ɛ w	197
124	Tebul_Ure	b e j aː	b e j aː	200
125	Yanda_Dom	b i j a	b i j a	200
126	Bankan_Tey	ɛ s u	ɛ s u	221
127	Ben_Tey	ɛ s u	ɛ s u	221
128	Jamsay	ɛ dʒ u	ɛ dʒ u	221
129	Nanga	ɛ s i	ɛ s i	221
130	Perge_Tegu	ɛ s u	ɛ s u	221
131	Tebul_Ure	ɛ d ɛː	ɛ d ɛː	221
132	Tommo_So	ɛ s u	ɛ s u	221
133	Yanda_Dom	ɛ z u	ɛ z u	221
134	Yorno_So	ɛ dʒ u	ɛ dʒ u	221
135	Mombo	j aː g a	j aː g a	224
136	Penange	j a g a	j a g a	224
137	Tiranige_Diga	j a g a	j a g a	224
138	Bankan_Tey	t u m b i	t u m b i	239
139	Ben_Tey	t u m d i	t u m d i	239
140	Tiranige_Diga	t u m b u	t u m b u	239
141	Bunoge	d ɔ g u	d ɔ g u	241
142	Mombo	d ɔ g ɛ	d ɔ g ɛ	241
143	Penange	d ɔ g u	d ɔ g u	241
144	Bunoge	l ɛ	l ɛ	242
145	Penange	l ɛ	l ɛ	242
146	Tiranige_Diga	l ɔ	l ɔ	242
147	Nanga	t ɔ r ɔ	t ɔ r ɔ	245
148	Tebul_Ure	t ɔː	t ɔː - -	245
149	Togo_Kan	t ɔ r ɔ	t ɔ r ɔ	245
150	Tommo_So	t ɔ l ɔ	t ɔ l ɔ	245
151	Yorno_So	t ɔ l ɔ	t ɔ l ɔ	245
152	Perge_Tegu	n ɔː	n ɔː	246
153	Yanda_Dom	n ɔ	n ɔ	246
154	Mombo	b a ŋ g ũː	b a ŋ g ũː	281
155	Penange	p a ŋ̍	p a ŋ̍ - -	281
156	Nanga	g o	g o	283
157	Toro_Tegu	k u	k u	283
158	Yorno_So	g e	g e	283
159	Tebul_Ure	n ɛ	n ɛ	285
160	Tiranige_Diga	ŋ a	ŋ a	285
161	Tommo_So	n ɛ	n ɛ	285
162	Yanda_Dom	n a	n a	285
163	Yorno_So	n ɛ	n ɛ	285
164	Bankan_Tey	d i j̃ a w̃	d i j̃ a w̃	309
165	Ben_Tey	d i j̃ a w	d i j̃ a w	309
166	Yanda_Dom	d i j a	d i j a -	309
167	Mombo	b a j̃	b a j̃	312
168	Penange	b a j̃	b a j̃	312
169	Tiranige_Diga	b a j	b a j	312
170	Nanga	d u g i	d u g i	314
171	Yorno_So	d u g u	d u g u	314
172	Bankan_Tey	n iː m	- n iː m	327
173	Mombo	i n i	i n i -	327
174	Najamba	n iː	- n iː -	327
175	Ben_Tey	n iː j̃ i	n iː j̃ i	328
176	Tiranige_Diga	n i j e	n i j e	328
177	Jamsay	s aː dʒ ĩː	s aː dʒ - ĩː	331
178	Togo_Kan	s a dʒ u	s a dʒ - u	331
179	Tommo_So	s a d a a	s a d a a	331
180	Perge_Tegu	s a s a j	s a s a j	334
181	Toro_Tegu	s a j	s a - - j	334
182	Yorno_So	s i s aː	s i s aː -	334
183	Ben_Tey	k u w o	k u w o	345
184	Nanga	k u w o	k u w o	345
185	Bunoge	n u n dʒ e	n u n dʒ e	346
186	Mombo	n u ŋ g ɛ	n u ŋ g ɛ	346
187	Jamsay	tʃ ɛ r ɛ	tʃ ɛ r ɛ	347
188	Tebul_Ure	tʃ ɛ r ɛ	tʃ ɛ r ɛ	347
189	Tiranige_Diga	tʃ ɛ r ɔ	tʃ ɛ r ɔ	347
190	Toro_Tegu	tʃ ɛ r u	tʃ ɛ r u	347
191	Najamba	k ɛ r ɛ	k ɛ r ɛ	348
192	Perge_Tegu	k ɛ r ɛ	k ɛ r ɛ	348
193	Tommo_So	k ɛ r ɛ	k ɛ r ɛ	348
194	Yanda_Dom	k ɛ d ɛ	k ɛ d ɛ	348
195	Yorno_So	k ɛ r ɛ	k ɛ r ɛ	348
196	Bankan_Tey	m	m	360
197	Ben_Tey	m	m	360
198	Bunoge	k a r	k a r -	361
199	Mombo	k a r a	k a r a	361
200	Penange	k a r a	k a r a	361
201	Bunoge	g a	g a - -	362
202	Mombo	k a nː i	k a nː i	362
203	Bankan_Tey	m	m	386
204	Ben_Tey	m	m	386
205	Najamba	d u b e	d u b e	388
206	Tiranige_Diga	d uː	d uː - -	388
207	Perge_Tegu	n	n -	389
208	Tommo_So	n ɛ	n ɛ	389
209	Toro_Tegu	n	n -	389
210	Yorno_So	n ɛ	n ɛ	389
211	Bankan_Tey	j o m b iː	j o m b iː	408
212	Najamba	j a m b uː	j a m b uː	408
213	Nanga	j e m b i	j e m b i	408
214	Penange	a m b u	- a m b u	408
215	Tiranige_Diga	j o m b u	j o m b u	408
216	Tommo_So	j o m b u	j o m b u	408
217	Yanda_Dom	j a m b u	j a m b u	408
218	Ben_Tey	g o r iː	g o r iː	409
219	Jamsay	j i r u	j i r u	409
220	Perge_Tegu	g o r u	g o r u	409
221	Toro_Tegu	j ɔ r u	j ɔ r u	409
222	Yorno_So	g o r u	g o r u	409
223	Jamsay	j aː	j aː - -	412
224	Togo_Kan	j aː t ũ	j aː t ũ	412
225	Toro_Tegu	j a	j a - -	412
226	Mombo	s o j	s o j	414
227	Yorno_So	s ɔ j	s ɔ j	414
228	Ben_Tey	k i m dʒ ɛ	k i m dʒ ɛ	430
229	Nanga	k ɛ m dʒ i	k ɛ m dʒ i	430
230	Jamsay	k a m ɲ a	k a m ɲ a	431
231	Yorno_So	k ɛ m ɲ ɛ	k ɛ m ɲ ɛ	431
232	Mombo	k a n i	k a n i	432
233	Najamba	k a n	k a n -	432
234	Tebul_Ure	k a n	k a n -	432
235	Tiranige_Diga	k a n	k a n -	432
236	Yanda_Dom	k a n	k a n -	432
237	Yorno_So	k a r̃ a	k a r̃ a	432
238	Togo_Kan	k u m u ɲ u	k u m u ɲ - u	435
239	Tommo_So	k u m u n dʒ o	k u m u n dʒ o	435
240	Bankan_Tey	g o ŋ g o r o	g o ŋ g o r o	446
241	Ben_Tey	g o ŋ g o r o	g o ŋ g o r o	446
242	Mombo	g eː ŋ g e	g eː ŋ g - - e	446
243	Najamba	g e n g e	g e n g - - e	446
244	Nanga	g o n d u g o	g o n d u g o	446
245	Tiranige_Diga	dʒ eː ŋ g e	dʒ eː ŋ g - - e	446
246	Jamsay	n ɛ j̃	n ɛ j̃	448
247	Perge_Tegu	n ɛ m	n ɛ m	448
248	Togo_Kan	n ɛ	n ɛ -	448
249	Toro_Tegu	n e ŋ	n e ŋ	448
250	Tebul_Ure	dʒ e n dʒ e	dʒ e n dʒ e	450
251	Yanda_Dom	dʒ e n dʒ u	dʒ e n dʒ u	450
252	Tommo_So	i l i j e	i l i j e	451
253	Yorno_So	i lː iː	i lː - - iː	451
254	Toro_Tegu	d u n u	d u n u	468
255	Yanda_Dom	d o n u	d o n u	468
256	Bankan_Tey	dʒ e s u	dʒ e s u	482
257	Jamsay	dʒ e dʒ u	dʒ e dʒ u	482
258	Toro_Tegu	dʒ e s u	dʒ e s u	482
259	Bunoge	w e n a m a	w e n a m a	484
