COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
151	b ɛ ³		b ə ³			b a	
536	d e ³		d u ³¹	d au ³		t u	ts ṵ ŋ ⁵³
107	w ɔ m ³		w ø m ²				
485	n j ɔ ³⁵	m j a ⁵²	m j õ ³⁵	m j ɔ ⁴⁵		m j aː	m j ɔ ³
507	n ɔ ʔ ³²		n ɔ̃ ʔ ³	n o ʔ ⁴³	n ʊ ʔ ³¹	n a k	n ɪ k ³²
317	m ɔ t ⁴²		m oi ʔ ³				
249	j ḛ ḭ ⁵		j ḛ ⁵	ʔ ḭ t ⁵			ʔ i ³
439		l w i ²³	l ə̰ ŋ ³²			k r a ɲ	
15			g w ɛ m ³			k r w iː	g u m ⁵³
47			m j ḛ ⁴³	m a ³²	m u		m w i ⁵²
300		ɣ a ⁵²	g ai n ³	g ɪ n ⁴		k a m	k a n ³²
23		j ə ²³	j ɪ n ⁵³	j ɛ ʔ ²³		j a	
202	n j e ŋ ³¹			n j ɛ n ³¹			
26		m a ²³		m ɔ ³⁵			m a ³
236			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
207	j u k ⁴³		g j ɛ t ⁴			r i t	
534				n o ʔ ³⁴	ɲ o ⁵⁵		
559	j ɔ m ³		j ɛ m ²³	ɣ a m ³			v u m ³
342	n j æ̰ ṵ ³	m j ṵ ŋ ³	m j au ⁵³	m j u ʔ ³		m j w i	m j w i ³²
354	dʒ ei ³		dʒ e ⁴³				
491					n e ³¹	n a	
488	j a m ⁵		j æ̰ m ⁴			ʔ ə	ʔ a̰ m ³¹
110	s a n ³		s ɨ ⁵		ʃ e ʔ		tʃʰ ɪ ŋ ⁵³
444				j a ⁴		p r a	p j a̰ ŋ ⁵³
248	kʰ j ei ⁵		kʰ ei ⁵	kʰ i ʔ ⁵⁴		kʰ j eː	kʰ i ³¹
108				d z o ³¹			d z a ŋ ³¹
529	ʔ a ³		ʔ a ³	ʔ a ²		ʔ ə	ʔ ə ³
259	w ɛ ³¹		j ḛ ʔ ⁵³	j ɪ p ²	j i ³¹		
475	ŋ ³	ŋ a ⁵²	m ³	ŋ ɔ ³⁵		ŋ aː	ŋ ɔ ³²
24		ʔ a ŋ ³	ʔ ai ²⁵	ʔ a ³²			ʔ ə ³
313	m ɔə t ⁴¹		m o̰i ʔ ³		m w i ³¹	h m u t	m ə ³
219	m a n ⁵		m oi ⁴⁵	m a̰ ḭ t ⁵			m u n ³⁴
114	n j æ̰ ṵ ʔ ⁵²		n j au k ⁵³				
263			d z u ⁴	d z o ³²			dʒ ə ³
186	ŋ a ³		ŋ ə ³	ŋ a ³		n aˀ	ŋ ɔ t ³
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
349	d u k ⁴²		d o k ³	d au t ⁴²			
412	t a̰u ⁵			t o̰ k ⁵⁴			
309	l ɔ ʔ ³²		l ɔ̰ ʔ ³	l o ʔ ³²		l a k	l ɔ ʔ ³²
419				kʰ e ʔ ⁵⁴		kʰ dʒʷ eː	
543	j a m ³		j æ̰ m ³			r a m	
187	l a ŋ ³		l a ŋ ³	l a ²		kʰ au ŋ	l a ŋ ³¹
37			l ai ³²	l ai ³²		l ai	l ai ³¹
564	l a ³					p r au ŋ	l a ŋ ³
483					h e ŋ ⁵⁵		h i ŋ ⁴⁵
350			b i ⁴⁵				b e ³²
286	kʰ w a m ⁵	kʰ a m ²³	kʰ æ m ⁴	kʰ a m ³		kʰ aː	kʰ u m ³¹
401	ʃ ei ³		ʃ e ³²	ʃ i t ⁵⁴	ʃ i ʔ ⁵⁵	s e	ʃ i ⁴³
5	m ṵ ⁵	m ə ⁵²	m ɔ ⁵³				m ɔ ⁴
67	n j ɛ t ³²				m j ai ʔ ³¹	m r a ts	m ɪ t ⁴³
416	d ɨu ⁴³						d u n ⁵³
549	dʒ a m ³		dʒ æ m ⁵⁴				
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
571			m ɔ ²¹			h m a	
190	dʒ i ⁴³	ts i ²³			s i ³¹		dʒ i ³
27	d z a n ⁴²		ts ai n ⁴	d z ɪ n ³¹			d z a n ⁵¹
239	n a m ³¹		n a m ³¹	n ɛ ³		n a m	n a m ³²
471	j u k ³²		j o k ³²	j æu ʔ ⁴²		j au k	j u ʔ ³¹
407	s u ⁵	ts o̰ ²³	s ɔ ⁴	s u ⁵			s ɔ ⁵²
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
315	tʰ u ŋ ⁵		tʃʰ a ŋ ⁴⁵	tʃʰ a ³²	ts i ⁵⁵		tʰ u ŋ ³⁴
446	l a̰ p ⁴²		l æ̰ p ³²	l ḛ ʔ ⁵⁴			l a̰ p ⁵⁴
176	g u ŋ ³¹		g o ŋ ⁵²			k a ŋ	
95	b ɛ ⁵					p a	
379	kʰ j ɛ n ³		kʰ j e ⁴³	kʰ ɪ n ⁴³		kʰ j ai	kʰ ɪ n ⁴²
194	l ɔ t ⁴³		l oi ʔ ³²				
73	dʒ ei ⁵⁴			dʒ i t ⁴⁵		ts eˀ	dʒ i ⁴
86	j ei ³		j eː ŋ ⁴	ʔ ḭ ʔ ⁵⁴		r a k	ʔ i ⁵
433			j ø k ³			r w i k	
352			kʰ j o ŋ ⁵	kʰ j æu ŋ ³	x ɔ ŋ ³¹	kʰ j au ŋ	kʰ ɹ u ŋ ³
