COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
223			kʰ j o ŋ ⁴	kʰ æu ŋ ⁴²		kʰ j w i ŋ	
155			dʒ ɛ ⁵				d z u ŋ ³
382	d a p ³¹			d e ³²			
329	m a ŋ ⁵		m a ŋ ³⁴	m a ³⁴³	m ɔ ŋ ³¹		
339				l a p ³²			l ʊ p ³
429	tsʰ a ʔ ⁴¹		dʒ oi ʔ ⁵			s w eː	
98			g ɔ ʔ ⁵²	k o̰ ʔ ⁵⁴	k ə		
441	x j ɔ ⁵						h ɔ ⁵³
472	ʔ ai ⁵³	j ḭ ²³	ʔ ə k ⁵³		h ai ʔ ³¹		ʔ i ⁴⁵
301	j ɔ ʔ ³¹		j ɔ̰ ʔ ³	ɣ o ʔ ³²	r ʊ ʔ ³¹	r a k	w ɔ ʔ ³
123			n ɔ̃ ʔ ³¹				n ɔ ʔ ³²
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
107	w ɔ m ³		w ø m ²				
190	dʒ i ⁴³	ts i ²³			s i ³¹		dʒ i ³
386	s w a n ³		s oe ³				
361	d j ɔ ʔ ³¹		j ɔ̰ ʔ ³²	j ɔ ʔ ³²		h l j a k	j ɔ ʔ ³²
25	j ɔ ³¹		j ɔ ⁴²				
410	w a ŋ ³¹		w a ŋ ³¹	w a ³²	v ɹ o ⁵⁵	w a ŋ	
239	n a m ³¹		n a m ³¹	n ɛ ³		n a m	n a m ³²
363	t a̰ ḭ ʔ ⁵³	t ḭ ²³	d a ŋ ²				d a ŋ ⁴³
565				ŋ a ³⁴			ŋ ɔ t ³²
178						k au k	g ɔ k ⁴
400	n a n ³¹	n e ²³	n ãɪ ⁴	n ɪ n ⁵⁴			n a̰ n ³
175					p j a ⁵⁵	p r a	
303	l ṵ ⁵		l o ⁴			l u m	
54					s e ⁵⁵	s a m	ʃ a m ⁵⁴
457	b ai ʔ ³¹		b ə k ²	b a k ³²		p a ts	
399	k j ɛ̰ n ³		g j ẽ ŋ ³²	g ɪ n ⁴¹		kʰ r a ts	g i n ³¹
35	l a ŋ ³²	l a ŋ ⁵²	l a̰ ŋ ³¹			kʰ j ŋ	l a ŋ ³¹
433			j ø k ³			r w i k	
414	l a ŋ ³	l õ ⁵²	l a ŋ ²			l uˀ	l a ŋ ⁵³
482	x j ɔ ³		ʃ o ⁴²		j a ʔ ⁵⁵	r a	ʃ ɔ ⁵³
539	dʒ j ɛ n ³		dʒ e ŋ ³²	dʒ ɪ n ³²	ʃ ei ⁵⁵	kʰ j a ɲ	dʒ ɪ n ³¹
16	j æ t ²¹		j ø p ³			r i p	v ʊ p ³
455	l ɨ̰ ṵ ³	l i ²³	l u ³²				
267	s ai n ⁴³			s a ŋ ²¹			
221	g w e ³		g w e ⁵³				
556	n j a p ⁴²		m j æ p ³				
546	ŋ ɛ ⁵						n j ɛ ³²
519	h ai ³		h ɛ ³		h ai ŋ ⁵⁵		
459	kʰ a t ⁵²		kʰ a̰i ʔ ⁵¹				kʰ a t ⁵⁴
113	g au ³⁴		k au ²			k au ŋ	
526		p a ²³	b ɔ ⁴	b o ³⁵			
11	s ai ³⁵		s ə ŋ ⁴³	s a ŋ k ⁵³	s ə	s a k	
435	kʰ j a m ⁵⁴		kʰ ɔ ʔ ⁵²	kʰ o ʔ ⁵⁴		k a	kʰ ɔ ʔ ⁵
316	k j ḛ ḭ ³		g e ³¹			k j a ɲ	g i ⁵³
311			b ai n ⁴	p ḛ n ²			
108				d z o ³¹			d z a ŋ ³¹
426	d ṵ ḭ ⁵		d ɨ ⁵⁴	d ø i ⁵			d w i ⁵³
96		n a k ⁵²	n o k ³²				n u ʔ ³⁵
389	n a̰ ḭ ⁵³	n a̰ k ⁵²	n ə k ³²	n a̰ k ⁵⁴		m j a k	n ɪ k ⁵
521	h au ³		h au ³	ʔ ai ³¹	h ʊ n ⁵⁵	h w i	h e ⁵³
60	kʰ j a m ⁴¹		kʰ au ³²				
344				m ø ʔ ⁵⁴	m j e ʔ ³¹	m w a t	m ʊ t ³²
448	dʒ au ʔ ³¹	ts a̰ ʔ ⁵²	dʒ a ʔ ⁵³	d z ɔ ³²			d z a ŋ ³
475	ŋ ³	ŋ a ⁵²	m ³	ŋ ɔ ³⁵		ŋ aː	ŋ ɔ ³²
327	j æu ŋ ⁵					j au ŋ	
207	j u k ⁴³		g j ɛ t ⁴			r i t	
255	d j u ³¹	p j u ³	b j u ⁵¹	b j u ³¹		l u	
261	ʃ a ŋ ³				s ə	s aː	ʃ a ŋ ⁵³
560	b ɔ ³¹		b ɔ ⁵¹	b o ³			b ɔ ³¹
140		sʰ a ²³		ʃ ɪ ⁴			ʃ ɔ ⁴³
314	tsʰ ɔ m ³		tsʰ æ m ⁴³	tsʰ a m ⁴¹		tsʰ u m	tsʰ u m ⁵³
