COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
71		ʔ ə h				ʔ ɨ ħ ɨ w				ʔ ɨ ħ									ʔ ɨː n
35										tʼ əi̯					tʼ e m			t ɨ m	
551			s ɨ s ə		s ɨ sː ə		s ɨ s a	s ɨ s ə						s ə sː ə					
98															ʔ ɨ z ə kʼ				ʔ ɨ z ə kʼ
534	l a b	l a b																	
70		n ə fː ə r a				n ə f ə r ə										ħ a f ə n a			
243	ʔ a g ə ɲː ə									ʔ a g ə ɲ ə		ʔ a g ə ɲː o		ʔ a g ə ɲː ə m					g aː ɲ i
87													f u r n o		f u r n o				
364															b ɨ l			b ɨ l	
224						ħ ə r m ə z										h a r m ə z	ħ a r m a z		
563										b ə ħ ə r	t ə h ɨ m		b ə h i						
506						m ə n b ə r				w ə m b ə r		w ə n b ə r					m ə n b ə r		
100																b a n i	b a n i		
656				g ə d ə n i							g ə d a n i j ə								
627															ʔ a w dʒ e			ʔ a w dʒ e	ʔ a w dʒ i
391							m ɨ s	m ɨ s				m ɨ s	m ɨ s	m ɨ s					
510							w e g		w ə j ə g							w ə t ə r			
310										w ɨi̯							w u ʕ ui̯		
16			ʔ a g a t	ʔ a g a d					ʔ a g a l										
555					s ə r ə ɲː ə	s ə r a kʼ i										s e r kʼ ai̯	s ə r a q i		
264										ʔ aː z j ə g ə d u					z ə g ə d o				
217		ʔ a w								ʔ aː w									
124				d ə ʔ ə n ə							d ə ʔ ə r ə ʔ								
445	h a b t a m	d ə m a m															h a b t a m		
469									z ɨ ɲ ʔ ə	s ə ɲ i									
390						j ɨ ʔ ə z e										ʔ a z e	ħ ɨ z i		
13		m ə kː a tʃː a	m ə t a g ə tʃ a																
352									s i j a		s i j a								
447	tʃʼ ə w	tʃ ə w				s e w										s e w e	tʃʼ ə w		
222					f ə dʒː ə m	f ə sː ə m ə								f ə dʒː ə m					
303						g ə b ə t a										g ə b ə t a			
321																t u	n a t u		
604		h u m a				j o m										j o m			
131										ʔ a d u rː u					ʔ aː d ə n			ʔ a d ə n	ʔ a d u rː u
287	ʔ ɨ sː u	k ɨ s u															n ɨ sː u		
452	ʔ ɨ s w a	k ɨ sː a													ʔ i ʃ a		n ɨ sː a	ʔ ɨ ʃ ə	
501			m a t ə g a	ʔ ɨ mː a t ə g	ʔ ɨ mː a t i n g i			h ɨ m ə g a								ʔ ɨ b h a m g ə m			
319															d u m			d u m i	
259						kʼ w ə r n ə n ə ʕ a t				ʔ a n kʼ u r aː r a ħ									
363															ʔ ai̯ n ə k o				ʔ ai̯ k u
187										b u tʃ i					b uː tʃ o			b u tʃ o	
658						ʔ əi̯ n u				ʔ aːi̯						ʔ a j a	ʔ a jː ə n	ʔ ai̯ n e	
388						k ɨ s a d										s ɨ g a d	k ɨ s a d		
383		b a r m a s i l a																	m aː ʃ u lː e
423				d ɨ j ə							d ɨ j ə								
312												ʔ ə r ə dː a m		ʔ ə r ə dː a m		r ə d ɨ ʔ a			
253		ʔ ɨ n dʒ e d e l o																	dʒ eː d aː l ə
599	tʼ o r ɨ n ə t	tʼ o r ɨ n ə t																	
320															w ə z ə n ə			w ə z aː n	w ə z ə n ə
453	b ə g					b ə gː ɨ ʕ										b ə gː u ʕ	b ə g ɨ ʕ		
24						ʕ a r a t										ʕ a r a t	ʕ a r a t		
111	l ɨ dʒ	l ɨ dʒ																w e dʒ	
114	d ə bː ə kʼ ə					d ə b ə kʼ ə													
654			t ə h u t	t ɨ h u d ə											t uː h a				
216	tʃʼ ə rː ə s ə	tʃʼ e rː ə s a													tʃʼ eː r ə s ə			tʃʼ eː r ə s ə	
327	dʒ ɨ b	dʒ ɨ b				z ɨ ʔ b											z ɨ b ʔ i		
492	s ə h ai̯					tsʼ ə ħ ai̯											s ə ħ ai̯		
523															ʃ ɨ b ə t			ʃ ɨ b ə t	ʃ i b ai̯
553				f a n g a j ə					f ə n g ə j a		f ə n g ə j a								
538	ʔ ɨ nː ə sː u																n ɨ sː a t ə n		ʔ ɨ n o mː u
58																		dʒ ə b ə	dʒ ə b a
42															b ə r eː d ə			b ə r e d ə	
561								h a t a							h a tː ai̯				
481																s ɨ g u b			n ɨ b r ə t a ɲ ə
648		kʼ a m ə d i								kʼ a m ə d i									
133												b ai̯							b aː j u
483																r ə ʔ a	r ə ʔ a j ə		
166			b a n ə r ə m	b a nː ə r ə	b a nː ə s ə m			b a n ə r ə m			b a n ə r ə								
536	j a				z a							z a	z a	z a					
108	d ɨ mː ə t	d ɨ m ə t				d ɨ mː ə t										d ɨ mː u	d ɨ mː u		
84										b a ʔ a r a				b o r a					
488	d ɨ n g ai̯	d ɨ n g ai̯																	
179						j ɨ b u s										j ɨ b u s	n ɨ kʼ w u s		
157	ʔ a lː ə m ə					ħ ɨ l u m										ħ a lː ə m	ħ a l ə m ə		
335		k ə m e															k ə m əi̯		
177						k ə l b										k ə l ɨ b	k ə l b i		
603		w ə kʼ t								w a kʼ t i					w ə kʼ t	w ə kʼ ɨ d			
548			x ɨ x	x a d ə			x ɨ x		x ə		x a d a								
346				ʔ e t ə h ə							ʔ ə t ə k a								
69	tʼ ɨ dʒː a	tʼ ɨ dʒː a								tʼ ɨ dʒ a		tʼ ə g		d ə g					
227										ʔ a tʼ ə b i ɲː							ʔ a s a b ɨ ʕ t i		
295		d ɨ m a													d u m			d u m i	
466						b ɨ ʕ u l				b a ʔ a w									
336		g a r				t ə g b a r													
305												k w a		x w a	ʔ u h a			ʔ u h ə	
660						m ɨ s l ə										m ɨ s	m ɨ s		
493	ʔ ɨ h u d					ʔ ɨ ħ u d				ʔ a l ħ a d									
446	m ə n g ə d					m ə n g ə d											m ə n g ə d i		
249	n ə tʃʼ ʃ ɨ n k u r t	z a h ʃ u n k u r t																	
662							w ə s tʼ ɨ n j ə	w ə s tʼ i n i j ə	w ə s tʼ										w ɨ s t
29										ħ a r ə kʼ						r ɨ s ɨ kʼ			ʔ a r ə kʼ
81						ʔ ɨ g w ə l t										ʔ ɨ g a l			
337		kʼ ɨ l tʼ ɨ m								kʼ u l tʼ u m									
376	s ə ɲː o					s ə n ui̯										s ə n o	s ə n ui̯		
554				w a							w ə d a								
20				g ə m b ə n ə	g ə m b ə nː a						g ə m b ə n a								g ə m b ə l o
393										l ə f l ə f								l ə f l ə f	l e f l ə f
151	ʔ a l ə kʼː ə s ə	l ə kʼː ə s ə																	
178						ʔ a d g										ʔ a d ɨ g	ʔ a d g i		
304						z i ʔ a h u				z i j u									
49																m ə kʼ tʼ ə n			m ɨ s k ə t
30										ħ a tʃʼ i					tʃʼ ɨ n			tʃ ɨ n	
186										kʼ oː tʃʼ a					kʼ oː tʃ e			kʼ oː tʃ e	kʼ uː tʃ i
463				b ə ʔ ə d							b ə ʔ ə d								
667												d ə x ə					n ɨ s ɨ x a		
503				ʔ a j e d					ʔ ɨ w a j ə		ʔ ɨ w ə j ə								
354										w a r aː b a					w ə r a b ə			w ə r a b ə	ʔ u r aː b a
422				d a ʔ ə		g a ʕ t					d a ʔ a					g a ʕ t			
502				d a s								d ə r s	d ə r s	d ə rː ɨ s			d ə r f i		
629															ʔ o ʃ t			h oi̯ t	h oi̯ t
156	ʔ a h ɨ jː a	ʔ a h ɨ j a																	
580															ʔ ɨ nː ə				ʔ ɨ n a tʃː u
261						tʼ a l i											tʼʲ ə l		
389						t ə s ʕ ə tː u										s ɨ ʕ	t ɨ ʃ ə ʕ a t ə		
257					ʔ a dː a r ə							ʔ a dː a r ə	ʔ a dː a r ə	ʔ a dː a r ə					
116		g ə n g a d				ʔ ɨ n g ɨ d ʔ a													
462				m e j a					m ə j a		m e ʔ a	m o tʃʼ ə							
513										ʔ uː n					ʔ uː n			ʔ u n	
578															ʔ u x u n			ʔ u h u n	
485	tʃʼ ɨ s	tʃ i s																	
77				ʔ ə ʃː ə ʔ ə m							ʔ ə s ə m								
631																g ə j a ʃ ai̯	g ə j a ʃ ai̯		
639	j ə t ɨ ɲː a w	j e d ɨ ɲː a w										j ɨ tː a							
644	s e t ɨ j o																s ə b ʔ ai̯ t i		s e t
537	k ə zː i j a	w o d g ɨ z e							x ə g ɨ z ɨ j ə										j a n e g i
343			kʼ ə ʃ ə		k ə ʃ ə		k j ə ʃ ə	kʼ ə ʃ ə		kʼ o s a									
499			l a l e		l a l e			l a l e			l a l e								
613						g e s ə m				g i ʃ					g eː s			g eː s	g eː s
600	w ɨ h a	ʔ a h o w a																	
487	z ə f ə n	z ə f ə n																	
258						kʼ w ɨ n s ɨ l										ħ a ʃ i l			
229												tʃʼ ə rː ə s ə				w ə dː ə ʔ ə	w ə dː ə ʔ ə		ʔ a tʃʼ i r aː kʼ
309										ʔ a t ə w aː kʼ					ʔ ɨ n tʃ a kʼ o			ʔ ɨ n tʃʼ a kʼ o	ʔ ɨ n tʼ aː kʼ
365															w ə r b a			w ə r a b e	
407																ʕ ɨ fː u n	ʕ u f a n		
582																l a h ai̯			j a h ai̯
