COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
911			b e								b eː					
1192													dʒ i m		tʃ i ŋ	dʒ i m
3116									k u w ɔ			k u w ɔ				
1723			d i w ɛ		n iː w ɛ			n iː g ɛ								
3303										ɛ b ɛ			i b ɛ			i b ɛ
4163										tʃ i n aː			t a nː aː		dʒ e ɲ u	
1373	k ɔ	k u				ŋ g o								k u s o		
346			n u n dʒ e		n u ŋ g ɛ											
1026			l e					l e				r i	l i			l i m ɔ
3463	w aː				w ɛː		w aː	w ɛː						i w a		
4480		k u j o			k u j e											
2618			k ɛ l ɛ		k ɛ l ɛ	k ɛ l ɔː		k ɛ l ɛ	k i r ɛ		k ɛː l ɛ	k i r ɛ	k ɛ l ɛ			k i l ɛ
4409														w ɔ	w ɔ	
3258								j o g o			j o g e					
874						k o k o						k o g o				
4260		ɔ m b u			ɔ m b ɛ		ɔ m b i		ɔ m b u			ɔ m u	ɔ mː aː			ɔ m u
2617	k i j a	tʃ i j a					k i r a									
2994	d u w a	d u w ɔ							t i w ɛ							
3			k a n i		k a n i			k a n								
2127			n o l o		n o l o	n a l e		n o l o								
2353			t o r i					t o r i								
1988	m̩ b u n d o		p u n d e		p u n d e			p u n d u								
5798															ɔ l	ɔ l
2028				k ɔː		g o										
3322								n uː		n ɔː						
2379												g u r u	k e r u			
5017	d a j̃					d a j										
1297			s aː m b a				dʒ aː m b a									
1789			n u m ɛ	n u m o		n u m a			n u w̃ o	n u m aː	n u m a	n u m ɔ	n u m ɔ		n u m a	
3049				i ɲ e					i n dʒ e							
3924				m a t ĩː					m o t ĩː							
3776					t aː ŋ g u			t aː ŋ g a								
1374	k ɔ r ɔ	k ɔ r ɔ		k ɔ ŋ ɔ			k ɔ ŋ g ɔ		k ɔ ŋ g ɔ	k ɔ ŋ g u	k o ŋ g o		g u nː ɔ			k ɔ ŋ ɔ
3514	o m	o m														
5390	d o r o			d u d oː			d u r o		d o d oː							
2902		j u				j ɛ	j i		j ɔ		j o		j ɛ			
1208				g a m a					g a m			g a m i				g a m a
562	s u m ɔ	s ũː					s u m o		s u w̃ ɔ					h u m s u		
3670										ɲ i				n i		
571						s u n dʒ i					s u n dʒ o					
3519						o eː				o e					o j e	
2182													o b o			o b o
5961					g i b i	g i b u		i b i								
3853													n ɛ		e n e	
2375					ŋ g e	ŋ g o					ŋ g e					
5707	t oː						n̩ d o									
432					k a n i	k a n				k a n	k a n				k a n	k a r̃ a
4807								j e						j		
929	j	j														
1787	n aː	n aː			n ɛː			n ɛː								
4223						d e b i									d ɛ b u	
1126		n iː		n iː			n iː		n iː							
5124	ɔ z i													ɔ̃ s u		
3221							k ɛ n d ɛ						k i n d ɛ			
484			w e n a m a					w e n a m a								
3113				t e g e	t e g e		t e g e		t e g e	t e g e		t e g e	t e g e		t e g e	t e g e
120													u n d ɔ			u n ɔ
66						k a			k a	k a		k a	k a		k a	
4655						o b i									o b i	
2007	j	j̃														
3470													iː j ɛ			j eː
5106	b ɛ n d i							b u n d e					b ɛ n d ɛ			
1276				tʃ ɛ w ɛ								k ɛ w ɛ				
4921	s a m b aː	s a m b aː	s a m b e		s a b i	s a m b e	s a m b a	s a b j e	s a m b a							
4280					j a g a r a	j a g a dʒ a					j a g a r a		j a g a r u			
3498			n i		n iː	n iː		n iː							n iː	
1375	j	j														
3958	m	m														
2029						n aː									n aː	
978	t a m	t a m		t o m			t a m i		t o m		t e m u			t o m		
2393	m	m														
60	a r	a r														
2148											s a			z u		
5141	u s u	u s u					u s i									
1824			g e n i		g e n i			g e n i								
1454			s eː l e w̃		s eː l e			s eː l e			s eː l e	s i l aː				
4804						p a l ɛː									b e l e	
4384				k o w								k oː		k o w		
1722		uː j i					uː j i									
3534			t o n i		d o n i			d o n					k ɛ nː ɛ		tʃ ɛ n ɛ	k ɛ n ɛ
5060			k a m g a								k a m					
4867				l uː r o								l uː r o				
3467				ɛː					ɛː							
1544													j oː			j oː
1376			k u l ɛ ŋ			k u l ɛ										
2030									k u w ɔ			k u w ɔ		k u w ɔ		k u b ɔ
1863	m	m														
5715								k ɛ r ɔ	i r e			g i r̃ i	g i n ɛ			g ɛ r̃ ɛ
2066				n a ŋ a					n a ŋ g a			n a ŋ a	n a a	n a		n a ŋ a
3089			j a w		j a w			j a w								
25				a s ɛ g ɛ			g a s ɛ g ɛ		a s ɛ g ɛ	a s ɛ g ɛ		a r u s ɛ g ɛ		a r u z a k a	a z ɛ g ɛ	a r u s ɛ g ɛ
833					t e g a								t u g u			
1239						ŋ̍ gʷ ɛː		ŋ k ɛ								
331				s aː dʒ ĩː								s a dʒ u	s a d a a			
2824						g aː		a g a						k a		
414					s o j											s ɔ j
