COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
364				dʒ au ²		tsʰ w i	
240			tʃʰ a m ⁵⁴	tʃʰ e ⁴²			tʃʰ a m ³²
297				pʰ o ʔ ⁴			pʰ ə ³
423	j au ³¹		j au ³¹	j o̰ k ⁵		k j aˀ	ʔ ʊ̰ t ⁵
428				s a t ⁵⁴	ʃ w ai ʔ ³¹	s u t	s ʊ t ⁵⁴
79	g j ɛ n ⁴²		g j ɛ m ⁵¹	ɣ a m ⁵¹		k r i m	g a m ⁵³
167	n ə ³		n ə ³²	n ə ²			
26		m a ²³		m ɔ ³⁵			m a ³
271	tʃʰ au ⁵		tʃʰ au ⁵⁴	tʃʰ u k ⁵⁴		tsʰ w iː	tʃʰ w i ³²
484	kʰ j ɨ ŋ ⁵⁴		kʰ ə ŋ ⁵³	kʰ i ŋ ⁵⁴			
134				dʒ au ŋ ⁵¹			dʒ u ŋ ⁵³
436	tsʰ a m ³	x a m ³				tsʰ a m	
302	tsʰ au ⁵		tʃ ṵ ɛ̰ m ⁴¹	tsʰ o ⁵⁴	ʃ o ³¹	tsʰ w iː	
469	kʰ au ⁵		kʰ au ³	kʰ o ʔ ⁵⁴	kʰ o ³¹	kʰ w iː	kʰ au ⁵²
27	d z a n ⁴²		ts ai n ⁴	d z ɪ n ³¹			d z a n ⁵¹
209	kʰ o ŋ ³		kʰ o ŋ ³¹		tʰ a ŋ	k j au k	kʰ u ŋ ⁵³
179	ʔ u t ⁵	ʔ u ³	w ə ⁵	ʔ au ²			ʔ ʊ t ³²
175					p j a ⁵⁵	p r a	
191	k ṵ k ⁵⁴		g o k ⁵³			k a m	k ṵ ʔ ⁵
502	b u ³		b o ³	b o ³	p a ³¹	p aː	
352			kʰ j o ŋ ⁵	kʰ j æu ŋ ³	x ɔ ŋ ³¹	kʰ j au ŋ	kʰ ɹ u ŋ ³
446	l a̰ p ⁴²		l æ̰ p ³²	l ḛ ʔ ⁵⁴			l a̰ p ⁵⁴
551	d w a m ³					t u m	
466						h l ai	l u m ⁵³
81			b æ m ³¹	p ḛ ⁴²		p a m	b a n ⁵³
91	ʔ u n ³¹			ʔ ʊ n ⁴²	ʔ ʊ n ³¹	ʔ u n	ʔ ʊ n ⁵³
180	l ɔ m ⁵³	l a m ⁵²	l ø̃ m ⁵¹				l ṵ m ³¹
54					s e ⁵⁵	s a m	ʃ a m ⁵⁴
342	n j æ̰ ṵ ³	m j ṵ ŋ ³	m j au ⁵³	m j u ʔ ³		m j w i	m j w i ³²
275	n u ⁵	n au ŋ ⁵²	n õ ŋ ⁵	n au ŋ ³²		n uˀ	
84	tʃʰ a ³		tʃʰ a ⁵⁴				
468	d j ei ³			b ḭ ʔ ⁵⁴		p eː	b i ⁵³
426	d ṵ ḭ ⁵		d ɨ ⁵⁴	d ø i ⁵			d w i ⁵³
172	kʰ u ŋ ⁵		kʰ o ŋ ⁵		k ə		kʰ u ŋ ³¹
25	j ɔ ³¹		j ɔ ⁴²				
251		j au ʔ ⁵²			j o k ⁵⁵	j au k	j u ʔ ⁴
421	n j ɔ p ⁴¹	n a p ⁵²	m j o k ³²	n a p ⁴		h n a ts	m j u p ³⁴
402	s i ³		s ə ³	s ə p ²			ʃ ə ⁴
67	n j ɛ t ³²				m j ai ʔ ³¹	m r a ts	m ɪ t ⁴³
249	j ḛ ḭ ⁵		j ḛ ⁵	ʔ ḭ t ⁵			ʔ i ³
284				ɣ i t ²		ʔ ə	w i ³
404	d z o̰ ŋ ³	ts aː ŋ ³	d z o ŋ ²	d z au ŋ ³		tʰ w i ŋ	d z u ŋ ³¹
559	j ɔ m ³		j ɛ m ²³	ɣ a m ³			v u m ³
422				w a ⁵⁴			w a ŋ ³¹
86	j ei ³		j eː ŋ ⁴	ʔ ḭ ʔ ⁵⁴		r a k	ʔ i ⁵
348	j ɛ t ³¹		j e ʔ ³	ʒ i t ³⁵	z e ³¹	j a ts	
558		j e ³	ɹ ɛ ⁵³				j ɔ̰ ⁴⁵
377	t ɔ̰ ⁴⁵		d ɔ ³⁴	t o̰ ʔ ⁵			t ɔ̰ ⁵⁴
98			g ɔ ʔ ⁵²	k o̰ ʔ ⁵⁴	k ə		
300		ɣ a ⁵²	g ai n ³	g ɪ n ⁴		k a m	k a n ³²
226	tʃʰ o ʔ ⁵³		tʃʰ o ŋ ⁵³			tsʰ au ŋˀ	tʃʰ ə ⁵
368				h o k ⁵⁴		h a ts	
311			b ai n ⁴	p ḛ n ²			
332	l a̰ m ³		l æ̰ m ³	l e ³²	l ɛ ⁵⁵	h l a m	l a̰ m ⁵³
268	pʰ ɔ ʔ ³¹			pʰ o ³			
367	k a̰ ḭ ʔ ⁵³			g e ʔ ⁴²			g ə ³
398	j ɔ ³		j ɔ ³²		j a ³¹	j aː	j ɔ ⁵³
536	d e ³		d u ³¹	d au ³		t u	ts ṵ ŋ ⁵³
330	d j ei ³		l e ³	l a ³		l eː	l ai ³
360	dʒ ɔ̰ p ⁵³		dʒ w ɛ p ⁴²	dʒ a̰ p ⁵⁴	s a ʔ ³¹	ts u p	tʃʰ u p ⁴³
243	j ei ³¹		j e ⁵¹		ɹ i	r e	
17			p a ŋ ⁵³	b a ʔ ²¹			
250					sʰ i ³¹	s eː	ʃ i ⁵³
354	dʒ ei ³		dʒ e ⁴³				
492	g ɔ ⁵		g ɔ ³	g au ŋ ³			
416	d ɨu ⁴³						d u n ⁵³
459	kʰ a t ⁵²		kʰ a̰i ʔ ⁵¹				kʰ a t ⁵⁴
351	d j ɛ ⁵		p j a̰ ʔ ⁵³	pʰ ø ⁵		p r a ts	
258	ʔ u ŋ ³	ʔ a	ʔ a ³		ʔ ə		
361	d j ɔ ʔ ³¹		j ɔ̰ ʔ ³²	j ɔ ʔ ³²		h l j a k	j ɔ ʔ ³²
265				ʔ o k ⁴²			ʔ a̰u ⁵³
335	g j ɔ ⁴¹	k j a	g j ɔ ³¹	g j o ⁵		k r aː	g j ɔ ⁵³
234	k a̰ ŋ ³		g a ŋ k ⁵²	k a̰u ŋ ⁴			
188	m i ³²	m au ŋ ²³	m ɨ ³				m au ³
456	g ɔ ⁵		g ɔ ⁴	g o ³⁴	g a ³¹	k aˀ	g ɔ ³
41	b ɔ p ⁴³		b ø p ²¹	b a p ³²			b ɔ ³
372			m au ʔ ³¹	m o̰ k ⁵⁴			m a̰u ⁵²
445	l a̰ ŋ k ⁴²					h l au ŋ	
