COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l a ⁵						
18-1	n j ⁵ n						
19-1	n j ³						
44-1	l u ʔ ⁵						
50-1	ʃ ai ŋ ³						
62-1	s ai k ⁵						
70-1	b a n ⁵						
75-1	m j ɔ ʔ ³						
97-1	tʃʰ a ŋ ³¹						
112-1	tsʰ ɔ ⁵						
122-1	m j u ʔ ³						
127-1	kʰ w ei ³						
132-1	w ɔ ʔ ⁵						
133-1	n au ⁵						
135-1	n au ⁵						
142-1	d z ɛ ³						
143-1	ŋ ɔ ʔ ʔ						
149-1	ʔ u ⁵						
152-1	ŋ ɔ ³						
157-1	d j ⁵						
183-1	ʔ u ⁵						
184-1	n u ʔ ⁵						
185-1	tsʰ a m ³						
189-1	n j ɔ ʔ ⁵						
192-1	n j ³						
195-1	n ɔ ³						
200-1	k a n ³						
216-1	s ai ŋ ⁵						
218-1	l ɔ ʔ ⁵						
225-1	s ai ŋ ⁵						
235-1	kʰ j t ³						
244-1	s w j						
253-1	m j ⁵						
270-1	m j ⁵						
278-1	m j ŋ ŋ ³¹						
279-1	w a ⁵						
285-1	j j m ⁵						
308-1	d j ⁵						
322-1	m ɛ ⁵						
325-1	kʰ au ⁵						
337-1	m j a ŋ ³¹						
341-1	d z ɔ ³						
347-1	ʃ u ʔ ⁵						
362-1	j ɛ ⁵						
391-1	j j p ⁵						
394-1	m ɔ ʔ ⁵						
397-1	tʃʰ ei ⁵						
443-1	n j ɔ p ⁵						
460-1	s a ʔ ⁵						
463-1	w a ³						
464-1	ʔ u ŋ ³						
473-1	s ɔ n ³						
476-1	kʰ j u k						
481-1	tsʰ a ³						
494-1	g j ⁵						
496-1	h j ŋ ŋ						
516-1	w j ⁵						
522-1	n ɔ ʔ ⁵						
523-1	pʰ j u ³						
524-1	n a ³						
540-1	kʰ ɔ ⁵						
3-1	b a ³¹ ³						
6-1	k j ³						
7-1	dʒ j n ³						
20-1	n a p ³						
51-1	ŋ w n ³						
64-1	g u ŋ ³¹						
65-1	g u k						
66-1	d z u ⁵						
71-1	ʃ i ⁵						
72-1	ʔ a ³						
76-1	w ɔ ³						
77-1	n j k ⁵						
78-1	m au ³¹						
82-1	pʰ u ŋ						
87-1	ŋ ɔ ⁵						
93-1	l a m ⁵						
94-1	m j ei						
100-1	s w n ⁵						
116-1	l j ⁵						
119-1	w a n ³						
124-1	b j u ³						
136-1	l a ei						
137-1	kʰ j au ɛ						
144-1	s w t ʔ						
145-1	d u ŋ ³¹						
146-1	m au ⁵						
150-1	g j ɔ ʔ ³						
154-1	m j ɛ ³¹						
165-1	kʰ j a m						
166-1	pʰ j ɔ ³¹						
169-1	k j a̰ ŋ ³						
170-1	b j ɔ ³						
171-1	j a ŋ ³						
174-1	l a m ³						
181-1	m j ɔ ʔ ⁵						
193-1	b u ⁵						
205-1	n j t						
206-1	m w j						
212-1	tʃʰ ɔ ʔ ʔ						
214-1	l u m ³						
217-1	ʔ u ³¹						
224-1	n j au ⁵						
228-1	b u ⁵						
238-1	j au ⁵						
241-1	ʃ ɔ ⁵						
246-1	g j j ⁵						
256-1	ʔ a ³						
257-1	pʰ u						
272-1	m ɔ ⁵						
273-1	ʔ a ⁵						
274-1	m a ŋ						
1-2		m au ⁵²					
4-2		l a ⁵²					
18-2		m j ⁵² ²³					
19-2		n j ⁵²					
44-2		l a ⁵²					
50-2		ts a ŋ ⁵²					
62-2		ts a ⁵² ⁵²					
70-2		p a n ²³					
75-2		m j a ʔ					
97-2		tʃʰ a ²³					
112-2		ts a					
122-2		m j a ⁵² ⁵²					
127-2		kʰ a i					
132-2		a̰ a ʔ					
133-2		n a ²³					
135-2		n au ²³					
142-2		t a a ⁵²					
143-2		ŋ a ʔ ⁵²					
149-2		ʔ au					
152-2		ŋ a					
157-2		p a ⁵²					
183-2		ʔ a ⁵²					
184-2		n a ʔ ⁵²					
185-2		ts a m					
189-2		m j a ʔ ²³					
192-2		n a ⁵²					
195-2		n a					
200-2		ts a ⁵² ⁵²					
216-2		ts a n ²³					
218-2		l a ʔ					
225-2		ts a ŋ					
235-2		kʰ j ⁵²					
244-2		ts a ⁵²					
253-2		m j ⁵²					
270-2		m i ⁵²					
278-2		m j n ŋ					
279-2		a a ⁵²					
285-2		j j m ⁵²					
308-2		p j ⁵²					
322-2		m i ²³					
325-2		kʰ au ⁵²					
337-2		m j a ŋ					
341-2		ts a a					
347-2		ʃ a ⁵² ⁵²					
362-2		j i ⁵²					
391-2		j a ʔ ⁵²					
394-2		m a ʔ ⁵²					
397-2		tʃʰ i ⁵²					
443-2		n j a ʔ ⁵²					
460-2		ts a ʔ ⁵²					
463-2		a a ⁵²					
464-2		ʔ a ŋ					
473-2		ts a m					
476-2		k j a k ⁵²					
481-2		ts a ⁵²					
494-2		k j ⁵²					
496-2		ʃ j a ²³					
516-2		w ɛ					
522-2		n a ʔ ²³					
523-2		pʰ j au ⁵²					
524-2		n i					
540-2		kʰ a ⁵²					
3-2		p a ³					
6-2		k i ⁵²					
7-2		ts a m					
20-2		n a ʔ ⁵²					
39-2		m j ⁵² ⁵²					
51-2		ŋ a n					
72-2		ʔ a ⁵²					
94-2		m j i					
100-2		ts a n ²³					
116-2		l a					
136-2		l a ⁵²					
137-2		kʰ j a ŋ					
139-2		m i ⁵²					
150-2		ɣ j a ʔ					
154-2		m j i					
166-2		pʰ j a					
169-2		k j a̰ ŋ					
170-2		p j a					
171-2		j a ŋ					
174-2		l a m ²³					
181-2		m j a ʔ ²³					
205-2		n a ⁵²					
206-2		m a ⁵²					
214-2		l a m ⁵²					
217-2		ʔ a ⁵²					
224-2		n j ṵ ⁵²					
228-2		p au ²³					
246-2		k j a ⁵²					
256-2		ʔ a					
257-2		p a					
273-2		ʔ a ⁵²					
1-3			m au ³				
4-3			l ə ³				
18-3			m j e n				
19-3			n e ³				
44-3			l o ʔ ³				
50-3			ʃ j ŋ m				
62-3			s ə k ⁵³				
70-3			b a n ³				
75-3			m j ɔ ʔ				
97-3			tʃʰ a ŋ ⁴				
112-3			tsʰ ɔ ⁴				
122-3			m j o ʔ ³				
127-3			kʰ w e				
132-3			w ɔ ʔ ³				
133-3			n au ŋ				
