COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
3754			k ɛ m n ɔ		k aː n u			k aː m n ɔ								
5023											t eː n i		t e nː e			t e n ɛ
62				k i										k i l a		k i
742	z a r a	dʒ a r a					dʒ a r a								z aː	
5550			n a r e					n a r e								
959										a r̃ a					b a r a	
4187						ɲ ɛ ŋ g o				ɲ ɛ ŋ g ɛ						
3088		ɲ ɛ r̃ u					ɛ r̃ i		ɲ ɛ r̃ u			ɲ ɛ r̃ u		ɛ r u		
5498			k a b a l a		k a b a			k a b a l a								
2143	b a	b a	b o				b aː			b a					b aː	
5535															i n	ɛ n
144													o nː u	t u ŋ ɔ		o n ɔ
1124	e r e	i r e			e l e			e l e l e		eː l eː	e l e					
1375	j	j														
4363					d a m i	d a m		d a m			d a m				d a m	
1969		j u g u r ɔ							j ɔ g ɔ r ɔ			j u g ɔ r ɔ				j u g ɔ r ɔ
3813				r̃ e			r̃ i		r e			r̃ i				
600										i d i l u	i dʒ i l i		dʒ oː l u			
5707	t oː						n̩ d o									
4649		e w					e w									
958									k uː			g ɔ				
1171				dʒ ãː								dʒ aː				
2284	m	m														
2676													t i j ɛ		t i j a	
159			ɲ a m i					ɲ a m								
136		k ɛ l ɛ							k ɛ l ɛ			k ɛ n ɛ				
178		k o m b iː	k o b a l i		k o m b o l i					k o b e						
2335	m										m ɔː					
5078	p i r e									p i r i m		p u r o	b o r o			
4506								n s ĩː							s ĩː	
5199			d e n dʒ i								n iː n dʒ i					
120													u n d ɔ			u n ɔ
4409														w ɔ	w ɔ	
2392	n̩ d o s u	l o s u					l o s i		l o s u					l o s u	n o z u	
2029						n aː									n aː	
2399						b e m b aː		b iː m b a			b iː m a					
3133	m	m														
4738	g u n d a				g u n d a	g u n d ɛ	g u n d a	g u n d a		g u n d ɔ						
3373				n ɔ w̃ ɔ								n ɔ w̃ ɔ				
5044													y			y
6007			p u n a		p u n a			p u n a			p u n a				p u r̃ a	
3573						d u m i		dʒ a m a								
3465			j aː			s aː g e				sʷ aː					sʷ aː	
245							t ɔ r ɔ			t ɔː		t ɔ r ɔ	t ɔ l ɔ			t ɔ l ɔ
5036		t o r o		t o r o					t o r o			t o r o				
4442			t iː w ɛ			t i j ɛ					t i j ɛ		t u j o			t u j
2334	ɛ s u			ɛ dʒ u			ɛ s i		ɛ s u							ɛ dʒ u
4893														ɛ r a	ɛ r̃ ɛ	
4575							d e ŋ i				d e ŋ i					
3935															k u n j e	k u j iː
5828	j a						j a ŋ			j a			j aː n a	j̃ a r̃ u		j aː r̃ a
634							k u w o				s u w o					
361			k a r		k a r a			k a r a								
892													p a t r ɔ		b a d u	
2066				n a ŋ a					n a ŋ g a			n a ŋ a	n a a	n a		n a ŋ a
5481				j o g o	ɔ g ɔ							j o g o	j o g o			j o g o
651			d i ŋ g e		d i ŋ g e			d i ŋ g e								
5848					j a l e			j a l e								
5864		g a m dʒ a		g a m ɲ u					g a m dʒ a							
2779									b a w̃ u r̃ u			b a w̃ u	b a n u			
5983			w a j a		w a j a			w a j a								
4461	j̃	j̃														
283							g o							k u		g e
2638					n i		ŋ				n i					
1684			s i w o		s i w o							s i w e		s i w o		
1297			s aː m b a				dʒ aː m b a									
3552						i n									i n	
4925										w a r a					w a d a	
1275	t ãː	t ãː	t a										t aː			t ãː
4443					ɲ a ŋ g u			ɲ a g u								
1644	ɔ w̃ m	ɔ w							ɔ w							
2217						i n					u n				u n	
468														d u n u	d o n u	
334									s a s a j					s a j		s i s aː
5375		m aː n i		m aː n a					m aː l a			m a n u g u			m aː n ɛ	
2215			g eː n d e		a n d e			a n d e								
1479									t ɔ g u	t ɔ g u		t ɔ g u				
3325												b ɔː n ɔ	b ɔ n d u		b ɔ n d u	b ɔ n ɔ
5678													b o n d o			b o n ɔ
3301			ʔ i b a		i b a	e b a		e b a							ɛ b a	
2517					d ɔ ŋ g a							d o g u	t u g o			
1647					n aː g a			nʷ aː g a								
1027				w e					w e							
5361									k iː				k i d ɛ		k i	k i dʒ ɛ
2754	ɔ ŋ g ɔ r ɔ	ɔ ŋ g ɔ r ɔ								ɔ n g ɔ						
2372	b e r u				b e l e		b e r i				b e l					
4647	ei															ɛː
4223						d e b i									d ɛ b u	
2419	k u j a	k u j ɔ					k i j a									
246									n ɔː						n ɔ	
4384				k o w								k oː		k o w		
2942				t i r u								t i r i		t i r u		
1292	t u r u s u													t u s u		
5733	n iː	n iː		n iː			n iː		n iː					n i		
3467				ɛː					ɛː							
4259	g ɔ m u		g ɔ m ɛ			g ɔ m ɔː				g ɔ m ɛː	g ɔ m ɛ				g ɔ m	
5531	ŋ i r̃ ɛ	i r̃ u		e r̃ e					i r̃ e			i r̃ i		dʒ i r̃ o		
3853													n ɛ		e n e	
3072				dʒ ɛ ɲ ɛ									dʒ e ɲː e			g e ɲ ɛ
4905					n ɔː			n ɔː			nʷ ɛː					n ɛː
1722		uː j i					uː j i									
3135			n a m b a l a					b a l a								
2777				ŋ o									n d o			
5735					m iː			m iː			m iː					
1109			p eː										p i j e			p iː
2063	i r ɛ	i r ɛ				i r ɛ	i r ɛ			i r ɛ						
3666						n a l a					ɔː l a		ɔ l ɔ			
3343										n i ŋ g e					n i ŋ	
3428				ɲ uː								ɲ uː				
3839	n a r̃ i j̃ ɛ						n a r̃ i j̃ ɛ									
1108	j ɔ	j ɔ					k o j o		k o j o					j i	j ɛ	
853			b ɛ m b ɔ								b e m b e					
1216													l ɛ		l ɛ	
1667		d u g u														d u g u
3518					sʷ aː			sʷ aː								
1023	j e					j ɛ					j o		j e	j		
998	w ɔ					w e				w ɔː					w o	w ɛ
2373			k ɔ dʒ i					k ɔ dʒ i								
4485												t ũ		a t u		
1581							n ɔː							ŋ		
1376			k u l ɛ ŋ			k u l ɛ										
4867				l uː r o								l uː r o				
3179					j ɔ l ɛ						j ɔ l ɔ					
281					b a ŋ g ũː			p a ŋ̍								
