COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l a ⁵						
18-1	n j ɛ n ⁵						
19-1	n j ʔ ³¹						
44-1	l u ʔ ⁵						
50-1	tʰ ai ŋ ³						
62-1	s ai k ⁵⁴						
70-1	b a n ³¹						
75-1	n j ɔ ʔ ³¹						
97-1	tʃʰ a ŋ ⁵						
112-1	tsʰ ɔ ⁵						
122-1	n j u k ³¹						
127-1	kʰ w ei						
132-1	w ɔ ʔ ³¹						
133-1	n ɔ̰ ³						
135-1	n au ⁵						
142-1	d z w ⁴²						
143-1	ŋ a̰ ʔ ⁵⁴						
149-1	ʔ u ⁵						
152-1	ŋ ɔ̰ ³						
157-1	b ɔ ⁵						
183-1	ʔ u ⁵						
184-1	n u ʔ ʔ						
185-1	tsʰ a m ³						
189-1	n j ɔ ʔ ³¹						
192-1	n ɔ̰ ³¹						
195-1	n ɔ̰ ³						
200-1	k j ɛ ³¹						
216-1	s ai ŋ ⁵						
218-1	l ɔ ʔ ³¹						
225-1	s ai ŋ ⁵						
235-1	kʰ j ei ³						
244-1	s w ⁵ ⁵						
253-1	n j ³¹ ³						
270-1	m j ³¹						
278-1	n j n ŋ ³¹						
279-1	j ɔ ⁵						
285-1	j a n m						
308-1	d j a ⁴³						
322-1	m i ⁵						
325-1	kʰ au ⁵						
337-1	n j a ŋ ³						
341-1	d z ɔ						
347-1	ʃ o ʔ ⁵⁴						
362-1	j i ³						
391-1	j ɔ̰ p ⁵⁴						
394-1	m ɔ ʔ ⁴³						
397-1	tʃʰ ei ⁵						
443-1	n j ɔ̰ ⁵¹ ⁵⁴						
460-1	s a t ⁵³						
463-1	w i ³¹						
464-1	ʔ u ŋ ³						
473-1	s a m ³						
476-1	kʰ j æu k ⁵⁴						
481-1	tsʰ a ³¹						
494-1	g i ⁵						
496-1	h j ŋ ³						
516-1	w a ³						
1-2		m au ⁵²					
4-2		l a ⁵²					
18-2		m e a̰ ²³					
19-2		n i ²³					
44-2		l a ²³ ⁵²					
50-2		p a ŋ ³					
62-2		s au ²³ ⁵²					
70-2		p au ²³ ⁵²					
75-2		m j a ²³ ⁵²					
97-2		tʃʰ a ŋ ⁵²					
112-2		ts a ⁵²					
122-2		m j u k ⁵²					
127-2		kʰ a ⁵² ⁵²					
132-2		w a ʔ ⁵²					
133-2		n a ²³					
135-2		n au ⁵²					
142-2		ts ai w i ³					
143-2		n a ʔ ⁵²					
149-2		ʔ u ²³					
152-2		n a ⁵²					
157-2		p a ⁵²					
183-2		w u ⁵²					
184-2		n a k ⁵²					
185-2		x a m					
189-2		m j a ²³					
192-2		n a ³					
195-2		n a ⁵²					
200-2		k i ²³					
216-2		s au n ²³					
218-2		l a ʔ ⁵²					
225-2		s au ŋ ²³					
235-2		kʰ i ⁵²					
244-2		s au ⁵² ²³					
253-2		m i ³					
270-2		m i ²³					
278-2		m j ŋ ŋ ³					
279-2		w a ⁵²					
285-2		j a m ³					
308-2		p au ⁵² ²³					
322-2		m au ³					
325-2		kʰ au ²³					
337-2		m j o ŋ ³					
341-2		ts a ²³					
347-2		s u ʔ ⁵²					
362-2		ɣ i ³					
391-2		j ɛ p ⁵²					
394-2		m a ʔ ⁵²					
397-2		tʃʰ ə ²³					
443-2		n j ṵ̃ ʔ ⁵²					
460-2		s a ʔ ⁵²					
463-2		w i ³					
464-2		l a̰ː ŋ ⁵²					
473-2		s a m ⁵²					
476-2		kʰ j u k ⁵²					
481-2		ts ai					
494-2		k i ⁵²					
496-2		k j a̰ ²³					
516-2		w a ³					
1-3			m au ³				
4-3			l o ⁴				
18-3			m j e n				
19-3			n e e ⁴				
44-3			l o ʔ ⁵³				
50-3			tʰ ə ŋ ⁴				
62-3			s ə k ⁵³				
70-3			b ãɪ n ⁴				
75-3			m j ɔ̃ ʔ ³				
97-3			tʃʰ a ŋ ⁴				
112-3			tsʰ ɔ ⁴				
122-3			m j o k ³²				
127-3			kʰ ei ⁵ ⁴				
132-3			j ɔ̰ ʔ ³				
133-3			n ɔ̃ ³ ³				
135-3			n au ³				
142-3			d z ɨ ²¹				
143-3			ŋ ɔ̃ ʔ ⁵³				
149-3			ʔ u ⁴				
152-3			ŋ ə				
157-3			b ɔ ⁴				
183-3			ʔ u ³				
184-3			n o k ³²				
185-3			tsʰ æ m ³¹				
189-3			m j ɔ̃ ʔ ³				
192-3			n ɔ̃ ³				
195-3			n o ³				
200-3			dʒ e ⁵				
216-3			s ə ŋ ⁴				
218-3			l ɔ̰ ʔ ³				
225-3			s ə ŋ ⁴				
235-3			kʰ j e				
244-3			s oi ⁵				
253-3			m j e				
270-3			m j e				
278-3			m j ŋ ŋ ³¹				
279-3			j u ⁴				
285-3			j ɛ m ⁵¹				
308-3			b j u ⁴				
322-3			m j e				
325-3			kʰ au ³				
337-3			m j a ŋ ³¹				
341-3			d z ɔ ⁴				
347-3			ʃ o ʔ ⁵³				
362-3			j i ³²				
391-3			j ə p ⁵³				
394-3			m ɔ̃ ʔ ³				
397-3			tʃʰ e ⁴³				
443-3			n j ɛ p ⁵³				
460-3			s oi ʔ ⁵³				
463-3			j e ³¹				
464-3			l o ŋ ⁴				
473-3			s ə m ³¹				
476-3			kʰ j o k ⁵³				
481-3			tsʰ e ³¹				
494-3			g i ⁴				
496-3			tʰ ə ŋ ⁴				
516-3			w e ⁴				
1-4				m o̰ k ⁴³			
4-4				l o ²			
18-4				m j ɪ n ²			
19-4				n ɪ ḭ ⁵⁴			
44-4				l au ʔ ³			
50-4				ʃ a ŋ ³			
62-4				s a k ⁵			
70-4				b a n ²			
75-4				m j ɔ ʔ			
97-4				tʃʰ a ŋ			
112-4				tsʰ o ³²			
122-4				m j æu ʔ ⁴²			
127-4				kʰ i i t			
132-4				w o ʔ ⁴³			
133-4				n o ³			
135-4				n o k ⁵⁴			
142-4				d z i ³¹			
143-4				ŋ o ʔ ⁵⁴			
149-4				ʔ au k			
152-4				ŋ a ³			
157-4				b o ³²			
183-4				ʔ au t			
184-4				n au ʔ ⁵⁴			
185-4				tsʰ e ⁴²			
189-4				m j ɔ ʔ ³			
192-4				n o ³			
195-4				n o ³			
200-4				g i ʔ ²			
216-4				s a n ²			
