COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l a ⁵						
18-1	m j a						
19-1	n j ³¹						
44-1	l u k ⁵						
50-1	ʃ j ŋ ³						
62-1	s a k ⁵						
70-1	b a n						
75-1	m j ɔ ʔ						
97-1	tʃʰ a ŋ						
112-1	tsʰ ɔ ⁵						
122-1	m j u k ³						
127-1	kʰ w ei						
132-1	w ɔ ʔ ³¹						
133-1	n ɔ ⁵						
135-1	n au ⁵						
142-1	d z i ḭ						
143-1	ŋ a ʔ						
149-1	ʔ n ⁵						
152-1	ŋ ɔ ³						
157-1	pʰ ɔ ⁵						
183-1	ʔ u ³¹						
184-1	n u k ʔ						
185-1	tʃʰ a m						
189-1	m j ɔ ʔ						
192-1	n n ³						
195-1	n ɔ ³						
200-1	g ɛ n ³¹						
216-1	s a ŋ ⁵						
218-1	l ɔ ʔ ³						
225-1	s a ŋ ³¹						
235-1	kʰ j ei						
244-1	s w ɛ						
253-1	m ei ³						
270-1	m i ³						
278-1	m j ŋ ŋ						
279-1	w ɔ ³¹						
285-1	j ə m m						
308-1	d b ⁵						
322-1	m ɛ ³¹						
325-1	kʰ au ⁵						
337-1	m j a ŋ						
341-1	d z ɔ						
347-1	s j k ⁵						
362-1	j i ⁵						
391-1	j o d ⁵						
394-1	m ɔ ʔ ³¹						
397-1	tʃʰ ei ⁵						
443-1	n j ṵ d ⁵						
460-1	s a t ⁵						
463-1	w i ³¹						
464-1	ʔ ṵ ŋ ³						
473-1	s ɔ m ³						
476-1	kʰ j u k						
481-1	tsʰ j ³						
494-1	g ɛ ⁵						
496-1	ʃ j ŋ ŋ						
516-1	w j ³						
522-1	n ɔ ʔ ³						
523-1	pʰ j n ³						
524-1	n ei ³						
540-1	kʰ ɔ ³						
3-1	b ɔ i						
6-1	k ɛ ⁵⁴						
7-1	dʒ u m ³						
20-1	n a p ³²						
51-1	ŋ u n						
64-1	g ɔ ŋ						
65-1	g ṵ k ³						
66-1	d z u						
71-1	ʃ i ³¹						
72-1	ʔ a ³						
76-1	w ɔ ³						
77-1	m j a k						
78-1	m au ³						
82-1	pʰ u ŋ						
87-1	ŋ ɔ ³¹						
93-1	l a m						
94-1	m j ⁵						
100-1	s w n ⁵						
116-1	l j ³						
119-1	w a m						
124-1	pʰ j ɔ ³						
136-1	l i i						
137-1	kʰ j w t						
144-1	s u t ⁵						
145-1	d u ŋ ³						
146-1	m au ⁵						
150-1	g j ɔ ʔ						
154-1	m j i ³¹						
165-1	kʰ j ŋ m						
166-1	pʰ j ɔ ³						
169-1	k j a̰ ŋ ³						
170-1	b j ɔ ³						
171-1	j a ŋ						
174-1	l a m						
181-1	m j ɔ ʔ ³¹						
193-1	b ṵ ⁵						
205-1	n z t						
206-1	m w d ³						
212-1	tʃʰ ɔ ʔ ⁵						
214-1	l ɔ m ³¹						
217-1	k u ³						
224-1	n j w t ⁵						
228-1	b b						
238-1	j au k						
241-1	ʃ ɔ ⁵						
246-1	g j ə						
256-1	ʔ a						
257-1	pʰ ɔ						
272-1	m ɔ ³						
273-1	ʔ a ³						
274-1	m a ŋ						
286-1	kʰ a m ³¹						
289-1	kʰ u ŋ ³						
294-1	ʔ ṵ m						
301-1	j ɔ ʔ ⁵						
306-1	tʃʰ j j p ³						
307-1	ŋ ɛ p ⁵⁴						
321-1	z a ŋ						
331-1	m j ɔ ³¹						
332-1	l a̰ m ³						
335-1	g j ɔ ³						
336-1	n j m						
340-1	ŋ au k						
342-1	m j w t ³						
360-1	dʒ ṵ pʰ ³¹						
376-1	s ɛ						
389-1	n ə k ŋ						
395-1	n ɔ ʔ						
401-1	ʃ ei ³¹						
404-1	d z u ŋ ³¹						
408-1	d ɔ ⁴³						
409-1	l ɔ ³¹						
413-1	d w n n						
421-1	n j ṵ k						
425-1	b j ⁵						
430-1	tʃʰ i ³¹						
442-1	d u ⁵						
447-1	z u ŋ ³						
456-1	g ɔ ³						
458-1	s ɔ						
469-1	kʰ au ³¹						
470-1	d ɛ ʔ						
475-1	ŋ ɔ						
477-1	n j ɛ t ⁵⁴						
478-1	ʃ ei t ⁵						
480-1	g au ³						
485-1	m j ɔ ⁵						
495-1	ŋ b ³						
499-1	m j a̰ ŋ						
500-1	n j m m						
501-1	z u ³¹						
506-1	dʒ a p ³						
507-1	n ɔ ʔ ³						
509-1	l j ŋ ⁴³						
510-1	b j a ŋ						
511-1	l ɔ ʔ ³						
521-1	h au n						
525-1	n j w t ³						
538-1	tʃʰ ɔ i ³						
539-1	dʒ ei n						
544-1	k j o ʔ						
550-1	z ɔ ʔ ⁵						
562-1	m j u ŋ						
568-1	g ei						
2-1	kʰ u ŋ ³						
11-1	s a ŋ						
12-1	j ɔ ⁵						
22-1	g u ŋ						
28-1	b a ³¹						
29-1	z ɔ k ⁵⁴						
30-1	w a ŋ ³¹						
35-1	l a ŋ ³¹						
38-1	dʒ o ŋ						
42-1	pʰ w t						
46-1	tʃʰ ṵ						
52-1	t ɔ ʔ ⁵						
55-1	b ɔ m ³¹						
69-1	z a ʔ ⁵⁴						
79-1	g j m m						
83-1	tʃʰ w k						
86-1	j ɛ k						
89-1	s a ŋ ³						
90-1	pʰ ɔ t						
91-1	ʔ b n ³						
92-1	kʰ ɛ t						
106-1	k ṵ k ³						
120-1	tsʰ ɛ ḭ						
125-1	g ɔ w ³¹						
148-1	d a ŋ ³						
173-1	pʰ dʒ t						
179-1	ʔ u t						
186-1	ŋ j ³						
187-1	l a ŋ ³¹						
197-1	n o t t						
209-1	kʰ u ŋ						
210-1	w w m ³						
211-1	d b k						
213-1	n z k ⁵						
215-1	tsʰ ə t ³						
220-1	z u ŋ ³						
237-1	ʃ ei ³¹						
239-1	n a m						
242-1	tsʰ u ŋ						
248-1	kʰ i ⁵						
255-1	b j n						
271-1	tʃʰ w i						
275-1	n pʰ ŋ						
277-1	tʃʰ a ŋ						
295-1	kʰ u ʔ						
302-1	tsʰ ɔ ⁵ m						
309-1	l ɔ ʔ ³						
312-1	k au k						
313-1	m m t ³						
314-1	tʃʰ a m ³						
315-1	tʃʰ a ŋ						
330-1	l a̰ ³						
333-1	ʃ a m ³						
338-1	m j ɔ k ⁵						
