COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
420			m j ũ ³	m j u ŋ ⁵⁴		m j aːu	
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
423	j au ³¹		j au ³¹	j o̰ k ⁵		k j aˀ	ʔ ʊ̰ t ⁵
25	j ɔ ³¹		j ɔ ⁴²				
117				kʰ a ²	k ə	k j aː	
429	tsʰ a ʔ ⁴¹		dʒ oi ʔ ⁵			s w eː	
21		k a ŋ ³	g j o t ⁵²	g a ³¹			g j ɔ ⁴
513			g o ŋ ⁵	k au ŋ ³			
472	ʔ ai ⁵³	j ḭ ²³	ʔ ə k ⁵³		h ai ʔ ³¹		ʔ i ⁴⁵
123			n ɔ̃ ʔ ³¹				n ɔ ʔ ³²
356	h a m ⁵		h a m ⁴	h e ⁴		h a n	h a m ²¹
155			dʒ ɛ ⁵				d z u ŋ ³
546	ŋ ɛ ⁵						n j ɛ ³²
547			l o ŋ ⁵¹	l au ŋ ³		l au ŋ	
343	j w a t ⁴²		j oi ʔ ²	v w e ³⁴			
560	b ɔ ³¹		b ɔ ⁵¹	b o ³			b ɔ ³¹
453	m u ⁵		m ɔ ⁵	m au ²⁵		h m uˀ	m u ⁵
575	tʃʰ a ³		tʃʰ ɛ ⁵³				dʒ u ŋ ⁵²
482	x j ɔ ³		ʃ o ⁴²		j a ʔ ⁵⁵	r a	ʃ ɔ ⁵³
9	dʒ w e ⁴⁵			tʃʰ e ⁴³			
191	k ṵ k ⁵⁴		g o k ⁵³			k a m	k ṵ ʔ ⁵
59			g j ɛ m ⁵³	dʒ a m ⁴			
324	j a p ⁴²		j æ p ³				v a p ⁵
36			b a ŋ ²³	b a ŋ ³		p a ŋ	b a ŋ ³
88	n j ṵ k ³⁵		m j o k ⁵⁴	m j æu ʔ ³²			m j u ʔ ⁵³
61				tʰ a ⁴		t aːu	
455	l ɨ̰ ṵ ³	l i ²³	l u ³²				
465	tʰ ai ʔ ³¹		tʰ e ⁵³	tʰ a ⁴³		pʰ ai	tʰ ai ⁵⁴
140		sʰ a ²³		ʃ ɪ ⁴			ʃ ɔ ⁴³
47			m j ḛ ⁴³	m a ³²	m u		m w i ⁵²
14			l æ̰ p ⁵³			h l j a p	l a̰ p ⁴
566			g j ɛ ³¹	k j ɛ̰ t ⁵³			
448	dʒ au ʔ ³¹	ts a̰ ʔ ⁵²	dʒ a ʔ ⁵³	d z ɔ ³²			d z a ŋ ³
24		ʔ a ŋ ³	ʔ ai ²⁵	ʔ a ³²			ʔ ə ³
426	d ṵ ḭ ⁵		d ɨ ⁵⁴	d ø i ⁵			d w i ⁵³
445	l a̰ ŋ k ⁴²					h l au ŋ	
98			g ɔ ʔ ⁵²	k o̰ ʔ ⁵⁴	k ə		
249	j ḛ ḭ ⁵		j ḛ ⁵	ʔ ḭ t ⁵			ʔ i ³
320				d z o ³²		ʔ a ŋ	d z a ŋ ³¹
384	l a ŋ ⁵		l a ŋ ³	l a ²⁵			l a ŋ ³⁴
561	n ṵ k ⁵³		n ə ŋ ²	n e ⁵		n a n	n j ɔ̰ m ⁵³
381	dʒ ɛ t ⁵⁴			dʒ i t ⁵			
57	kʰ j u ŋ ³²						kʰ j u ŋ ⁵³
350			b i ⁴⁵				b e ³²
520		tʃʰ ḛ ³	d z i ⁵¹	tʃʰ e ⁴¹			ʃ i ⁵³
198		ʃʰ a ⁵²		ʃ ɔ ⁵¹			m w i ³¹
361	d j ɔ ʔ ³¹		j ɔ̰ ʔ ³²	j ɔ ʔ ³²		h l j a k	j ɔ ʔ ³²
526		p a ²³	b ɔ ⁴	b o ³⁵			
415	tʰ ə ʔ ⁵³		tʰ ɨ ʔ ⁴²	tʰ au ŋ ⁴			
417			p j æ̰ p ⁵³	p j ḛ ʔ ⁵⁴		p j a ts	
573	h a ŋ k ⁵⁴	kʰ a k ³	h a ŋ ⁴				
552			l e ³²	l a ⁵		l eː	l ai ⁵³
288	b ai ʔ ⁴¹					p au k	
534				n o ʔ ³⁴	ɲ o ⁵⁵		
407	s u ⁵	ts o̰ ²³	s ɔ ⁴	s u ⁵			s ɔ ⁵²
219	m a n ⁵		m oi ⁴⁵	m a̰ ḭ t ⁵			m u n ³⁴
529	ʔ a ³		ʔ a ³	ʔ a ²		ʔ ə	ʔ ə ³
565				ŋ a ³⁴			ŋ ɔ t ³²
358	ʃ ɛ t ³¹		ʃ ɛ ³¹	ʃ ɛ ³¹	ʃ e t		ʃ e ³¹
292	tʰ a n ³		tʰ ãɪ ⁵²	tʰ ɪ n ⁴¹			tʃʰ ə ⁴
372			m au ʔ ³¹	m o̰ k ⁵⁴			m a̰u ⁵²
486	ʃ ɔ ³⁵		ʃ ɔ ʔ ⁵³				
489	m a̰u ⁵			m o ³²			
354	dʒ ei ³		dʒ e ⁴³				
467			tʃʰ j ɛ ²	tʃʰ i ⁴			
558		j e ³	ɹ ɛ ⁵³				j ɔ̰ ⁴⁵
105	m i ⁵		m ɯ̃ ⁵²				
528	l au ʔ ³¹	l u ²³		l a̰ k ⁵³			
43	l a̰u ⁵¹		l au ⁵¹				l au ⁵³
345			g i ³	kʰ i ⁵⁴			g i ³¹
265				ʔ o k ⁴²			ʔ a̰u ⁵³
422				w a ⁵⁴			w a ŋ ³¹
437			n j æ̃ m ⁵⁴	m j æ ṵ k ⁵³		h ɲ a p	
41	b ɔ p ⁴³		b ø p ²¹	b a p ³²			b ɔ ³
396	m ɛ ³	m a̰ ³	m ə ³	m ə ²			
549	dʒ a m ³		dʒ æ m ⁵⁴				
355				tʃʰ ɔ ³			tʃʰ ɪ ³²
349	d u k ⁴²		d o k ³	d au t ⁴²			
164	dʒ a ŋ ³			dʒ a̰ ³²			dʒ a ŋ ³²
405	j a p ³¹			j e ʔ ³	ɹ e ʔ ⁵⁵	r a p	j a̰ p ³¹
543	j a m ³		j æ̰ m ³			r a m	
363	t a̰ ḭ ʔ ⁵³	t ḭ ²³	d a ŋ ²				d a ŋ ⁴³
227	d a ŋ ⁵	t o ŋ ²³	d a ŋ ⁵				d a ŋ ³²
177	g au ⁵		g au ⁵		k o ³¹		
399	k j ɛ̰ n ³		g j ẽ ŋ ³²	g ɪ n ⁴¹		kʰ r a ts	g i n ³¹
245		p au ⁵²	b j e ³¹	b au ³¹			b w i ³²
180	l ɔ m ⁵³	l a m ⁵²	l ø̃ m ⁵¹				l ṵ m ³¹
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
359				n a̰ ḭ t ⁵⁴			n ʊ̰ t ⁵
567	tʃʰ j ɛ n ³		tʃʰ e n ³²	dʒ ɛ̰ t ⁵			tʃʰ ɪ n ⁵³
326	pʰ ə ³					pʰ aˀ	b j ɔ ³
