COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
27	d z a n ⁴²		ts ai n ⁴	d z ɪ n ³¹			d z a n ⁵¹
219	m a n ⁵		m oi ⁴⁵	m a̰ ḭ t ⁵			m u n ³⁴
94	m j ɛ ³	m e ³	m j e ŋ ³²	m i ²³		m r e	m i ³
23		j ə ²³	j ɪ n ⁵³	j ɛ ʔ ²³		j a	
389	n a̰ ḭ ⁵³	n a̰ k ⁵²	n ə k ³²	n a̰ k ⁵⁴		m j a k	n ɪ k ⁵
59			g j ɛ m ⁵³	dʒ a m ⁴			
241	ʃ ɔ ⁵		ʃ u ⁵	ʃ ɔ ³²	ʃ a ³¹	s aː	ʃ ɔ ³¹
303	l ṵ ⁵		l o ⁴			l u m	
357	s ɔ ʔ ⁵³		s ɔ ʔ ⁵³	s ɔ ʔ ⁵⁴		s a k	s ɔ ʔ ⁵⁴
5	m ṵ ⁵	m ə ⁵²	m ɔ ⁵³				m ɔ ⁴
577	n j ɔ̰ ʔ ⁵³					h n aˀ	
191	k ṵ k ⁵⁴		g o k ⁵³			k a m	k ṵ ʔ ⁵
124	t j ṵ ³		b j u ³	p j ṵ ⁵²	pʰ j u ʔ ⁵⁵	pʰ r uˀ	b j u ⁵³
113	g au ³⁴		k au ²			k au ŋ	
400	n a n ³¹	n e ²³	n ãɪ ⁴	n ɪ n ⁵⁴			n a̰ n ³
564	l a ³					p r au ŋ	l a ŋ ³
233	n j a̰ ŋ ⁵			m a̰ ⁴			m j a̰ ŋ ³²
485	n j ɔ ³⁵	m j a ⁵²	m j õ ³⁵	m j ɔ ⁴⁵		m j aː	m j ɔ ³
333	ʃ a m ³	ʃʰ ḭ ²³	ʃ æ m ³	ʃ j ɛ ³			ʃ a m ⁵³
187	l a ŋ ³		l a ŋ ³	l a ²		kʰ au ŋ	l a ŋ ³¹
523	tʰ j ɨu ³	pʰ j u ³	pʰ j u ⁴³	pʰ j u ³	pʰ j u ʔ ⁵⁵	pʰ r u	pʰ j u ³²
243	j ei ³¹		j e ⁵¹		ɹ i	r e	
115	dʒ ɔ ³		d z ə ⁴³				
543	j a m ³		j æ̰ m ³			r a m	
129					kʰ w e ⁵⁵		kʰ w i ³²
492	g ɔ ⁵		g ɔ ³	g au ŋ ³			
310	k j ɔ̰ p ⁵³					tsʷ a p	dʒ ɔ p ⁵⁴
554	dʒ ṵ a̰ t ⁵⁴		dʒ w e ʔ ⁵³				
267	s ai n ⁴³			s a ŋ ²¹			
248	kʰ j ei ⁵		kʰ ei ⁵	kʰ i ʔ ⁵⁴		kʰ j eː	kʰ i ³¹
217	ʔ u ³	w u ³	w u ⁴	ʔ au ³¹		ʔ u	ʔ u ⁵¹
441	x j ɔ ⁵						h ɔ ⁵³
313	m ɔə t ⁴¹		m o̰i ʔ ³		m w i ³¹	h m u t	m ə ³
371	pʰ u k ⁵³					pʰ r euˀ	
271	tʃʰ au ⁵		tʃʰ au ⁵⁴	tʃʰ u k ⁵⁴		tsʰ w iː	tʃʰ w i ³²
512	j ɔ ⁴²		j u ⁴²	j o ³²		j a	j ɔ ³¹
484	kʰ j ɨ ŋ ⁵⁴		kʰ ə ŋ ⁵³	kʰ i ŋ ⁵⁴			
53			dʒ ɔ ʔ ³	dʒ o ʔ ³²			
376	s ɛ ʔ ⁵³	s j ɛ ²³	s ɛ ʔ ⁵²		ʃ i	s iˀ	s e ⁵³
424			n j ɛ ²¹	n a ⁴³			m j w i ²¹
544	k j ṵ k ⁵⁴		k j o̰ ʔ ⁵³	k j a̰u ʔ ⁵³	x o ʔ ³¹	kʰ r au k	k j ṵ ʔ ⁵⁴
575	tʃʰ a ³		tʃʰ ɛ ⁵³				dʒ u ŋ ⁵²
172	kʰ u ŋ ⁵		kʰ o ŋ ⁵		k ə		kʰ u ŋ ³¹
344				m ø ʔ ⁵⁴	m j e ʔ ³¹	m w a t	m ʊ t ³²
258	ʔ u ŋ ³	ʔ a	ʔ a ³		ʔ ə		
526		p a ²³	b ɔ ⁴	b o ³⁵			
386	s w a n ³		s oe ³				
105	m i ⁵		m ɯ̃ ⁵²				
263			d z u ⁴	d z o ³²			dʒ ə ³
351	d j ɛ ⁵		p j a̰ ʔ ⁵³	pʰ ø ⁵		p r a ts	
201					s ɛ	s w aː	
477	n j ɛ̰ ⁵³	n a̰u t ⁵²	n j ẽ ʔ ⁵³	n a̰ ḭ ʔ ⁵⁴		h n a ts	n j ɪ̰ t ⁵
533			m au ²			h m au ŋ	m a ³²
202	n j e ŋ ³¹			n j ɛ n ³¹			
439		l w i ²³	l ə̰ ŋ ³²			k r a ɲ	
108				d z o ³¹			d z a ŋ ³¹
468	d j ei ³			b ḭ ʔ ⁵⁴		p eː	b i ⁵³
180	l ɔ m ⁵³	l a m ⁵²	l ø̃ m ⁵¹				l ṵ m ³¹
208	n o ŋ ⁵		n o ŋ ⁴⁵			n au k	
553	tʰ a n ³		tʰ ãɪ ²				tʰ a n ³²
51	ŋ w i ⁴²	n w i ³	ŋ ⁵²	ŋ oi ⁴²		ŋ w e	ŋ u n ³¹
17			p a ŋ ⁵³	b a ʔ ²¹			
55	b w ɔ m ³¹	p a m ²³	b ɛ m ⁵¹	b a m ³¹			b u m ³¹
550	d z u ʔ ³¹		tʰ ɔ ʔ ⁵²	tʰ o ʔ ⁵⁴	t u ʔ ³¹	tʰ a k	tʰ ɔ ʔ ⁵⁴
262	l ə ³					l eː	
211	d au ³	t au ⁵²	d au ³²	d u k ³²			d au ³¹
420			m j ũ ³	m j u ŋ ⁵⁴		m j aːu	
555			j o ŋ ³	j æu ŋ ⁴		l j a ɲ	ɹ a ³
546	ŋ ɛ ⁵						n j ɛ ³²
71	ʃ i ⁵		ʃ i ⁴	ʃ i ⁴³	ʃ i ³¹	s iː	ʃ i ³¹
281		kʰ j a ⁵²	kʰ j ɔ ⁴	kʰ j ɔ ⁵¹	kʰ ə		kʰ j ɔ ⁵³
565				ŋ a ³⁴			ŋ ɔ t ³²
110	s a n ³		s ɨ ⁵		ʃ e ʔ		tʃʰ ɪ ŋ ⁵³
367	k a̰ ḭ ʔ ⁵³			g e ʔ ⁴²			g ə ³
416	d ɨu ⁴³						d u n ⁵³
33	dʒ ei ⁴²				tsʰ i ⁵⁵	r e	
169	k j a̰ ŋ ³	k j a̰ ŋ ³	k j a̰ ŋ ⁵²	g j a̰ ²¹		kʰ r a ŋ	k j a̰ ŋ ⁵³
561	n ṵ k ⁵³		n ə ŋ ²	n e ⁵		n a n	n j ɔ̰ m ⁵³
513			g o ŋ ⁵	k au ŋ ³			
83	tʃʰ au ³		tʃʰ au ³¹	tʃʰ u k ⁵⁴	ʃ u ⁵⁵		tʃʰ w i ⁵³
530	s ai k ⁵⁴		s ə k ⁵³	s a k ⁵		s a ts	s ɪ k ⁵⁴
231	tʃʰ a p ⁵⁴				tsʰ i ʔ ⁵⁵	tsʰ a ts	
296	m i ³¹		m ḛ ḭ ⁵¹	m ai ³²			
320				d z o ³²		ʔ a ŋ	d z a ŋ ³¹
46	ʃ ɔ ³¹	ʃ a ³	tʃʰ o ³¹	tʃʰ ø ³¹	ʃ e		
95	b ɛ ⁵					p a	
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
215	tsʰ ɔ t ⁵³	ts a̰ ʔ ⁵²	ts o̰i ʔ ⁵³		ʃ w ai ʔ ³¹	tsʰ u t	
255	d j u ³¹	p j u ³	b j u ⁵¹	b j u ³¹		l u	
525	n j æu ³¹	n j ṵ ŋ ³	n j au ³¹	n j o̰ ʔ ⁴²		n j w i	n j w i ³²
298						ts au ŋ	dʒ ɔ ŋ ³⁴
479					j ɔ ŋ ⁵⁵	h r a ts	
436	tsʰ a m ³	x a m ³				tsʰ a m	
518	n i ³				n e ³¹	n iː	
417			p j æ̰ p ⁵³	p j ḛ ʔ ⁵⁴		p j a ts	
120	tsʰ a t ⁵³		ts a̰ ḭ ʔ ⁵¹		tsʰ i ⁵⁵	tsʰ a t	tsʰ ə ³
106	g u k ³		k o̰ k ⁵³	g au k ³²	k o ʔ ⁵⁵		g u ʔ ³²
350			b i ⁴⁵				b e ³²
383			ʔ a ²				ʔ a ²
294	ʔ u ⁵		w ə ⁵	ʔ au ²	ʔ ai ʔ ³¹	ʔ u m	ʔ u ³
196		k j ɛ ²³	kʰ j æ p ⁵³				kʰ j æ p ⁵
359				n a̰ ḭ t ⁵⁴			n ʊ̰ t ⁵
158	b au ³				p u ³¹	p w iː	b au ³¹
319	b a n ³¹		b ãɪ ⁵¹	b a n ³¹		p a n	
283			l ḛ ʔ ⁵⁴	l a̰ ³¹	l i ʔ ⁵⁵	h l e	l a̰ ḭ ⁵³
190	dʒ i ⁴³	ts i ²³			s i ³¹		dʒ i ³
125	g j u ʔ ⁴²	ɣ o ²³	g ɛ n ³²	ɣ o k ³²		k r w a t	
42	pʰ ə ⁵		pʰ ə ⁵	b ə t ³		pʰ u t	pʰ w i ²
317	m ɔ t ⁴²		m oi ʔ ³				
429	tsʰ a ʔ ⁴¹		dʒ oi ʔ ⁵			s w eː	
289	kʰ o ŋ ³		kʰ o ŋ ⁴²	kʰ au ŋ ³¹	kʰ au ŋ ⁵⁵	kʰ a ŋ	kʰ u ŋ ⁵³
288	b ai ʔ ⁴¹					p au k	
49	h w i ⁵		h ḛ i ⁴²				h w i ³
404	d z o̰ ŋ ³	ts aː ŋ ³	d z o ŋ ²	d z au ŋ ³		tʰ w i ŋ	d z u ŋ ³¹
293						pʰ j a	pʰ j ɔ ⁵³
519	h ai ³		h ɛ ³		h ai ŋ ⁵⁵		
