COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m ṵ ⁵						
4-1	l a ⁵						
18-1	m j ei ⁵ ⁵						
19-1	n j ³						
44-1	l u ʔ ³						
50-1	tsʰ a ŋ ³						
62-1	s i ṵ ³						
70-1	b a n ³						
75-1	m j ɔ ʔ ³						
97-1	tʃʰ a ŋ ³¹						
112-1	tsʰ u ⁵						
122-1	m j u k ³						
127-1	kʰ j ei ³						
132-1	w u ʔ ³						
133-1	n au ³						
135-1	n au ⁵						
142-1	ts z n						
143-1	ŋ ṵ ʔ ⁵³						
149-1	ʔ u ³						
152-1	ŋ ṵ ³						
157-1	b u ⁵						
183-1	ʔ u ³						
184-1	n u k ⁴³						
185-1	tsʰ a m ³						
189-1	m j ɔ ʔ ³¹						
192-1	n a ³						
195-1	n ṵ ³						
200-1	g a ³ ⁵						
216-1	s a ŋ ³						
218-1	l j ʔ ³						
225-1	s a ŋ ⁵						
235-1	kʰ j ei						
244-1	s w i ⁵						
253-1	m j u						
270-1	m a̰ ⁵						
278-1	m a ŋ ŋ ³¹						
279-1	w u ⁵						
285-1	j o ɔ ³²						
308-1	d j u ³						
322-1	m ³ ⁵						
325-1	kʰ au ⁵						
337-1	m j a ŋ ³¹						
341-1	d z ɔ						
347-1	ʃ u ʔ ³¹						
362-1	j i ³² ³						
391-1	j ɔ t ³						
394-1	m ɔ ʔ ⁴³						
397-1	tʃʰ i ⁵						
443-1	n j ɔ p ⁵						
460-1	s a t ³						
463-1	w i ³¹						
464-1	ʔ u ŋ ³						
473-1	s w m ³						
476-1	kʰ j u ʔ						
481-1	tsʰ a ³						
494-1	g i ⁵						
496-1	h j u ³						
516-1	w a ³						
522-1	n j ʔ ³						
523-1	pʰ j u ³						
524-1	n a ³						
540-1	kʰ j ⁴³						
3-1	b j ŋ ³						
6-1	g j ³						
7-1	d w m ³						
20-1	n a p ³²						
51-1	ŋ u ŋ ³¹						
64-1	g u ŋ ³						
65-1	g ṵ k ⁵						
66-1	ts z u ³						
71-1	ʃ i ⁵						
72-1	ʔ a ³						
76-1	w ɔ ³						
77-1	m j ʔ ³						
78-1	m ṵ ³¹						
82-1	pʰ u ŋ ⁵						
87-1	ŋ j ³						
93-1	l a m ³						
94-1	m j ei						
100-1	s w n ³						
116-1	l a ³						
119-1	w a m ³¹						
124-1	pʰ j u ³						
136-1	l i j ⁵						
137-1	kʰ j au ʔ ³						
144-1	s w t ⁵						
145-1	d u ŋ ³						
146-1	m ṵ ⁵						
150-1	j j ɔ ʔ ³¹						
154-1	m a e						
165-1	kʰ j ʔ						
166-1	pʰ j ɔ ³¹						
169-1	g j a̰ ŋ ³						
170-1	d j ɔ ³						
171-1	j a ŋ						
174-1	l a m ³						
181-1	m j ɔ ʔ ⁵						
193-1	b ə ³						
205-1	n ṵ ʔ						
206-1	m j ⁵						
212-1	tʃʰ ɔ ʔ ⁵³						
214-1	l ɔ m ³						
217-1	j u ³						
224-1	n j au ⁵ ⁵						
228-1	b au ³						
238-1	j au ⁵						
241-1	ʃ ɔ ³						
246-1	g j ³						
256-1	ʔ a ³						
257-1	pʰ ə ³						
