COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
4480		k u j o			k u j e											
1646				ɔ g u			ɔ g i			ɔ gː ɔ		ɔ g u	ɔ g u			ɔ g u
2579	d oː	d oː		d ɔ j̃			d oː								d a j	d o m
2799			d u b ɛ		d u b e			d u b ɛ								
283							g o							k u		g e
5232									b ɛ n ɛ			b ɛ n ɛ				b o n iː
2066				n a ŋ a					n a ŋ g a			n a ŋ a	n a a	n a		n a ŋ a
3944					k ɔ l ɛ		k ɔ r̃ ɔ						k ɔ ɛ	k ɔ r u	k o r̃ ɔ	k ɔː
5390	d o r o			d u d oː			d u r o		d o d oː							
3406			ŋ g e					ŋ g e			ŋ g e					
6008				j ɔ r ɔ								j ɔ r ɔ	ɔː l ɔ			j u l ɔ
4461	j̃	j̃														
5793					ɛ m b ɛ	t e m b oː	t ɛ m b i j	ɛ m b ɛ			s o m b e					
4421	t i j ɛ	t i j ɛ														
4024	z i w a									z i b a			dʒ i b e	z i p a	z u b a	dʒ i b ɛ
2867												d a r̃ a	d a a			d aː
2888													j o ŋ o l o			j u ŋ o l o
4739	m	m														
3016							b a r i j ɛ							b a r̃ i		
3908								n t a			n d aː		n̩ d ɛ			
4865	m	m														
5481				j o g o	ɔ g ɔ							j o g o	j o g o			j o g o
2461												dʒ e r e	dʒ e l e			dʒ e l e
361			k a r		k a r a			k a r a								
1192													dʒ i m		tʃ i ŋ	dʒ i m
4630					nʷ ɛː			n ɔː			n ɔː					n ɛː
2126		t i j a					t i j a									
2617	k i j a	tʃ i j a					k i r a									
3684			k i n a		k i n dʒ a	k i n dʒ aː		k i m dʒ a					k i n u			k i n
928	ɔ m b ɔ	o m b o					ɔː m b ɔ									
484			w e n a m a					w e n a m a								
5035	k ɔː r ɔ j										k ɔ l ɔ w̃					
4947										ɔ j̃				ɔ j̃		
3088		ɲ ɛ r̃ u					ɛ r̃ i		ɲ ɛ r̃ u			ɲ ɛ r̃ u		ɛ r u		
3157	t i n i	t i n i														
389									n				n ɛ	n		n ɛ
670						d ɔ n ɛ					d ɔ n ɔ					
5465		m uː j̃ i		m u ŋ o					m u j̃ o			m u ŋ o				m u j̃
1479									t ɔ g u	t ɔ g u		t ɔ g u				
527						t a b uː							t a b u			
3339	k a r a	k a r a		k a r a	k a g a		k a g a							k a r a		
4720												a r a	a l a	a l		a l
786		n i		n i					n i							
3320		m													m	
1454			s eː l e w̃		s eː l e			s eː l e			s eː l e	s i l aː				
3283	a r̃ a						a r̃ a			a r̃ a		a r̃ a				
2283	b ɛ r u	b ɛ r i		b ɛ r u			b ɛ r i									
1137													w oː b u			w o b u
1918	m	m		m												
3011	b a n d a j	b a n a j̃		b a n a					b a l a							
5690	i s oː	i s eː					i s e									
1297			s aː m b a				dʒ aː m b a									
5447	g i s e				g u dʒ e	g i dʒ i	g i s e			g i d e					g i z e	
3665						n o							n ɔ			
2303		dʒ i ŋ dʒ ɛ				dʒ e n dʒ a	d ɛ n dʒ ɛ									
596				s aː m a								s ɔ m u				
4026					g i b a	g i b a										
4611			k ɔː m ɔ		k ɔː m ɔ	k ɔ m ɔː		k ɔː m ɔ			k ɔː m ɔ		k ɔː m ɔ			
2338										s ɛ		s ɛ̃	s i ɛ		s i j ɛ	
2669			t aː l u		d uː l u					u l u						
2714				s u ŋ		k ɛː s u m								z a ŋ		s u m
