COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
563										b ə ħ ə r	t ə h ɨ m		b ə h i						
506						m ə n b ə r				w ə m b ə r		w ə n b ə r					m ə n b ə r		
553				f a n g a j ə					f ə n g ə j a		f ə n g ə j a								
118			tʃ ə n ə		tʃ ə n ə		tʃ ə n ə	tʃ ə n ə	tʃ ə ɲ ə				tʃ ə ɲː ə						
328	s ə dː ə b ə	s ə dː ə b ə								s ə d ə b a		s ə dː ə b ə m	s ə dː ə b ə	s ə dː ə b ə m	s ə d ə b ə			s ə d ə b ə	s ə d ə b ə
537	k ə zː i j a	w o d g ɨ z e							x ə g ɨ z ɨ j ə										j a n e g i
151	ʔ a l ə kʼː ə s ə	l ə kʼː ə s ə																	
578															ʔ u x u n			ʔ u h u n	
456		s ə m b ə d								s ə b t i					a n s ə n b ə t	s ə n b ə t + n ɨ ʔ ɨ ʃ		ʔ a n s ə n b ə t	ʔ a n ə s ə n b ə t
483																r ə ʔ a	r ə ʔ a j ə		
247	ʔ ɨ n kʼ u r a r i t	ʔ ɨ n kʼ u r a r i t													ʔ ɨ n kʼ u r a r i t	ʔ ɨ n kʼ ɨ r ʕ o b	ʔ ɨ n kʼ u r a r i t	ʔ ɨ n kʼ u r a r i t	ʔ ɨ n kʼ u r a r i t
179						j ɨ b u s										j ɨ b u s	n ɨ kʼ w u s		
246	ʔ a r b					ʕ a r b											ʕ a r b i		
170				d ə r ə w ə				j ə b a r ʔ a w i	ʔ a b a r a w		ʔ a b a r ʔ a w i								
155	w ɨ ʃː a	w ɨ ʃ a										w ɨ sː a							
312												ʔ ə r ə dː a m		ʔ ə r ə dː a m		r ə d ɨ ʔ a			
389						t ə s ʕ ə tː u										s ɨ ʕ	t ɨ ʃ ə ʕ a t ə		
18			n ɨ kʼ i j ə	n u ʔ	ʔ ɨ m i j ə		n ɨ kʼ j ə	n ɨ kʼ j ə	n ɨ k i j ə		n u ʔ i j ə		n ɨ kʼ	l ɨ ʔ ɨ j ə					
347						ʔ ɨ fː o										ʔ a f o			
184									d a s ə	d aː m ə s a		d a s ə m			d a s ə m			d a s aː	
175						ħ ə r g ə s				ħ aː s							ħ a r g ə s		
10	tʼ ɨ kʼ u r	tʼ ɨ kʼ u r	tʼ ɨ kʼ u r				tʼ ɨ k w ɨ r	tʼ ɨ kʼ u r	l ɨ kʼ u r			tʼ ɨ kʼ u r	tʼ ɨ kʼ u r	tʼ ɨ kʼ u r					
321																t u	n a t u		
100																b a n i	b a n i		
120			d a n g a	d a n g ə	d a n g ə		d a n g a	d a n g a	d a n g a				d a n g a						
249	n ə tʃʼ ʃ ɨ n k u r t	z a h ʃ u n k u r t																	
186										kʼ oː tʃʼ a					kʼ oː tʃ e			kʼ oː tʃ e	kʼ uː tʃ i
297			g u n ə r		g u nː ə r		g u n ə r	g u n ə r	g u n ʔ ə r		g u n ʔ ə r	g u nː ə n	g u nː ə n	g u nː ə n					
70		n ə fː ə r a				n ə f ə r ə										ħ a f ə n a			
211	m ɨ ʃː ɨ t	m u ʃ e d				m ɨ s e t				m ə ʃ eː t		m ɨ ʃ ə r			g ə bː a t	m ɨ s e	m ɨ ʃ ə t		m ɨ ʃ i t
287	ʔ ɨ sː u	k ɨ s u															n ɨ sː u		
466						b ɨ ʕ u l				b a ʔ a w									
452	ʔ ɨ s w a	k ɨ sː a													ʔ i ʃ a		n ɨ sː a	ʔ ɨ ʃ ə	
310										w ɨi̯							w u ʕ ui̯		
667												d ə x ə					n ɨ s ɨ x a		
363															ʔ ai̯ n ə k o				ʔ ai̯ k u
261						tʼ a l i											tʼʲ ə l		
269												w ə g f ɨ r	w ə g f ɨ r						
613						g e s ə m				g i ʃ					g eː s			g eː s	g eː s
580															ʔ ɨ nː ə				ʔ ɨ n a tʃː u
499			l a l e		l a l e			l a l e			l a l e								
566										r o g i					r a n dʒ i			r a n dʒ i	
301			k u t ə r a		k u tː ə r a		k u tː a r a	k u t a r a	k u t a r a		k u t a r a		k u tː ə n a	k u tː ə n a					
447	tʃʼ ə w	tʃ ə w				s e w										s e w e	tʃʼ ə w		
554				w a							w ə d a								
133												b ai̯							b aː j u
492	s ə h ai̯					tsʼ ə ħ ai̯											s ə ħ ai̯		
503				ʔ a j e d					ʔ ɨ w a j ə		ʔ ɨ w ə j ə								
643	g a r				g i		g a m w ə	g a m w a			g ə z j ə	g oi̯		g e					
267											ʔ ɨ n g w ə r ə g ɨi̯							w ə l ə n g aː j a	
509										ʔ i r		j i m ɨ r		ʔ a r e t	ʔ a j ɨ r			ʔ ai̯ r	ʔ a r i t
660						m ɨ s l ə										m ɨ s	m ɨ s		
219			g ə p a t		g ə bː a t		g ə pː a t	g ə p a t	g ə p a t		g ə p a d		g ə bː a t	g ə bː a t					
305												k w a		x w a	ʔ u h a			ʔ u h ə	
612				ʔ a r ɨ w	ʔ a r b	ħ ə r b			ʔ a r ɨ b	ħ aː r b i			ʔ a r ɨ b		ʔ a r b	h ɨ r a b ə t		ʔ a r b	
658						ʔ əi̯ n u				ʔ aːi̯						ʔ a j a	ʔ a jː ə n	ʔ ai̯ n e	
462				m e j a					m ə j a		m e ʔ a	m o tʃʼ ə							
346				ʔ e t ə h ə							ʔ ə t ə k a								
423				d ɨ j ə							d ɨ j ə								
459			ʔ a sː o		ʔ a sː o		ʔ a sː o	ʔ a sː o	ʔ a s ə w ə				ʔ a sː o	ʔ a sː ə w ə	ʔ a r u s o			ʔ a s ə b o	ʔ a s o b u
523															ʃ ɨ b ə t			ʃ ɨ b ə t	ʃ i b ai̯
334	ʔ a m b ə sː a	x a m b ə s a		ʔ a m b ə sː a	ʔ a m b ə sː a	ʕ a n b ə s a						ʔ a n b ə sː a	ʔ a n b ə sː a	ʔ a n b ə sː a			ʔ a n b ə sː a		
420			ʔ o z a t		ʔ o z a t		ʔ o z a t	ʔ o w z a t	ʔ a w z a t					ʔ o z a t					
132										w a z ə n a					w ə z ə n ə				
493	ʔ ɨ h u d					ʔ ɨ ħ u d				ʔ a l ħ a d									
62	f ə lː a									f ə l a ħ a		f ə lː a m			f ə l a			f ə l a	f ə l ə
407																ʕ ɨ fː u n	ʕ u f a n		
177						k ə l b										k ə l ɨ b	k ə l b i		
534	l a b	l a b																	
110	d ə r ə t		d a t a	d a tː ə	d a dː a		d a tː a		d a tː ə		d a t a	d ə r ə t		d a dː a					
468									m ə g a z									m ə g a z	m ə g a z
629															ʔ o ʃ t			h oi̯ t	h oi̯ t
221			dʒ ə p ə r ə				dʒ ə pː ə r ə	dʒ ə p ə r ə	dʒ ə pː ə r ə		dʒ ə p ə r ə		ʒ ə bː ə r ə						
654			t ə h u t	t ɨ h u d ə											t uː h a				
594	g i zː e					g i z e					g ɨ z ɨ j ə	g ɨ z j e	g ɨ z j e	g e				g ɨ n	g i
277															ʔ ɨ d ə g o t			ʔ a d ə g ə	ʔ a d ə g ə
