COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
328		n iː j̃ i									n i j e					
597					g e n i			g eː n i								
5035	k ɔː r ɔ j										k ɔ l ɔ w̃					
4501			d ɛ n dʒ i								n iː n dʒ i					
5551						d o ŋ g i								d o g u		
3343										n i ŋ g e					n i ŋ	
5516									l ɛ l ɛ					l e l a		
980					k e l o							k e l u				
4865	m	m														
3319		b uː s a		b u s a m	b u z e				b u s a m							
3663				ɔ ɣ ɔ					ɔ g ɔ							
2304			ʔ a m a n a		a m a n a			a m a n a								
3552						i n									i n	
5319		t oː s u					t oː s i		t oː s u			t o dʒ u		t õː s u		
892													p a t r ɔ		b a d u	
4223						d e b i									d ɛ b u	
5606			t i l i ŋ g e		t i n i ŋ g ɔ			t i n d i g ɔ			t i l ŋ g ɔ					
4364							t i ŋ i					t i ŋ ɛ				
5231								ɲ iː n i			j iː n i					
4522						p ɛ g ɛ	p ɛ r g ɛ									
4572					d u ŋ g u			d u ŋ g u r i								
1453	j	j														
5233										m u g o			m u g o	m u g u	b u g o	
5482						ɛ ŋ g u			u ŋ g u							
668			s ɔː w ɛ					s ɔ g ɛ								
5036		t o r o		t o r o					t o r o			t o r o				
785	m	m														
5450				k a m a								k a m a				k a m a
1184	ɔː r ɔ	ɔː r ɔ								d ɔ r ɔ						
5468													d i n ɛ		d i ŋ ɛ	
2598	j e j	j e j											iː j e			j ɛĩ
197				b ɛ w			b ɛː		b ɛ w							
3522									o j					e j̃		
5690	i s oː	i s eː					i s e									
2355				a n					a n				a n			
4941	ɔ j̃ ɔ	ɔ j̃ ɔ				ɔ j ɛ	ɔ j̃ ɔ								ɔ j̃ ɔ	
3665						n o							n ɔ			
2515	m												m			
2006	ŋ̍ g uː r e					ŋ g o				ŋ g ɛ						
