index	index_p	rindex	rindex_p	cogid	id_BanPaw	segment_BanPaw	segment_BanPaw_L1	segment_BanPaw_L2	segment_BanPaw_L3	segment_BanPaw_R1	segment_BanPaw_R2	segment_BanPaw_R3	SC_BanPaw	SC_BanPaw_L1	SC_BanPaw_L2	SC_BanPaw_L3	SC_BanPaw_R1	SC_BanPaw_R2	SC_BanPaw_R3	PROSODY_BanPaw	PROSODY_BanPaw_L1	PROSODY_BanPaw_L2	PROSODY_BanPaw_L3	PROSODY_BanPaw_R1	PROSODY_BanPaw_R2	PROSODY_BanPaw_R3	id_ChaYeQing	segment_ChaYeQing	segment_ChaYeQing_L1	segment_ChaYeQing_L2	segment_ChaYeQing_L3	segment_ChaYeQing_R1	segment_ChaYeQing_R2	segment_ChaYeQing_R3	SC_ChaYeQing	SC_ChaYeQing_L1	SC_ChaYeQing_L2	SC_ChaYeQing_L3	SC_ChaYeQing_R1	SC_ChaYeQing_R2	SC_ChaYeQing_R3	PROSODY_ChaYeQing	PROSODY_ChaYeQing_L1	PROSODY_ChaYeQing_L2	PROSODY_ChaYeQing_L3	PROSODY_ChaYeQing_R1	PROSODY_ChaYeQing_R2	PROSODY_ChaYeQing_R3	id_ChuDongGua	segment_ChuDongGua	segment_ChuDongGua_L1	segment_ChuDongGua_L2	segment_ChuDongGua_L3	segment_ChuDongGua_R1	segment_ChuDongGua_R2	segment_ChuDongGua_R3	SC_ChuDongGua	SC_ChuDongGua_L1	SC_ChuDongGua_L2	SC_ChuDongGua_L3	SC_ChuDongGua_R1	SC_ChuDongGua_R2	SC_ChuDongGua_R3	PROSODY_ChuDongGua	PROSODY_ChuDongGua_L1	PROSODY_ChuDongGua_L2	PROSODY_ChuDongGua_L3	PROSODY_ChuDongGua_R1	PROSODY_ChuDongGua_R2	PROSODY_ChuDongGua_R3	id_GuangKa	segment_GuangKa	segment_GuangKa_L1	segment_GuangKa_L2	segment_GuangKa_L3	segment_GuangKa_R1	segment_GuangKa_R2	segment_GuangKa_R3	SC_GuangKa	SC_GuangKa_L1	SC_GuangKa_L2	SC_GuangKa_L3	SC_GuangKa_R1	SC_GuangKa_R2	SC_GuangKa_R3	PROSODY_GuangKa	PROSODY_GuangKa_L1	PROSODY_GuangKa_L2	PROSODY_GuangKa_L3	PROSODY_GuangKa_R1	PROSODY_GuangKa_R2	PROSODY_GuangKa_R3	id_HtanHsan	segment_HtanHsan	segment_HtanHsan_L1	segment_HtanHsan_L2	segment_HtanHsan_L3	segment_HtanHsan_R1	segment_HtanHsan_R2	segment_HtanHsan_R3	SC_HtanHsan	SC_HtanHsan_L1	SC_HtanHsan_L2	SC_HtanHsan_L3	SC_HtanHsan_R1	SC_HtanHsan_R2	SC_HtanHsan_R3	PROSODY_HtanHsan	PROSODY_HtanHsan_L1	PROSODY_HtanHsan_L2	PROSODY_HtanHsan_L3	PROSODY_HtanHsan_R1	PROSODY_HtanHsan_R2	PROSODY_HtanHsan_R3	id_KhunHawt	segment_KhunHawt	segment_KhunHawt_L1	segment_KhunHawt_L2	segment_KhunHawt_L3	segment_KhunHawt_R1	segment_KhunHawt_R2	segment_KhunHawt_R3	SC_KhunHawt	SC_KhunHawt_L1	SC_KhunHawt_L2	SC_KhunHawt_L3	SC_KhunHawt_R1	SC_KhunHawt_R2	SC_KhunHawt_R3	PROSODY_KhunHawt	PROSODY_KhunHawt_L1	PROSODY_KhunHawt_L2	PROSODY_KhunHawt_L3	PROSODY_KhunHawt_R1	PROSODY_KhunHawt_R2	PROSODY_KhunHawt_R3	id_ManLoi	segment_ManLoi	segment_ManLoi_L1	segment_ManLoi_L2	segment_ManLoi_L3	segment_ManLoi_R1	segment_ManLoi_R2	segment_ManLoi_R3	SC_ManLoi	SC_ManLoi_L1	SC_ManLoi_L2	SC_ManLoi_L3	SC_ManLoi_R1	SC_ManLoi_R2	SC_ManLoi_R3	PROSODY_ManLoi	PROSODY_ManLoi_L1	PROSODY_ManLoi_L2	PROSODY_ManLoi_L3	PROSODY_ManLoi_R1	PROSODY_ManLoi_R2	PROSODY_ManLoi_R3	id_MangBang	segment_MangBang	segment_MangBang_L1	segment_MangBang_L2	segment_MangBang_L3	segment_MangBang_R1	segment_MangBang_R2	segment_MangBang_R3	SC_MangBang	SC_MangBang_L1	SC_MangBang_L2	SC_MangBang_L3	SC_MangBang_R1	SC_MangBang_R2	SC_MangBang_R3	PROSODY_MangBang	PROSODY_MangBang_L1	PROSODY_MangBang_L2	PROSODY_MangBang_L3	PROSODY_MangBang_R1	PROSODY_MangBang_R2	PROSODY_MangBang_R3	id_MengDan	segment_MengDan	segment_MengDan_L1	segment_MengDan_L2	segment_MengDan_L3	segment_MengDan_R1	segment_MengDan_R2	segment_MengDan_R3	SC_MengDan	SC_MengDan_L1	SC_MengDan_L2	SC_MengDan_L3	SC_MengDan_R1	SC_MengDan_R2	SC_MengDan_R3	PROSODY_MengDan	PROSODY_MengDan_L1	PROSODY_MengDan_L2	PROSODY_MengDan_L3	PROSODY_MengDan_R1	PROSODY_MengDan_R2	PROSODY_MengDan_R3	id_NamHsan	segment_NamHsan	segment_NamHsan_L1	segment_NamHsan_L2	segment_NamHsan_L3	segment_NamHsan_R1	segment_NamHsan_R2	segment_NamHsan_R3	SC_NamHsan	SC_NamHsan_L1	SC_NamHsan_L2	SC_NamHsan_L3	SC_NamHsan_R1	SC_NamHsan_R2	SC_NamHsan_R3	PROSODY_NamHsan	PROSODY_NamHsan_L1	PROSODY_NamHsan_L2	PROSODY_NamHsan_L3	PROSODY_NamHsan_R1	PROSODY_NamHsan_R2	PROSODY_NamHsan_R3	id_NanSang	segment_NanSang	segment_NanSang_L1	segment_NanSang_L2	segment_NanSang_L3	segment_NanSang_R1	segment_NanSang_R2	segment_NanSang_R3	SC_NanSang	SC_NanSang_L1	SC_NanSang_L2	SC_NanSang_L3	SC_NanSang_R1	SC_NanSang_R2	SC_NanSang_R3	PROSODY_NanSang	PROSODY_NanSang_L1	PROSODY_NanSang_L2	PROSODY_NanSang_L3	PROSODY_NanSang_R1	PROSODY_NanSang_R2	PROSODY_NanSang_R3	id_NoeLae	segment_NoeLae	segment_NoeLae_L1	segment_NoeLae_L2	segment_NoeLae_L3	segment_NoeLae_R1	segment_NoeLae_R2	segment_NoeLae_R3	SC_NoeLae	SC_NoeLae_L1	SC_NoeLae_L2	SC_NoeLae_L3	SC_NoeLae_R1	SC_NoeLae_R2	SC_NoeLae_R3	PROSODY_NoeLae	PROSODY_NoeLae_L1	PROSODY_NoeLae_L2	PROSODY_NoeLae_L3	PROSODY_NoeLae_R1	PROSODY_NoeLae_R2	PROSODY_NoeLae_R3	id_NyaungGone	segment_NyaungGone	segment_NyaungGone_L1	segment_NyaungGone_L2	segment_NyaungGone_L3	segment_NyaungGone_R1	segment_NyaungGone_R2	segment_NyaungGone_R3	SC_NyaungGone	SC_NyaungGone_L1	SC_NyaungGone_L2	SC_NyaungGone_L3	SC_NyaungGone_R1	SC_NyaungGone_R2	SC_NyaungGone_R3	PROSODY_NyaungGone	PROSODY_NyaungGone_L1	PROSODY_NyaungGone_L2	PROSODY_NyaungGone_L3	PROSODY_NyaungGone_R1	PROSODY_NyaungGone_R2	PROSODY_NyaungGone_R3	id_PangKham	segment_PangKham	segment_PangKham_L1	segment_PangKham_L2	segment_PangKham_L3	segment_PangKham_R1	segment_PangKham_R2	segment_PangKham_R3	SC_PangKham	SC_PangKham_L1	SC_PangKham_L2	SC_PangKham_L3	SC_PangKham_R1	SC_PangKham_R2	SC_PangKham_R3	PROSODY_PangKham	PROSODY_PangKham_L1	PROSODY_PangKham_L2	PROSODY_PangKham_L3	PROSODY_PangKham_R1	PROSODY_PangKham_R2	PROSODY_PangKham_R3	id_PongNuea	segment_PongNuea	segment_PongNuea_L1	segment_PongNuea_L2	segment_PongNuea_L3	segment_PongNuea_R1	segment_PongNuea_R2	segment_PongNuea_R3	SC_PongNuea	SC_PongNuea_L1	SC_PongNuea_L2	SC_PongNuea_L3	SC_PongNuea_R1	SC_PongNuea_R2	SC_PongNuea_R3	PROSODY_PongNuea	PROSODY_PongNuea_L1	PROSODY_PongNuea_L2	PROSODY_PongNuea_L3	PROSODY_PongNuea_R1	PROSODY_PongNuea_R2	PROSODY_PongNuea_R3	id_XiangZhaiTang	segment_XiangZhaiTang	segment_XiangZhaiTang_L1	segment_XiangZhaiTang_L2	segment_XiangZhaiTang_L3	segment_XiangZhaiTang_R1	segment_XiangZhaiTang_R2	segment_XiangZhaiTang_R3	SC_XiangZhaiTang	SC_XiangZhaiTang_L1	SC_XiangZhaiTang_L2	SC_XiangZhaiTang_L3	SC_XiangZhaiTang_R1	SC_XiangZhaiTang_R2	SC_XiangZhaiTang_R3	PROSODY_XiangZhaiTang	PROSODY_XiangZhaiTang_L1	PROSODY_XiangZhaiTang_L2	PROSODY_XiangZhaiTang_L3	PROSODY_XiangZhaiTang_R1	PROSODY_XiangZhaiTang_R2	PROSODY_XiangZhaiTang_R3
1	0.5000	2	1.0000	2																																																																																									1	m	∅	∅	∅	i	∅	∅	M	∅	∅	∅	I	∅	∅	4	∅	∅	∅	7	∅	∅																																																																																									2	m	∅	∅	∅	i	∅	∅	M	∅	∅	∅	I	∅	∅	4	∅	∅	∅	7	∅	∅																																																																																																																																				
2	1.0000	1	0.5000	2																																																																																									1	i	m	∅	∅	∅	∅	∅	I	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																																																																																									2	i	m	∅	∅	∅	∅	∅	I	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																																																																																																																																				
1	0.3333	3	1.0000	7																																																																			3	p	∅	∅	∅	o	ŋ	∅	P	∅	∅	∅	U	N	∅	1	∅	∅	∅	7	4	∅																																																																																																																																					4	p	∅	∅	∅	o	n	∅	P	∅	∅	∅	U	N	∅	1	∅	∅	∅	7	4	∅																																																																																																														
2	0.6667	2	0.6667	7																																																																			3	o	p	∅	∅	ŋ	∅	∅	U	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																																																																																																																					4	o	p	∅	∅	n	∅	∅	U	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																																																																																														
3	1.0000	1	0.3333	7																																																																			3	ŋ	o	p	∅	∅	∅	∅	N	U	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																																																																																																																					4	n	o	p	∅	∅	∅	∅	N	U	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	8																							5	d	∅	∅	∅	o	h	∅	T	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	3	∅																							6	t	∅	∅	∅	o	h	∅	T	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	3	∅																																																																			7	t	∅	∅	∅	o	h	∅	T	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	3	∅																																													8	t	∅	∅	∅	o	h	∅	T	∅	∅	∅	U	H	∅	1	∅	∅	∅	7	3	∅																																													9	tʰ	∅	∅	∅	ui̯	-	∅	T	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	8																							5	o	d	∅	∅	h	∅	∅	U	T	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅																							6	o	t	∅	∅	h	∅	∅	U	T	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅																																																																			7	o	t	∅	∅	h	∅	∅	U	T	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅																																													8	o	t	∅	∅	h	∅	∅	U	T	∅	∅	H	∅	∅	7	1	∅	∅	3	∅	∅																																													9	ui̯	tʰ	∅	∅	-	∅	∅	Y	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	8																							5	h	o	d	∅	∅	∅	∅	H	U	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																							6	h	o	t	∅	∅	∅	∅	H	U	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																																																																			7	h	o	t	∅	∅	∅	∅	H	U	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																																													8	h	o	t	∅	∅	∅	∅	H	U	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																																													9	-	ui̯	tʰ	∅	∅	∅	∅	_	Y	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.5000	2	1.0000	9																																																																																																																																																																																																																																																			10	r	∅	∅	∅	au̯	∅	∅	R	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅																																													11	r	∅	∅	∅	ɔː	∅	∅	R	∅	∅	∅	U	∅	∅	5	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	9																																																																																																																																																																																																																																																			10	au̯	r	∅	∅	∅	∅	∅	A	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅																																													11	ɔː	r	∅	∅	∅	∅	∅	U	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅																						
1	0.3333	3	1.0000	34	12	b	∅	∅	∅	r	ɔ	∅	P	∅	∅	∅	R	U	∅	1	∅	∅	∅	5	7	∅																																																																																																																																																																																																																													13	b	∅	∅	∅	r	ɔ	∅	P	∅	∅	∅	R	U	∅	1	∅	∅	∅	5	7	∅	14	b	∅	∅	∅	r	ɔ	∅	P	∅	∅	∅	R	U	∅	1	∅	∅	∅	5	7	∅																							15	b	∅	∅	∅	r	ɔ	∅	P	∅	∅	∅	R	U	∅	1	∅	∅	∅	5	7	∅																						
2	0.6667	2	0.6667	34	12	r	b	∅	∅	ɔ	∅	∅	R	P	∅	∅	U	∅	∅	5	1	∅	∅	7	∅	∅																																																																																																																																																																																																																													13	r	b	∅	∅	ɔ	∅	∅	R	P	∅	∅	U	∅	∅	5	1	∅	∅	7	∅	∅	14	r	b	∅	∅	ɔ	∅	∅	R	P	∅	∅	U	∅	∅	5	1	∅	∅	7	∅	∅																							15	r	b	∅	∅	ɔ	∅	∅	R	P	∅	∅	U	∅	∅	5	1	∅	∅	7	∅	∅																						
3	1.0000	1	0.3333	34	12	ɔ	r	b	∅	∅	∅	∅	U	R	P	∅	∅	∅	∅	7	5	1	∅	∅	∅	∅																																																																																																																																																																																																																													13	ɔ	r	b	∅	∅	∅	∅	U	R	P	∅	∅	∅	∅	7	5	1	∅	∅	∅	∅	14	ɔ	r	b	∅	∅	∅	∅	U	R	P	∅	∅	∅	∅	7	5	1	∅	∅	∅	∅																							15	ɔ	r	b	∅	∅	∅	∅	U	R	P	∅	∅	∅	∅	7	5	1	∅	∅	∅	∅																						
1	0.5000	2	1.0000	35																																																																																																																																																																																																																																																			16	ŋ	∅	∅	∅	ɔ	∅	∅	N	∅	∅	∅	U	∅	∅	4	∅	∅	∅	7	∅	∅	17	ŋ	∅	∅	∅	ɔ	∅	∅	N	∅	∅	∅	U	∅	∅	4	∅	∅	∅	7	∅	∅																							18	ŋ	∅	∅	∅	ɔː	∅	∅	N	∅	∅	∅	U	∅	∅	4	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	35																																																																																																																																																																																																																																																			16	ɔ	ŋ	∅	∅	∅	∅	∅	U	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	17	ɔ	ŋ	∅	∅	∅	∅	∅	U	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																							18	ɔː	ŋ	∅	∅	∅	∅	∅	U	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																						
1	0.3333	3	1.0000	37																							19	f	∅	∅	∅	aː	ŋ	∅	B	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	20	f	∅	∅	∅	aː	ŋ	∅	B	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	21	f	∅	∅	∅	aː	ŋ	∅	B	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	22	f	∅	∅	∅	aː	ŋ	∅	B	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	23	f	∅	∅	∅	aː	ŋ	∅	B	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	24	f	∅	∅	∅	aː	ŋ	∅	B	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	25	f	∅	∅	∅	aː	ŋ	∅	B	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	26	f	∅	∅	∅	ɛː	ŋ	∅	B	∅	∅	∅	E	N	∅	3	∅	∅	∅	7	4	∅	27	f	∅	∅	∅	aː	ŋ	∅	B	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	28	f	∅	∅	∅	aː	ŋ	∅	B	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅																																													29	f	∅	∅	∅	aː	ŋ	∅	B	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅																							30	f	∅	∅	∅	aː	ŋ	∅	B	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅
