ID	DOCULECT	TOKENS	ALIGNMENT	COGID
1	BanPaw	ʔ o	ʔ o	1
2	ChaYeQing	ʔ au̯	ʔ au̯	1
3	ChuDongGua	ʔ oː	ʔ oː	1
4	GuangKa	ʔ au̯	ʔ au̯	1
5	HtanHsan	ʔ ɔː	ʔ ɔː	1
6	KhunHawt	ʔ oː	ʔ oː	1
7	ManLoi	ʔ ɔː	ʔ ɔː	1
8	MangBang	ʔ au̯	ʔ au̯	1
9	MengDan	ʔ oː	ʔ oː	1
10	NamHsan	ʔ ɔː	ʔ ɔː	1
11	NanSang	ʔ au̯	ʔ au̯	1
12	NoeLae	ʔ o	ʔ o	1
13	NyaungGone	ʔ o	ʔ o	1
14	PongNuea	ʔ ou̯	ʔ ou̯	1
15	XiangZhaiTang	ʔ ou̯	ʔ ou̯	1
16	HtanHsan	m i	m i	2
17	NamHsan	m i	m i	2
18	BanPaw	pʰ ə m	pʰ ə m	4
19	ChaYeQing	pʰ eː m	pʰ eː m	4
20	ChuDongGua	pʰ əː m	pʰ əː m	4
21	GuangKa	pʰ ɛː m	pʰ ɛː m	4
22	HtanHsan	pʰ əː m	pʰ əː m	4
23	KhunHawt	pʰ əː m	pʰ əː m	4
24	ManLoi	pʰ əː m	pʰ əː m	4
25	MangBang	pʰ əː m	pʰ əː m	4
26	MengDan	pʰ əː m	pʰ əː m	4
27	NamHsan	pʰ əː m	pʰ əː m	4
28	NanSang	pʰ əː m	pʰ əː m	4
29	NoeLae	pʰ ə m	pʰ ə m	4
30	NyaungGone	pʰ ə m	pʰ ə m	4
31	PangKham	pʰ əː m	pʰ əː m	4
32	PongNuea	pʰ əː m	pʰ əː m	4
33	XiangZhaiTang	pʰ əː m	pʰ əː m	4
34	GuangKa	p o ŋ	p o ŋ	7
35	NanSang	p o n	p o n	7
36	ChaYeQing	d o h	d o h	8
37	GuangKa	t o h	t o h	8
38	MangBang	t o h	t o h	8
39	NanSang	t o h	t o h	8
40	PangKham	tʰ ui̯	tʰ ui̯ -	8
41	NoeLae	r au̯	r au̯	9
42	PongNuea	r ɔː	r ɔː	9
43	BanPaw	v ă t	v ă t	17
44	ChaYeQing	v a t	v a t	17
45	ChuDongGua	v ɛ ʔ	v ɛ ʔ	17
46	GuangKa	v a t	v a t	17
47	HtanHsan	v ai̯ c	v ai̯ c	17
48	KhunHawt	v a c	v a c	17
49	ManLoi	v ai̯ ʔ	v ai̯ ʔ	17
50	MangBang	v a t	v a t	17
51	MengDan	v e ʔ	v e ʔ	17
52	NamHsan	v ɛ ʔ	v ɛ ʔ	17
53	NanSang	v a t	v a t	17
54	NoeLae	v ă c	v ă c	17
55	NyaungGone	v ă t	v ă t	17
56	PangKham	w a ʔ	w a ʔ	17
57	PongNuea	v ai̯ c	v ai̯ c	17
58	XiangZhaiTang	v a c	v a c	17
59	BanPaw	b r ɔ	b r ɔ	34
60	NoeLae	b r ɔ	b r ɔ	34
61	NyaungGone	b r ɔ	b r ɔ	34
62	PongNuea	b r ɔ	b r ɔ	34
63	NoeLae	ŋ ɔ	ŋ ɔ	35
64	NyaungGone	ŋ ɔ	ŋ ɔ	35
65	PongNuea	ŋ ɔː	ŋ ɔː	35
66	ChaYeQing	f aː ŋ	f aː ŋ	37
67	ChuDongGua	f aː ŋ	f aː ŋ	37
68	GuangKa	f aː ŋ	f aː ŋ	37
69	HtanHsan	f aː ŋ	f aː ŋ	37
70	KhunHawt	f aː ŋ	f aː ŋ	37
71	ManLoi	f aː ŋ	f aː ŋ	37
72	MangBang	f aː ŋ	f aː ŋ	37
73	MengDan	f ɛː ŋ	f ɛː ŋ	37
74	NamHsan	f aː ŋ	f aː ŋ	37
75	NanSang	f aː ŋ	f aː ŋ	37
76	PangKham	f aː ŋ	f aː ŋ	37
77	XiangZhaiTang	f aː ŋ	f aː ŋ	37
78	BanPaw	v ɔ ŋ	v ɔ ŋ	105
79	ChaYeQing	v a ŋ	v a ŋ	105
80	ChuDongGua	v a ŋ	v a ŋ	105
81	GuangKa	v ɔ ŋ	v ɔ ŋ	105
82	ManLoi	v a ŋ	v a ŋ	105
83	MangBang	v ɔ ŋ	v ɔ ŋ	105
84	MengDan	v a ŋ	v a ŋ	105
85	NanSang	v ɔ ŋ	v ɔ ŋ	105
86	NoeLae	v ɔ ŋ	v ɔ ŋ	105
87	NyaungGone	v ɔ k	v ɔ k	105
88	PangKham	v a ŋ	v a ŋ	105
89	PongNuea	v ɔ ŋ	v ɔ ŋ	105
90	XiangZhaiTang	v ɔ ŋ	v ɔ ŋ	105
91	HtanHsan	dʑ ə m	dʑ ə m	106
92	KhunHawt	dʑ ə m	dʑ ə m	106
93	NamHsan	dʑ ə m	dʑ ə m	106
94	BanPaw	n̥ a m	n̥ a m	123
95	ChaYeQing	n̥ aː m	n̥ aː m	123
96	ChuDongGua	n̥ aː m	n̥ aː m	123
97	GuangKa	n̥ aː m	n̥ aː m	123
98	HtanHsan	n̥ aː m	n̥ aː m	123
99	KhunHawt	n̥ aː m	n̥ aː m	123
100	ManLoi	n̥ aː m	n̥ aː m	123
101	MangBang	n̥ aː m	n̥ aː m	123
102	MengDan	n̥ ɛː m	n̥ ɛː m	123
103	NamHsan	n̥ aː m	n̥ aː m	123
104	NanSang	n̥ aː m	n̥ aː m	123
105	NoeLae	n̥ a m	n̥ a m	123
106	NyaungGone	n̥ a m	n̥ a m	123
107	PangKham	n̥ aː m	n̥ aː m	123
108	PongNuea	n̥ aː m	n̥ aː m	123
109	XiangZhaiTang	n̥ aː m	n̥ aː m	123
110	HtanHsan	k ə n	k ə n	140
111	KhunHawt	k a n	k a n	140
112	BanPaw	ʔ a ŋ	ʔ a ŋ	141
113	ChaYeQing	ʔ aː ŋ	ʔ aː ŋ	141
114	ChuDongGua	ʔ aː ŋ	ʔ aː ŋ	141
115	GuangKa	ʔ aː ŋ	ʔ aː ŋ	141
116	HtanHsan	ʔ aː ŋ	ʔ aː ŋ	141
117	KhunHawt	ʔ aː ŋ	ʔ aː ŋ	141
118	ManLoi	ʔ aː ŋ	ʔ aː ŋ	141
119	MangBang	ʔ aː ŋ	ʔ aː ŋ	141
120	MengDan	ʔ ɛː ŋ	ʔ ɛː ŋ	141
121	NamHsan	ʔ aː ŋ	ʔ aː ŋ	141
122	NanSang	ʔ aː ŋ	ʔ aː ŋ	141
123	NoeLae	ʔ a ŋ	ʔ a ŋ	141
124	NyaungGone	ʔ a k	ʔ a k	141
125	PangKham	ʔ aː ŋ	ʔ aː ŋ	141
126	PongNuea	ʔ aː ŋ	ʔ aː ŋ	141
127	XiangZhaiTang	ʔ aː ŋ	ʔ aː ŋ	141
128	BanPaw	h ə̆ k	h ə̆ k	173
129	ChuDongGua	h ə h	h ə h	173
130	ManLoi	l e h	l e h	173
131	NoeLae	h ə̆ k	h ə̆ k	173
132	PongNuea	h ə k	h ə k	173
133	XiangZhaiTang	h ə k	h ə k	173
134	BanPaw	d ou̯ ʔ	d ou̯ ʔ	206
135	ChaYeQing	ɗ o k	ɗ o k	206
136	ChuDongGua	ɗ o ʔ	ɗ o ʔ	206
137	GuangKa	t o k	t o k	206
138	HtanHsan	g uː ʔ	g uː ʔ	206
139	KhunHawt	g uː t	g uː t	206
140	ManLoi	ɗ o k	ɗ o k	206
141	MangBang	t o k	t o k	206
142	MengDan	ɗ o ʔ	ɗ o ʔ	206
143	NamHsan	g u ʔ	g u ʔ	206
144	NanSang	t o k	t o k	206
145	NoeLae	d ou̯ ʔ	d ou̯ ʔ	206
146	NyaungGone	d ou̯ ʔ	d ou̯ ʔ	206
147	PangKham	ɗ ɔ k	ɗ ɔ k	206
148	PongNuea	d ou̯ ʔ	d ou̯ ʔ	206
149	XiangZhaiTang	d ou̯ ʔ	d ou̯ ʔ	206
150	BanPaw	g ɔ n	g - ɔ n	223
151	ChaYeQing	k oː n	k - oː n	223
152	ChuDongGua	k ɔː n	k - ɔː n	223
153	GuangKa	k ɔː n	k - ɔː n	223
154	HtanHsan	k w a n	k w a n	223
155	ManLoi	g ɔː n	g - ɔː n	223
156	MangBang	k ɔː n	k - ɔː n	223
157	MengDan	k ɔ n	k - ɔ n	223
158	NamHsan	k w a n	k w a n	223
159	NanSang	k ɔː n	k - ɔː n	223
160	NoeLae	g ɔ n	g - ɔ n	223
161	NyaungGone	g ɔ n	g - ɔ n	223
162	PangKham	g ɔː n	g - ɔː n	223
163	PongNuea	g ɔː n	g - ɔː n	223
164	XiangZhaiTang	g ɔː n	g - ɔː n	223
165	ChaYeQing	ə ŋ	ə ŋ	240
166	MangBang	ə ŋ	ə ŋ	240
167	NanSang	ə ŋ	ə ŋ	240
168	NoeLae	ə ŋ	ə ŋ	240
169	NyaungGone	ə ŋ	ə ŋ	240
170	PongNuea	ə ŋ	ə ŋ	240
171	XiangZhaiTang	ə ŋ	ə ŋ	240
172	BanPaw	g ă t	g - ă t	269
173	ChaYeQing	k o k	k - o k	269
174	ChuDongGua	k a t	k - a t	269
175	GuangKa	k ɔː ʔ	k - ɔː ʔ	269
176	HtanHsan	k a t	k - a t	269
177	KhunHawt	k a t	k - a t	269
178	ManLoi	g a ʔ	g - a ʔ	269
179	MangBang	k ɔː ʔ	k - ɔː ʔ	269
180	MengDan	g a t	g - a t	269
181	NamHsan	k a t	k - a t	269
182	NanSang	k ɔː ʔ	k - ɔː ʔ	269
183	NoeLae	g ă t	g - ă t	269
184	NyaungGone	g ă t	g - ă t	269
185	PangKham	g j a ʔ	g j a ʔ	269
186	PongNuea	g a t	g - a t	269
187	XiangZhaiTang	g a t	g - a t	269
188	BanPaw	k ə̆ p	k - ə̆ p	287
189	ChaYeQing	k e p	k - e p	287
190	ChuDongGua	k a p	k - a p	287
191	GuangKa	k j a p	k j a p	287
192	HtanHsan	g ə p	g - ə p	287
193	KhunHawt	g ə p	g - ə p	287
194	ManLoi	k a p	k - a p	287
195	MangBang	k j a p	k j a p	287
196	MengDan	k j a p	k j a p	287
197	NamHsan	g ə p	g - ə p	287
198	NanSang	k j a p	k j a p	287
199	NoeLae	k ə̆ p	k - ə̆ p	287
200	NyaungGone	k ă p	k - ă p	287
201	PangKham	k a p	k - a p	287
202	PongNuea	k ə p	k - ə p	287
203	XiangZhaiTang	k ə p	k - ə p	287
204	BanPaw	j ă m	j ă m	304
205	ChaYeQing	dʑ ɔː m	dʑ ɔː m	304
206	ChuDongGua	j a m	j a m	304
207	GuangKa	dʑ ɔː m	dʑ ɔː m	304
208	HtanHsan	j a m	j a m	304
209	KhunHawt	j a m	j a m	304
210	ManLoi	j aː m	j aː m	304
211	MangBang	j ɔ m	j ɔ m	304
212	MengDan	dʑ a m	dʑ a m	304
213	NamHsan	j a m	j a m	304
214	NanSang	j ɔ m	j ɔ m	304
215	NoeLae	j ă m	j ă m	304
216	NyaungGone	j ă m	j ă m	304
217	PangKham	j a m	j a m	304
218	PongNuea	j a m	j a m	304
219	XiangZhaiTang	j a m	j a m	304
220	BanPaw	g ə̆ h	g ə̆ h	321
221	ChaYeQing	kʰ u t	kʰ u t	321
222	ChuDongGua	l o ʔ	l o ʔ	321
223	GuangKa	l o k	l o k	321
224	HtanHsan	k əː ŋ	k əː ŋ	321
225	KhunHawt	k əː ŋ	k əː ŋ	321
226	ManLoi	g ə h	g ə h	321
227	MangBang	l o k	l o k	321
228	MengDan	l o ʔ	l o ʔ	321
229	NamHsan	k ə h	k ə h	321
230	NanSang	k ə h	k ə h	321
231	NoeLae	g ə̆ h	g ə̆ h	321
232	NyaungGone	g ə̆ h	g ə̆ h	321
233	PangKham	g ə h	g ə h	321
234	PongNuea	g ə h	g ə h	321
235	XiangZhaiTang	g ə x	g ə x	321
236	ChaYeQing	m a	m a	339
237	NoeLae	m a	m a	339
238	NyaungGone	m a	m a	339
239	PongNuea	m a	m a	339
240	BanPaw	s o	s o	340
241	ChuDongGua	ʔ a	ʔ a	340
242	GuangKa	s au̯	s au̯	340
243	HtanHsan	ʔ a	ʔ a	340
244	KhunHawt	ʔ a	ʔ a	340
245	ManLoi	ʔ a	ʔ a	340
246	MangBang	s au̯	s au̯	340
247	MengDan	ʔ a	ʔ a	340
248	NamHsan	ʔ a	ʔ a	340
249	NanSang	s ou̯	s ou̯	340
250	NoeLae	s o	s o	340
251	NyaungGone	s o	s o	340
252	PangKham	ʔ a	ʔ a	340
253	PongNuea	s ou̯	s ou̯	340
254	XiangZhaiTang	s ou̯	s ou̯	340
255	ChaYeQing	ʔ o ʔ	ʔ o ʔ	341
256	ChuDongGua	ʔ o ʔ	ʔ o ʔ	341
257	HtanHsan	ʔ o ʔ	ʔ o ʔ	341
258	KhunHawt	ʔ o ʔ	ʔ o ʔ	341
259	ManLoi	ʔ o ʔ	ʔ o ʔ	341
260	MengDan	ʔ u ʔ	ʔ u ʔ	341
261	NamHsan	ʔ o ʔ	ʔ o ʔ	341
262	PangKham	ʔ o ʔ	ʔ o ʔ	341
263	BanPaw	d j a ŋ	d j a ŋ	368
264	ChaYeQing	tɕ o ŋ	tɕ - o ŋ	368
265	ChuDongGua	d j a ŋ	d j a ŋ	368
266	GuangKa	tɕ o ŋ	tɕ - o ŋ	368
267	HtanHsan	ɗ j a ŋ	ɗ j a ŋ	368
268	KhunHawt	t j a ŋ	t j a ŋ	368
269	ManLoi	ɗ j a ŋ	ɗ j a ŋ	368
270	MangBang	tɕ o ŋ	tɕ - o ŋ	368
271	MengDan	d j a ŋ	d j a ŋ	368
272	NamHsan	ɗ j a ŋ	ɗ j a ŋ	368
273	NanSang	tɕ o ŋ	tɕ - o ŋ	368
274	NoeLae	d j a ŋ	d j a ŋ	368
275	NyaungGone	d j a k	d j a k	368
276	PangKham	ɗ j a ŋ	ɗ j a ŋ	368
277	PongNuea	d j a ŋ	d j a ŋ	368
278	XiangZhaiTang	d j a ŋ	d j a ŋ	368
279	BanPaw	j̊ ou̯ ʔ	j̊ ou̯ - - ʔ	386
280	ChaYeQing	tɕʰ o k	tɕʰ o - - k	386
281	ChuDongGua	j̊ o ʔ	j̊ o - - ʔ	386
282	GuangKa	tɕʰ o k	tɕʰ o - - k	386
283	ManLoi	j̊ o k	j̊ o - - k	386
284	MangBang	tɕʰ o k	tɕʰ o - - k	386
285	MengDan	j̊ o k	j̊ o - - k	386
286	NamHsan	tɕʰ ɔː ʔ	tɕʰ ɔː - - ʔ	386
287	NanSang	tɕʰ o k	tɕʰ o - - k	386
288	NoeLae	j̊ ou̯ ʔ	j̊ ou̯ - - ʔ	386
289	NyaungGone	j̊ ou̯ ʔ	j̊ ou̯ - - ʔ	386
290	PangKham	j̊ o k	j̊ o - - k	386
291	PongNuea	j a j̊ au̯ ʔ	j a j̊ au̯ ʔ	386
292	XiangZhaiTang	j̊ au̯ ʔ	j̊ au̯ - - ʔ	386
293	HtanHsan	l a	l a -	387
294	KhunHawt	r a	r a -	387
295	ManLoi	l ɛː	l ɛː -	387
296	MangBang	l a	l a -	387
297	NamHsan	l a j	l a j	387
298	KhunHawt	k ə n	k ə n	409
299	NamHsan	k ə	k ə -	409
300	BanPaw	h o m	h o m	442
301	ChaYeQing	h oː m	h oː m	442
302	ChuDongGua	h oː m	h oː m	442
303	GuangKa	h oː m	h oː m	442
304	HtanHsan	h ɔ m	h ɔ m	442
305	KhunHawt	h ɔː m	h ɔː m	442
306	ManLoi	h ɔː m	h ɔː m	442
307	MangBang	h o m	h o m	442
308	MengDan	h ɔː m	h ɔː m	442
309	NamHsan	h ɔː m	h ɔː m	442
310	NanSang	h oː m	h oː m	442
311	NoeLae	h o m	h o m	442
312	NyaungGone	h o m	h o m	442
313	PangKham	h ɔː m	h ɔː m	442
314	PongNuea	h oː m	h oː m	442
315	XiangZhaiTang	h oː m	h oː m	442
316	BanPaw	p ə n	p ə n	459
317	ChaYeQing	b əː n	b əː n	459
318	GuangKa	b əː n	b əː n	459
319	MangBang	b əː n	b əː n	459
320	NamHsan	ɓ e ʔ	ɓ e ʔ	459
321	NanSang	b əː n	b əː n	459
322	NoeLae	p ə n	p ə n	459
323	NyaungGone	p ə n	p ə n	459
324	PongNuea	p əa n	p əa n	459
325	XiangZhaiTang	p əː n	p əː n	459
326	BanPaw	ʔ j a n	ʔ j a n	460
327	ChuDongGua	ʔ j a r	ʔ j a r	460
328	NoeLae	ʔ j a n	ʔ j a n	460
329	NyaungGone	ʔ j a n	ʔ j a n	460
330	ChuDongGua	g r aːu̯	g r aːu̯	461
331	ManLoi	kʰ ai̯	kʰ - ai̯	461
332	MengDan	g l ɛːu̯	g l ɛːu̯	461
333	PangKham	g l au̯	g l au̯	461
334	HtanHsan	ɗ a m	ɗ a m	462
335	KhunHawt	ɗ a m	ɗ a m	462
336	NamHsan	d a m	d a m	462
337	BanPaw	ŋ ai̯	ŋ ai̯	485
338	ChaYeQing	ŋ aːi̯	ŋ aːi̯	485
339	ChuDongGua	ŋ aːi̯	ŋ aːi̯	485
340	GuangKa	ŋ aːi̯	ŋ aːi̯	485
341	HtanHsan	ŋ aːi̯	ŋ aːi̯	485
342	ManLoi	ŋ aːi̯	ŋ aːi̯	485
343	MangBang	ŋ aːi̯	ŋ aːi̯	485
344	MengDan	ŋ aːi̯	ŋ aːi̯	485
345	NamHsan	ŋ aːi̯	ŋ aːi̯	485
346	NanSang	ŋ aːi̯	ŋ aːi̯	485
347	NoeLae	ŋ ai̯	ŋ ai̯	485
348	NyaungGone	ŋ ai̯	ŋ ai̯	485
349	PangKham	ŋ aːi̯	ŋ aːi̯	485
350	PongNuea	ŋ aːi̯	ŋ aːi̯	485
351	XiangZhaiTang	ŋ aːi̯	ŋ aːi̯	485
352	ManLoi	b l eː	b l eː	486
353	PangKham	b l eː	b l eː	486
354	BanPaw	c ou̯ h	c ou̯ h	504
355	ChaYeQing	dʑ ɔ h	dʑ ɔ h	504
356	ChuDongGua	dʑ ɔ h	dʑ ɔ h	504
357	GuangKa	dʑ o h	dʑ o h	504
358	HtanHsan	dʑ ɔ h	dʑ ɔ h	504
359	KhunHawt	dʑ o h	dʑ o h	504
360	ManLoi	tɕ ɔ h	tɕ ɔ h	504
361	MangBang	dʑ o h	dʑ o h	504
362	MengDan	tɕ ɔ h	tɕ ɔ h	504
363	NamHsan	dʑ ɔ h	dʑ ɔ h	504
364	NanSang	dʑ o h	dʑ o h	504
365	NoeLae	c o h	c o h	504
366	NyaungGone	c ou̯ h	c ou̯ h	504
367	PangKham	tɕ o h	tɕ o h	504
368	PongNuea	tɕ ou̯ h	tɕ ou̯ h	504
369	ManLoi	t o ŋ	t o ŋ	520
370	MangBang	d o ŋ	d o ŋ	520
371	MengDan	d o ŋ	d o ŋ	520
