ID	DOCULECT	TOKENS	ALIGNMENT	COGID
1	HtanHsan	m i	m i	2
2	NamHsan	m i	m i	2
3	GuangKa	p o ŋ	p o ŋ	7
4	NanSang	p o n	p o n	7
5	ChaYeQing	d o h	d o h	8
6	GuangKa	t o h	t o h	8
7	MangBang	t o h	t o h	8
8	NanSang	t o h	t o h	8
9	PangKham	tʰ ui̯	tʰ ui̯ -	8
10	NoeLae	r au̯	r au̯	9
11	PongNuea	r ɔː	r ɔː	9
12	BanPaw	b r ɔ	b r ɔ	34
13	NoeLae	b r ɔ	b r ɔ	34
14	NyaungGone	b r ɔ	b r ɔ	34
15	PongNuea	b r ɔ	b r ɔ	34
16	NoeLae	ŋ ɔ	ŋ ɔ	35
17	NyaungGone	ŋ ɔ	ŋ ɔ	35
18	PongNuea	ŋ ɔː	ŋ ɔː	35
19	HtanHsan	dʑ ə m	dʑ ə m	106
20	KhunHawt	dʑ ə m	dʑ ə m	106
21	NamHsan	dʑ ə m	dʑ ə m	106
22	HtanHsan	k ə n	k ə n	140
23	KhunHawt	k a n	k a n	140
24	BanPaw	h ə̆ k	h ə̆ k	173
25	ChuDongGua	h ə h	h ə h	173
26	ManLoi	l e h	l e h	173
27	NoeLae	h ə̆ k	h ə̆ k	173
28	PongNuea	h ə k	h ə k	173
29	XiangZhaiTang	h ə k	h ə k	173
30	ChaYeQing	ə ŋ	ə ŋ	240
31	MangBang	ə ŋ	ə ŋ	240
32	NanSang	ə ŋ	ə ŋ	240
33	NoeLae	ə ŋ	ə ŋ	240
34	NyaungGone	ə ŋ	ə ŋ	240
35	PongNuea	ə ŋ	ə ŋ	240
36	XiangZhaiTang	ə ŋ	ə ŋ	240
37	ChaYeQing	m a	m a	339
38	NoeLae	m a	m a	339
39	NyaungGone	m a	m a	339
40	PongNuea	m a	m a	339
41	ChaYeQing	ʔ o ʔ	ʔ o ʔ	341
42	ChuDongGua	ʔ o ʔ	ʔ o ʔ	341
43	HtanHsan	ʔ o ʔ	ʔ o ʔ	341
44	KhunHawt	ʔ o ʔ	ʔ o ʔ	341
45	ManLoi	ʔ o ʔ	ʔ o ʔ	341
46	MengDan	ʔ u ʔ	ʔ u ʔ	341
47	NamHsan	ʔ o ʔ	ʔ o ʔ	341
48	PangKham	ʔ o ʔ	ʔ o ʔ	341
49	HtanHsan	l a	l a -	387
50	KhunHawt	r a	r a -	387
51	ManLoi	l ɛː	l ɛː -	387
52	MangBang	l a	l a -	387
53	NamHsan	l a j	l a j	387
54	KhunHawt	k ə n	k ə n	409
55	NamHsan	k ə	k ə -	409
56	BanPaw	p ə n	p ə n	459
57	ChaYeQing	b əː n	b əː n	459
58	GuangKa	b əː n	b əː n	459
59	MangBang	b əː n	b əː n	459
60	NamHsan	ɓ e ʔ	ɓ e ʔ	459
61	NanSang	b əː n	b əː n	459
62	NoeLae	p ə n	p ə n	459
63	NyaungGone	p ə n	p ə n	459
64	PongNuea	p əa n	p əa n	459
65	XiangZhaiTang	p əː n	p əː n	459
66	BanPaw	ʔ j a n	ʔ j a n	460
67	ChuDongGua	ʔ j a r	ʔ j a r	460
68	NoeLae	ʔ j a n	ʔ j a n	460
69	NyaungGone	ʔ j a n	ʔ j a n	460
70	ChuDongGua	g r aːu̯	g r aːu̯	461
71	ManLoi	kʰ ai̯	kʰ - ai̯	461
72	MengDan	g l ɛːu̯	g l ɛːu̯	461
73	PangKham	g l au̯	g l au̯	461
74	HtanHsan	ɗ a m	ɗ a m	462
75	KhunHawt	ɗ a m	ɗ a m	462
76	NamHsan	d a m	d a m	462
77	ManLoi	b l eː	b l eː	486
78	PangKham	b l eː	b l eː	486
79	ManLoi	t o ŋ	t o ŋ	520
80	MangBang	d o ŋ	d o ŋ	520
81	MengDan	d o ŋ	d o ŋ	520
82	NanSang	d o ŋ	d o ŋ	520
83	NoeLae	t o ŋ	t o ŋ	520
84	NyaungGone	t o k	t o k	520
85	PangKham	d o ŋ	d o ŋ	520
86	PongNuea	t o ŋ	t o ŋ	520
87	XiangZhaiTang	t o ŋ	t o ŋ	520
88	HtanHsan	s a	s a	521
89	NamHsan	s a	s a	521
90	HtanHsan	ŋ aːi̯	ŋ aːi̯	522
91	NamHsan	ŋ aːi̯	ŋ aːi̯	522
92	NyaungGone	n	n -	522
93	BanPaw	j o	j o	558
94	ChuDongGua	j oː	j oː	558
95	GuangKa	j au̯	j au̯	558
96	KhunHawt	j ou̯	j ou̯	558
97	MangBang	j au̯	j au̯	558
98	NanSang	j au̯	j au̯	558
99	PongNuea	j ou̯	j ou̯	558
100	ChaYeQing	dʑ au̯	dʑ - au̯	559
101	HtanHsan	dʑ oː	dʑ - oː	559
102	ManLoi	dʑ ɔː	dʑ - ɔː	559
103	MengDan	dʑ oː	dʑ - oː	559
104	NamHsan	dʑ ɔː	dʑ - ɔː	559
105	NoeLae	c w a	c w a	559
106	NyaungGone	c w a	c w a	559
107	PangKham	dʑ oː	dʑ - oː	559
108	NoeLae	m a	m a	593
109	NyaungGone	m a	m a	593
110	PongNuea	m a	m a	593
111	NoeLae	ə m	ə m	666
112	NyaungGone	ə m	ə m	666
113	PongNuea	ə m	ə m	666
114	XiangZhaiTang	ə m	ə m	666
115	BanPaw	g ɨ ɲ	g ɨ ɲ	757
116	ManLoi	g i ŋ	g i ŋ	757
117	NoeLae	g i ɲ	g i ɲ	757
118	NyaungGone	g ɨ n	g ɨ n	757
119	PangKham	g i ɲ	g i ɲ	757
120	PongNuea	g i ɲ	g i ɲ	757
121	ChaYeQing	n ɔ h	n ɔ h	826
122	ChuDongGua	n ɔːi̯	n ɔːi̯ -	826
123	GuangKa	n ɔ h	n ɔ h	826
124	HtanHsan	nˀ ɔ h	nˀ ɔ h	826
125	KhunHawt	nʰ ɔ h	nʰ ɔ h	826
126	MangBang	n ɔ h	n ɔ h	826
127	MengDan	n ɔi̯ h	n ɔi̯ h	826
128	NanSang	n ɔ h	n ɔ h	826
129	XiangZhaiTang	n ɔ x	n ɔ x	826
130	ChaYeQing	b l ɔːi̯	b l ɔːi̯	827
131	HtanHsan	b l ei̯	b l ei̯	827
132	KhunHawt	b l ei̯	b l ei̯	827
133	ManLoi	b l eː	b l eː	827
134	MengDan	b l i	b l i	827
135	NamHsan	b l e	b l e	827
136	NoeLae	b a	b - a	827
137	PangKham	b l eː	b l eː	827
138	PongNuea	b e	b - e	827
139	XiangZhaiTang	b l ei̯	b l ei̯	827
140	BanPaw	b a	b - a -	890
141	ChaYeQing	b j ai̯	b j ai̯ -	890
142	NamHsan	b j a m	b j a m	890
143	BanPaw	p r ɛ	p r ɛ	891
144	ChuDongGua	b r ai̯	b r ai̯	891
145	GuangKa	p ai̯	p - ai̯	891
