COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
526		p a ²³	b ɔ ⁴	b o ³⁵			
232	p ṵ ʔ ⁵⁴		b u ʔ ⁵³	b au ³			b u ³
381	dʒ ɛ t ⁵⁴			dʒ i t ⁵			
107	w ɔ m ³		w ø m ²				
375	ŋ a̰ m ⁵³		m j e ³²	m i t ³			m ɪ t ³
566			g j ɛ ³¹	k j ɛ̰ t ⁵³			
258	ʔ u ŋ ³	ʔ a	ʔ a ³		ʔ ə		
259	w ɛ ³¹		j ḛ ʔ ⁵³	j ɪ p ²	j i ³¹		
266	j ɛ̰ n ⁴		j o k ³	j a̰ m ³²			j a̰ ŋ ³
57	kʰ j u ŋ ³²						kʰ j u ŋ ⁵³
491					n e ³¹	n a	
43	l a̰u ⁵¹		l au ⁵¹				l au ⁵³
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
545	dʒ w ɛ ʔ ⁵²		dʒ ø m ³²	dʒ o ⁵		tsʷ a t	
303	l ṵ ⁵		l o ⁴			l u m	
280	kʰ au ³		g o ŋ ⁵¹	kʰ au ŋ ²	kʰ ə		
297				pʰ o ʔ ⁴			pʰ ə ³
484	kʰ j ɨ ŋ ⁵⁴		kʰ ə ŋ ⁵³	kʰ i ŋ ⁵⁴			
565				ŋ a ³⁴			ŋ ɔ t ³²
385				n a ⁵²		ŋ a mˀ	
420			m j ũ ³	m j u ŋ ⁵⁴		m j aːu	
316	k j ḛ ḭ ³		g e ³¹			k j a ɲ	g i ⁵³
236			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
416	d ɨu ⁴³						d u n ⁵³
230	l u k ⁵⁴		l o ʔ ³²	l au ʔ ³			
541			pʰ j ə k ⁵³	j a k ³		p r a ɲˀ	pʰ j ɪ k ⁵
450	ŋ æ̰ ʔ ³¹		ŋ e ⁴	ŋ a ⁴⁵			n j ɛ̰ ⁵³
80			l a ³²	l ə ²		l a k	l ə ²
25	j ɔ ³¹		j ɔ ⁴²				
53			dʒ ɔ ʔ ³	dʒ o ʔ ³²			
384	l a ŋ ⁵		l a ŋ ³	l a ²⁵			l a ŋ ³⁴
59			g j ɛ m ⁵³	dʒ a m ⁴			
326	pʰ ə ³					pʰ aˀ	b j ɔ ³
489	m a̰u ⁵			m o ³²			
15			g w ɛ m ³			k r w iː	g u m ⁵³
428				s a t ⁵⁴	ʃ w ai ʔ ³¹	s u t	s ʊ t ⁵⁴
547			l o ŋ ⁵¹	l au ŋ ³		l au ŋ	
161	s o t ⁵			s ai t ⁵			s ʊ t ⁵
288	b ai ʔ ⁴¹					p au k	
553	tʰ a n ³		tʰ ãɪ ²				tʰ a n ³²
422				w a ⁵⁴			w a ŋ ³¹
158	b au ³				p u ³¹	p w iː	b au ³¹
451			s ai ⁵²	s e ʔ ⁵⁴		s e	s a t ⁵⁴
520		tʃʰ ḛ ³	d z i ⁵¹	tʃʰ e ⁴¹			ʃ i ⁵³
115	dʒ ɔ ³		d z ə ⁴³				
466						h l ai	l u m ⁵³
305	kʰ j a ʔ ⁵³		kʰ j a ʔ ⁵³				kʰ a p ³²
114	n j æ̰ ṵ ʔ ⁵²		n j au k ⁵³				
551	d w a m ³					t u m	
98			g ɔ ʔ ⁵²	k o̰ ʔ ⁵⁴	k ə		
437			n j æ̃ m ⁵⁴	m j æ ṵ k ⁵³		h ɲ a p	
168	b a p ³¹		b ai t ³²	b e ʔ ²¹		p a k	
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
572	d j e ³			d au ⁵¹			
574			ŋ o̰i ³¹	ŋ a t ³²			
528	l au ʔ ³¹	l u ²³		l a̰ k ⁵³			
130	dʒ j æ p ⁴²		g j æ p ³	ɣ e ʔ ³			
552			l e ³²	l a ⁵		l eː	l ai ⁵³
557	d z ɔ ⁵	t a ⁵²	d z ɔ ⁴⁵			tsʰ eː	
207	j u k ⁴³		g j ɛ t ⁴			r i t	
175					p j a ⁵⁵	p r a	
178						k au k	g ɔ k ⁴
559	j ɔ m ³		j ɛ m ²³	ɣ a m ³			v u m ³
320				d z o ³²		ʔ a ŋ	d z a ŋ ³¹
264	m ɔ ʔ ⁴³		m ɔ ʔ ⁴		m o ʔ ³¹	m a k	
429	tsʰ a ʔ ⁴¹		dʒ oi ʔ ⁵			s w eː	
141	tsʰ a ŋ ³		tsʰ a ŋ ²	tsʰ a ⁵³		tsʰ a ŋ	
263			d z u ⁴	d z o ³²			dʒ ə ³
88	n j ṵ k ³⁵		m j o k ⁵⁴	m j æu ʔ ³²			m j u ʔ ⁵³
527	tʃʰ ɔ ʔ ⁵⁴		tʃʰ ɔ ʔ ⁵³				tʃʰ a ⁵
426	d ṵ ḭ ⁵		d ɨ ⁵⁴	d ø i ⁵			d w i ⁵³
188	m i ³²	m au ŋ ²³	m ɨ ³				m au ³
402	s i ³		s ə ³	s ə p ²			ʃ ə ⁴
128			l a ⁵³	l ə			
363	t a̰ ḭ ʔ ⁵³	t ḭ ²³	d a ŋ ²				d a ŋ ⁴³
441	x j ɔ ⁵						h ɔ ⁵³
48	ʃ ə ⁴³		ʃ o ⁵³			tʰ u mˀ	tʃʰ ɔ ³²
267	s ai n ⁴³			s a ŋ ²¹			
250					sʰ i ³¹	s eː	ʃ i ⁵³
58			ʔ o ʔ ⁵³	ʔ a̰u k ⁵			
251		j au ʔ ⁵²			j o k ⁵⁵	j au k	j u ʔ ⁴
177	g au ⁵		g au ⁵		k o ³¹		
334	h j æu ⁵	k j a̰ ⁵²	ʃ au ⁵				w ɔ ⁴
349	d u k ⁴²		d o k ³	d au t ⁴²			
202	n j e ŋ ³¹			n j ɛ n ³¹			
196		k j ɛ ²³	kʰ j æ p ⁵³				kʰ j æ p ⁵
532	tʃʰ w a t ⁵⁴		tʃʰ oi ʔ ⁵³				tʃʰ u t ⁵⁴
534				n o ʔ ³⁴	ɲ o ⁵⁵		
372			m au ʔ ³¹	m o̰ k ⁵⁴			m a̰u ⁵²
73	dʒ ei ⁵⁴			dʒ i t ⁴⁵		ts eˀ	dʒ i ⁴
254		ɣ ɛ ⁵²	j e ⁴	ɣ e ²			
344				m ø ʔ ⁵⁴	m j e ʔ ³¹	m w a t	m ʊ t ³²
194	l ɔ t ⁴³		l oi ʔ ³²				
354	dʒ ei ³		dʒ e ⁴³				
260			n o ŋ	m ḭ ⁴²		m iˀ	
243	j ei ³¹		j e ⁵¹		ɹ i	r e	
109	pʰ ə ³			pʰ œ i ³²	pʰ u	p a	
560	b ɔ ³¹		b ɔ ⁵¹	b o ³			b ɔ ³¹
549	dʒ a m ³		dʒ æ m ⁵⁴				
554	dʒ ṵ a̰ t ⁵⁴		dʒ w e ʔ ⁵³				
468	d j ei ³			b ḭ ʔ ⁵⁴		p eː	b i ⁵³
366	g j ɔ ⁵		g j ɔ ³	g j ɔ ³²			
504	g j i ⁵		g i ⁴				g i ⁴³
364				dʒ au ²		tsʰ w i	
555			j o ŋ ³	j æu ŋ ⁴		l j a ɲ	ɹ a ³
573	h a ŋ k ⁵⁴	kʰ a k ³	h a ŋ ⁴				
488	j a m ⁵		j æ̰ m ⁴			ʔ ə	ʔ a̰ m ³¹
355				tʃʰ ɔ ³			tʃʰ ɪ ³²
519	h ai ³		h ɛ ³		h ai ŋ ⁵⁵		
317	m ɔ t ⁴²		m oi ʔ ³				
