COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1667		d u g u														d u g u
3908								n t a			n d aː		n̩ d ɛ			
3519						o eː				o e					o j e	
283							g o							k u		g e
3			k a n i		k a n i			k a n								
3721				w a					w a							
5962							j u r		j u r							
768									w o s o							w o dʒ o
743			j a b e					j a j e			j a j o					
6005	n ɔ r̃ ɔ	n ɔ r̃ ɔ j̃														
1375	j	j														
2026	n̩ d ɔ s ɔː	l ɔ s ɔː					l ɔ s ɔ									
5690	i s oː	i s eː					i s e									
3069	z ɛ													s o		
1130					e l										e l	
1293	m													m		
346			n u n dʒ e		n u ŋ g ɛ											
3360									dʒ aː				dʒ aː			dʒ aː
4154		k uː								gʷ ãː						
4720												a r a	a l a	a l		a l
2698				ɔ g u			ɔ g i						ɔ g u			
4659										iː		iː				
3483			m i n dʒ i l i					m i n dʒ i l i								
594	u s i r̃ iː	u s u n iː					u s i r i									
5482						ɛ ŋ g u			u ŋ g u							
2824						g aː		a g a						k a		
3395									l o j			l o			ɔ j̃	l oː
3706						s a ŋ			n i ŋ	n a n				n i ŋ		
4865	m	m														
5467					d u g ɛ			d u g ɔ		d i g ɛ				d i g u		
2581					p e ŋ g e					d a ŋ g aː	d eː ŋ g e					
5657				s u r̃ ɔ					u s u r̃ u							
3470													iː j ɛ			j eː
4982		n iː							n iː							
1729										iː		iː				
828	j							j e								
4336				s i					s u							s u
2286					u n a			u n a			u n a					
2866					g j ɛː			g i j ɛ								
1206			g a m b a										k a b i		g a m b u	
4444					r e			r e								
4026					g i b a	g i b a										
334									s a s a j					s a j		s i s aː
1376			k u l ɛ ŋ			k u l ɛ										
3685							k i r̃ e		k i r̃ e			k i r̃ i				
913					w eː			w eː								
4872							b u m b a		b u m b ɔ							
3792				dʒ ɔ w̃ ɔ								dʒ ɔ w ɔ				
3070		a j i					a j i									
1235	n̩ dʒ e r u						n ɛ r̃ i									
3842		g u							g u							
3518					sʷ aː			sʷ aː								
4389										tʃ ɛ b d ɛ					tʃ ɛ b z ɛ	
4053			g i m b ɛ		g i m b ɛ	dʒ u m b ɛ					i m b ɛ					
4850										ɔ r̃ ɔ n ɛː			ɔ r ɔ j			ɔ r ɔ j
687						j a n d i					j aː n d o				j a n d u	
5655	ɔ z uː	o m dʒ u													o m z u	
2029						n aː									n aː	
5286													s ɔː			s ɔː
241			d ɔ g u		d ɔ g ɛ			d ɔ g u								
3135			n a m b a l a					b a l a								
435												k u m u ɲ u	k u m u n dʒ o			
3776					t aː ŋ g u			t aː ŋ g a								
5036		t o r o		t o r o					t o r o			t o r o				
4905					n ɔː			n ɔː			nʷ ɛː					n ɛː
5790	ɔ r u	ɔ r u							ɔ r u			ɔ r u				
3090			j a w		j a w			j a w								
1726						i b i									i b i	
1530									p eː r e					p e r e		
1990						m ɛ n d ɛ	m ɛ n d i			m ɛ n d i						
5124	ɔ z i													ɔ̃ s u		
3285				a n											a n	
3467				ɛː					ɛː							
5983			w a j a		w a j a			w a j a								
3373				n ɔ w̃ ɔ								n ɔ w̃ ɔ				
670						d ɔ n ɛ					d ɔ n ɔ					
1417						kʷ ɛ	k ɔː									k aː
4721												k a r a	k a l a		g a l a	g a l a
5393												dʒ i j e	g i j e		z i j e	
2674									i r e				g i n ɛ			g ɛ r̃ ɛ
2007	j	j̃														
2865				w ɔː					w ɔː					w ɔ w		
5321			s e		s iː						s e g e					
5640			d eː g a		n ɛː ŋ g a			n e g a			n iː ŋ g a					
6008				j ɔ r ɔ								j ɔ r ɔ	ɔː l ɔ			j u l ɔ
5232									b ɛ n ɛ			b ɛ n ɛ				b o n iː
2335	m										m ɔː					
1863	m	m														
870	ɛ z ɛ													ɛ̃ s a		
360	m	m														
5303						p i j ɛ l i					p i j ɔ l u				p i j ɛ l	
1918	m	m		m												
3532	m b uː									m̩ b u g ɔ						
5226				j aː									j a a			
981						j e g e							j e g e			
2217						i n					u n				u n	
1153				n u w̃ o					n u w̃ o							
3638	m	m														
3116									k u w ɔ			k u w ɔ				
4099	b o n d u	b o l u					b o n d i									
5707	t oː						n̩ d o									
3391					dʒ o ŋ g u	d a g uː										
331				s aː dʒ ĩː								s a dʒ u	s a d a a			
484			w e n a m a					w e n a m a								
468														d u n u	d o n u	
4340										m ɔ			u m ɔ			
785	m	m														
2027			s e		s iː			s i g e								
1533													i s e		i z ɛ	
2758						n ɔ g ɔː	l ɔ g ɔ									
5018					ɔ n d ɔ			ɔ n d ɔ								
1255	m	m														
4571			t u m b u										d u m b u		d u m b u	
2303		dʒ i ŋ dʒ ɛ				dʒ e n dʒ a	d ɛ n dʒ ɛ									
1916	dʒ e			dʒ ɛ											dʒ e n	
136		k ɛ l ɛ							k ɛ l ɛ			k ɛ n ɛ				
4280					j a g a r a	j a g a dʒ a					j a g a r a		j a g a r u			
5381							m aː n d i			m aː n d i						
4739	m	m														
5390	d o r o			d u d oː			d u r o		d o d oː							
26					b ɛ l i						b e l		b ɛ l u			
4277	k aː s u													g ãː s u		
3591						m ɔː					m ɔː					
5425				j ɔ ɣ ɔ					j ɔ g ɔ						j ɔ g ɔ	j ɔ g ɔ
4536				b ɛː					b ɛː			b ɛː				
242			l ɛ					l ɛ			l ɔ					
5516									l ɛ l ɛ					l e l a		
1455						s aː g iː									s aː g e	
4506								n s ĩː							s ĩː	
4925										w a r a					w a d a	
2734	o s u											s uː				
3303										ɛ b ɛ			i b ɛ			i b ɛ
60	a r	a r														
5939				ɛː r u			ɛː r i		ɛː r u							
3427			ŋ g e		ŋ g e	ŋ g o					g e					
5360					j ɛː			j ɛː								
4332	s u m b a j	s u m o j												s u m e j		
2110											tʃ ɛː dʒ ɔ				tʃ ɛ z ɔ	
5380						k a dʒ a b i							a d u b a			
3535				k aː					k aː			k ã		k a		
5450				k a m a								k a m a				k a m a
2304			ʔ a m a n a		a m a n a			a m a n a								
3957	a r i j e					a l i j a					a l i j a					
3320		m													m	
4008			k ɛ		g eː	k e ŋ g e		g e ŋ								
1111					w ɛː			wː ɛː								
5769	z uː									z u g o					z u w o	
96					j ɛː			j ɛ								
1749						dʒ aː ŋ i									z aː n i	
1922			n i	ɲ uː								ɲ uː				
548						o n dʒ uː					u n dʒ i					
910	m	m														
386	m	m														
2561													n d a		n d ɛ	
3180						d u n d ɛ		d u n d ɛ								
3050											j o				j o	
2353			t o r i					t o r i								
4038			k oː g e		k oː g e											
2028				k ɔː		g o										
94			d i n		d i n											
873			s iː dʒ a		s i dʒ a						s i dʒ a					
2799			d u b ɛ		d u b e			d u b ɛ								
2373			k ɔ dʒ i					k ɔ dʒ i								
4864	a w a	a w a														
951		j a r					j a r		j a r							
3807	p iː r̃ i				b ãː		p iː								p i l	
5082			p i n i		p i n d i						p i dʒ i					
5678													b o n d o			b o n ɔ
3754			k ɛ m n ɔ		k aː n u			k aː m n ɔ								
2994	d u w a	d u w ɔ							t i w ɛ							
652									b i j̃ ɛ			b i j ɛ		b i w		
1479									t ɔ g u	t ɔ g u		t ɔ g u				
4844	m	m														
3533		m oː									ɔ m ɔ					
1001			g e		g e						g o					
144													o nː u	t u ŋ ɔ		o n ɔ
1378					k u n d a l e			k u n d a l e								
4630					nʷ ɛː			n ɔː			n ɔː					n ɛː
2777				ŋ o									n d o			
1581							n ɔː							ŋ		
3627													j a ŋ a	j̃ aː ŋ a		
4294		j ɔ ɣ ɔ					j ɔ g ɔ				j o					
3658	d i m o				d i m o					d i m ɛ					d i m ɛ	
1156													j i m ɛ			j i w̃ ɛ
1276				tʃ ɛ w ɛ								k ɛ w ɛ				
312					b a j̃			b a j̃			b a j					
2881				n ɛ ŋ ɛ								n e ŋ e r e		n i ŋ o		
2779									b a w̃ u r̃ u			b a w̃ u	b a n u			
570						s u n dʒ u					s u n dʒ u					
5963										z i b e			dʒ i b u		z i b e	dʒ i b u
571						s u n dʒ i					s u n dʒ o					
3666						n a l a					ɔː l a		ɔ l ɔ			
5693					d u g u			d u g u								
3637	t eː s u	t eː s i					t eː s iː									
3357			p a n a ŋ g e								ɲ aː ŋ g e					
3356	ɲ ɛ j̃	ɲ ɛ j̃														
4461	j̃	j̃														
2399						b e m b aː		b iː m b a			b iː m a					
224					j aː g a			j a g a			j a g a					
5233										m u g o			m u g o	m u g u	b u g o	
4986				j ɔ r ɔː n iː					j ɔ r ɔ	j o			j u l ɔ			
4713				m a n a	a m a n a			a m a n a								
4384				k o w								k oː		k o w		
2888													j o ŋ o l o			j u ŋ o l o
5573										t a m b a r a			t a m b a l a			
3361										z a					z a	
2284	m	m														
4807								j e						j		
200										b e j aː					b i j a	
2819			ŋ aː ŋ aː						a ŋ u		a n a					
3013			g a					g a								
959										a r̃ a					b a r a	
1377			k u l ɛ			k u l ɛ										
3665						n o							n ɔ			
858													g e ɲː u		dʒ e ɲ u	
5848					j a l e			j a l e								
2461												dʒ e r e	dʒ e l e			dʒ e l e
4102					k u m a ŋ g a			k u m aː ŋ g a								
3624							d ɛː n d ɛ			d ɛ n d ɛ					d e n d aː	
3935															k u n j e	k u j iː
361			k a r		k a r a			k a r a								
3659	m	m														
2822						dʒ a							d uː			
1580				p a r̃ a								b a r̃ a				p a l a
4187						ɲ ɛ ŋ g o				ɲ ɛ ŋ g ɛ						
4868					n o m o n dʒ i						n o m o n					
5906			t eː ŋ g e			t eː ŋ g o		t eː ŋ g e			t eː ŋ g e					
3670										ɲ i				n i		
4811												u dʒ u				u dʒ i
1544													j oː			j oː
4943			k a n i								k ɔː n i		k ɛ ɲː ɛ			
3640				l aː r u w a					l aː rʷ a	g a r a				l aː r a		
64					k a r a			k a r a			k a r a					
5940												a d u r̃ u				a n d u r̃ ɔ
487										g o	g õː					
1109			p eː										p i j e			p iː
42	k i s ɛ		k i dʒ ɛ					k i dʒ ɛ								
2267					d i g ɛ			d i g ɛ								
5464	m ɔː						m ɔː									
3592										kʷ aː						k u
179				dʒ e j									dʒ o j̃			
4160						p ɛ l ɛ					ɛː l ɛ					
2704												n uː				n ɔː
3032			d ɛ l ɛ		n ɛ l ɛ						n ɛ l ɔ					
5043										t o n d oː			t o n d o l o		t o n d o l o	t o n o l o
4037	s a z a	s a n dʒ a									s a n dʒ a		s a n dʒ a			
5219	k a ŋ							k a n			k a n					
2287						i n e							ɛ n ɛ		ʔ ə n ɛ	
1503				d a ŋ a					d a ŋ a							
4981		s u s u													s u m z u	
5569			p aː n d e			p i n d iː		p aː n d o			p aː n d e					
3091				ɲ ɛ n											ɛ n	
4314	m	m										m ɛː				
2665	u r o	u r o														
909	j i	j i					j iː									
1670					b a lː a			b a g a l a								
2862	dʒ ɛ									dʒ ɛ					dʒ ɛ	
4867				l uː r o								l uː r o				
1943			p i lː e					p i l								
4783									r a					r u		
2182													o b o			o b o
431				k a m ɲ a												k ɛ m ɲ ɛ
4462					s ɔː l i			s ɔː l i								
3114						t e ŋ g i		t e ŋ g e ŋ			t i ŋ g o					
1825				n u w̃ o					n u w̃ o					n u w̃ ɔ		
3663				ɔ ɣ ɔ					ɔ g ɔ							
1207			g e		g e			g e								
525					t a dʒ u			t a dʒ i								
1704				d eː								d e			d eː	
3089			j a w		j a w			j a w								
5626													p ɛː n eː		p ɔː n ɔː	
482	dʒ e s u			dʒ e dʒ u										dʒ e s u		
5550			n a r e					n a r e								
2617	k i j a	tʃ i j a					k i r a									
3590					p a r u			p a r o								
5151													n a m			n a m
3340			b iː ŋ g e					b iː ŋ g o			b iː ŋ g o					
4922				s a r u										s a r u		s a r u
4501			d ɛ n dʒ i								n iː n dʒ i					
412				j aː								j aː t ũ		j a		
1029						m a m i l i				m iː l iː						
1033												k i g i	k i g i			k i g i
2927					t a l a						t a n a					
3569	w o	w														
3071			d u g ɛ								t ɔ g ɔ				t o g o	
281					b a ŋ g ũː			p a ŋ̍								
5141	u s u	u s u					u s i									
3625									d ɛː g ɛ							d i g ɛ
2580			k i b a					k i b a								
3014					n aː g a			nʷ aː								
786		n i		n i					n i							
4162								s ɛ j̃			s e					
