COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
99	h u ⁵		h ø ⁵	h au ³			h u ³
88	n j ṵ k ³⁵		m j o k ⁵⁴	m j æu ʔ ³²			m j u ʔ ⁵³
352			kʰ j o ŋ ⁵	kʰ j æu ŋ ³	x ɔ ŋ ³¹	kʰ j au ŋ	kʰ ɹ u ŋ ³
424			n j ɛ ²¹	n a ⁴³			m j w i ²¹
129					kʰ w e ⁵⁵		kʰ w i ³²
365	t a̰ ḭ ⁵³		d e ʔ ³¹	d a ⁴³			t a̰ ḭ ⁵³
31	d z o̰ ŋ ³²	ts a ŋ ³	ts o̰ ŋ ³²				
415	tʰ ə ʔ ⁵³		tʰ ɨ ʔ ⁴²	tʰ au ŋ ⁴			
498	d j u ŋ ³	l a ŋ ²³	l ə ŋ ⁴	l a ŋ ³⁴			
546	ŋ ɛ ⁵						n j ɛ ³²
534				n o ʔ ³⁴	ɲ o ⁵⁵		
209	kʰ o ŋ ³		kʰ o ŋ ³¹		tʰ a ŋ	k j au k	kʰ u ŋ ⁵³
383			ʔ a ²				ʔ a ²
517		ts õ ²³	dʒ a ŋ k ⁵³	dʒ a ³⁴		r a ŋ	dʒ a̰ ŋ ⁵³
531	tsʰ au ⁵		tsʰ au ³	tsʰ o ʔ ⁵⁴			
427	b w a ³¹		b oe ʔ ³				
508	b u ³¹		b ɔ ⁴			p a k	
556	n j a p ⁴²		m j æ p ³				
388	g j u k ⁴²		g j o k ³²	g j æu ʔ ⁴³		k r au k	g j u ʔ ³²
535	b a ŋ ³¹		b a ŋ ³¹	b o ³⁴		p aˀ	b ɔ ³
191	k ṵ k ⁵⁴		g o k ⁵³			k a m	k ṵ ʔ ⁵
349	d u k ⁴²		d o k ³	d au t ⁴²			
554	dʒ ṵ a̰ t ⁵⁴		dʒ w e ʔ ⁵³				
355				tʃʰ ɔ ³			tʃʰ ɪ ³²
310	k j ɔ̰ p ⁵³					tsʷ a p	dʒ ɔ p ⁵⁴
300		ɣ a ⁵²	g ai n ³	g ɪ n ⁴		k a m	k a n ³²
16	j æ t ²¹		j ø p ³			r i p	v ʊ p ³
459	kʰ a t ⁵²		kʰ a̰i ʔ ⁵¹				kʰ a t ⁵⁴
53			dʒ ɔ ʔ ³	dʒ o ʔ ³²			
23		j ə ²³	j ɪ n ⁵³	j ɛ ʔ ²³		j a	
35	l a ŋ ³²	l a ŋ ⁵²	l a̰ ŋ ³¹			kʰ j ŋ	l a ŋ ³¹
227	d a ŋ ⁵	t o ŋ ²³	d a ŋ ⁵				d a ŋ ³²
182	n ɔ̰ ³¹		n ɔ̃ ³	n ɔ ³		h n a	
60	kʰ j a m ⁴¹		kʰ au ³²				
462		p ḛ ʔ ²³	p j æ̰ p ³¹				b j ɔ ʔ ³
196		k j ɛ ²³	kʰ j æ p ⁵³				kʰ j æ p ⁵
46	ʃ ɔ ³¹	ʃ a ³	tʃʰ o ³¹	tʃʰ ø ³¹	ʃ e		
194	l ɔ t ⁴³		l oi ʔ ³²				
30	w a ŋ ³¹	w ã ŋ ³	w a ŋ ³¹	w a ³²			w a ŋ ³¹
34		ɣ i ³	g e ⁵¹	ɣ i t ⁴			ʔ ʊ̰ t ⁵
63		kʰ i ³	g a m ³¹	g e ⁴¹			g a m ⁵³
33	dʒ ei ⁴²				tsʰ i ⁵⁵	r e	
130	dʒ j æ p ⁴²		g j æ p ³	ɣ e ʔ ³			
320				d z o ³²		ʔ a ŋ	d z a ŋ ³¹
468	d j ei ³			b ḭ ʔ ⁵⁴		p eː	b i ⁵³
378	n j ḛ k ⁵²		m j ɛ̰ ʔ ⁵²	m ḭ t ⁵⁴		m eˀ	m ḭ ⁵³
113	g au ³⁴		k au ²			k au ŋ	
266	j ɛ̰ n ⁴		j o k ³	j a̰ m ³²			j a̰ ŋ ³
161	s o t ⁵			s ai t ⁵			s ʊ t ⁵
319	b a n ³¹		b ãɪ ⁵¹	b a n ³¹		p a n	
36			b a ŋ ²³	b a ŋ ³		p a ŋ	b a ŋ ³
358	ʃ ɛ t ³¹		ʃ ɛ ³¹	ʃ ɛ ³¹	ʃ e t		ʃ e ³¹
503	tsʰ ɨu ³		tsʰ u ³²	tsʰ au ³²		tsʰ u	tsʰ u ⁴³
163		ʃ au n ²³	ʃ e n ⁵	ʃ ɪ n ²		s a n	ʃ ɪ n ³¹
528	l au ʔ ³¹	l u ²³		l a̰ k ⁵³			
312	ʔ au ⁵		ʔ au ⁵	ʔ o̰ k ⁵⁴	o ʔ ⁵⁵	ʔ w iː	
25	j ɔ ³¹		j ɔ ⁴²				
514	w i ³⁴					w a	
317	m ɔ t ⁴²		m oi ʔ ³				
80			l a ³²	l ə ²		l a k	l ə ²
479					j ɔ ŋ ⁵⁵	h r a ts	
354	dʒ ei ³		dʒ e ⁴³				
504	g j i ⁵		g i ⁴				g i ⁴³
445	l a̰ ŋ k ⁴²					h l au ŋ	
