COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
549	dʒ a m ³		dʒ æ m ⁵⁴				
196		k j ɛ ²³	kʰ j æ p ⁵³				kʰ j æ p ⁵
535	b a ŋ ³¹		b a ŋ ³¹	b o ³⁴		p aˀ	b ɔ ³
547			l o ŋ ⁵¹	l au ŋ ³		l au ŋ	
574			ŋ o̰i ³¹	ŋ a t ³²			
163		ʃ au n ²³	ʃ e n ⁵	ʃ ɪ n ²		s a n	ʃ ɪ n ³¹
52	tʰ j ɛ ʔ ⁴²	t a̰ ʔ ⁵²	d ɔ ʔ ⁵²	t o̰ ʔ ⁵⁴			d ɔ ʔ ⁵
316	k j ḛ ḭ ³		g e ³¹			k j a ɲ	g i ⁵³
552			l e ³²	l a ⁵		l eː	l ai ⁵³
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
264	m ɔ ʔ ⁴³		m ɔ ʔ ⁴		m o ʔ ³¹	m a k	
444				j a ⁴		p r a	p j a̰ ŋ ⁵³
148	d a ŋ ³		d a ŋ ³	d a ⁴		p j a m	d a ŋ ⁵³
428				s a t ⁵⁴	ʃ w ai ʔ ³¹	s u t	s ʊ t ⁵⁴
252		k ai ⁵²	g e ⁵¹	g ai ³¹		k j aː	g e ³¹
9	dʒ w e ⁴⁵			tʃʰ e ⁴³			
311			b ai n ⁴	p ḛ n ²			
346	ʃ ɛ t ⁵³		ʃ i ʔ ³¹	ʃ a p ⁵³		s i p	ʃ ɪ t ⁵
487	ŋ a n ⁵		ŋ ãɪ ²⁴				
482	x j ɔ ³		ʃ o ⁴²		j a ʔ ⁵⁵	r a	ʃ ɔ ⁵³
567	tʃʰ j ɛ n ³		tʃʰ e n ³²	dʒ ɛ̰ t ⁵			tʃʰ ɪ n ⁵³
91	ʔ u n ³¹			ʔ ʊ n ⁴²	ʔ ʊ n ³¹	ʔ u n	ʔ ʊ n ⁵³
305	kʰ j a ʔ ⁵³		kʰ j a ʔ ⁵³				kʰ a p ³²
385				n a ⁵²		ŋ a mˀ	
492	g ɔ ⁵		g ɔ ³	g au ŋ ³			
58			ʔ o ʔ ⁵³	ʔ a̰u k ⁵			
155			dʒ ɛ ⁵				d z u ŋ ³
434						t w i k	tʰ w i ⁵³
229	pʰ ə ⁵		b w e ⁵³	p a̰ t ⁵		p u	
231	tʃʰ a p ⁵⁴				tsʰ i ʔ ⁵⁵	tsʰ a ts	
452				m i ⁴			m i ³
418	g j ɔ ⁴³	k j a ²³	g j ɔ ⁴	g j o ⁵		k j aˀ	
405	j a p ³¹			j e ʔ ³	ɹ e ʔ ⁵⁵	r a p	j a̰ p ³¹
357	s ɔ ʔ ⁵³		s ɔ ʔ ⁵³	s ɔ ʔ ⁵⁴		s a k	s ɔ ʔ ⁵⁴
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
349	d u k ⁴²		d o k ³	d au t ⁴²			
333	ʃ a m ³	ʃʰ ḭ ²³	ʃ æ m ³	ʃ j ɛ ³			ʃ a m ⁵³
49	h w i ⁵		h ḛ i ⁴²				h w i ³
441	x j ɔ ⁵						h ɔ ⁵³
17			p a ŋ ⁵³	b a ʔ ²¹			
459	kʰ a t ⁵²		kʰ a̰i ʔ ⁵¹				kʰ a t ⁵⁴
160		k o ŋ ⁵²	g a ŋ ³²	g a ³²			g ɔ ŋ ³²
504	g j i ⁵		g i ⁴				g i ⁴³
398	j ɔ ³		j ɔ ³²		j a ³¹	j aː	j ɔ ⁵³
201					s ɛ	s w aː	
375	ŋ a̰ m ⁵³		m j e ³²	m i t ³			m ɪ t ³
236			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
203	ʔ a m ³		ʔ æ m ³	ʔ e ³²			ʔ a m ⁵
353	ts a̰u ⁵		d z au ⁵³	d z o̰ ʔ ⁵⁴	sʰ o ³¹		d z au ³²
565				ŋ a ³⁴			ŋ ɔ t ³²
364				dʒ au ²		tsʰ w i	
576						h m aː	h a ⁵
320				d z o ³²		ʔ a ŋ	d z a ŋ ³¹
55	b w ɔ m ³¹	p a m ²³	b ɛ m ⁵¹	b a m ³¹			b u m ³¹
559	j ɔ m ³		j ɛ m ²³	ɣ a m ³			v u m ³
299		p ṵ ⁵²		b au ²			b u ³¹
85						h b i n	pʰ ɛ n ³
363	t a̰ ḭ ʔ ⁵³	t ḭ ²³	d a ŋ ²				d a ŋ ⁴³
400	n a n ³¹	n e ²³	n ãɪ ⁴	n ɪ n ⁵⁴			n a̰ n ³
198		ʃʰ a ⁵²		ʃ ɔ ⁵¹			m w i ³¹
514	w i ³⁴					w a	
386	s w a n ³		s oe ³				
16	j æ t ²¹		j ø p ³			r i p	v ʊ p ³
111			k o̰ k ⁵⁴		k o ʔ ⁵⁵		
513			g o ŋ ⁵	k au ŋ ³			
467			tʃʰ j ɛ ²	tʃʰ i ⁴			
373	tʃʰ u ŋ ⁵			tʃʰ æu ŋ ⁴³		tsʰ w i	
461				p j ḛ ⁵⁴		pʰ j a k	
