COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m u ³						
4-1	l a ⁵						
18-1	m j ɛ ³						
19-1	n j ³						
44-1	l u k ³						
50-1	h a ŋ ³						
62-1	s ai k ³						
70-1	b a n ³¹						
75-1	n j ɔ ʔ ³						
97-1	tʃʰ a ŋ ³						
112-1	tsʰ ɔ ³						
122-1	m j u k ³						
127-1	kʰ j ɛ ⁵						
132-1	w ɔ ʔ ³						
133-1	n u ³						
135-1	n u ⁵						
142-1	d z ɔ ³						
143-1	ŋ j ʔ ⁵³						
149-1	ʔ u ³						
152-1	ŋ j ³						
157-1	b j ³						
183-1	ʔ u ⁵						
184-1	n u ʔ ʔ						
185-1	tsʰ a m ³¹						
189-1	n j ɔ ʔ ³¹						
192-1	n ṵ ³						
195-1	n a ³						
200-1	g j ɛ ³						
216-1	s a ŋ ⁵						
218-1	l ɔ ʔ ³						
225-1	s a ŋ ³						
235-1	kʰ j ɛ ³¹						
244-1	s w ei ⁵						
253-1	m j ei						
270-1	m j ei						
278-1	m j a ŋ ³¹						
279-1	w j ⁵						
285-1	j a m m						
308-1	d j a ³						
322-1	m j ³						
325-1	kʰ au ⁵						
337-1	n j a ŋ ³						
341-1	d z ɔ ³						
347-1	ʃ u k ⁵						
362-1	j ɛ ³						
391-1	j ɔ p ³						
394-1	m ɔ ʔ ⁵						
397-1	tʃʰ ɛ ⁵						
443-1	n j ɔ p ⁵						
460-1	s a t ⁵						
463-1	w i ³						
464-1	ʔ u ŋ ³						
473-1	s ɔ m ³						
476-1	kʰ j u k ⁵						
481-1	tsʰ ai ³						
494-1	g j ³						
496-1	h j a ŋ ³						
516-1	w ɛ ³						
522-1	n ṵ ʔ ⁵						
523-1	pʰ j u ³						
524-1	n a ³						
540-1	kʰ j ⁵						
3-1	b j ei ³						
6-1	k j ³						
7-1	dʒ ɔ m ³¹						
20-1	n a p ³						
51-1	ŋ w ɛ ³						
64-1	g au ³ ³						
65-1	k u k ⁵						
66-1	d z u ³						
71-1	ʃ ɛ ³						
72-1	ʔ a ³						
76-1	w j ³						
77-1	n j ɛ ³						
78-1	m j ⁵						
82-1	pʰ u ŋ ³						
87-1	ŋ j ³						
93-1	l a m ³						
94-1	m j ɛ						
100-1	s u ɛ ³						
116-1	l j ³						
119-1	w a m ³¹						
124-1	d j u ³						
136-1	l j ei						
137-1	kʰ j u ³ ⁵						
144-1	s w t ⁵³						
145-1	d u ŋ ³						
146-1	m j ⁵						
150-1	g j ɔ ʔ ⁵						
154-1	m j ɛ ³¹						
165-1	kʰ j ŋ ³¹						
166-1	pʰ j ɔ ³						
169-1	g j u ŋ ³						
170-1	d j ɔ ³						
171-1	j a ŋ ³						
174-1	l a m ⁵						
181-1	n j ɔ ʔ ⁵						
193-1	b ə ³						
205-1	n ṵ ʔ						
206-1	m j ei ³						
212-1	tʃʰ ɔ ʔ ⁵³						
214-1	l ɔ m ³						
217-1	ʔ u ³						
224-1	n j u ei ⁵						
228-1	b u ŋ ³						
238-1	j u ⁵						
241-1	ʃ ɔ ³						
246-1	g j u ³						
256-1	ʔ a ³						
257-1	pʰ ɔ ³						
272-1	m ṵ ³						
273-1	ʔ a ³						
274-1	m a ŋ						
286-1	kʰ a m ³						
289-1	kʰ u ŋ ³						
294-1	ʔ u ³						
301-1	j ɔ ʔ ³						
306-1	kʰ j u p ⁵						
307-1	ŋ a p ⁵						
321-1	tʰ a ŋ ³						
331-1	m j ɔ ³						
332-1	l a m ³						
335-1	g j ɔ ³						
336-1	n a m ³						
340-1	ŋ w ³						
342-1	n j u a ³						
360-1	dʒ u a ³						
376-1	s a ʔ						
389-1	n a̰ k ³						
395-1	n ṵ ³						
401-1	ʃ ɛ t						
404-1	d z u ŋ ³						
408-1	d ɔ ³						
409-1	l ɔ ³						
413-1	d w ɛ n						
421-1	n j u k ³						
425-1	b j ei						
430-1	tʃʰ ɛ ⁵						
442-1	d u ³						
447-1	tʰ u ŋ ³						
456-1	g ɔ ³						
458-1	ʃ j ⁵						
469-1	kʰ u ⁵						
470-1	d a ³						
475-1	ŋ j ³						
477-1	n j ɛ t ⁵³						
478-1	ʃ ɛ t ⁵						
480-1	g au ³						
485-1	n j ɔ ³						
495-1	ŋ j ³						
499-1	n j a ŋ ³¹						
500-1	n j ɔ ɔ						
501-1	tʰ u ³						
506-1	dʒ a ɛ ʔ						
507-1	n ṵ ʔ ³						
509-1	l a ŋ ³						
510-1	d j u ŋ ⁵						
511-1	l ɔ ʔ ³						
521-1	h au ei						
525-1	n j u ei ³¹						
538-1	tʃʰ u a ³						
539-1	dʒ a n ³¹						
544-1	g j u ʔ ⁵³						
550-1	tʰ ɔ ʔ ⁵³						
562-1	n j u ŋ ³						
568-1	g au ŋ						
2-1	kʰ u ŋ ³						
11-1	s a ŋ						
12-1	j ɔ ɔ ³¹						
22-1	g u ŋ ³¹						
28-1	b j ³						
1-2		m a ⁵²					
4-2		l a ⁵²					
18-2		m j ²³					
19-2		n i ⁵²					
44-2		l au ²³					
50-2		f a ŋ ²³					
62-2		ʃ a ²³					
70-2		p a n					
75-2		m j a ʔ ⁵²					
97-2		ts o ŋ					
112-2		ts a ⁵²					
122-2		m j au ʔ ⁵²					
127-2		k a ⁵²					
132-2		x a ʔ ⁵²					
133-2		n a ²³					
135-2		n au ²³					
142-2		ts a a ⁵²					
143-2		ŋ ²³ ʔ					
149-2		j au ⁵²					
152-2		k a ²³					
157-2		p a ⁵²					
183-2		ʔ au ²³					
184-2		n au ʔ ⁵²					
185-2		ts ẽ m					
189-2		m j a ʔ					
192-2		n a ⁵²					
195-2		n a ²³					
200-2		k a̰ ⁵²					
216-2		ʃ a ²³ ²³					
218-2		l a ʔ ⁵²					
225-2		ʃ a ŋ ⁵²					
235-2		k a̰ ⁵²					
244-2		ʃ a̰ ⁵²					
253-2		m i ²³					
270-2		m i ⁵²					
278-2		m j i ŋ					
279-2		x a ⁵²					
285-2		j a m ²³					
308-2		p j ⁵² ⁵²					
322-2		m i ⁵²					
325-2		k a ⁵²					
337-2		m j o ŋ ³					
341-2		ts a a					
347-2		ʃʰ au ʔ					
362-2		j i ²³					
391-2		j a̰ ²³					
394-2		m ə ʔ ⁵²					
397-2		ts i ⁵²					
443-2		m j a̰ ²³					
460-2		ʃ i ʔ					
463-2		x i ²³					
464-2		j au ŋ					
473-2		ʃ a m					
476-2		k j au ²³					
481-2		ts i ³					
494-2		ɣ i ⁵²					
496-2		k j a ²³					
516-2		x i ²³					
522-2		n a ʔ					
523-2		p j au ⁵²					
524-2		n i ³					
540-2		k a ²³					
3-2		p a ⁵²					
6-2		k i ⁵²					
7-2		ts a ³					
20-2		n a ²³					
39-2		m i ⁵² ⁵²					
51-2		ŋ w ²³					
72-2		ʔ a ²³					
94-2		m j ⁵²					
100-2		ʃ a ²³					
116-2		l au ⁵²					
136-2		l w ⁵²					
137-2		k j ə ⁵²					
139-2		m i ⁵²					
150-2		k a a ʔ					
154-2		m j i ⁵²					
166-2		p j a ²³					
169-2		k j i ŋ ³					
170-2		p j a ⁵²					
171-2		j o ŋ ³					
174-2		l a ²³ ⁵²					
181-2		m j a ʔ					
205-2		n ²³ ʔ					
206-2		m a̰ ³					
214-2		l a m					
217-2		ʔ au ⁵²					
224-2		n j ə ⁵²					
228-2		p au ŋ					
246-2		k j a ³					
256-2		j a ³					
257-2		p a ⁵²					
273-2		j a ²³					
286-2		k a m ²³					
307-2		j a ²³					
335-2		k j a ²³					
342-2		m j ə ⁵²					
376-2		ʃ a ⁵²					
389-2		n a ²³ ⁵²					
404-2		t a au ŋ ³					
408-2		t a ⁵²					
413-2		ts a ²³ ³					
421-2		m j a ²³					
430-2		ts i ⁵²					
458-2		ʃʰ a ⁵²					
470-2		t a ²³					
475-2		ŋ					
477-2		n j i ʔ ⁵²					
478-2		ʃʰ a ʔ ⁵²					
480-2		k au ⁵²					
485-2		m j a ⁵²					
495-2		k w ³					
499-2		m j ŋ ŋ ³					
500-2		n j i ²³					
506-2		ts a ²³ ³					
509-2		l a ²³					
525-2		n j ə ³					
22-2		k au ŋ					
28-2		p a ⁵²					
1-3			m o ⁵				
4-3			l a ⁵				
18-3			m j ɛ m				
19-3			n j ⁵				
44-3			l o ʔ ³				
50-3			h o ŋ m				
62-3			s ə k ⁵³				
70-3			b ai n ³				
75-3			m j ɔ ʔ				
97-3			tʃʰ a ŋ				
112-3			tsʰ ɔ ⁴				
122-3			m j o k ⁵³				
127-3			kʰ ɔ e				
132-3			w ɔ ʔ ³				
133-3			n ɔ ŋ				
135-3			n o ⁵				
142-3			d z ɔ e ³¹				
143-3			ŋ j ʔ ⁵³				
149-3			ʔ o ³²				
152-3			ŋ j ⁴				
157-3			b ɔ ⁵				
183-3			ʔ o ³²				
184-3			n o k ⁵³				
185-3			tsʰ æ m				
189-3			m j ɔ ʔ ⁵³				
192-3			n ɔ̃ ³²				
195-3			n o ³				
200-3			g e ʔ				
216-3			s ə ŋ ⁴				
218-3			l ɔ ʔ ³				
225-3			s a ŋ ⁴				
235-3			kʰ j e				
244-3			s ɨ e ³				
253-3			m j ⁵				
270-3			m j ³				
278-3			m j ŋ ŋ ³¹				
279-3			w o ⁴				
285-3			j ɛ m m				
308-3			d j a				
322-3			m j ⁴				
325-3			kʰ au ⁵				
337-3			m j a ŋ ³¹				
341-3			d z ɔ				
347-3			ʃ o ʔ ⁵³				
362-3			j e ³				
391-3			j ø p ⁵³				
394-3			m ɔ ʔ				
397-3			tʃʰ e ⁵				
443-3			m j ø p ⁵³				
460-3			s e ʔ ⁵³				
463-3			w e ³				
464-3			ʔ o ŋ ⁴				
473-3			s ɛ m ³¹				
476-3			kʰ j o ʔ ⁵³				
481-3			tsʰ e ⁵³				
494-3			g j ⁵				
496-3			h j ŋ ŋ				
516-3			w e ³²				
522-3			n ɔ ʔ ³				
523-3			pʰ j u ³²				
524-3			n a ³				
540-3			kʰ ɔ ⁵				
3-3			b w e ³¹				
6-3			g j ⁵				
7-3			dʒ ɛ m ⁴				
20-3			n a p ³				
39-3			m j ʔ ³				
51-3			ŋ w e ³				
64-3			g w ɛ				
65-3			g o ʔ ⁵³				
66-3			d z u ³²				
71-3			ʃ i ³				
72-3			ʔ a ³				
76-3			w o ⁴				
77-3			m j e ʔ				
78-3			m j e				
82-3			pʰ o ŋ ³				
87-3			ŋ ɔ ʔ ³				
93-3			l a m				
94-3			m j ⁵				
100-3			s e e ³				
116-3			l ə ³				
119-3			w a m ³¹				
124-3			b j o ³²				
136-3			l w e ³				
137-3			kʰ j ɔ ʔ				
139-3			m j ⁴				
144-3			s w ʔ ⁵³				
145-3			d o ŋ m				
146-3			m j ⁵				
150-3			g j ɔ ʔ ³¹				
154-3			m j i ³¹				
165-3			g w ɛ ³				
166-3			pʰ j ɔ ⁴²				
169-3			g j o ŋ ³¹				
170-3			b j ɔ ³				
171-3			j a ŋ ³¹				
174-3			l j ɛ				
181-3			m j ɔ ʔ ³²				
193-3			b j ⁵				
205-3			n ə ʔ				
206-3			m ə e ⁴				
212-3			tʃʰ ɔ ʔ ⁵³				
214-3			l a m ⁴				
217-3			ʔ u ³²				
224-3			n j ɔ e ⁵				
228-3			b au ŋ				
238-3			j ɛ ⁵				
241-3			ʃ ɔ ⁵				
246-3			g j o ³²				
256-3			ʔ ə				
257-3			b ə ʔ				
272-3			m ɔ ⁵				
273-3			ʔ ə ³				
274-3			m a ŋ				
286-3			kʰ o m ⁵¹				
289-3			kʰ o ŋ ³				
294-3			ʔ o ⁵				
301-3			j ɔ ʔ ³				
306-3			kʰ j ø ʔ				
307-3			ŋ ai ʔ ⁵³				
321-3			tʰ a ŋ ⁴⁵				
331-3			m j ɔ ³				
332-3			l æ̰ m				
335-3			g j ɔ ⁴²				
336-3			n a m ³¹				
340-3			ŋ w ⁵				
342-3			m j o e ³				
360-3			dʒ ø p ⁵³				
376-3			s e ʔ				
389-3			n ə k ⁵³				
395-3			n ɔ ⁴²				
401-3			ʃ e ³				
404-3			d z o ŋ ³				
408-3			d o ³²				
409-3			l e ³				
413-3			d w e m				
421-3			n j ə p				
425-3			b j e				
430-3			tʃʰ e ⁵				
442-3			d o ⁵				
447-3			tʰ o ŋ				
456-3			g ɔ ⁵				
458-3			ʃ ɔ ⁵				
469-3			kʰ au ⁵				
470-3			d ə ³				
475-3			ŋ j ³²				
477-3			n j e ʔ				
478-3			ʃ e ʔ ⁵³				
480-3			g au ³				
485-3			m j ɔ ³				
495-3			ŋ j ³²				
499-3			m j ŋ ŋ				
500-3			n j ŋ ⁵				
501-3			tʰ u ³²				
506-3			dʒ z ʔ ⁵³				
507-3			n ɔ ʔ ⁵³				
509-3			l a ŋ ⁴				
510-3			b j o ŋ				
511-3			l ɔ ʔ ³				
521-3			h au ⁵				
525-3			n j o ⁵				
538-3			tʃʰ o e ⁵				
539-3			dʒ e e ⁵¹				
544-3			g j o ʔ ⁵³				
550-3			d ɔ ʔ ⁵³				
562-3			m j o ŋ				
568-3			g w ŋ				
2-3			g o ŋ ³¹				
11-3			s ə ŋ				
12-3			j o ŋ ʔ				
22-3			g o ŋ ³¹				
28-3			b w e				
1-4				m au ²			
4-4				l a ²			
18-4				m j ɪ n			
19-4				n i t			
44-4				l au k ³²			
50-4				ʃ au ŋ			
62-4				s a k			
70-4				b a n			
75-4				m j ɔ ʔ			
97-4				tʃʰ a ŋ			
112-4				tsʰ o ²			
122-4				m j æu ʔ			
127-4				kʰ ø i			
132-4				w o ʔ			
133-4				n ɔ ²			
135-4				n au ²			
142-4				d z i ²			
143-4				ŋ a ʔ ⁵⁴			
149-4				ʔ au ʔ			
152-4				n a			
157-4				b o ³²			
183-4				ʔ au t			
184-4				n au ʔ ⁵⁴			
185-4				tsʰ e m			
189-4				m j o k			
192-4				n ɔ			
195-4				n a ³			
200-4				g e ʔ			
216-4				s a ŋ			
218-4				l a ʔ			
225-4				s a ŋ			
235-4				kʰ ø t			
244-4				s au i t			
253-4				m i t			
270-4				m i ²			
278-4				m j a ³²			
279-4				w o ²			
285-4				ʔ a m			
308-4				b o ʔ			
322-4				m i ²			
325-4				kʰ o k			
337-4				m j a ³²			
341-4				d z ɔ			
347-4				ʃ au k			
362-4				ɣ i t			
391-4				j ʔ p			
394-4				m ɔ ʔ			
397-4				tʃʰ i t			
443-4				m j a p			
460-4				s a t ⁵⁴			
463-4				w i t			
464-4				ʔ au ŋ			
473-4				s a m			
476-4				kʰ j æu ʔ			
481-4				tsʰ a t			
494-4				g a ³²			
496-4				g j a ŋ			
516-4				w i t			
522-4				n ɔ ʔ ⁵⁴			
523-4				pʰ j au ²			
524-4				n ɛ ³¹			
540-4				kʰ o ³²			
3-4				b a i t			
6-4				g a t			
7-4				dʒ a m			
20-4				n a ʔ			
39-4				m i t			
51-4				ŋ w i			
64-4				g o ³¹			
65-4				g au ʔ			
66-4				d z au			
71-4				ʃ i t			
72-4				ʔ a ³²			
76-4				w o ²			
77-4				m j k k			
78-4				m o ³¹			
82-4				pʰ a ŋ			
87-4				n ɔ ³²			
93-4				l e m			
94-4				m ɪ k			
119-4				w e m			
124-4				b j æu ³			
136-4				l ø i			
137-4				kʰ j o ²			
139-4				m i ²			
144-4				s au ʔ t			
145-4				d au ŋ			
146-4				m o t			
150-4				ɣ a ɔ ʔ			
154-4				m j i			
165-4				kʰ o ɛ			
166-4				pʰ j o ²			
169-4				g j a ŋ			
170-4				b j o ²			
174-4				l a ʔ			
181-4				m j o ʔ ³²			
193-4				b a ³²			
205-4				n a̰ t			
206-4				m ə t			
212-4				tʃʰ ɔ ʔ ⁵			
217-4				ʔ au ²			
224-4				n j o i			
228-4				b au ²			
238-4				j o t			
241-4				ʃ o ³²			
246-4				g j o ²			
256-4				ʔ a			
257-4				b o ʔ			
272-4				m o ³²			
273-4				ʔ a ²			
274-4				m a ŋ			
286-4				kʰ a m			
289-4				kʰ au ŋ			
294-4				ʔ au ³			
301-4				j ɔ ʔ ³²			
306-4				tʃʰ a o ʔ			
307-4				n a ʔ			
321-4				tʰ a ŋ			
331-4				m j a ³			
332-4				l a m			
335-4				g j o ⁵			
336-4				n e m			
340-4				ŋ a ³¹			
342-4				m j æu ³¹			
360-4				dʒ o ʔ ³²			
389-4				n a k			
395-4				n ɔ ³¹			
401-4				ʃ i ⁴³			
404-4				d z au ŋ			
408-4				d au ²			
409-4				l a ³¹			
413-4				d ø ɪ n			
421-4				m j a ʔ			
425-4				b j t			
430-4				tʃʰ i t			
442-4				d au ³²			
447-4				tʰ au ŋ			
456-4				g o ³²			
458-4				ʃ o ³²			
469-4				kʰ o t			
470-4				d a ²			
475-4				ŋ			
477-4				n j ⁵ t ⁵			
478-4				ʃ i t ⁵			
480-4				g au ²			
485-4				m j o ³²			
495-4				ŋ a ³¹			
499-4				m j ŋ ²			
500-4				n j ɛ t			
501-4				tʰ au ²			
507-4				n a ʔ			
510-4				b j a ŋ			
511-4				l a ʔ ³²			
521-4				h au ³			
525-4				n j æu ³¹			
538-4				tʃʰ au i			
539-4				dʒ ɪ n			
544-4				g j æu k ⁵			
550-4				tʰ o k ⁵⁴			
562-4				m j æu ŋ			
568-4				g a ³¹			
2-4				kʰ au ŋ			
11-4				s a ŋ			
12-4				j a ʔ			
22-4				g au ŋ			
28-4				b a ³¹			
