COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l a ⁵						
18-1	n j ɛ ŋ ⁵						
19-1	n a ʔ ³¹						
44-1	l u ʔ ⁴³						
50-1	h a ŋ ⁵						
62-1	s ai k ⁵						
70-1	b a n ⁵						
75-1	n j ɔ ʔ ³¹						
97-1	tʃʰ a ŋ ³						
112-1	tsʰ ɔ ⁵						
122-1	n j u k ⁴²						
127-1	kʰ w ei ³						
132-1	w ɔ ʔ ³¹						
133-1	n ɔ ³						
135-1	n au ⁵						
142-1	d z i ³¹ ³¹						
143-1	ŋ ṵ ʔ ³¹						
149-1	j ṵ ⁵						
152-1	ŋ ɔ ³						
157-1	b ɔ ⁵						
183-1	ʔ u ⁵						
184-1	n u ʔ ʔ ³						
185-1	tsʰ a m ³						
189-1	n j ɔ ʔ ³¹						
192-1	n j ³¹ ³						
195-1	n ɔ ³						
200-1	g a n ³¹						
216-1	s a ŋ ⁵						
218-1	l u ʔ ³						
225-1	s a ŋ ⁵						
235-1	kʰ j ei						
244-1	s w i ⁵						
253-1	m j a ³¹						
270-1	m j ⁵						
278-1	m j ŋ ŋ ³¹						
279-1	j ɔ ⁵						
285-1	j ɔ m ⁵						
308-1	d a a ³						
322-1	m j ⁵						
325-1	kʰ au ⁵						
337-1	n j a ŋ ³¹						
341-1	d z ɔ ³						
347-1	ʃ u ʔ ⁵						
362-1	j i ³¹						
391-1	j ɔ p ⁵						
394-1	m ɔ ʔ ⁴³						
397-1	tʃʰ ei ⁵						
443-1	n j ɔ p ⁵						
460-1	s a ʔ ⁴²						
463-1	j i ³¹						
464-1	ʔ u ŋ ⁵						
473-1	s ɔ m ³						
476-1	kʰ j u k						
481-1	tsʰ a ŋ						
494-1	dʒ i ⁴³						
496-1	h j a ³						
516-1	w a ³						
522-1	n ɔ ʔ ³¹						
523-1	pʰ j u ³						
524-1	n ɛ ³						
540-1	kʰ ɔ ⁵						
3-1	b a ³¹						
6-1	k j ŋ						
7-1	dʒ ɔ m ³						
20-1	n a p ³¹						
51-1	ŋ a ɛ ³						
64-1	g u ŋ ³¹						
65-1	g u k ⁴²						
66-1	d z u ⁵						
71-1	ʃ i ⁵						
72-1	ʔ a ³						
76-1	w ɔ ³						
77-1	n j ɔ ³						
78-1	m au ʔ						
82-1	b u ŋ ⁵						
87-1	ŋ ɔ ʔ ³¹						
93-1	l a m ³						
94-1	n j ei ³¹						
100-1	s a a ³						
116-1	l ɔ ³						
119-1	w a m ³¹						
124-1	pʰ j u ⁵						
136-1	l ṵ j ³¹						
137-1	kʰ j ɔ ⁵						
144-1	s a t ³¹						
145-1	d u ŋ ⁵						
146-1	m j ⁵						
150-1	j j ɔ ʔ ³¹						
154-1	n j ɛ ³¹						
165-1	k j a ³¹						
166-1	d j ɔ ³¹						
169-1	g j u ŋ						
170-1	b j ɔ ³¹						
171-1	j a ŋ ³¹						
174-1	l a m ³						
181-1	n j ɔ ʔ ⁴³						
193-1	b ɔ ³						
205-1	n a t						
206-1	m j i ³						
212-1	tʃʰ ɔ ʔ ⁵³						
214-1	l ɔ m ³						
217-1	j u ⁴³						
224-1	n j au ⁵ ⁵						
228-1	b u ⁵						
238-1	j au ⁵						
241-1	ʃ ɔ ⁵						
246-1	g j ɔ ³						
256-1	ʔ a ³						
257-1	pʰ ɔ ʔ						
272-1	m ɔ ⁵						
273-1	ʔ a ³						
274-1	m a ŋ						
286-1	kʰ a m ⁵						
289-1	kʰ u ŋ ⁵						
294-1	ʔ u ⁵ ³						
301-1	j ɔ ʔ ³						
306-1	kʰ j a p ³						
307-1	ŋ a p ³¹						
321-1	tʰ a ŋ ³¹						
331-1	n j ɔ ³¹						
332-1	l a m ³						
335-1	g j ɔ ³¹						
336-1	n a m ³						
340-1	ŋ au ³						
342-1	n j ṵ ⁵ ³						
360-1	dʒ w ɔ ³						
376-1	s w a						
389-1	n u k ³¹						
395-1	n ɔ ³¹						
401-1	ʃ ei ³						
404-1	d z u ŋ ³						
408-1	d ɔ ³¹						
409-1	l ɔ ³						
413-1	d ɔ ɛ n ³¹						
421-1	n j u k ³¹						
425-1	b j ei						
430-1	tʃʰ i ⁵						
442-1	d u ⁵						
447-1	tʰ u ŋ ⁵						
456-1	g ɔ ⁴³						
458-1	ʃ u ⁵						
469-1	kʰ au ⁵						
470-1	d a ³ ³						
475-1	ŋ ɔ ³¹						
477-1	n j ɛ t						
478-1	ʃ a̰ t ⁵						
480-1	g au ⁵						
485-1	n j ɔ ⁴³						
495-1	ŋ a ³¹						
499-1	n j a ŋ ³¹						
500-1	n j u ³ m						
501-1	tʰ u ³						
506-1	dʒ a p ³¹						
507-1	n u ʔ ³						
509-1	l a ŋ ⁵						
510-1	b j u ŋ ⁵						
511-1	l u ʔ ³						
521-1	h u ³ ³						
525-1	n j ṵ ḭ ³						
538-1	tʃʰ au a ³						
539-1	dʒ a n ³¹						
544-1	k j u k						
550-1	tʰ ɔ ʔ ⁵³						
562-1	n j u ŋ ⁵						
568-1	g a ³						
2-1	kʰ u ŋ ³						
11-1	s a ŋ ³						
12-1	j ɔ ŋ ³¹						
22-1	g u ŋ ³						
28-1	b a ³¹						
29-1	tʰ u k						
30-1	w a ŋ ³¹						
35-1	l a ŋ ⁵						
38-1	dʒ u ⁵ ³¹						
42-1	pʰ ə t ³¹						
46-1	tʃʰ u ŋ						
52-1	d ɔ ʔ						
55-1	b ɔ m ³¹						
69-1	h u ʔ ⁵⁴						
79-1	g j m ³ ³¹						
83-1	tʃʰ au ⁵						
86-1	j u ʔ ⁵³						
89-1	s a ŋ ³						
90-1	d ɔ ʔ ³¹						
91-1	ʔ a n ³						
92-1	kʰ a t						
106-1	g u k ³¹						
120-1	tsʰ ai a						
125-1	j j ɔ ³¹						
148-1	d a ŋ ³						
173-1	d a t ³¹						
179-1	ʔ u ⁵ ³¹						
186-1	ŋ a ³						
187-1	l a ŋ ³						
197-1	n a t t						
209-1	kʰ u ŋ						
210-1	w a a ³						
211-1	d au ⁵						
213-1	n i k ⁵						
215-1	d w a ³¹						
220-1	tʰ u ŋ ³						
237-1	ʃ ɛ ³						
239-1	n a m ³¹						
242-1	tsʰ u ³						
