COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
527						t a b uː							t a b u			
4865	m	m														
2581					p e ŋ g e					d a ŋ g aː	d eː ŋ g e					
5675							k ɛ n dʒ i			ɛ n d ɛ						
911			b e								b eː					
246									n ɔː						n ɔ	
4867				l uː r o								l uː r o				
1533													i s e		i z ɛ	
634							k u w o				s u w o					
4223						d e b i									d ɛ b u	
4026					g i b a	g i b a										
1704				d eː								d e			d eː	
115	ɔ j̃	ɔ j̃														
5551						d o ŋ g i								d o g u		
4843	o r u	o r u					o r i		o r u m							
5645													n eː		n ɔː	
3016							b a r i j ɛ							b a r̃ i		
4539													b ɔ d ɔ	b ɔ s u		b ɔ dʒ ɔ
5303						p i j ɛ l i					p i j ɔ l u				p i j ɛ l	
5516									l ɛ l ɛ					l e l a		
4501			d ɛ n dʒ i								n iː n dʒ i					
1790				ĩː								ĩ				
5151													n a m			n a m
3519						o eː				o e					o j e	
2580			k i b a					k i b a								
2286					u n a			u n a			u n a					
2779									b a w̃ u r̃ u			b a w̃ u	b a n u			
5961					g i b i	g i b u		i b i								
1863	m	m														
5480			ʔ o g a					o g a			aː g a					
60	a r	a r														
3573						d u m i		dʒ a m a								
5955	j a									j aː				j̃ a		
1297			s aː m b a				dʒ aː m b a									
4151	g i m b e r e						g o m b o r o									
5467					d u g ɛ			d u g ɔ		d i g ɛ				d i g u		
3666						n a l a					ɔː l a		ɔ l ɔ			
5380						k a dʒ a b i							a d u b a			
1236	m	m														
4536				b ɛː					b ɛː			b ɛː				
5035	k ɔː r ɔ j										k ɔ l ɔ w̃					
958									k uː			g ɔ				
431				k a m ɲ a												k ɛ m ɲ ɛ
3624							d ɛː n d ɛ			d ɛ n d ɛ					d e n d aː	
5794							j ɛ						j aː			
1475	t o w	t ɔ w					t ɔ ŋ ɔ									
5219	k a ŋ							k a n			k a n					
2303		dʒ i ŋ dʒ ɛ				dʒ e n dʒ a	d ɛ n dʒ ɛ									
2393	m	m														
388						d u b e					d uː					
1417						kʷ ɛ	k ɔː									k aː
3839	n a r̃ i j̃ ɛ						n a r̃ i j̃ ɛ									
4364							t i ŋ i					t i ŋ ɛ				
2379												g u r u	k e r u			
1169	g a z i													g a s u		
3518					sʷ aː			sʷ aː								
5790	ɔ r u	ɔ r u							ɔ r u			ɔ r u				
5693					d u g u			d u g u								
3935															k u n j e	k u j iː
4922				s a r u										s a r u		s a r u
4925										w a r a					w a d a	
3465			j aː			s aː g e				sʷ aː					sʷ aː	
1156													j i m ɛ			j i w̃ ɛ
5570				dʒ ɛ n ɛ ŋ ɛ					dʒ ɛ n i ŋ g ɛ							
1530									p eː r e					p e r e		
5144				n iː					n iː							
2699					n aː g a			nʷ aː g a								
2027			s e		s iː			s i g e								
1109			p eː										p i j e			p iː
2888													j o ŋ o l o			j u ŋ o l o
1670					b a lː a			b a g a l a								
4384				k o w								k oː		k o w		
1071	l u w o						l u g o									
5640			d eː g a		n ɛː ŋ g a			n e g a			n iː ŋ g a					
4739	m	m														
2843					l e			l ɛ								
2181				oː					oː			o				
482	dʒ e s u			dʒ e dʒ u										dʒ e s u		
833					t e g a								t u g u			
959										a r̃ a					b a r a	
3721				w a					w a							
1453	j	j														
5940												a d u r̃ u				a n d u r̃ ɔ
5146						u dʒ u ŋ g o				u d u g o						
2585									d ɛ̃ː			d i				
4158				g ɔ ŋ ɔ					g ɔ w̃ ɔ			g ɔ ŋ ɔ				
144													o nː u	t u ŋ ɔ		o n ɔ
3285				a n											a n	
3921	t a n d a	t a l a														
3114						t e ŋ g i		t e ŋ g e ŋ			t i ŋ g o					
2130										a n g e						a n g e
4610		g oi					g o									
4314	m	m										m ɛː				
2515	m												m			
5739												d iː	d iː			d iː
2824						g aː		a g a						k a		
2698				ɔ g u			ɔ g i						ɔ g u			
314							d u g i									d u g u
5568		g u s u												k u s e j		
5044													y			y
1171				dʒ ãː								dʒ aː				
1294		g ɔ̃ː m										g u m o				
5232									b ɛ n ɛ			b ɛ n ɛ				b o n iː
1206			g a m b a										k a b i		g a m b u	
3638	m	m														
5847				oː ɲ o					oː n dʒ o			oː ɲ o				o ɲ ɔ
487										g o	g õː					
3658	d i m o				d i m o					d i m ɛ					d i m ɛ	
832				m o	m o											
1613					j ɛ g ɛ		j ɛ g ɛ									
3322								n uː		n ɔː						
4783									r a					r u		
5587					p u r u g e			p u r g u								
1207			g e		g e			g e								
2126		t i j a					t i j a									
331				s aː dʒ ĩː								s a dʒ u	s a d a a			
5708		u r o								u l o				i l o		
4441		b aː r i		b aː r a			b aː r i					b aː r i				
179				dʒ e j									dʒ o j̃			
3426			s eː		s eː											
5482						ɛ ŋ g u			u ŋ g u							
5020							ɛː		ɛ							
4						k u n dʒ ɛ					k u n dʒ o					
4485												t ũ		a t u		
3071			d u g ɛ								t ɔ g ɔ				t o g o	
3663				ɔ ɣ ɔ					ɔ g ɔ							
5360					j ɛː			j ɛː								
829		tʃ e l eː							k e l e							
4099	b o n d u	b o l u					b o n d i									
2399						b e m b aː		b iː m b a			b iː m a					
1644	ɔ w̃ m	ɔ w							ɔ w							
1239						ŋ̍ gʷ ɛː		ŋ k ɛ								
5550			n a r e					n a r e								
2867												d a r̃ a	d a a			d aː
2561													n d a		n d ɛ	
4506								n s ĩː							s ĩː	
484			w e n a m a					w e n a m a								
570						s u n dʒ u					s u n dʒ u					
3001													p a d a	p a s u		
2006	ŋ̍ g uː r e					ŋ g o				ŋ g ɛ						
159			ɲ a m i					ɲ a m								
2844						g e				g ɔ						
4811												u dʒ u				u dʒ i
1456										g a			g a			g a
3840	m	m						m ɛ								
5018					ɔ n d ɔ			ɔ n d ɔ								
1722		uː j i					uː j i									
5082			p i n i		p i n d i						p i dʒ i					
4332	s u m b a j	s u m o j												s u m e j		
596				s aː m a								s ɔ m u				
4864	a w a	a w a														
768									w o s o							w o dʒ o
5060			k a m g a								k a m					
94			d i n		d i n											
5017	d a j̃					d a j										
1479									t ɔ g u	t ɔ g u		t ɔ g u				
4037	s a z a	s a n dʒ a									s a n dʒ a		s a n dʒ a			
5923			w a l e		w a l e						w a l e					
5088														b e t e	p i d i m	
3841		l aː w a		l aː w a					l aː w a							
6008				j ɔ r ɔ								j ɔ r ɔ	ɔː l ɔ			j u l ɔ
4280					j a g a r a	j a g a dʒ a					j a g a r a		j a g a r u			
5043										t o n d oː			t o n d o l o		t o n d o l o	t o n o l o
42	k i s ɛ		k i dʒ ɛ					k i dʒ ɛ								
3089			j a w		j a w			j a w								
2375					ŋ g e	ŋ g o					ŋ g e					
64					k a r a			k a r a			k a r a					
1185	n					n										
1375	j	j														
5848					j a l e			j a l e								
3853													n ɛ		e n e	
3			k a n i		k a n i			k a n								
4848					ɔ n ɔ n ɔ	o n a n ɛː		ɔ n a n a				ɔ r̃ ɔ n ɔ n ɔ				
5425				j ɔ ɣ ɔ					j ɔ g ɔ						j ɔ g ɔ	j ɔ g ɔ
572												ɲ i n i	n i nː u			n i n u
936													b ɛː		b i j a	b i
5690	i s oː	i s eː					i s e									
2704												n uː				n ɔː
3069	z ɛ													s o		
4007	ɔ r̃ ɔ	ɔ r̃ ɔ														
1510												n aː				n a
2822						dʒ a							d uː			
2558									s u g u					s u t u		
1216													l ɛ		l ɛ	
3625									d ɛː g ɛ							d i g ɛ
3013			g a					g a								
5143				n i					n i			n u				
525					t a dʒ u			t a dʒ i								
2029						n aː									n aː	
5695										d a m b a			d a mː a		d a m a	
2028				k ɔː		g o										
687						j a n d i					j aː n d o				j a n d u	
5233										m u g o			m u g o	m u g u	b u g o	
1581							n ɔː							ŋ		
3535				k aː					k aː			k ã		k a		
3924				m a t ĩː					m o t ĩː							
5496	k a m b o													k a m		
4102					k u m a ŋ g a			k u m aː ŋ g a								
981						j e g e							j e g e			
3552						i n									i n	
5792				t ɛ m									d ɛ			
2026	n̩ d ɔ s ɔː	l ɔ s ɔː					l ɔ s ɔ									
3179					j ɔ l ɛ						j ɔ l ɔ					
1922			n i	ɲ uː								ɲ uː				
4982		n iː							n iː							
21	d aː b a				d e b u			d aː b a								
4294		j ɔ ɣ ɔ					j ɔ g ɔ				j o					
5798															ɔ l	ɔ l
2777				ŋ o									n d o			
928	ɔ m b ɔ	o m b o					ɔː m b ɔ									
5226				j aː									j a a			
3923			d ɔː b e					d ɔː w eː								
3813				r̃ e			r̃ i		r e			r̃ i				
5320			p ɔ n d ɛ		p o dʒ e			p ɔ n t ɛ								
4572					d u ŋ g u			d u ŋ g u r i								
5657				s u r̃ ɔ					u s u r̃ u							
5277						d a m					d a m u				d a m	
1824			g e n i		g e n i			g e n i								
5359				tʃ ɛː						tʃ ɛ						
3395									l o j			l o			ɔ j̃	l oː
3342									s u g ɔ			s u g ɔ				s u g ɔ
5358			w ɛː								w ɛː					
2758						n ɔ g ɔː	l ɔ g ɔ									
1337				l e m								l e w e				
96					j ɛː			j ɛ								
2287						i n e							ɛ n ɛ		ʔ ə n ɛ	
2696	ɔ w̃								ɔ w							
4187						ɲ ɛ ŋ g o				ɲ ɛ ŋ g ɛ						
5655	ɔ z uː	o m dʒ u													o m z u	
5287													s ɔː			s ɔː
3221							k ɛ n d ɛ						k i n d ɛ			
5464	m ɔː						m ɔː									
4443					ɲ a ŋ g u			ɲ a g u								
5678													b o n d o			b o n ɔ
4296					d u g u			d u g u			d uː r u					
4155		tʃ i r̃ ɛ j̃		tʃ i r̃ e										dʒ i m r o		
1292	t u r u s u													t u s u		
5479	ɛ j̃	ɛ j̃								ɛ j̃						
224					j aː g a			j a g a			j a g a					
615			s i m i					s i m ɛ								
1526			s ɛ l i		s a l a											
1990						m ɛ n d ɛ	m ɛ n d i			m ɛ n d i						
2148											s a			z u		
3659	m	m														
5738										i n dʒ e					i n dʒ u	
3470													iː j ɛ			j eː
5735					m iː			m iː			m iː					
4630					nʷ ɛː			n ɔː			n ɔː					n ɛː
870	ɛ z ɛ													ɛ̃ s a		
3522									o j					e j̃		
1184	ɔː r ɔ	ɔː r ɔ								d ɔ r ɔ						
3446	k ɛ r ɛ j	tʃ ɛ r ɛ j					k ɛː r ɛ									
4421	t i j ɛ	t i j ɛ														
1795													j			j
3014					n aː g a			nʷ aː								
5109				l a ɣ a					l a g a			l a g a				l a g a
2517					d ɔ ŋ g a							d o g u	t u g o			
5286													s ɔː			s ɔː
1434			ŋ g e			ŋ g o					ŋ g e					
361			k a r		k a r a			k a r a								
200										b e j aː					b i j a	
281					b a ŋ g ũː			p a ŋ̍								
5831				ɲ ɛ								ɲ ɛ				
4720												a r a	a l a	a l		a l
1377			k u l ɛ			k u l ɛ										
2			k ɛ m n ɔ		k aː n u			k aː m n ɔ								
3795						g a b u					g a w					
4422			s oː l e		s oː l e											
1378					k u n d a l e			k u n d a l e								
1027				w e					w e							
3427			ŋ g e		ŋ g e	ŋ g o					g e					
2419	k u j a	k u j ɔ					k i j a									
1749						dʒ aː ŋ i									z aː n i	
5231								ɲ iː n i			j iː n i					
2215			g eː n d e		a n d e			a n d e								
2335	m										m ɔː					
1729										iː		iː				
651			d i ŋ g e		d i ŋ g e			d i ŋ g e								
4498	ɛ r u m			e r u			ɛ r i		e r u							
3049				i ɲ e					i n dʒ e							
3958	m	m														
3979				s u r̃ o					u s u r̃ u							
4161						ŋ g o					ŋ g e					
1901												p i j e	p u j o			
910	m	m														
4943			k a n i								k ɔː n i		k ɛ ɲː ɛ			
871	m	m														
5969															s ɔ ŋ	s ɔ j
1276				tʃ ɛ w ɛ								k ɛ w ɛ				
4801		d a w							d a g a				d a g i			
312					b a j̃			b a j̃			b a j					
5357	k ɔ n	k ɔ̃ː				k o ŋ g o	k ɔ									
4054													b i n dʒ e			b i ɲ ɛ
4986				j ɔ r ɔː n iː					j ɔ r ɔ	j o			j u l ɔ			
616						ɔ n dʒ ɛ				ɔ n d u	u n dʒ o					
430		k i m dʒ ɛ					k ɛ m dʒ i									
5498			k a b a l a		k a b a			k a b a l a								
5712					t u n d u		t u n d i		d iː n dʒ i							
4649		e w					e w									
2182													o b o			o b o
1209				r̃ a												l a
4655						o b i									o b i	
197				b ɛ w			b ɛː		b ɛ w							
4807								j e						j		
5707	t oː						n̩ d o									
3532	m b uː									m̩ b u g ɔ						
5865			g u b a					g u b a								
963													m ɔ			m ɔ
4336				s i					s u							s u
3406			ŋ g e					ŋ g e			ŋ g e					
4872							b u m b a		b u m b ɔ							
4242				b ɔ r ɔ								b ɔ r ɔ				
1647					n aː g a			nʷ aː g a								
3070		a j i					a j i									
597					g e n i			g eː n i								
4947										ɔ j̃				ɔ j̃		
5983			w a j a		w a j a			w a j a								
3622				d aː ɣ a	d oː			d o g o				d aː g a				
4053			g i m b ɛ		g i m b ɛ	dʒ u m b ɛ					i m b ɛ					
414					s o j											s ɔ j
435												k u m u ɲ u	k u m u n dʒ o			
5864		g a m dʒ a		g a m ɲ u					g a m dʒ a							
5078	p i r e									p i r i m		p u r o	b o r o			
3792				dʒ ɔ w̃ ɔ								dʒ ɔ w ɔ				
4522						p ɛ g ɛ	p ɛ r g ɛ									
1918	m	m		m												
345		k u w o					k u w o									
